,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,88.39,69.94,55.52,44.35,33.23,25.25,2.9603960396039604
1,Gonzaga,EliteEight,16,100.0,82.26,65.67,46.18,30.9,15.72,9.24,9.822510822510823
2,Connecticut,EliteEight,12,100.0,78.62,55.56,35.12,22.76,14.32,6.81,13.684287812041116
3,Vanderbilt,EliteEight,13,100.0,74.32,51.02,32.98,22.26,12.93,5.98,15.72240802675585
4,Duke,FinalFour,1,100.0,76.45,50.94,33.71,19.82,8.75,5.37,17.621973929236496
5,Iowa St.,SweetSixteen,2,100.0,72.21,48.03,29.3,17.83,10.31,4.49,21.271714922048996
6,Arizona,FinalFour,9,100.0,74.65,45.01,31.97,16.51,8.52,3.87,24.839793281653744
7,Alabama,SweetSixteen,3,100.0,73.18,42.57,23.23,14.73,8.39,3.83,25.109660574412533
8,Purdue,FinalFour,8,100.0,76.97,45.48,28.95,15.21,8.62,3.71,25.954177897574127
9,Michigan St.,EliteEight,9,100.0,74.18,46.67,30.09,11.63,6.8,3.69,26.100271002710027
10,Houston,SweetSixteen,14,100.0,61.99,37.17,22.49,10.39,5.6,2.39,40.84100418410041
11,Louisville,SweetSixteen,13,100.0,67.12,39.9,15.36,8.45,4.23,2.32,42.10344827586208
12,BYU,SweetSixteen,4,100.0,62.3,41.19,22.81,8.66,4.2,2.16,45.2962962962963
13,St. John's,west,11,100.0,59.1,35.97,18.48,10.53,4.4,2.12,46.16981132075471
14,Santa Clara,south,9,100.0,55.48,30.45,20.75,10.46,5.18,2.1,46.61904761904762
15,Tennessee,west,5,100.0,62.85,42.25,21.34,9.48,3.47,1.89,51.91005291005291
16,Kansas,south,6,100.0,63.33,29.8,16.69,9.09,4.33,1.78,55.17977528089887
17,Illinois,east,8,100.0,56.84,20.07,10.78,6.83,2.64,1.31,75.33587786259541
18,Arkansas,midwest,6,100.0,58.18,31.77,16.52,8.19,3.69,1.29,76.51937984496124
19,Virginia,midwest,5,100.0,69.88,39.3,18.92,8.24,3.17,1.08,91.5925925925926
20,Florida,west,9,100.0,60.8,27.87,14.53,7.92,2.54,1.05,94.23809523809524
21,Georgia,east,7,100.0,50.33,27.99,15.85,6.13,2.82,1.03,96.08737864077669
22,Miami FL,midwest,9,100.0,57.0,29.12,13.65,6.51,2.83,0.94,105.38297872340426
23,North Carolina,SweetSixteen,8,100.0,62.6,35.61,12.86,5.59,1.97,0.73,135.986301369863
24,Clemson,east,5,100.0,54.82,29.63,8.32,3.87,1.67,0.7,141.85714285714286
25,LSU,south,8,100.0,44.52,21.36,13.27,5.81,2.15,0.64,155.25
26,Auburn,SweetSixteen,9,100.0,64.8,25.19,11.22,3.4,1.26,0.49,203.08163265306123
27,Saint Mary's,midwest,7,100.0,52.92,20.55,9.26,4.19,1.72,0.46,216.3913043478261
28,Butler,south,5,100.0,48.06,25.78,10.54,3.95,1.47,0.37,269.27027027027026
29,TCU,south,12,100.0,51.94,26.88,9.19,3.83,1.05,0.27,369.3703703703704
30,Oklahoma St.,west,7,100.0,49.99,15.3,6.66,2.76,0.94,0.27,369.3703703703704
31,Saint Louis,east,10,100.0,49.67,16.78,10.02,2.96,0.87,0.27,369.3703703703704
32,USC,SweetSixteen,15,100.0,62.86,34.45,11.75,2.79,0.78,0.19,525.3157894736842
33,Yale,midwest,10,100.0,47.08,17.75,6.49,2.27,0.96,0.18,554.5555555555555
34,Colorado,west,10,100.0,50.01,11.77,5.09,1.49,0.47,0.18,554.5555555555555
35,Seton Hall,midwest,8,100.0,43.0,19.72,7.69,3.03,0.88,0.17,587.235294117647
36,Akron,east,12,100.0,45.18,19.1,5.03,1.95,0.88,0.17,587.235294117647
37,George Mason,south,10,100.0,43.02,13.44,5.24,2.0,0.75,0.13,768.2307692307693
38,SMU,east,6,100.0,55.16,20.22,6.82,1.58,0.6,0.12,832.3333333333334
39,Nebraska,west,6,100.0,40.9,19.02,7.12,2.27,0.4,0.12,832.3333333333334
40,UCF,south,7,100.0,56.98,22.72,6.25,1.74,0.59,0.11,908.0909090909091
41,Texas Tech,west,8,100.0,39.2,17.29,7.42,2.34,0.56,0.11,908.0909090909091
42,William & Mary,west,12,100.0,37.15,21.23,8.13,2.09,0.49,0.1,999.0
43,Baylor,midwest,11,100.0,41.82,17.45,7.03,2.04,0.52,0.09,1110.111111111111
44,Tulsa,south,11,100.0,36.67,14.08,4.7,2.07,0.51,0.08,1249.0
45,Oklahoma,east,11,100.0,44.84,18.51,7.08,0.97,0.28,0.08,1249.0
46,Utah St.,east,9,100.0,43.16,7.81,2.96,0.65,0.29,0.06,1665.6666666666667
47,Northern Iowa,east,13,100.0,32.88,11.37,1.79,0.77,0.12,0.06,1665.6666666666667
48,Cal Baptist,west,13,100.0,35.2,11.33,2.41,0.43,0.11,0.05,1999.0
49,South Alabama,south,13,100.0,37.14,12.89,1.98,0.45,0.11,0.03,3332.3333333333335
50,High Point,east,14,100.0,37.7,20.08,4.59,0.81,0.12,0.02,4999.0
51,New Mexico St.,west,14,100.0,37.4,9.4,2.04,0.54,0.06,0.02,4999.0
52,Northern Colorado,south,14,100.0,27.79,8.09,2.0,0.56,0.16,0.01,9999.0
53,UC San Diego,midwest,13,100.0,38.01,14.26,5.29,1.01,0.12,0.01,9999.0
54,Southern,west,16,100.0,23.55,3.9,1.24,0.12,0.07,0.01,9999.0
55,Lipscomb,midwest,15,100.0,21.38,6.14,0.87,0.4,0.12,0.0,0.0
56,McNeese St.,midwest,12,100.0,30.12,9.27,1.9,0.31,0.09,0.0,0.0
57,North Dakota St.,south,15,100.0,25.68,12.82,2.84,0.46,0.08,0.0,0.0
58,East Tennessee St.,midwest,14,100.0,26.82,8.21,1.48,0.44,0.04,0.0,0.0
59,Siena,east,15,100.0,25.82,8.56,2.74,0.34,0.02,0.0,0.0
60,Robert Morris,west,15,100.0,17.74,7.26,1.57,0.32,0.02,0.0,0.0
61,Vermont,south,16,100.0,25.35,3.18,0.55,0.19,0.01,0.0,0.0
62,LIU,midwest,16,100.0,23.03,5.68,1.11,0.28,0.0,0.0,0.0
63,SIU Edwardsville,east,16,100.0,11.61,2.18,0.24,0.05,0.0,0.0,0.0
