,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,85.9,67.55,52.64,34.22,24.72,16.16,5.188118811881188
1,Arizona,FinalFour,9,100.0,83.02,56.01,41.53,26.09,17.46,10.15,8.852216748768472
2,Houston,EliteEight,9,100.0,72.88,58.61,39.11,23.87,15.99,9.7,9.309278350515465
3,Illinois,EliteEight,13,100.0,77.85,59.49,40.22,24.1,14.93,8.4,10.904761904761903
4,Florida,SweetSixteen,14,100.0,72.71,55.11,34.02,22.07,12.48,6.62,14.105740181268882
5,Iowa St.,EliteEight,12,100.0,73.08,49.97,31.51,19.48,10.26,5.36,17.656716417910445
6,Purdue,SweetSixteen,4,100.0,84.17,60.78,34.94,16.68,9.46,5.16,18.37984496124031
7,Duke,FinalFour,1,100.0,81.58,51.92,31.83,20.14,9.69,4.99,19.04008016032064
8,Connecticut,FinalFour,8,100.0,80.61,55.62,33.76,19.17,9.76,4.6,20.739130434782613
9,Nebraska,EliteEight,16,100.0,72.85,47.18,29.32,16.12,7.18,3.59,26.855153203342617
10,Alabama,SweetSixteen,9,100.0,64.75,35.99,20.86,11.18,4.43,2.35,41.5531914893617
11,Vanderbilt,SweetSixteen,15,100.0,62.69,40.48,18.09,8.92,5.04,2.13,45.94835680751174
12,Virginia,SweetSixteen,2,100.0,74.11,46.56,23.21,11.3,5.25,2.0,49.0
13,Michigan St.,SweetSixteen,8,100.0,65.5,40.85,23.1,12.94,4.23,1.92,51.083333333333336
14,Kansas,SweetSixteen,13,100.0,70.02,44.29,16.19,8.62,4.35,1.83,53.6448087431694
15,Texas Tech,west,5,100.0,62.28,39.99,19.16,10.4,4.37,1.8,54.55555555555556
16,Saint Louis,midwest,6,100.0,58.69,36.94,18.69,8.22,3.19,1.23,80.30081300813008
17,St. John's,west,6,100.0,57.97,30.18,14.87,7.63,3.27,1.21,81.64462809917356
18,Louisville,south,6,100.0,59.11,33.61,15.76,7.77,3.33,1.03,96.08737864077669
19,Tennessee,midwest,5,100.0,62.93,26.79,12.13,5.7,2.38,0.98,101.0408163265306
20,Gonzaga,SweetSixteen,3,100.0,62.44,34.45,16.22,6.93,2.57,0.84,118.04761904761905
21,Arkansas,south,5,100.0,59.76,31.34,11.78,4.59,1.99,0.84,118.04761904761905
22,N.C. State,east,8,100.0,52.51,16.27,7.99,3.63,1.74,0.75,132.33333333333334
23,Iowa,midwest,7,100.0,49.25,23.62,11.61,4.75,2.17,0.7,141.85714285714286
24,Villanova,south,8,100.0,49.43,19.08,10.05,4.55,1.79,0.61,162.9344262295082
25,Texas A&M,west,8,100.0,52.42,26.19,13.48,6.0,1.91,0.52,191.30769230769232
26,Indiana,east,9,100.0,47.49,13.51,7.74,2.56,1.07,0.49,203.08163265306123
27,BYU,west,7,100.0,50.16,23.23,12.85,5.61,1.53,0.46,216.3913043478261
28,SMU,south,9,100.0,50.57,21.16,10.65,4.45,1.56,0.41,242.90243902439028
29,Utah St.,south,7,100.0,47.77,18.0,8.84,3.89,1.35,0.39,255.4102564102564
30,Clemson,east,7,100.0,50.86,12.3,5.71,1.42,0.76,0.37,269.27027027027026
31,Auburn,midwest,8,100.0,55.3,24.89,8.97,3.9,0.98,0.33,302.030303030303
