,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.38,69.21,52.82,38.51,26.55,18.2,4.4945054945054945
1,Houston,EliteEight,12,100.0,82.17,60.42,45.8,30.71,18.07,9.74,9.26694045174538
2,Illinois,EliteEight,16,100.0,78.39,53.35,33.83,21.24,12.1,7.51,12.315579227696405
3,Duke,FinalFour,1,100.0,74.22,46.8,33.36,22.01,11.71,6.97,13.347202295552368
4,Florida,SweetSixteen,4,100.0,78.0,54.8,36.03,19.07,11.46,6.88,13.534883720930234
5,Purdue,EliteEight,13,100.0,80.02,55.08,36.07,21.3,12.22,6.33,14.797788309636651
6,Arizona,FinalFour,9,100.0,79.11,49.73,30.28,18.36,11.41,6.27,14.948963317384372
7,Iowa St.,EliteEight,9,100.0,68.9,46.26,26.17,14.15,7.65,4.26,22.474178403755868
8,Connecticut,FinalFour,8,100.0,74.89,46.9,28.37,16.75,9.14,4.12,23.271844660194173
9,Vanderbilt,SweetSixteen,15,100.0,71.18,43.7,23.03,13.47,7.17,3.08,31.467532467532468
10,Louisville,south,5,100.0,70.05,37.47,21.46,12.63,6.69,2.93,33.1296928327645
11,Gonzaga,SweetSixteen,8,100.0,68.38,41.06,20.75,12.19,5.33,2.47,39.48582995951417
12,Alabama,midwest,5,100.0,59.32,35.54,19.65,8.91,4.12,1.93,50.81347150259067
13,Kansas,SweetSixteen,2,100.0,67.44,37.6,19.16,8.9,4.31,1.66,59.24096385542169
14,Texas Tech,SweetSixteen,9,100.0,64.67,39.45,19.25,8.78,3.56,1.6,61.5
15,Nebraska,SweetSixteen,3,100.0,72.64,39.0,16.22,8.12,3.4,1.31,75.33587786259541
16,Tennessee,west,5,100.0,58.98,33.14,14.78,6.9,2.75,1.23,80.30081300813008
17,Michigan St.,SweetSixteen,14,100.0,66.99,33.95,18.45,7.97,3.48,1.15,85.95652173913044
18,Arkansas,east,5,100.0,60.13,38.62,14.02,5.82,2.57,1.04,95.15384615384615
19,Indiana,midwest,9,100.0,52.7,29.54,16.94,6.41,2.79,0.99,100.01010101010101
20,St. John's,west,6,100.0,67.92,37.23,17.43,7.09,2.58,0.95,104.26315789473685
21,Virginia,SweetSixteen,13,100.0,57.45,30.44,13.84,5.61,2.47,0.93,106.5268817204301
22,Saint Louis,west,7,100.0,53.84,21.32,11.71,4.94,1.45,0.79,125.58227848101265
23,BYU,south,6,100.0,50.49,28.5,14.55,6.2,2.54,0.78,127.2051282051282
24,N.C. State,south,8,100.0,56.46,25.43,11.41,5.12,2.21,0.71,139.84507042253523
25,North Carolina,midwest,6,100.0,57.41,30.97,11.82,5.6,2.2,0.67,148.25373134328356
26,Iowa,west,8,100.0,55.0,26.5,13.92,5.29,1.8,0.66,150.5151515151515
27,Villanova,east,9,100.0,53.25,18.14,8.71,3.73,1.3,0.47,211.76595744680853
28,Utah St.,south,7,100.0,53.66,23.2,9.94,3.69,1.57,0.45,221.2222222222222
29,Wisconsin,midwest,7,100.0,52.11,20.11,10.5,4.93,1.66,0.43,231.5581395348837
30,Clemson,east,7,100.0,55.24,29.97,12.36,3.46,1.07,0.4,248.99999999999997
31,Kentucky,east,6,100.0,49.27,18.31,10.38,2.77,1.16,0.39,255.4102564102564
32,Auburn,west,10,100.0,46.16,19.19,8.82,3.58,1.05,0.37,269.27027027027026
33,SMU,south,9,100.0,43.54,20.0,8.17,3.44,1.17,0.34,293.1176470588235
34,Georgia,south,11,100.0,49.51,25.63,10.35,3.64,1.25,0.32,311.5
35,Saint Mary's,midwest,10,100.0,47.89,15.56,5.77,2.39,1.21,0.31,321.5806451612903
36,Miami FL,midwest,8,100.0,47.3,19.34,7.85,3.29,1.04,0.23,433.78260869565213
37,San Diego St.,east,11,100.0,50.73,19.63,6.47,2.3,0.82,0.22,453.54545454545456
38,UCLA,midwest,11,100.0,42.59,20.23,5.99,2.23,0.81,0.19,525.3157894736842
39,Texas A&M,west,9,100.0,45.0,21.55,9.33,3.45,0.78,0.17,587.235294117647
40,Texas,east,8,100.0,46.75,9.61,4.3,1.34,0.52,0.13,768.2307692307693
41,Liberty,midwest,12,100.0,40.68,17.67,4.95,1.34,0.5,0.05,1999.0
42,UCF,south,10,100.0,46.34,17.0,6.51,1.65,0.44,0.05,1999.0
43,Virginia Tech,west,11,100.0,32.08,12.7,4.45,1.35,0.28,0.05,1999.0
44,High Point,midwest,13,100.0,33.01,12.84,3.02,0.34,0.14,0.04,2499.0
45,Yale,west,13,100.0,35.33,12.58,3.89,0.81,0.13,0.04,2499.0
46,TCU,east,10,100.0,44.76,15.85,5.53,1.1,0.25,0.03,3332.3333333333335
47,Stephen F. Austin,east,12,100.0,39.87,15.24,3.37,0.81,0.16,0.03,3332.3333333333335
48,Austin Peay,west,14,100.0,31.62,9.01,2.0,0.73,0.15,0.03,3332.3333333333335
49,Belmont,west,12,100.0,41.02,14.83,4.46,1.29,0.11,0.03,3332.3333333333335
50,Bethune Cookman,west,16,100.0,25.78,5.15,1.01,0.18,0.02,0.02,4999.0
51,Hawaii,east,13,100.0,42.55,15.7,2.74,0.72,0.14,0.01,9999.0
52,South Florida,south,12,100.0,29.95,9.88,2.61,0.39,0.08,0.01,9999.0
53,North Dakota St.,east,14,100.0,22.0,7.26,1.71,0.29,0.03,0.01,9999.0
54,East Tennessee St.,west,15,100.0,21.61,6.14,1.01,0.17,0.02,0.01,9999.0
55,Navy,midwest,15,100.0,17.83,3.91,1.12,0.19,0.01,0.01,9999.0
56,Portland St.,midwest,14,100.0,27.36,9.8,2.78,0.41,0.14,0.0,0.0
57,Cal Baptist,south,14,100.0,32.56,8.27,1.94,0.47,0.11,0.0,0.0
58,UNC Wilmington,south,13,100.0,28.82,8.95,1.77,0.42,0.07,0.0,0.0
59,Tennessee Martin,midwest,16,100.0,25.11,4.22,0.77,0.41,0.03,0.0,0.0
60,Wright St.,east,15,100.0,31.1,7.92,1.35,0.18,0.03,0.0,0.0
61,Merrimack,south,16,100.0,20.89,4.84,1.27,0.18,0.02,0.0,0.0
62,South Alabama,south,15,100.0,19.98,4.72,1.48,0.14,0.0,0.0,0.0
63,UMBC,east,16,100.0,13.62,3.04,0.2,0.14,0.0,0.0,0.0
