,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.84,67.61,54.61,42.43,29.74,19.83,4.0428643469490675
1,Duke,FinalFour,1,100.0,79.69,55.73,40.36,27.72,16.26,10.64,8.398496240601503
2,Illinois,EliteEight,13,100.0,72.48,53.87,40.91,26.78,16.79,9.25,9.81081081081081
3,Florida,EliteEight,16,100.0,82.43,59.0,42.75,26.39,15.06,8.61,10.614401858304298
4,Houston,SweetSixteen,3,100.0,79.08,54.43,33.51,21.4,13.57,7.1,13.084507042253522
5,Purdue,EliteEight,12,100.0,79.7,56.72,32.91,20.97,12.5,6.74,13.836795252225519
6,Arizona,FinalFour,9,100.0,81.79,54.47,36.05,22.69,12.48,6.66,14.015015015015015
7,Connecticut,FinalFour,8,100.0,69.3,42.93,23.06,13.03,6.58,2.93,33.1296928327645
8,Iowa St.,EliteEight,9,100.0,70.33,41.81,26.68,11.35,5.3,2.72,35.76470588235294
9,Vanderbilt,midwest,5,100.0,68.9,38.64,22.69,11.54,5.65,2.54,38.370078740157474
10,Michigan St.,SweetSixteen,14,100.0,71.73,42.61,24.25,12.32,5.81,2.08,47.07692307692307
11,Texas Tech,SweetSixteen,9,100.0,66.22,36.68,18.57,9.45,4.05,1.92,51.083333333333336
12,Alabama,SweetSixteen,15,100.0,71.66,41.19,19.11,9.84,4.6,1.87,52.475935828877
13,Virginia,SweetSixteen,4,100.0,68.24,46.3,25.08,10.99,4.4,1.81,54.248618784530386
14,Louisville,south,5,100.0,64.83,36.95,20.67,10.74,4.72,1.77,55.49717514124294
15,Arkansas,east,5,100.0,63.36,40.67,15.14,8.38,3.8,1.61,61.11180124223602
16,Kansas,SweetSixteen,2,100.0,72.39,44.78,20.52,8.31,3.73,1.61,61.11180124223602
17,Nebraska,SweetSixteen,8,100.0,69.86,39.97,18.41,8.84,4.27,1.44,68.44444444444444
18,Tennessee,west,5,100.0,63.28,35.25,14.66,6.3,2.61,1.06,93.33962264150942
19,Gonzaga,SweetSixteen,13,100.0,61.03,33.72,13.04,7.58,2.61,1.05,94.23809523809524
20,Utah St.,south,8,100.0,49.83,19.56,9.61,4.2,1.55,0.61,162.9344262295082
21,Saint Mary's,midwest,9,100.0,48.58,22.28,10.59,4.15,1.75,0.6,165.66666666666669
22,SMU,east,10,100.0,45.78,23.35,12.1,4.07,1.27,0.49,203.08163265306123
