,away_team_x,home_team_x,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,teams,date,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas
10,Vermont Catamounts,Toledo Rockets,2023-12-20 18:00:00-06:00,-4.5,-5.5,-5.0,-4.5,-4.5,-5.5,Vermont Catamounts vs Toledo Rockets,12/20/2023,VermontToledo12-20,2023-12-20 00:00:00,AE at MAC,139 Vermont at 145 Toledo,"Toledo -3.4, 75-72 (63%)",53.27219443957486,0,H,Vermont,12/20/2023,106.51446064780382,106.53905609150804,0.4993362056585319,0.3708918248964362,71.84652504803334,Toledo,111.60165724668806,106.6145065805355,0.6284884272507987,0.6291081751035638,75.2246857845263,65.90856664722394,,0,,,,,,,,,,,,,,,,,0.7977952585973831,0.9240864724275772,738874,,,,139,145,,,,Vermont,Toledo,-3.3781607364929584,147.07121083255964,-1.9,-6.9,-4.1,-2.2,71.2,101.4,20231220,1.5,107.6,106.1,64.6,4.0,112.1,108.1,70.4,,,,,,Vermont,2.7450000000000045,107.917,105.172,64.5418,2.1499999999999915,110.169,108.019,70.5403,Vermont,64.28086437246104,0.6777250320943555,2.9377153288785265,107.5747227714056,104.63700744252705,70.80692350854827,3.2569876756246803,3.994815128081674,111.01023701518301,107.01542188710131,71.23263726926892,77.03429901486741,148.26693628413634,-5.801661745598494,63.87415730337079,71.46678955306565,75.1269706410539,146.59376019411957,-3.6601810879882493,63.94379121544943,70.55859395399318,75.29458344764357,145.85317740163674,-4.7359894936503935,63.92598661073335,-3.473960972121276,63.92598661073335,-2.9481386505138047,63.92598661073335,Vermont Catamounts,Toledo Rockets,66.58824291023754,62.96223983919867,-3.626003071038866
11,Arkansas St Red Wolves,Belmont Bruins,2023-12-20 18:30:00-06:00,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,Arkansas St Red Wolves vs Belmont Bruins,12/20/2023,Arkansas St.Belmont12-20,2023-12-20 00:00:00,SB at MVC,171 Arkansas St. at 156 Belmont,"Belmont -5.1, 83-78 (68%)",52.393471813660696,0,H,Arkansas St.,12/20/2023,103.83938361367731,106.93106894676548,0.416441286776577,0.3248400137204261,78.1694976998518,Belmont,110.34350416404702,106.62505270902034,0.5972975144184784,0.6751599862795739,83.30415067277336,73.54902737898182,,0,,,,,,,,,,,,,,,,,0.8181839224542014,0.944483354130162,738874,,,,171,156,,,,Arkansas St.,Belmont,-5.1346529729215575,161.47364837262518,2.4,6.7,7.2,4.8,71.2,101.4,20231220,-0.7999999999999972,104.5,105.3,69.4,1.2999999999999972,109.7,108.4,72.8,,,,,,Arkansas St.,-0.35200000000000387,105.207,105.559,69.8037,0.8980000000000103,108.927,108.029,72.7838,Arkansas St.,69.8073686353474,-0.04095430881247808,-0.3929350142375002,103.66561506827885,104.05855008251633,72.53234520996862,1.476536341642084,2.630266276359878,109.6867554890252,107.0564892126653,77.06768323461594,83.11584220224267,160.18352543685862,-6.048158967626733,70.95955056179774,77.7560236935484,83.19590318909229,160.9519268826407,-5.439879495543892,71.35644016938203,75.66875609752356,82.30437277183216,157.97312886935572,-6.635616674308608,71.11365393340667,-3.0846178875140424,71.11365393340667,-0.4039255543417397,71.11365393340667,Arkansas St Red Wolves,Belmont Bruins,66.58824291023754,61.55343664638547,-5.034806263852069
12,South Dakota St Jackrabbits,Wyoming Cowboys,2023-12-20 18:00:00-06:00,4.5,4.5,4.5,4.5,4.5,3.5,South Dakota St Jackrabbits vs Wyoming Cowboys,12/20/2023,South Dakota St.Wyoming12-20,2023-12-20 00:00:00,Sum vs. MWC,131 South Dakota St. vs. 191 Wyoming,"South Dakota St. -4.1, 73-69 (66%)",50.39583457162573,0,N,South Dakota St.,12/20/2023,106.45888542816832,102.75945243500844,0.6003040559161869,0.6578457159884,73.47687266721753,Wyoming,103.43734329754062,105.68281197738185,0.438567824129091,0.3421542840116,69.41663018364167,68.03389904027253,,0,,,,,,,,,,,,,,,,,0.9201363514952042,0.8569876366768008,738874,,,,131,191,,,,South Dakota St.,Wyoming,4.060242483575863,142.8935028508592,8.6,10.4,5.8,-2.8,71.2,101.4,20231220,4.400000000000006,109.4,105.0,68.6,-3.6000000000000085,103.6,107.2,68.8,,,,,,South Dakota St.,3.700000000000003,106.459,102.759,68.5411,-2.2460000000000093,103.437,105.683,68.5663,South Dakota St.,68.68561485063391,5.583453137798213,5.763003792636515,108.62707011468535,102.86406632204881,68.87113231368996,-4.205298236412592,-1.7679346230072306,103.14029036718343,104.90822499019063,76.66668985661413,71.11212552356888,147.778815380183,5.554564333045249,66.28764044943819,73.23713580447979,69.1894090613484,142.4265448658282,4.047726743131392,66.00575315912921,74.66768210758637,69.51477206653212,144.1824541741185,5.152910041054255,66.43898972507242,6.503547519724805,66.43898972507242,5.71375311635623,66.43898972507242,South Dakota State Jackrabbits,Wyoming Cowboys,33.41175708976246,26.78312227611137,-6.6286348136510895
13,Liberty Flames,Utah Valley Wolverines,2023-12-20 19:00:00-06:00,,5.5,5.0,5.5,5.5,6.0,Liberty Flames vs Utah Valley Wolverines,12/20/2023,LibertyUtah Valley12-20,2023-12-20 00:00:00,CUSA at WAC,73 Liberty at 198 Utah Valley,"Liberty -4.6, 65-61 (70%)",48.83737762093848,0,H,Liberty,12/20/2023,108.96692257590728,101.19369139306332,0.7007960597329354,0.6993589772604911,65.46762950069213,Utah Valley,98.62168585195612,98.56300822794688,0.5017110609548517,0.3006410227395089,60.8336452460081,63.500764386929966,,0,,,,,,,,,,,,,,,,,0.8689224297186241,0.8382770643243707,738874,,,,73,198,,,,Liberty,Utah Valley,4.633984254684023,126.30127474670023,-1.4,-0.6,-2.1,-0.7,71.2,101.4,20231220,11.900000000000006,112.4,100.5,64.4,-0.5,99.9,100.4,67.9,,,,,,Liberty,10.506900000000002,110.402,99.8951,64.227,-2.5050999999999988,97.3561,99.8612,68.2963,Liberty,65.03383619289072,12.80524081880804,11.079474894561308,112.64306712910343,101.5635922345421,68.00843608895984,-4.510265346211947,-3.495303626826793,94.34281698350748,97.83812061033424,66.44947391150629,62.52376944756743,128.9732433590737,3.9257044639388567,61.415168539325855,65.12150303924955,60.75473465616178,125.87623769541133,4.366768383087766,61.6076750014045,65.63728533319541,60.35413292174018,125.99141825493558,5.283152411455227,62.11867264528218,8.944701556216934,62.11867264528218,-2.5846337314249013,62.11867264528218,Liberty Flames,Utah Valley Wolverines,30.020551430745247,19.714136535281888,-10.306414895463359
14,UC San Diego Tritons,California Golden Bears,2023-12-20 16:00:00-06:00,-9.0,,-9.0,-8.5,-9.0,-8.5,UC San Diego Tritons vs California Golden Bears,12/20/2023,UC San DiegoCalifornia12-20,2023-12-20 00:00:00,BW at P12,154 UC San Diego at 147 California,"California -4.3, 73-69 (67%)",48.80300673519682,0,H,UC San Diego,12/20/2023,104.78804185852978,106.49864199384125,0.4535804122031106,0.3339068911764432,69.12605671055394,California,110.60097727304306,105.85520496924369,0.6234816831178133,0.6660931088235568,73.40419416891467,64.92004527070415,,0,,,,,,,,,,,,,,,,,0.8012230689318458,0.9360022625740072,738874,,,,154,147,,,,UC San Diego,California,-4.278137458360732,142.5302508794686,-7.3,6.6,11.7,19.0,71.2,101.4,20231220,-0.6000000000000085,105.1,105.7,65.7,-0.09999999999999432,108.4,108.5,67.6,,,,,,UC San Diego,1.0360000000000014,106.168,105.132,66.0192,1.933000000000007,109.182,107.249,67.9274,UC San Diego,66.07821910151891,8.57708919138438,3.7660385596828174,105.01132462807561,101.24528606839277,67.49419137190975,5.646250519728481,4.137650371520779,111.53506154082996,107.39741116930915,68.19937598863481,72.47267579216629,140.6720517808011,-4.273299803531472,62.37808988764044,68.76034040693101,73.30931852502253,142.06965893195354,-4.548978118091526,62.98472761348315,67.73147898480528,71.72472843854597,139.45620742335126,-3.993249453740688,62.638988280237356,-0.042774965121282094,62.638988280237356,-6.5957601879324415,62.638988280237356,UC San Diego tritons,California Golden Bears,79.08930434072549,50.162520904084865,-28.926783436640626
15,Oakland Golden Grizzlies,Dayton Flyers,2023-12-20 18:00:00-06:00,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,Oakland Golden Grizzlies vs Dayton Flyers,12/20/2023,OaklandDayton12-20,2023-12-20 00:00:00,Horz at A10,129 Oakland at 58 Dayton,"Dayton -9.1, 72-63 (82%)",45.59384490205122,0,H,Oakland,12/20/2023,106.3632631873433,105.20481461718894,0.5314430974335678,0.1768106952229794,63.35661802363521,Dayton,115.23535922428216,99.71110573326742,0.8407802666953017,0.8231893047770206,72.42327782398033,62.23257546031389,Oakland,0,,,,,,,,,,,,,,,,,0.5582995501474463,0.9145590853841916,738874,,,,129,58,,,,Oakland,Dayton,-9.066659800345121,135.77989584761553,-36.3,-22.7,-18.2,18.1,71.2,101.4,20231220,2.299999999999997,107.3,105.0,67.3,14.700000000000003,115.9,101.2,63.5,,,,,,Oakland,3.908999999999992,107.764,103.855,67.5807,12.733000000000004,113.757,101.024,63.6109,Oakland,67.79545351027396,5.0601847046079245,2.505059996464405,108.55323142892244,106.04817143245803,64.09236930230975,18.62087922483093,15.676310683301779,115.17935807192701,99.50304738862523,62.48919143313888,74.06610148757024,136.55529292070912,-11.576910054431359,60.02176966292135,63.02144703763782,72.32987721826065,135.35132425589848,-9.308430180622828,60.37737569705056,63.200703968608074,75.58623201964497,138.78693598825305,-12.385528051036893,61.02768600278159,-10.186881354393662,61.02768600278159,-23.860970839483556,61.02768600278159,Oakland Golden Grizzlies,Dayton Flyers,86.32938299430262,83.40214058214622,-2.927242412156403
16,Radford Highlanders,West Virginia Mountaineers,2023-12-20 18:00:00-06:00,,,-6.5,-6.5,-7.0,-6.5,Radford Highlanders vs West Virginia Mountaineers,12/20/2023,RadfordWest Virginia12-20,2023-12-20 00:00:00,BSth at B12,150 Radford at 113 West Virginia,"West Virginia -6.2, 70-64 (74%)",45.27971406490327,0,H,Radford,12/20/2023,105.81441793590052,107.30254120067768,0.4599351334883973,0.2578865485950872,64.05182183885422,West Virginia,106.81531367375258,98.80570427278704,0.7102047329440393,0.7421134514049128,70.21795046539168,63.82129240910483,,0,,,,,,,,,,,,,,,,,0.7314379202427809,0.9344508854236292,738874,,,,150,113,,,,Radford,West Virginia,-6.166128626537457,134.26977230424592,1.4,2.6,-0.9,-2.3,71.2,101.4,20231220,0.9000000000000057,107.2,106.3,64.7,3.0,105.2,102.2,67.4,,,,,,Radford,1.2819999999999965,107.208,105.926,65.2868,5.337999999999994,105.445,100.107,67.5269,Radford,65.46412817940991,1.954749100291675,1.3423904184718132,106.24643028625907,104.90403986778722,67.57128405556652,2.3376626153387896,4.417453011439081,105.3809553900335,100.96350237859441,64.33476806453143,69.44982294794832,133.78459101247975,-5.115054883416889,61.24691011235956,63.71324388491864,70.12755869144665,133.8408025763653,-6.414314806528012,61.91875301853932,63.89696003833058,69.64306346031003,133.5400234986406,-5.7461034219794485,62.12774158231635,-2.0148071818337954,62.12774158231635,-0.841955153923557,62.12774158231635,Radford Highlanders,West Virginia Mountaineers,73.20575054664809,57.60844039656674,-15.597310150081348
17,Sam Houston St Bearkats,Grand Canyon Antelopes,2023-12-20 19:00:00-06:00,-15.0,-15.5,-15.5,-15.5,-15.0,-15.0,Sam Houston St Bearkats vs Grand Canyon Antelopes,12/20/2023,Sam Houston St.Grand Canyon12-20,2023-12-20 00:00:00,CUSA at WAC,174 Sam Houston St. at 71 Grand Canyon,"Grand Canyon -12.0, 80-68 (87%)",44.40863243393761,0,H,Sam Houston St.,12/20/2023,101.23355291456303,104.33107740862802,0.4142074431720915,0.1347003055223375,68.1259954651256,Grand Canyon,113.46042091213208,99.46958402128772,0.8195682006308719,0.8652996944776625,80.08591889857959,70.47888964195965,Sam Houston St.,0,,,,,,,,,,,,,,,,,0.5950505431616723,0.9449637436238096,738874,,,,174,71,,,,Sam Houston St.,Grand Canyon,-11.959923433453994,148.2119143637052,-10.5,-12.9,-6.4,4.2,71.2,101.4,20231220,-2.200000000000003,102.0,104.2,69.5,12.600000000000009,113.2,100.6,69.5,,,,,,Sam Houston St.,-0.42500000000001137,102.567,102.992,69.9069,11.224000000000004,112.004,100.78,69.6426,Sam Houston St.,69.79637518278756,-8.027830257111015,-4.065977372380464,100.8593151762712,104.92529254865164,69.52368799222936,13.148277000078883,10.247257692944778,110.58761099614755,100.34035330320276,66.74268022850707,81.14125420904494,147.883934437552,-14.398573980537876,67.84058988764045,67.76616495258278,79.98158501871393,147.7477499712967,-12.215420066131145,68.37778474634831,66.12918837457224,80.18816893892938,146.31735731350162,-14.058980564357142,68.15310970781886,-16.389319094264657,68.15310970781886,-9.111525543057738,68.15310970781886,Sam Houston St Bearkats,Grand Canyon Antelopes,93.00536172447475,94.0724855300466,1.0671238055718533
18,Saint Louis Billikens,NC State Wolfpack,2023-12-20 18:00:00-06:00,-12.5,-12.5,-12.5,-12.5,-12.5,-11.5,Saint Louis Billikens vs NC State Wolfpack,12/20/2023,Saint LouisNorth Carolina St.12-20,2023-12-20 00:00:00,A10 at ACC,176 Saint Louis at 60 North Carolina St.,"North Carolina St. -13.3, 84-71 (88%)",44.143183261197706,0,H,Saint Louis,12/20/2023,106.1433270345597,109.53259615161878,0.4106046293202626,0.1225429886841418,71.05973526850511,North Carolina St.,113.25865551789624,98.48718083233886,0.8330083188176342,0.8774570113158582,84.32686716482976,70.81286337840527,Saint Louis,0,,,,,,,,,,,,,,,,,0.5722921416730474,0.9457318725416288,738874,,,,176,60,,,,Saint Louis,North Carolina St.,-13.267131896324656,155.38660243333487,-7.4,1.2,-4.3,3.1,71.2,101.4,20231220,-2.5,107.7,110.2,69.5,11.199999999999989,111.1,99.9,69.7,,,,,,Saint Louis,-0.5859999999999985,107.541,108.127,69.9785,12.020600000000002,111.805,99.7844,69.9011,Saint Louis,70.22831104725644,-11.010605533431406,-5.008106749204074,107.50435860508291,112.51246535428696,69.36569433201018,15.605133941178241,13.55928328081831,111.3234043657861,97.76412108496777,70.18344070634555,84.46391303550843,154.64735374185398,-14.280472329162876,68.03581460674157,70.68402002527034,84.21742918743453,154.90144921270488,-13.53340916216419,68.70188379705056,68.94430781433988,86.89645172517955,155.8407595395194,-17.952143910839666,68.4190387297377,-20.16997563416234,68.4190387297377,-6.967247551926633,68.4190387297377,Saint Louis Billikens,NC State Wolfpack,88.30703586536275,97.26309981424,8.956063948877244
19,Norfolk St Spartans,UTEP Miners,2023-12-20 20:30:00-06:00,,-6.5,-6.5,-5.5,-6.5,-6.0,Norfolk St Spartans vs UTEP Miners,12/20/2023,Norfolk St.UTEP12-20,2023-12-20 00:00:00,MEAC at CUSA,208 Norfolk St. at 167 UTEP,"UTEP -5.5, 71-66 (72%)",43.488118546069856,0,H,Norfolk St.,12/20/2023,103.0882133626539,109.10551412294944,0.3424490710060897,0.2832629756625952,65.5816892359374,UTEP,98.61886652754576,96.2807424887174,0.568549114581072,0.7167370243374047,71.09529524065665,68.83275119213613,,0,,,,,,,,,,,,,,,,,0.835122386006328,0.9588675200851168,738874,,,,208,167,,,,Norfolk St.,UTEP,-5.51360600471925,136.67698447659404,17.8,10.2,11.7,-6.1,71.2,101.4,20231220,-5.199999999999989,103.9,109.1,66.4,-2.3000000000000114,98.1,100.4,72.2,,,,,,Norfolk St.,-3.2590000000000003,104.446,107.705,66.3709,-0.19559999999999889,97.3533,97.5489,71.6397,Norfolk St.,66.61745097525964,-1.3828017088246258,-2.79563096123843,104.68099330704696,107.47662426828536,71.83162903872882,-9.936715120703917,-3.500374554149248,94.52209445737476,98.022469011524,67.34268353152206,73.07300987106066,140.41569340258272,-5.730326339538607,67.33258426966293,65.23513047793003,71.00288071380969,136.2380111917397,-5.76775023587966,66.78077759452248,66.12003584636209,69.23234493513104,135.35238078149314,-3.112309088768953,67.20842733090666,3.973622083502349,67.20842733090666,10.028572692608563,67.20842733090666,Norfolk State Spartans,Texas El Paso Miners,69.97944856925476,35.255180535102696,-34.72426803415206
20,Howard Bison,UC Santa Barbara Gauchos,2023-12-20 21:00:00-06:00,-9.0,,-9.0,-8.5,-9.0,-9.5,Howard Bison vs UC Santa Barbara Gauchos,12/20/2023,HowardUC Santa Barbara12-20,2023-12-20 00:00:00,MEAC at BW,212 Howard at 159 UC Santa Barbara,"UC Santa Barbara -6.9, 79-73 (74%)",42.84619811492249,0,H,Howard,12/20/2023,105.77089647770096,112.07965024356164,0.3393380733693721,0.2617660865311328,72.61225222657508,UC Santa Barbara,106.60589207662798,103.22549035120156,0.5915952658289585,0.7382339134688671,79.4629608893642,69.28157318615135,,0,,,,,,,,,,,,,,,,,0.8216761104554529,0.9594101623514972,738874,,,,212,159,,,,Howard,UC Santa Barbara,-6.850708662789117,152.07521311593928,-3.3,-4.8,-0.3,3.0,71.2,101.4,20231220,-5.199999999999989,105.4,110.6,69.3,2.0,106.7,104.7,69.5,,,,,,Howard,-3.477000000000004,107.164,110.641,69.6895,0.6530000000000058,105.238,104.585,68.6731,Howard,69.87887845052927,-2.8863777120649576,-2.6073533360340635,107.19134147679986,109.7986948128339,70.01375874487867,-0.32568688916200883,1.854729314212808,105.19830579616315,103.34357648195032,71.5716802455493,80.94602875628931,152.51770900183863,-9.374348510740006,67.64536516853931,72.22843397734282,79.35981390851524,151.58824788585804,-7.131379931172418,67.21620789957865,72.98076214162504,80.48097041550479,153.46173255712984,-7.50020827387975,68.71464799435473,-3.652679604646238,68.71464799435473,-4.217567664597496,68.71464799435473,Howard Bison,UC Santa Barbara Gauchos,79.08930434072549,63.60326870705436,-15.48603563367113
21,Jackson St Tigers,Gonzaga Bulldogs,2023-12-20 20:00:00-06:00,-26.5,,-26.0,-25.5,-26.5,-25.5,Jackson St Tigers vs Gonzaga Bulldogs,12/20/2023,Jackson St.Gonzaga12-20,2023-12-20 00:00:00,SWAC at WCC,247 Jackson St. at 12 Gonzaga,"Gonzaga -22.8, 87-64 (97%)",41.30626634919973,0,H,Jackson St.,12/20/2023,99.59167866908923,107.73795885623896,0.2881945982831682,0.0296648140009209,64.26447511638221,Gonzaga,117.08985482463548,93.53058286928209,0.9297928272543567,0.9703351859990792,87.03266501238548,71.87125761726496,Jackson St.,0,,,,,,,,,,,,,,,,,0.3351011554538308,0.9677271605874797,738874,,,,247,12,,,,Jackson St.,Gonzaga,-22.768189896003264,151.2971401287677,7.8,6.3,6.8,-0.9,71.2,101.4,20231220,-6.3999999999999915,101.2,107.6,70.0,21.400000000000006,116.2,94.8,70.4,,,,,,Jackson St.,-5.451999999999998,100.903,106.355,70.6149,20.8245,115.587,94.7625,70.3064,Jackson St.,70.61561726485958,-3.6306591456612765,-4.422976883144201,101.1546618469403,105.5776387300845,70.19027402595971,20.207682569066062,21.14951647064092,114.72033390230754,93.57081743166667,63.66422112589323,87.74998681887638,151.4142079447696,-24.085765692983152,69.21348314606742,63.92454988513744,86.91927084329603,150.84382072843346,-22.994720958158595,69.72864333370786,63.17422239950488,85.49643499892956,148.67065739843443,-22.32221259942468,69.614178740629,-18.705622236851653,69.614178740629,3.353593446651061,69.614178740629,Jackson State Tigers,Gonzaga Bulldogs,99.24207805612802,96.2583604526668,-2.9837176034612156
22,Fort Wayne Mastodons,Pittsburgh Panthers,2023-12-20 18:00:00-06:00,-14.0,-14.5,-14.0,-13.5,-14.0,-13.5,Fort Wayne Mastodons vs Pittsburgh Panthers,12/20/2023,Fort WaynePittsburgh12-20,2023-12-20 00:00:00,Horz at ACC,221 Fort Wayne at 49 Pittsburgh,"Pittsburgh -16.9, 87-70 (92%)",41.23230413142756,0,H,Fort Wayne,12/20/2023,102.429773387498,108.96775388376297,0.3292547524788036,0.0766030840843445,69.75715381966029,Pittsburgh,113.8940197836684,97.5798949445056,0.8554329378258092,0.9233969159156554,86.61659650994142,72.70481395192562,Fort Wayne,0,,,,,,,,,,,,,,,,,0.5300748104813082,0.9611384525267734,738874,,,,221,49,,,,Fort Wayne,Pittsburgh,-16.859442690281128,156.3737503296017,11.4,1.9,11.5,0.0,71.2,101.4,20231220,1.2000000000000028,107.4,106.2,72.2,14.100000000000009,113.4,99.3,69.0,,,,,,Fort Wayne,-3.7900000000000063,103.779,107.569,72.4091,13.566900000000004,112.432,98.8651,69.3596,Fort Wayne,72.57030794396069,21.66763305027546,9.432361928359331,114.4138267904425,104.98146486208316,69.39715117005107,21.245089196217062,16.405774995843284,112.08504151079886,95.67926651495557,71.54440882189527,85.44404911125842,156.9884579331537,-13.899640289363148,69.96910112359551,69.3885963300068,86.50371481875112,155.89231114875793,-17.115118488744315,70.53744680280897,74.23912400876986,84.3954154267285,158.63453943549837,-10.156291417958641,70.73276166916008,-2.106587339230728,70.73276166916008,6.039870518929575,70.73276166916008,Purdue Fort Wayne Mastodons,Pittsburgh Panthers,90.0728603156669,57.950502078307075,-32.122358237359826
23,Mt. St. Mary's Mountaineers,Georgia Bulldogs,2023-12-20 18:00:00-06:00,-12.5,-12.5,-12.0,-11.5,-12.5,-11.5,Mt. St. Mary's Mountaineers vs Georgia Bulldogs,12/20/2023,Mount St. Mary'sGeorgia12-20,2023-12-20 00:00:00,MAAC at SEC,205 Mount St. Mary's at 95 Georgia,"Georgia -10.9, 76-65 (86%)",41.074995743385166,0,H,Mount St. Mary's,12/20/2023,98.37694129374584,104.05930431955014,0.3439417884785873,0.1438223439477107,64.82333902687928,Georgia,106.47514664360612,96.44225776516176,0.7573346659503818,0.8561776560522892,75.70069701011768,71.17569004154404,,0,,,,,,,,,,,,,,,,,0.6813943012292968,0.9586055425339498,738874,,,,205,95,,,,Mount St. Mary's,Georgia,-10.877357983238397,140.52403603699696,6.0,5.8,9.2,3.3,71.2,101.4,20231220,-5.299999999999997,99.3,104.6,69.7,9.0,106.0,97.0,69.9,,,,,,Mount St. Mary's,-3.0512999999999977,99.6727,102.724,69.8662,7.396499999999989,105.109,97.7125,70.3721,Mount St. Mary's,69.47406579515003,-4.164387351197584,-5.2772668247228385,97.87370554538701,103.15097237010981,70.54701524235092,5.568476413997896,6.297391419874358,101.79453436283092,95.49714294295651,63.19268635583287,76.93172402470785,140.12441038054072,-13.739037668874978,68.42738764044944,64.480717743519,75.6027201893181,140.0834379328371,-11.122002445799112,69.05380917162923,61.68700012693009,73.29209019584631,134.97909032277641,-11.605090068916226,68.83690981177725,-8.640767568186249,68.83690981177725,2.0134796119944838,68.83690981177725,Mount St Marys Mountaineers,Georgia Bulldogs,86.32938299430262,79.47261688304219,-6.856766111260427
24,Bellarmine Knights,Utah Utes,2023-12-20 20:00:00-06:00,-20.0,,-20.5,-20.5,-20.0,-20.5,Bellarmine Knights vs Utah Utes,12/20/2023,BellarmineUtah12-20,2023-12-20 00:00:00,ASun at P12,228 Bellarmine at 31 Utah,"Utah -18.3, 82-64 (95%)",39.07765917589857,0,H,Bellarmine,12/20/2023,100.60695803908058,107.36265526311536,0.3213888935628043,0.0518271840238404,63.81072003453058,Utah,116.13450545313805,96.25397742551802,0.8965277382338307,0.9481728159761597,82.16019502637823,68.6448429631057,Bellarmine,0,,,,,,,,,,,,,,,,,0.4351383473568334,0.9624551734556356,738874,,,,228,31,,,,Bellarmine,Utah,-18.34947499184765,145.97091506090882,-21.5,-13.0,-18.0,3.5,71.2,101.4,20231220,-5.700000000000003,101.2,106.9,66.4,16.5,115.6,99.1,70.5,,,,,,Bellarmine,-4.052999999999997,101.932,105.985,66.6187,17.122200000000007,114.644,97.5218,71.1784,Bellarmine,67.30301348466631,-10.116540857445257,-7.331550196215991,96.4144611819967,103.74601137821269,70.85468643511197,22.802130771065123,20.282617444538868,117.83430097178207,97.55168352724321,63.21894508070659,82.38548391734832,145.6044289980549,-19.166538836641735,65.74719101123596,63.47350934898476,82.05368143394844,145.5271907829332,-18.580172084963678,66.59848983258426,60.39707675545758,83.02410269190145,143.42117944735904,-22.627025936443864,66.97659995216495,-24.042101080167086,66.97659995216495,-16.139351290473194,66.97659995216495,Bellarmine knights,Utah Utes,97.45535036187462,98.89813368399886,1.4427833221242423
25,Longwood Lancers,North Carolina Central Eagles,2023-12-20 14:00:00-06:00,,5.5,6.0,6.5,5.5,6.0,Longwood Lancers vs North Carolina Central Eagles,12/20/2023,LongwoodNorth Carolina Central12-20,2023-12-20 00:00:00,BSth at MEAC,158 Longwood at 308 North Carolina Central,"Longwood -4.9, 68-63 (70%)",37.73885299112803,0,H,Longwood,12/20/2023,99.19800636551106,101.08227376106407,0.4461116464151619,0.7016970501818651,68.3154608739602,North Carolina Central,98.12177752856728,107.70630488167772,0.2550635718697502,0.2983029498181349,63.41840883914876,66.60945878246457,,0,,,,,,,,,,,,,,,,,0.951204682295295,0.9377864517083666,738874,,,,158,308,,,,Longwood,North Carolina Central,4.897052034811445,131.73386971310896,16.7,6.7,3.2,-13.5,71.2,101.4,20231220,1.8999999999999915,102.1,100.2,68.0,-9.299999999999997,99.7,109.0,67.6,,,,,,Longwood,0.7198999999999955,100.505,99.7851,68.0654,-12.2624,96.8626,109.125,67.5999,Longwood,68.31303191343751,6.010989384907106,2.3603640733506137,98.92383773759742,96.5634736642468,68.42038567856537,-13.01599269855072,-12.801025711017555,100.32889485931567,113.12992057033318,68.8880243800749,65.39980446444943,134.2878288445243,3.4882199156254643,64.56179775280899,67.95481906164278,63.336233799015524,131.2910528606583,4.618585262627256,64.62379541376404,70.43741327910615,64.48904547175434,134.9264587508605,5.948367807351815,65.64612346052722,10.716763876155994,65.64612346052722,9.219472871043365,65.64612346052722,Longwood Lancers,North Carolina Central Eagles,26.794249453351902,15.371152520899244,-11.423096932452658
