,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,79.62,64.84,47.92,38.68,27.66,19.59,4.104645227156713
1,Duke,FinalFour,1,100.0,79.78,58.86,45.29,26.59,17.08,9.99,9.01001001001001
2,Gonzaga,EliteEight,16,100.0,70.34,50.81,38.2,27.84,17.63,9.27,9.787486515641856
3,Connecticut,EliteEight,13,100.0,74.51,58.26,37.79,23.16,13.13,7.54,12.26259946949602
4,Arizona,FinalFour,16,100.0,86.36,61.38,39.48,24.01,12.94,6.74,13.836795252225519
5,Iowa St.,EliteEight,9,100.0,72.04,50.54,35.19,21.46,12.32,5.9,15.949152542372879
6,Vanderbilt,FinalFour,9,100.0,73.5,48.26,30.92,18.38,9.74,5.46,17.315018315018317
7,Illinois,SweetSixteen,14,100.0,71.24,49.35,23.64,16.38,8.68,4.38,21.831050228310502
8,Alabama,SweetSixteen,2,100.0,67.7,42.36,25.38,14.72,7.31,3.76,25.595744680851062
9,Michigan St.,SweetSixteen,8,100.0,71.15,48.08,25.18,14.58,8.24,3.71,25.954177897574127
10,Louisville,SweetSixteen,15,100.0,61.17,37.14,20.54,11.55,5.16,2.74,35.496350364963504
11,BYU,SweetSixteen,4,100.0,64.24,38.17,21.01,10.58,4.41,1.84,53.347826086956516
12,Purdue,EliteEight,12,100.0,67.68,35.37,19.01,8.15,4.11,1.76,55.81818181818181
13,Kansas,east,5,100.0,57.11,28.58,15.43,8.8,4.14,1.57,62.69426751592357
14,Houston,SweetSixteen,13,100.0,63.06,35.55,16.82,9.15,3.72,1.57,62.69426751592357
15,Georgia,midwest,7,100.0,64.14,39.01,23.27,7.75,3.52,1.47,67.02721088435375
16,Clemson,midwest,6,100.0,61.7,37.26,20.48,7.55,3.26,1.31,75.33587786259541
17,St. John's,west,10,100.0,52.59,26.43,14.06,6.91,2.86,1.22,80.9672131147541
18,Arkansas,south,5,100.0,58.21,32.99,16.95,8.45,2.75,1.09,90.74311926605503
19,Virginia,midwest,5,100.0,67.31,29.71,11.01,6.34,2.64,1.09,90.74311926605503
20,Tennessee,west,8,100.0,55.55,24.45,13.08,4.57,2.34,0.88,112.63636363636364
21,Florida,south,8,100.0,58.18,27.87,12.22,5.82,2.05,0.87,113.94252873563218
22,Saint Mary's,west,5,100.0,61.91,33.96,13.31,5.19,1.96,0.7,141.85714285714286
23,North Carolina,SweetSixteen,3,100.0,62.68,34.49,15.75,4.51,2.0,0.64,155.25
24,Texas Tech,SweetSixteen,9,100.0,65.91,35.93,14.82,4.45,1.66,0.55,180.8181818181818
25,Nebraska,east,6,100.0,49.79,26.54,12.16,5.04,1.46,0.42,237.0952380952381
26,UCLA,midwest,10,100.0,35.86,18.29,10.56,3.37,1.42,0.37,269.27027027027026
27,Miami FL,midwest,9,100.0,47.39,13.47,5.83,2.11,0.96,0.36,276.77777777777777
28,Saint Louis,south,11,100.0,44.68,19.79,7.17,3.06,0.96,0.33,302.030303030303
29,Boise St.,west,11,100.0,52.11,21.82,7.44,3.04,0.97,0.29,343.82758620689657
30,USC,south,6,100.0,55.32,24.74,8.11,2.7,0.76,0.28,356.1428571428571
31,Wisconsin,east,11,100.0,50.21,25.06,9.86,3.92,1.22,0.23,433.78260869565213
32,UCF,east,9,100.0,43.39,15.45,6.57,2.29,0.81,0.21,475.19047619047626
33,Ohio St.,east,8,100.0,56.61,19.5,6.77,2.45,0.72,0.17,587.235294117647
34,Auburn,west,7,100.0,47.41,13.92,5.48,1.81,0.71,0.17,587.235294117647
35,Akron,east,12,100.0,42.89,18.79,7.44,2.94,0.91,0.16,624.0
36,Utah St.,south,7,100.0,53.22,18.76,9.56,3.23,0.67,0.15,665.6666666666666
37,Utah Valley,east,13,100.0,36.94,17.08,6.99,2.21,0.67,0.15,665.6666666666666
38,Oklahoma St.,midwest,8,100.0,52.61,14.9,5.76,1.49,0.61,0.15,665.6666666666666
39,Seton Hall,west,6,100.0,47.89,20.2,3.49,1.27,0.61,0.15,665.6666666666666
40,Butler,south,9,100.0,41.82,17.51,8.58,3.18,0.78,0.09,1110.111111111111
41,California,south,10,100.0,46.78,13.9,5.28,1.89,0.32,0.09,1110.111111111111
42,SMU,east,7,100.0,53.21,22.3,9.88,3.54,0.81,0.08,1249.0
43,Tulsa,south,12,100.0,41.79,18.2,7.06,1.63,0.27,0.08,1249.0
44,Belmont,west,12,100.0,38.09,16.04,4.38,1.02,0.4,0.07,1427.5714285714284
45,Liberty,south,14,100.0,32.3,13.11,4.87,1.21,0.2,0.07,1427.5714285714284
46,Virginia Tech,west,9,100.0,44.45,11.94,4.66,1.0,0.43,0.06,1665.6666666666667
47,Colorado,midwest,11,100.0,38.3,17.36,6.66,1.35,0.28,0.06,1665.6666666666667
48,Yale,east,10,100.0,46.79,17.85,6.87,1.78,0.38,0.03,3332.3333333333335
49,High Point,midwest,13,100.0,28.76,14.27,3.26,1.37,0.33,0.03,3332.3333333333335
50,Youngstown St.,midwest,16,100.0,20.38,6.79,1.47,0.55,0.23,0.02,4999.0
51,St. Thomas,east,15,100.0,27.96,9.31,2.31,0.9,0.15,0.02,4999.0
52,UC San Diego,west,13,100.0,34.09,14.07,2.86,0.79,0.08,0.02,4999.0
53,Siena,east,14,100.0,35.76,10.23,2.72,0.66,0.19,0.01,9999.0
54,UNC Wilmington,south,13,100.0,38.83,11.67,2.74,0.7,0.14,0.01,9999.0
