,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,89.09,73.45,62.35,51.93,41.82,32.39,2.0873726458783572
1,Vanderbilt,FinalFour,8,100.0,83.52,64.62,47.55,30.26,17.94,8.69,10.507479861910243
2,Arizona,FinalFour,9,100.0,74.58,49.7,33.24,21.3,13.21,6.27,14.948963317384372
3,Purdue,EliteEight,9,100.0,76.53,53.67,37.42,15.8,10.53,6.12,15.33986928104575
4,Connecticut,EliteEight,13,100.0,70.8,47.35,30.34,18.87,11.34,5.64,16.73049645390071
5,Iowa St.,FinalFour,1,100.0,84.4,59.5,42.02,25.41,9.91,5.35,17.691588785046733
6,Alabama,SweetSixteen,8,100.0,65.56,45.58,26.98,15.62,6.84,4.16,23.03846153846154
7,Illinois,SweetSixteen,15,100.0,78.45,47.93,28.31,17.0,9.61,4.0,24.0
8,Gonzaga,EliteEight,16,100.0,80.52,49.26,30.7,17.32,6.04,3.45,27.98550724637681
9,Houston,SweetSixteen,2,100.0,72.46,46.15,28.93,15.07,8.37,3.29,29.3951367781155
10,Duke,EliteEight,12,100.0,62.61,36.47,21.66,11.64,5.85,1.92,51.083333333333336
11,Iowa,midwest,7,100.0,64.46,39.38,25.17,11.75,5.41,1.78,55.17977528089887
12,Louisville,east,5,100.0,67.62,35.14,9.9,6.14,3.26,1.56,63.1025641025641
13,Virginia,midwest,6,100.0,55.3,36.5,20.22,9.41,3.92,1.37,71.992700729927
14,BYU,SweetSixteen,4,100.0,68.21,41.95,21.44,7.05,3.46,1.36,72.52941176470588
15,Tennessee,west,6,100.0,61.6,32.22,14.29,7.99,2.39,1.29,76.51937984496124
16,Arkansas,midwest,5,100.0,56.36,36.51,16.52,9.21,3.96,1.27,77.74015748031496
17,Kansas,SweetSixteen,13,100.0,68.32,40.21,10.32,5.05,2.42,1.15,85.95652173913044
18,Michigan St.,SweetSixteen,9,100.0,62.28,39.64,18.8,9.19,2.73,1.02,97.03921568627452
19,Florida,east,8,100.0,48.67,12.84,6.62,3.46,1.85,0.72,137.88888888888889
20,Texas Tech,west,5,100.0,62.24,30.04,13.17,5.36,1.64,0.71,139.84507042253523
21,Nebraska,SweetSixteen,3,100.0,62.32,29.76,12.87,5.54,2.53,0.63,157.73015873015873
22,St. John's,west,10,100.0,51.37,24.0,12.03,4.94,1.6,0.57,174.4385964912281
23,North Carolina,SweetSixteen,14,100.0,61.86,29.62,12.54,6.2,2.03,0.48,207.33333333333334
24,N.C. State,south,10,100.0,54.1,24.38,10.27,4.15,1.89,0.43,231.5581395348837
25,Utah St.,south,8,100.0,49.82,21.28,10.95,4.3,1.68,0.39,255.4102564102564
26,Villanova,south,5,100.0,57.38,27.19,10.42,4.19,1.67,0.36,276.77777777777777
27,Saint Mary's,midwest,8,100.0,45.38,15.08,7.63,3.05,1.48,0.36,276.77777777777777
28,UCLA,midwest,10,100.0,35.54,14.06,6.02,2.87,1.04,0.35,284.7142857142857
29,SMU,south,6,100.0,49.03,23.8,11.11,3.98,1.47,0.31,321.5806451612903
30,Auburn,west,9,100.0,54.24,19.98,9.88,4.33,0.77,0.3,332.33333333333337
31,LSU,south,9,100.0,50.18,21.16,9.25,3.22,1.25,0.26,383.6153846153846
32,Georgia,west,7,100.0,48.63,23.76,10.18,4.44,0.82,0.24,415.6666666666667
33,Kentucky,east,9,100.0,51.33,10.77,6.79,2.47,0.66,0.22,453.54545454545456
34,Saint Louis,midwest,11,100.0,44.7,21.65,7.79,2.74,0.85,0.21,475.19047619047626
35,USC,south,7,100.0,45.9,19.01,7.62,2.73,0.78,0.2,498.99999999999994
36,Clemson,east,7,100.0,49.61,18.07,9.4,1.94,0.65,0.19,525.3157894736842
37,Baylor,midwest,9,100.0,54.62,15.34,7.7,3.34,1.36,0.17,587.235294117647
38,Ohio St.,east,10,100.0,50.39,23.13,8.8,1.99,0.58,0.12,832.3333333333334
39,UCF,east,6,100.0,52.12,24.79,10.84,1.35,0.32,0.12,832.3333333333334
40,TCU,south,11,100.0,50.97,20.25,7.71,2.71,0.9,0.1,999.0
41,Miami FL,east,11,100.0,47.88,20.43,7.44,1.42,0.32,0.09,1110.111111111111
42,Seton Hall,west,8,100.0,45.76,16.21,8.48,2.23,0.4,0.08,1249.0
43,McNeese St.,east,12,100.0,32.38,10.07,1.89,0.31,0.07,0.04,2499.0
44,UC San Diego,midwest,13,100.0,38.14,15.3,3.82,1.13,0.28,0.03,3332.3333333333335
45,Boise St.,west,11,100.0,38.4,11.52,3.96,1.09,0.26,0.03,3332.3333333333335
46,Miami OH,south,12,100.0,42.62,15.22,3.66,0.71,0.23,0.03,3332.3333333333335
47,High Point,midwest,14,100.0,37.68,12.09,3.1,0.73,0.09,0.03,3332.3333333333335
48,Tennessee Martin,west,15,100.0,19.48,2.98,0.66,0.09,0.03,0.03,3332.3333333333335
49,St. Thomas,south,14,100.0,27.54,9.8,2.0,0.75,0.34,0.02,4999.0
50,Utah Valley,east,13,100.0,31.68,14.58,1.86,0.54,0.22,0.02,4999.0
51,Troy,west,14,100.0,34.44,10.68,1.2,0.21,0.02,0.02,4999.0
52,Yale,midwest,12,100.0,43.64,18.57,3.87,1.24,0.28,0.01,9999.0
53,Belmont,west,12,100.0,37.76,16.35,4.15,1.1,0.15,0.01,9999.0
54,Hofstra,south,13,100.0,21.55,9.66,2.82,0.62,0.13,0.01,9999.0
55,Liberty,west,13,100.0,37.72,13.97,2.57,0.49,0.09,0.01,9999.0
56,Oakland,midwest,15,100.0,37.39,10.09,3.17,0.82,0.07,0.01,9999.0
57,Quinnipiac,east,14,100.0,31.79,12.83,3.51,0.25,0.04,0.01,9999.0
58,Howard,east,16,100.0,10.91,2.94,0.27,0.23,0.08,0.0,0.0
59,Grambling St.,west,16,100.0,15.6,4.31,0.93,0.19,0.03,0.0,0.0
60,Furman,south,15,100.0,29.2,9.26,2.02,0.2,0.02,0.0,0.0
61,LIU,midwest,16,100.0,16.48,4.96,0.37,0.07,0.02,0.0,0.0
62,Lipscomb,south,16,100.0,25.42,7.86,1.35,0.2,0.0,0.0,0.0
63,Northern Colorado,east,15,100.0,23.47,5.13,1.15,0.07,0.0,0.0,0.0
