,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,87.86,72.06,56.92,45.03,31.88,22.39,3.4662795891022777
1,Gonzaga,EliteEight,16,100.0,76.12,51.92,35.97,24.1,14.92,7.92,11.626262626262626
2,Vanderbilt,FinalFour,9,100.0,85.79,58.53,38.38,22.98,11.94,6.9,13.492753623188404
3,Iowa St.,FinalFour,1,100.0,81.29,53.27,37.21,21.61,12.45,6.1,15.393442622950822
4,Arizona,FinalFour,16,100.0,77.93,52.83,31.32,19.59,11.72,6.07,15.474464579901154
5,Purdue,EliteEight,9,100.0,77.8,53.68,37.34,23.31,13.08,5.95,15.80672268907563
6,Houston,SweetSixteen,2,100.0,78.19,52.34,29.43,17.06,9.24,5.23,18.12045889101338
7,Connecticut,EliteEight,13,100.0,75.84,48.71,30.87,17.41,8.67,4.82,19.74688796680498
8,Duke,EliteEight,12,100.0,67.43,42.03,29.1,13.0,6.18,3.86,24.906735751295336
9,Alabama,SweetSixteen,14,100.0,63.25,39.4,18.01,10.56,5.64,3.23,29.959752321981423
10,Louisville,SweetSixteen,15,100.0,76.25,51.34,28.24,15.08,6.15,3.05,31.786885245901644
11,BYU,SweetSixteen,4,100.0,65.84,42.05,23.35,11.6,6.0,2.3,42.47826086956522
12,Michigan St.,SweetSixteen,8,100.0,58.45,37.98,19.59,10.81,5.47,2.23,43.84304932735426
13,Kansas,SweetSixteen,13,100.0,59.59,36.41,19.96,9.99,5.23,2.04,48.01960784313725
14,Illinois,east,5,100.0,56.37,30.75,17.6,9.15,4.9,1.77,55.49717514124294
15,Iowa,south,7,100.0,57.62,27.28,15.52,8.47,3.18,1.51,65.2251655629139
16,Tennessee,midwest,5,100.0,67.93,33.61,12.02,7.07,2.79,1.38,71.46376811594203
17,North Carolina,SweetSixteen,9,100.0,59.75,35.62,18.63,8.75,4.04,1.2,82.33333333333333
18,St. John's,west,10,100.0,51.8,20.78,11.65,6.14,3.04,1.18,83.7457627118644
19,Florida,midwest,7,100.0,59.39,34.38,20.5,6.2,2.43,1.0,99.0
20,Virginia,midwest,6,100.0,61.65,38.96,19.32,5.82,2.04,0.91,108.89010989010988
21,Nebraska,SweetSixteen,3,100.0,63.8,31.27,15.25,4.58,2.12,0.85,116.64705882352942
22,Arkansas,south,5,100.0,54.24,25.41,11.33,4.99,1.74,0.72,137.88888888888889
23,UCLA,west,9,100.0,55.78,23.92,11.55,4.93,1.93,0.7,141.85714285714286
24,Kentucky,west,7,100.0,48.2,19.62,9.92,4.89,2.05,0.68,146.05882352941174
25,Utah St.,east,6,100.0,44.94,21.47,9.14,3.87,1.65,0.66,150.5151515151515
26,N.C. State,east,9,100.0,50.83,21.16,10.6,4.46,1.88,0.65,152.84615384615384
27,Saint Louis,east,11,100.0,55.06,27.54,14.18,5.93,1.94,0.6,165.66666666666669
28,Saint Mary's,west,8,100.0,44.22,18.68,10.26,4.38,1.73,0.51,195.078431372549
29,Baylor,east,10,100.0,55.01,23.09,8.9,4.16,1.53,0.51,195.078431372549
30,Texas Tech,west,5,100.0,51.63,26.92,10.88,3.08,1.3,0.41,242.90243902439028
31,LSU,midwest,8,100.0,53.11,14.24,5.22,2.38,0.88,0.36,276.77777777777777
32,Villanova,south,9,100.0,50.2,21.52,8.52,2.85,0.93,0.34,293.1176470588235
33,Clemson,east,8,100.0,49.17,20.74,9.28,3.19,1.35,0.25,399.0
34,Georgia,south,10,100.0,42.38,16.82,7.05,1.92,0.66,0.24,415.6666666666667
35,Miami FL,south,11,100.0,58.98,23.83,7.99,2.29,0.61,0.23,433.78260869565213
36,USC,south,6,100.0,41.02,15.94,5.99,2.08,0.51,0.19,525.3157894736842
37,California,midwest,9,100.0,46.89,9.1,3.42,1.3,0.54,0.18,554.5555555555555
38,Seton Hall,west,6,100.0,49.52,20.84,8.4,3.08,0.8,0.15,665.6666666666666
39,Belmont,west,12,100.0,48.37,18.87,5.0,1.93,0.67,0.09,1110.111111111111
40,UC San Diego,west,13,100.0,40.25,18.59,5.48,1.58,0.43,0.08,1249.0
41,Virginia Tech,west,11,100.0,50.48,20.19,6.87,2.51,0.37,0.08,1249.0
42,SMU,south,8,100.0,49.8,16.81,7.92,2.45,0.41,0.07,1427.5714285714284
43,Auburn,midwest,10,100.0,40.61,15.6,8.15,1.69,0.38,0.06,1665.6666666666667
44,Oklahoma St.,midwest,11,100.0,38.35,17.57,4.85,1.15,0.37,0.06,1665.6666666666667
45,McNeese St.,east,12,100.0,43.63,14.99,5.47,1.52,0.26,0.06,1665.6666666666667
46,UCF,east,7,100.0,44.99,14.98,4.63,1.53,0.31,0.05,1999.0
47,Utah Valley,east,13,100.0,40.41,17.85,5.12,1.03,0.31,0.05,1999.0
48,LIU,midwest,16,100.0,12.14,4.6,1.0,0.18,0.04,0.03,3332.3333333333335
49,Furman,east,15,100.0,22.2,8.25,1.33,0.28,0.03,0.03,3332.3333333333335
50,William & Mary,midwest,13,100.0,36.75,14.29,1.85,0.47,0.15,0.02,4999.0
51,High Point,west,14,100.0,41.55,20.99,6.05,1.49,0.4,0.01,9999.0
52,Yale,midwest,12,100.0,32.07,12.7,1.56,0.44,0.12,0.01,9999.0
53,St. Thomas,south,14,100.0,21.81,7.89,1.98,0.79,0.1,0.01,9999.0
54,Liberty,south,13,100.0,23.75,10.71,2.81,0.5,0.1,0.01,9999.0
55,Lipscomb,south,15,100.0,24.16,7.19,1.17,0.4,0.05,0.01,9999.0
56,Miami OH,south,12,100.0,45.76,12.54,2.51,0.73,0.11,0.0,0.0
57,Grambling St.,west,16,100.0,18.71,4.13,0.99,0.26,0.09,0.0,0.0
58,Howard,east,16,100.0,22.07,5.27,0.65,0.15,0.06,0.0,0.0
59,Quinnipiac,midwest,14,100.0,36.2,12.2,1.25,0.09,0.04,0.0,0.0
60,Robert Morris,west,15,100.0,23.88,7.68,1.55,0.46,0.03,0.0,0.0
61,Arkansas St.,east,14,100.0,34.16,8.94,1.13,0.24,0.03,0.0,0.0
62,Idaho,midwest,15,100.0,32.57,7.99,1.58,0.04,0.0,0.0,0.0
63,Lindenwood,south,16,100.0,14.21,3.14,0.29,0.0,0.0,0.0,0.0
