,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,88.63,74.92,59.26,47.34,37.89,27.67,2.614022406938923
1,Purdue,EliteEight,12,100.0,80.73,56.6,36.95,22.49,13.55,7.5,12.333333333333334
2,Iowa St.,FinalFour,8,100.0,73.17,49.03,32.28,18.46,11.09,5.81,16.21170395869191
3,Arizona,FinalFour,9,100.0,78.93,48.68,31.26,19.79,10.84,5.77,16.331022530329292
4,Illinois,SweetSixteen,14,100.0,73.27,47.85,31.71,18.73,10.7,5.53,17.083182640144663
5,Vanderbilt,EliteEight,13,100.0,65.06,43.45,29.09,18.1,10.12,5.32,17.79699248120301
6,Duke,FinalFour,1,100.0,82.64,53.91,36.42,23.15,10.0,4.92,19.32520325203252
7,Gonzaga,SweetSixteen,3,100.0,71.85,50.25,28.6,16.81,8.75,4.23,22.640661938534276
8,Alabama,SweetSixteen,13,100.0,69.96,45.52,18.8,12.47,7.62,3.81,25.246719160104988
9,Tennessee,west,6,100.0,71.02,46.31,30.25,17.11,6.46,2.91,33.36426116838488
10,Louisville,south,5,100.0,64.15,35.53,22.84,13.11,5.92,2.84,34.2112676056338
11,Connecticut,EliteEight,9,100.0,61.68,33.25,20.09,9.05,5.08,2.71,35.90036900369004
12,Houston,SweetSixteen,2,100.0,58.77,36.43,21.51,10.59,5.38,2.2,44.454545454545446
13,BYU,SweetSixteen,4,100.0,64.63,41.91,25.85,9.46,5.35,2.08,47.07692307692307
14,Michigan St.,SweetSixteen,8,100.0,61.11,32.09,20.21,10.08,4.21,1.56,63.1025641025641
15,Kansas,SweetSixteen,15,100.0,64.02,36.39,16.97,9.49,4.24,1.43,68.93006993006993
16,Iowa,south,8,100.0,61.97,33.95,16.68,7.57,3.36,1.3,75.92307692307692
17,Texas Tech,west,5,100.0,61.43,31.7,13.93,8.08,2.73,1.25,79.0
18,Indiana,south,10,100.0,58.28,30.11,16.63,7.6,3.12,1.21,81.64462809917356
19,Florida,east,7,100.0,63.87,37.89,18.46,5.73,2.95,1.04,95.15384615384615
20,North Carolina,SweetSixteen,9,100.0,63.56,38.9,19.85,9.55,2.44,0.91,108.89010989010988
21,Nebraska,EliteEight,16,100.0,68.68,40.93,20.51,9.02,2.44,0.85,116.64705882352942
22,Virginia,midwest,5,100.0,59.94,29.41,12.35,5.54,2.53,0.81,122.45679012345678
23,Arkansas,east,5,100.0,59.34,28.81,8.36,4.12,2.32,0.76,130.57894736842104
24,SMU,east,6,100.0,60.7,31.02,16.96,4.12,1.59,0.59,168.4915254237288
25,St. John's,west,9,100.0,58.98,26.26,14.15,6.81,1.51,0.58,171.41379310344828
26,Clemson,midwest,6,100.0,56.44,21.9,11.09,4.39,1.46,0.55,180.8181818181818
27,Georgia,west,8,100.0,41.02,15.89,7.68,4.31,1.12,0.39,255.4102564102564
28,Villanova,south,6,100.0,51.88,24.42,8.98,4.11,1.46,0.37,269.27027027027026
29,Miami FL,midwest,8,100.0,61.23,30.81,11.53,3.74,1.42,0.35,284.7142857142857
30,Saint Louis,midwest,7,100.0,53.1,22.22,8.25,3.17,1.1,0.34,293.1176470588235
31,Saint Mary's,east,9,100.0,48.29,10.45,4.45,1.65,1.03,0.33,302.030303030303
32,Utah St.,south,7,100.0,41.72,18.8,9.9,3.42,1.2,0.29,343.82758620689657
33,Ohio St.,west,10,100.0,45.09,19.87,9.72,3.86,1.08,0.25,399.0
34,TCU,east,10,100.0,36.13,16.2,6.5,1.75,0.81,0.24,415.6666666666667
35,Baylor,east,11,100.0,39.3,15.38,5.81,1.84,0.62,0.19,525.3157894736842
36,UCF,east,8,100.0,51.71,11.91,3.9,1.21,0.49,0.17,587.235294117647
37,Missouri,midwest,11,100.0,43.56,17.27,5.65,2.12,0.86,0.13,768.2307692307693
38,Creighton,midwest,10,100.0,46.9,16.11,5.7,2.03,0.53,0.13,768.2307692307693
39,Seton Hall,west,7,100.0,54.91,29.51,9.24,3.49,0.84,0.11,908.0909090909091
40,Stanford,south,11,100.0,48.12,19.92,6.07,1.54,0.5,0.11,908.0909090909091
41,Oklahoma St.,west,11,100.0,28.98,14.1,6.21,2.06,0.58,0.1,999.0
42,Tulsa,east,12,100.0,40.66,14.4,3.07,0.58,0.36,0.07,1427.5714285714284
43,USC,south,9,100.0,38.03,12.36,3.4,0.64,0.38,0.05,1999.0
44,Yale,south,12,100.0,35.85,15.23,3.8,1.61,0.39,0.04,2499.0
45,St. Thomas,south,14,100.0,41.23,19.23,6.19,1.13,0.33,0.04,2499.0
46,UC Irvine,midwest,14,100.0,28.15,10.58,2.83,0.38,0.09,0.04,2499.0
47,Texas A&M,midwest,9,100.0,38.77,13.71,5.75,1.08,0.36,0.03,3332.3333333333335
48,High Point,east,13,100.0,30.04,11.27,1.82,0.31,0.12,0.03,3332.3333333333335
49,Utah Valley,south,13,100.0,35.98,12.85,4.08,0.95,0.12,0.02,4999.0
50,Tennessee Martin,west,15,100.0,31.32,9.69,2.28,0.28,0.07,0.02,4999.0
51,Murray St.,midwest,12,100.0,40.06,15.86,3.82,0.57,0.07,0.01,9999.0
52,Liberty,midwest,13,100.0,26.73,6.88,1.39,0.12,0.04,0.01,9999.0
53,Hofstra,west,13,100.0,36.44,16.25,4.61,1.34,0.18,0.0,0.0
54,Northern Colorado,east,14,100.0,35.37,11.69,3.36,0.24,0.05,0.0,0.0
55,Furman,midwest,16,100.0,26.83,6.45,1.17,0.23,0.04,0.0,0.0
56,McNeese St.,west,12,100.0,38.57,13.15,2.07,0.46,0.03,0.0,0.0
57,Arkansas St.,south,15,100.0,34.94,7.64,1.63,0.27,0.03,0.0,0.0
58,Grambling St.,west,16,100.0,17.36,3.94,1.29,0.21,0.02,0.0,0.0
59,Quinnipiac,west,14,100.0,38.89,7.5,1.58,0.19,0.01,0.0,0.0
60,Oakland,midwest,15,100.0,19.27,5.07,0.93,0.14,0.01,0.0,0.0
61,LIU,south,16,100.0,21.07,5.01,0.97,0.08,0.01,0.0,0.0
62,Austin Peay,east,15,100.0,38.32,12.66,2.97,0.09,0.0,0.0,0.0
63,Howard,east,16,100.0,11.37,2.72,0.34,0.04,0.0,0.0,0.0
