,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas
0,2024-01-03 19:00:00-06:00,1.0,1.5,2.0,1.5,1.0,1.0,Clemson,Miami FL,01/03/2024,True,Clemson vs Miami FL,ClemsonMiami FL1-3,2024-01-03 00:00:00,ACC at ACC,14 Clemson at 42 Miami FL,"Clemson -0.3, 78-77 (51%)",86.123609500875,1,H,Clemson,01/03/2024,116.49241171573324,97.47750841248995,0.8858820618554101,0.5115286742337614,77.1343565667644,Miami FL,116.51344618654426,97.88691676071775,0.8811356330713697,0.4884713257662386,76.82561454606069,70.38532802665847,Clemson,0,,,,,,,,,,,,,,,,,0.4737941209613679,0.609974303592365,738888,,,,14,42,,,,0.30874202070370416,153.9599711128251,0.5,1.9,7.6,7.1,71.2,101.4,20240103,21.099999999999994,117.1,96.0,68.4,13.100000000000009,114.9,101.8,71.2,,,,,,Clemson,21.800399999999996,118.027,96.2266,68.3997,15.841800000000006,115.018,99.1762,71.3848,Clemson,68.36424947830471,26.64436379008939,20.969134903450108,117.06451697868982,96.09538207523977,70.74109027525297,17.436706043636377,17.777311062784122,113.04319969356736,95.2658886307832,78.17657681351005,76.504207104,154.68078391751004,1.6723697095100505,68.4,76.96347309111357,76.96244530284365,153.9259183939572,0.0010277882699227803,68.57723180561797,72.6272133525882,74.81793550594448,147.44514885853266,-2.190722153356276,67.92361719023413,3.9331325187800417,67.92361719023413,-1.7020299995528916,67.92361719023413,Clemson Tigers,Miami Hurricanes,01/03/2024,44.32015031835318,35.39849187331045,-8.92165844504273
1,2024-01-03 18:00:00-06:00,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,Duquesne,Massachusetts,01/03/2024,True,Duquesne vs Massachusetts,DuquesneMassachusetts1-3,2024-01-03 00:00:00,A10 at A10,78 Duquesne at 91 Massachusetts,"Massachusetts -3.0, 81-78 (61%)",67.72851656804347,1,H,Duquesne,01/03/2024,110.52888092164052,103.2584335351333,0.6862148702010379,0.3924448775736729,77.53982092429324,Massachusetts,113.11523893583828,101.73395261235972,0.7719806812025887,0.6075551224263271,80.5433616985566,71.75293432440843,,0,,,,,,,,,,,,,,,,,0.6634662784467993,0.8473638544205594,738888,,,,78,91,,,,-3.0035407742633566,158.08318262284985,-9.2,-3.4,-4.3,4.9,71.2,101.4,20240103,8.299999999999997,111.0,102.7,68.2,5.799999999999997,109.6,103.8,72.9,,,,,,Duquesne,10.051999999999992,111.985,101.933,68.4704,8.590000000000003,111.664,103.074,72.6966,Duquesne,68.47718549058577,7.311200894726101,7.778427599512082,110.6229666081768,102.84453900866473,72.51772342710534,10.999777087317867,9.754343839845971,108.23554050493452,98.48119666508856,77.1379541822208,79.6986311077618,156.8365852899826,-2.560676925541003,69.82837078651686,77.36808192413149,80.68687823675617,158.05496016088767,-3.318796312624684,69.9096247280899,72.84916242762395,78.72254957102137,151.57171199864533,-5.873387143397423,69.7445168324844,-4.704218758523041,69.7445168324844,-8.375200559312063,69.7445168324844,Duquesne Dukes,Massachusetts Minutemen,01/03/2024,55.67984968164682,67.2930919680649,11.613242286418078
2,2024-01-03 20:00:00-06:00,-4.5,-4.5,-5.0,-4.5,-4.5,-4.5,Stanford,UCLA,01/03/2024,True,Stanford vs UCLA,StanfordUCLA1-3,2024-01-03 00:00:00,P12 at P12,75 Stanford at 110 UCLA,"UCLA -1.0, 69-68 (54%)",67.06476426098058,1,H,Stanford,01/03/2024,109.57894102046474,102.05745956217228,0.6937598204884259,0.4596354164312674,67.91165770553181,UCLA,105.48681175362417,96.87352236130408,0.7270222099427844,0.5403645835687325,68.87396115496679,66.5684898835691,,0,,,,,,,,,,,,,,,,,0.7147857611785825,0.8427454930051127,738888,,,,75,110,,,,-0.9623034494349838,136.7856188604986,17.3,20.5,7.4,-9.9,71.2,101.4,20240103,9.600000000000009,110.9,101.3,70.2,9.5,105.7,96.2,65.9,,,,,,Stanford,10.274000000000001,111.022,100.748,70.2425,5.983499999999992,104.133,98.1495,65.7425,Stanford,70.15357220325367,7.668893982034432,8.662049905925906,109.73643325927716,101.07438335335127,65.92434808013103,-2.3581242026134506,3.670231544077407,103.050763393806,99.3805318497286,66.46071759373822,70.54478606420393,137.00550365794214,-4.084068470465709,64.9744382022472,67.7609045160533,68.996800200426,136.75770471647928,-1.235895684372693,64.85839264396068,67.91780974192675,68.6034425002025,136.52125224212926,-0.6856327582757586,64.95545664314466,4.6460477768603,64.95545664314466,9.441275623081076,64.95545664314466,Stanford Cardinal,UCLA Bruins,01/03/2024,66.58824291023754,32.90706819712128,-33.681174713116256
3,2024-01-03 19:30:00-06:00,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5,Xavier,Villanova,01/03/2024,True,Xavier vs Villanova,XavierVillanova1-3,2024-01-03 00:00:00,BE at BE,41 Xavier at 24 Villanova,"Villanova -6.0, 71-65 (74%)",67.05723094673289,1,H,Xavier,01/03/2024,107.92937990565878,95.50102689582562,0.8032783359271402,0.2642172664263353,64.82919546219092,Villanova,113.13879297404448,91.58042376695155,0.9191664072787596,0.7357827335736646,70.86762589709937,68.24720421266215,Xavier,0,,,,,,,,,,,,,,,,,0.3698720616096967,0.7483147084672666,738888,,,,41,24,,,,-6.038430434908449,135.6968213592903,7.0,1.8,-2.9,-9.9,71.2,101.4,20240103,15.0,109.6,94.6,71.7,19.799999999999997,113.1,93.3,66.3,,,,,,Xavier,15.075599999999994,109.351,94.2754,71.5687,18.9003,111.687,92.7867,66.1514,Xavier,71.41802561890957,17.201168661801134,14.862301309999681,107.81528645304425,92.95298514304457,65.48040834732166,12.354516919222318,13.901034681668154,108.41105862278636,94.51002394111823,65.4577032956406,72.4343198934893,137.8920231891299,-6.976616597848704,66.76558988764044,64.68544017001155,70.99391710958065,135.67935727959218,-6.308476939569104,66.49395647724718,64.16723332668376,67.11415197463624,131.28138530132,-2.9469186479524865,65.68091967536064,1.072485441593912,65.68091967536064,2.8762988344234017,65.68091967536064,Xavier Musketeers,Villanova Wildcats,01/03/2024,79.08930434072549,45.93221921641211,-33.15708512431338
4,2024-01-03 18:00:00-06:00,-2.0,-2.5,-2.0,-1.5,-2.0,-2.0,Loyola Chicago,Saint Louis,01/03/2024,True,Loyola Chicago vs Saint Louis,Loyola ChicagoSaint Louis1-3,2024-01-03 00:00:00,A10 at A10,117 Loyola Chicago at 166 Saint Louis,"Loyola Chicago -0.1, 74-73 (50%)",64.30451683655139,1,H,Loyola Chicago,01/03/2024,101.5277416999294,99.17645568907218,0.566960697303872,0.5037871391326177,73.28801087136006,Saint Louis,109.36176679920932,106.96986988719118,0.5632377038362513,0.4962128608673822,73.19153279475444,70.21716717953962,,0,,,,,,,,,,,,,,,,,0.8380779670811658,0.90265632087857,738888,,,,117,166,,,,0.0964780766056208,146.4795436661145,1.7,5.2,6.0,4.3,71.2,101.4,20240103,2.8999999999999915,103.3,100.4,69.6,-2.200000000000003,107.1,109.3,69.8,,,,,,Loyola Chicago,4.961299999999994,102.865,97.9037,69.5513,-0.4210000000000065,107.958,108.379,70.0351,Loyola Chicago,70.0899274915439,8.861382361690762,8.492066736782176,102.34635140216683,93.85428466538468,70.221716195587,-9.968976056993434,-4.166307100873026,107.49108692188115,111.65739402275416,73.86199385325709,74.39535273098423,148.2573465842413,-0.5333588777271387,68.23146067415729,73.12563597702554,73.32176348614418,146.44739946316972,-0.1961275091186394,68.41337430660111,75.73956103149017,70.71500390232107,146.45456493381124,5.0245571291690965,69.1268960179841,11.092008227382728,69.1268960179841,-0.8600768402557719,69.1268960179841,Loyola Chicago Ramblers,Saint Louis Billikens,01/03/2024,55.67984968164682,14.539692341550081,-41.14015734009674
5,2024-01-03 18:00:00-06:00,-4.0,-3.5,-4.0,-3.5,-4.0,-4.0,Georgia Tech,Florida St.,01/03/2024,True,Georgia Tech vs Florida St.,Georgia TechFlorida St.1-3,2024-01-03 00:00:00,ACC at ACC,105 Georgia Tech at 115 Florida St.,"Florida St. -2.7, 72-69 (61%)",62.04679609015181,1,H,Georgia Tech,01/03/2024,103.7945783638573,99.9325554338468,0.6073197098952682,0.3925777344384173,68.84855321093798,Florida St.,105.7814060860042,98.05229041566398,0.7052758626680548,0.6074222655615826,71.51196886150919,70.39129744028932,,0,,,,,,,,,,,,,,,,,0.7360929824554204,0.8870038913583589,738888,,,,105,115,,,,-2.66341565057121,140.36052207244717,12.6,16.2,3.9,-8.6,71.2,101.4,20240103,5.199999999999989,105.6,100.4,68.6,5.8999999999999915,105.3,99.4,71.5,,,,,,Georgia Tech,6.511900000000011,105.162,98.6501,68.4764,5.080200000000005,104.424,99.3438,71.3108,Georgia Tech,67.81980665507255,12.241562654358482,9.11576432867834,106.46608712725806,97.35032279857968,70.88033702727448,6.869426533811471,7.51426240416847,104.43683774619913,96.92257534203065,69.32922434653757,73.84994953291012,143.1791738794477,-4.520725186372545,68.88904494382022,68.69604197320348,71.63941733849451,140.335459311698,-2.9433753652910326,68.58296158876404,66.79661287813603,69.60355019956114,136.4001630776972,-2.80693732142511,67.51531956230527,1.5559460854580465,67.51531956230527,6.593411077815617,67.51531956230527,Georgia Tech Yellow Jackets,Florida State Seminoles,01/03/2024,63.055865981823636,44.109824995362054,-18.946040986461583
6,2024-01-03 20:00:00-06:00,-5.0,-4.5,-5.0,-4.5,-5.0,-5.0,St. Bonaventure,VCU,01/03/2024,True,St. Bonaventure vs VCU,St. BonaventureVCU1-3,2024-01-03 00:00:00,A10 at A10,74 St. Bonaventure at 85 VCU,"VCU -2.9, 67-64 (63%)",61.3147710648613,1,H,St. Bonaventure,01/03/2024,107.671971946176,100.21809259422446,0.695300179635231,0.373729358582721,63.9476918612294,VCU,109.80644915413276,97.7181510105876,0.7926982688968663,0.626270641417279,66.88380106011019,63.241699093283074,,0,,,,,,,,,,,,,,,,,0.6357677371433499,0.8417809028611147,738888,,,,74,85,,,,-2.9361091988807857,130.8314929213396,5.4,0.5,5.1,-0.3,71.2,101.4,20240103,10.100000000000009,109.4,99.3,66.4,8.700000000000003,107.9,99.2,66.2,,,,,,St. Bonaventure,10.158000000000001,109.09,98.932,66.2777,9.391800000000003,108.397,99.0052,66.1932,St. Bonaventure,66.80591056244724,13.825803111955725,10.677061504381358,109.67628507797134,98.99922357358997,66.19984227168719,11.21832073913252,9.450868774934632,107.67511579413792,98.22424701920329,64.23784219815968,67.07407981805395,131.31192201621363,-2.8362376198942627,61.7370786516854,63.80572300611561,67.0027794520006,130.8085024581162,-3.197056445884982,61.617037242134835,64.15627845749512,67.13932023906226,131.29559869655736,-2.983041781567138,62.11433626475348,-0.33736492456148426,62.11433626475348,1.5732319089136624,62.11433626475348,St Bonaventure Bonnies,VCU Rams,01/03/2024,66.58824291023754,51.28158075276041,-15.306662157477128
7,2024-01-03 18:00:00-06:00,-2.0,,-2.0,-1.5,-2.0,-1.0,High Point,Radford,01/03/2024,True,High Point vs Radford,High PointRadford1-3,2024-01-03 00:00:00,BSth at BSth,121 High Point at 164 Radford,"Radford -0.1, 75-74 (51%)",60.54548209699551,1,H,High Point,01/03/2024,112.85647116924278,110.45561271191652,0.5615082927237716,0.4948399766536157,73.78390497293012,Radford,107.7010378322579,105.22082811699704,0.5665837854971393,0.5051600233463843,73.91645526178735,64.65319893666182,,0,,,,,,,,,,,,,,,,,0.836222013092333,0.9045875424091916,738888,,,,121,164,,,,-0.13255028885723164,147.70036023471746,7.1,9.7,3.2,-3.9,71.2,101.4,20240103,2.0,111.4,109.4,68.2,0.5,106.1,105.6,65.8,,,,,,High Point,5.305000000000007,114.343,109.038,68.0136,-0.2879999999999967,106.319,106.607,65.9435,High Point,68.03288141637316,6.808662546758707,3.668605994587957,112.827858621006,109.15925262641808,65.9029333694025,0.3562857955915339,0.30881011269545844,105.3992165134703,105.09040640077484,71.0878302015651,74.18240951694605,145.27023971851116,-3.0945793153809547,63.02752808988763,73.62053053287725,74.04819528656748,147.66872581944472,-0.42766475369022316,62.99234314044943,71.58778238849418,73.46483512947546,145.05261751796962,-1.8770527409812843,62.97143891729919,2.2367879999268467,62.97143891729919,2.7139430744577595,62.97143891729919,High Point Panthers,Radford Highlanders,01/03/2024,55.67984968164682,41.56527843873919,-14.11457124290763
8,2024-01-03 20:00:00-06:00,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,Northern Iowa,Missouri St.,01/03/2024,True,Northern Iowa vs Missouri St.,Northern IowaMissouri St.1-3,2024-01-03 00:00:00,MVC at MVC,98 Northern Iowa at 92 Missouri St.,"Missouri St. -4.2, 74-70 (66%)",59.82050455793614,1,H,Northern Iowa,01/03/2024,110.01283071100356,105.02614940232222,0.6302892431593643,0.337090304769865,69.8161074241915,Missouri St.,106.98983446992077,96.3067625005279,0.7702539650070217,0.662909695230135,74.04495384756521,68.56651426174189,,0,,,,,,,,,,,,,,,,,0.6656471957599426,0.876867804578544,738888,,,,98,92,,,,-4.22884642337371,143.8610612717567,7.4,2.5,5.9,-1.5,71.2,101.4,20240103,5.700000000000003,110.2,104.5,67.9,5.699999999999989,105.1,99.4,70.4,,,,,,Northern Iowa,7.784000000000006,111.462,103.678,67.5821,8.04180000000001,105.617,97.5752,70.3815,Northern Iowa,67.28974923711287,8.380571968339051,7.670783535154349,113.09632997169868,105.42554643654437,70.17365926986125,5.615421883439501,5.067800463563165,102.00001008482242,96.93220962125925,70.50928221586784,74.76862624692136,145.27790846278918,-4.259344031053516,67.1370786516854,69.6614265658835,74.17688656730881,143.83831313319232,-4.515460001425311,66.80519060603932,69.70686317608002,72.31478018708343,142.02164336316343,-2.6079170110034084,66.31977437246579,-0.15306194667518014,66.31977437246579,3.0098566401199776,66.31977437246579,Northern Iowa Panthers,Missouri St Bears,01/03/2024,59.409638599828355,50.58153066180711,-8.828107938021247
9,2024-01-03 18:00:00-06:00,4.5,4.5,4.5,4.5,4.5,4.5,Dayton,Davidson,01/03/2024,True,Dayton vs Davidson,DaytonDavidson1-3,2024-01-03 00:00:00,A10 at A10,51 Dayton at 127 Davidson,"Dayton -3.1, 69-66 (63%)",59.53371987256797,1,H,Dayton,01/03/2024,116.99214400164128,104.74329652781655,0.7810564671902197,0.627873246372353,69.30357349126513,Davidson,107.327714771317,100.56255464783308,0.6789018693721566,0.372126753627647,66.22176500464121,61.29417372238439,,0,,,,,,,,,,,,,,,,,0.7594340157337384,0.7728934630025837,738888,,,,51,127,,,,3.0818084866239133,135.52533849590634,11.2,6.2,11.9,0.7,71.2,101.4,20240103,16.099999999999994,118.0,101.9,63.9,4.1000000000000085,106.4,102.3,66.8,,,,,,Dayton,15.134,118.533,103.399,63.8185,4.063000000000002,105.95,101.887,66.627,Dayton,64.2184733889923,19.997305315350236,16.449155479174514,117.68578105305184,101.23662557387732,65.92185113344662,7.920702318580061,6.752985448194788,107.87645876323934,101.12347331504455,69.38583881450741,65.90996696410787,135.29580577861526,3.4758718503995425,59.951123595505614,69.14977693550934,66.33948749795765,135.48926443346699,2.8102894375516883,59.7195954985955,67.84240335946788,65.84331302829828,133.68571638776615,1.9990903311695973,59.45787419615665,5.283278585497712,59.45787419615665,4.889577742395126,59.45787419615665,Dayton Flyers,Davidson Wildcats,01/03/2024,33.41175708976246,30.74225922440881,-2.6694978653536516
