,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2025-03-20 15:35:00-05:00,-6.5,-6.5,-6.5,Georgia,Gonzaga,3/20/2025,TRUE,Georgia vs Gonzaga,GeorgiaGonzaga3-20,3/20/2025,SEC vs. WCC,28 Georgia vs. 11 Gonzaga,"Gonzaga -4.2, 77-73 (66%)",83.48231841,3,N,Georgia,3/20/2025,116.0549889,95.95162752,0.899124032,0.344634273,72.94505333,Gonzaga,123.4066115,96.48397707,0.944288173,0.655365727,77.13786385,69.41733464,Georgia,0,,,,,,,,,,,,,,,,,0.346827356,0.502423807,739330,,,,28,11,,,,-4.192810517,150.0829172,-6.8,0.7,3.6,10.4,71.2,101.4,20250320,19.3,115.4,96.1,66.5,27.3,123.6,96.3,70.2,,,,,,Georgia,20.1521,115.923,95.7709,66.3937,26.8772,123.304,96.4268,70.1406,Georgia,67.27246563,21.47283941,18.80311102,114.0281868,95.22507577,70.13798146,27.75237607,26.95604166,119.4176703,92.46162867,71.85763256,76.80379278,148.6614253,-4.94616022,65.56601124,72.10174343,76.17090821,148.2726516,-4.069164774,65.40581396,68.90431464,74.31775486,143.2220695,-5.413440219,66.26903016,-4.161388044,66.26903016,-4.506294051,66.26903016,Georgia Bulldogs,Gonzaga Bulldogs,3/20/2025,73.20575055,65.40664976,-7.799100783,2.338611956,3.038611956,Georgia,Georgia,1
31,2025-03-20 15:05:00-05:00,2.5,2.5,2.5,BYU,VCU,3/20/2025,FALSE,BYU vs VCU,BYUVCU3-20,3/20/2025,B12 vs. A10,14 BYU vs. 30 VCU,"BYU -3.3, 75-72 (63%)",82.8017603,3,N,BYU,3/20/2025,125.5050938,99.29588185,0.936658964,0.625936643,74.98058739,VCU,116.1710777,96.1191883,0.898344308,0.374063357,71.69793478,66.23209469,BYU,0,,,,,,,,,,,,,,,,,0.504565548,0.378349123,739330,,,,14,30,,,,3.282652611,146.6785222,7.8,-0.1,13.5,5.7,71.2,101.4,20250320,22.3,123,100.7,67.3,20.3,116.2,95.9,66.1,,,,,,BYU,26.2091,125.505,99.2959,67.3173,20.0518,116.171,96.1192,66.2278,BYU,68.18033249,22.81240233,22.90929115,120.8403452,97.93105408,67.41527154,23.46187413,20.31835422,113.3956126,93.07725835,72.68123424,72.09981887,144.7810531,0.581415369,62.47935393,74.49381983,71.2324879,145.7263077,3.261331931,62.61624552,71.60692001,70.69946621,142.3063862,0.907453803,64.55611838,-0.419273784,64.55611838,5.035377234,64.55611838,Brigham Young Cougars,VCU Rams,3/20/2025,40.5903614,51.59258667,11.00222527,-2.919273784,-3.019273784,VCU,VCU,1
32,2025-03-20 11:15:00-05:00,-2.5,-2.5,-2.5,Creighton,Louisville,3/20/2025,TRUE,Creighton vs Louisville,CreightonLouisville3-20,3/20/2025,BE vs. ACC,34 Creighton vs. 18 Louisville,"Louisville -3.4, 75-72 (63%)",81.75924179,3,N,Creighton,3/20/2025,117.3844898,98.45510273,0.88312097,0.369577202,71.93579362,Louisville,118.4341192,94.82804679,0.927999209,0.630422798,75.35508804,68.86342465,Creighton,0,,,,,,,,,,,,,,,,,0.41117038,0.543614337,739330,,,,34,18,,,,-3.41929442,147.2908817,-7.1,-0.9,-5.2,2,71.2,101.4,20250320,18.7,116.9,98.2,67.1,22.7,118.2,95.5,68.8,,,,,,Creighton,19.0925,117.334,98.2415,67.1352,23.6826,118.342,94.6594,68.8071,Creighton,67.71143938,17.44974206,18.05477251,114.2916033,96.23683075,69.19523034,24.65029443,22.3355151,116.5179127,94.18239756,71.38564576,74.22017501,145.6058208,-2.834529258,64.83820225,71.06458369,74.38741757,145.4520013,-3.322833882,64.87891039,69.85609804,72.77031672,142.6264148,-2.914218678,65.8048967,-4.738316052,65.8048967,-4.737952562,65.8048967,Creighton Bluejays,Louisville Cardinals,3/20/2025,59.4096386,67.41018678,8.000548179,-2.238316052,-3.138316052,Louisville,Louisville,1
63,2025-03-20 18:10:00-05:00,-5.5,-5.5,-4.5,Arkansas,Kansas,3/20/2025,TRUE,Arkansas vs Kansas,ArkansasKansas3-20,3/20/2025,SEC vs. B12,42 Arkansas vs. 21 Kansas,"Kansas -4.4, 73-69 (67%)",78.06890163,3,N,Arkansas,3/20/2025,111.9641682,95.55409156,0.860877051,0.33027294,69.07689466,Kansas,116.1569874,93.22185834,0.926187218,0.66972706,73.45656554,70.52240117,Arkansas,0,,,,,,,,,,,,,,,,,0.417676262,0.592577502,739330,,,,42,21,,,,-4.379670879,142.5334602,4.1,3.1,1.4,-2.7,71.2,101.4,20250320,17.7,112.9,95.2,69.4,23.3,116,92.7,68.4,,,,,,Arkansas,16.4099,111.964,95.5541,69.385,22.9351,116.157,93.2219,68.4164,Arkansas,69.93713469,19.31436383,16.80660301,110.8627327,94.05612967,69.54910271,20.00447079,22.22533082,115.9733221,93.74799128,68.81312797,72.60935204,141.42248,-3.796224064,66.67078652,68.6284544,72.97978433,141.6082387,-4.351329926,66.67235834,70.02110635,73.4897246,143.510831,-3.468618252,68.31551916,-0.471450153,68.31551916,2.800936285,68.31551916,Arkansas Razorbacks,Kansas Jayhawks,3/20/2025,66.58824291,51.79064974,-14.79759317,4.028549847,7.128549847,Arkansas,Arkansas,1
64,2025-03-20 21:00:00-05:00,2.5,2.5,2.5,Michigan,UC San Diego,3/20/2025,FALSE,Michigan vs UC San Diego,MichiganUC San Diego3-20,3/20/2025,B10 vs. BW,26 Michigan vs. 48 UC San Diego,"Michigan -3.2, 72-68 (63%)",77.40279647,3,N,Michigan,3/20/2025,115.1642276,94.53079831,0.906402949,0.627802755,71.58255144,UC San Diego,113.2384856,97.27321342,0.851660322,0.372197245,68.4011952,68.09063926,Michigan,0,,,,,,,,,,,,,,,,,0.610530234,0.481693059,739330,,,,26,48,,,,3.181356244,139.9837466,-13.2,-2.3,-5.5,7.7,71.2,101.4,20250320,22.3,116,93.7,69.5,18.4,115,96.6,65.7,,,,,,Michigan,20.7049,115.121,94.4161,69.4218,16.4937,113.482,96.9883,65.7812,Michigan,70.22199843,24.17802713,21.50795584,114.5359266,93.02797073,66.15774105,24.37169183,17.42669335,113.169307,95.74261365,70.87080098,68.15059577,139.0213967,2.72020521,64.13132022,70.62421177,67.77238224,138.396594,2.851829534,64.13833301,70.56395536,67.7451343,138.3090897,2.818821059,65.24899984,-0.126364284,65.24899984,-8.612867978,65.24899984,Michigan Wolverines,UC San Diego tritons,3/20/2025,40.5903614,50.48010323,9.889741826,-2.626364284,-4.926364284,Michigan,UC San Diego,0
95,2025-03-20 20:25:00-05:00,5.5,5.5,5.5,UCLA,Utah St.,3/20/2025,FALSE,UCLA vs Utah St.,UCLAUtah St.3-20,3/20/2025,B10 vs. MWC,25 UCLA vs. 50 Utah St.,"UCLA -4.8, 77-72 (68%)",74.18033132,3,N,UCLA,3/20/2025,117.9203724,95.38900117,0.919718802,0.677360532,76.58458472,Utah St.,122.3431154,105.5596395,0.845124758,0.322639468,71.80132486,65.56102285,UCLA,0,,,,,,,,,,,,,,,,,0.622543981,0.439964052,739330,,,,25,50,,,,4.783259855,148.3859096,-4.3,0.4,4,8.3,71.2,101.4,20250320,21.8,116.9,95.1,64.9,14.9,120.6,105.7,67.6,,,,,,UCLA,22.531,117.92,95.389,65.1462,16.783,122.343,105.56,67.7415,UCLA,66.22080464,21.38198548,20.09179159,113.1222088,93.03041717,68.49260642,18.80884601,17.61384822,119.54706,101.9332118,75.08668699,69.69494326,144.7816302,5.391743727,61.61853933,76.08740993,71.33511575,147.4225257,4.752294184,61.98175993,72.44089094,69.86892587,142.3098168,2.571965069,63.70274592,1.639160496,63.70274592,-2.739218075,63.70274592,UCLA Bruins,Utah St Aggies,3/20/2025,30.02055143,43.79729518,13.77674375,-3.860839504,-3.460839504,Utah St.,Utah St.,1
96,2025-03-20 18:35:00-05:00,-6.5,-6.5,-6.5,Drake,Missouri,3/20/2025,TRUE,Drake vs Missouri,DrakeMissouri3-20,3/20/2025,MVC vs. SEC,56 Drake vs. 16 Missouri,"Missouri -6.3, 70-64 (75%)",66.24917374,3,N,Drake,3/20/2025,112.8743788,98.49435752,0.827380769,0.254044388,63.66172759,Missouri,127.1070542,100.9966753,0.933660904,0.745955612,69.91284488,59.50686471,Drake,0,,,,,,,,,,,,,,,,,0.390048267,0.65250029,739330,,,,56,16,,,,-6.251117284,133.5745725,1.9,6.8,3.5,1.6,71.2,101.4,20250320,14.2,112.7,98.5,58.8,24.4,125.3,100.9,68.2,,,,,,Drake,14.0718,112.538,98.4662,58.5992,26.199,127.001,100.802,68.1117,Drake,59.66407402,14.16227667,12.58944245,110.2325516,97.64310912,68.43796963,28.5666617,23.45382377,122.0212594,98.56743562,63.16243065,68.5537243,131.7161549,-5.391293657,56.32247191,62.71389869,69.13369622,131.8475949,-6.41979753,56.0574597,61.45191072,67.3859221,128.8378328,-5.934011375,57.34955176,-8.260850247,57.34955176,1.089641483,57.34955176,Drake Bulldogs,Missouri Tigers,3/20/2025,73.20575055,78.42851958,5.222769029,-1.760850247,5.039149753,Drake,Missouri,0
119,2025-03-20 14:15:00-05:00,7.5,7.5,7.5,Clemson,McNeese St.,3/20/2025,FALSE,Clemson vs McNeese St.,ClemsonMcNeese St.3-20,3/20/2025,ACC vs. Slnd,20 Clemson vs. 62 McNeese St.,"Clemson -6.8, 70-63 (76%)",64.22665793,3,N,Clemson,3/20/2025,118.4198487,94.96569699,0.926782672,0.763020613,70.02009793,McNeese St.,113.5279648,100.7868489,0.797214514,0.236979387,63.25049917,62.51517401,,0,,,,,,,,,,,,,,,,,0.695984665,0.41555143,739330,,,,20,62,,,,6.769598752,133.2705971,7.3,-3.1,7.3,0,71.2,101.4,20250320,23.9,118.7,94.8,64.3,,,,,,,,,,Clemson,23.4543,118.42,94.9657,64.3697,12.741,113.528,100.787,65.3736,Clemson,65.72074931,23.18603862,21.50224536,116.0137919,94.5115465,69,0,0,100,100,,,,,,69.5657566,62.83993088,132.4056875,6.725825715,59.10223343,72.86907728,59.36336599,132.2324433,13.50571129,63.690052,14.76720006,63.690052,4.649373796,63.690052,Clemson Tigers,McNeese St Cowboys,3/20/2025,23.7525262,7.980268936,-15.77225727,7.267200056,4.167200056,Clemson,Clemson,1
120,2025-03-20 18:25:00-05:00,7.5,7.5,7.5,Texas A&M,Yale,3/20/2025,FALSE,Texas A&M vs Yale,Texas A&MYale3-20,3/20/2025,SEC vs. Ivy,22 Texas A&M vs. 79 Yale,"Texas A&M -8.6, 75-66 (80%)",61.65336149,3,N,Texas A&M,3/20/2025,115.687407,93.19273517,0.923193756,0.803327784,74.65348014,Yale,114.0579598,103.8400836,0.746366948,0.196672216,66.05513725,66.22013191,,0,,,,,,,,,,,,,,,,,0.753598192,0.428168242,739330,,,,22,79,,,,8.59834289,140.7086174,-2.8,1,-6.3,-3.5,71.2,101.4,20250320,24.1,116.2,92.1,66.2,11,115.1,104.1,67.2,,,,,,Texas A&M,22.5549,115.676,93.1211,66.0826,10.191,113.907,103.716,67.2083,Texas A&M,66.19300064,25.67299481,23.75121685,115.9924777,92.24126086,69.09264311,5.379565431,6.997783644,111.1950151,104.1972315,74.53601526,65.31971297,139.8557282,9.216302294,62.48089888,73.80420477,65.2515143,139.0557191,8.552690471,62.37779783,76.56176418,64.97353198,141.5352962,11.5882322,64.23383945,13.03524885,64.23383945,-1.798547505,64.23383945,Texas AM Aggies,Yale Bulldogs,3/20/2025,23.7525262,10.72193598,-13.03059022,5.535248846,6.535248846,Texas A&M,Texas A&M,1
151,2025-03-20 11:40:00-05:00,-7.5,-8.5,-7.5,High Point,Purdue,3/20/2025,TRUE,High Point vs Purdue,High PointPurdue3-20,3/20/2025,BSth vs. B10,85 High Point vs. 19 Purdue,"Purdue -10.5, 82-71 (83%)",59.97489916,3,N,High Point,3/20/2025,117.7775853,108.1871862,0.726463466,0.171848833,71.42397844,Purdue,125.1248263,100.2463519,0.927528725,0.828151167,81.89023681,64.46202046,High Point,0,,,,,,,,,,,,,,,,,0.412871109,0.772146528,739330,,,,85,19,,,,-10.46625837,153.3142152,9.6,10.3,6,-3.6,71.2,101.4,20250320,9.3,118.5,109.2,66.5,23.9,124.3,100.4,65,,,,,,High Point,9.591,117.778,108.187,66.5911,24.879,125.125,100.246,65.1607,High Point,67.50620186,14.09063577,11.27983233,117.0634047,105.7835724,65.48495138,27.55379422,24.8400147,122.5391502,97.69913548,71.23101232,81.26636236,152.4973747,-10.03535004,60.70926966,70.96026181,81.35854067,152.3188025,-10.39827885,60.94273441,70.02919054,79.37072147,149.399912,-9.341530935,62.08764532,-8.358958068,62.08764532,5.96041395,62.08764532,High Point Panthers,Purdue Boilermakers,3/20/2025,76.2474738,78.70104986,2.453576065,-0.858958068,9.441041932,Purdue,Purdue,1
