,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,80.01,65.83,51.1,39.03,26.35,17.87,4.595970900951315
1,Duke,FinalFour,1,100.0,85.33,66.03,48.74,32.67,21.44,13.52,6.396449704142013
2,Arizona,FinalFour,9,100.0,76.28,56.5,40.26,25.44,16.85,9.23,9.834236186348862
3,Florida,FinalFour,8,100.0,81.39,59.0,40.83,27.98,16.2,8.84,10.312217194570136
4,Houston,EliteEight,16,100.0,71.02,45.95,28.96,15.69,9.4,5.22,18.157088122605366
5,Illinois,EliteEight,13,100.0,69.93,47.25,27.74,16.67,10.03,4.91,19.366598778004075
6,Iowa St.,EliteEight,12,100.0,77.51,55.67,34.82,19.47,9.47,4.65,20.50537634408602
7,Purdue,SweetSixteen,2,100.0,71.98,48.02,30.49,15.84,9.32,4.47,21.371364653243848
8,Connecticut,EliteEight,9,100.0,76.16,52.96,34.39,16.97,7.83,3.56,27.089887640449437
9,Gonzaga,SweetSixteen,3,100.0,74.28,44.36,26.99,13.67,6.85,3.24,29.864197530864196
10,Michigan St.,SweetSixteen,8,100.0,75.31,49.39,28.61,12.63,5.75,2.72,35.76470588235294
11,Louisville,south,5,100.0,62.58,36.35,20.12,10.69,5.67,2.3,42.47826086956522
12,Vanderbilt,SweetSixteen,13,100.0,67.54,43.54,19.31,10.68,4.39,1.84,53.347826086956516
13,Texas Tech,west,5,100.0,57.39,36.11,16.49,9.59,3.82,1.69,58.171597633136095
14,Alabama,SweetSixteen,9,100.0,68.95,35.68,14.97,7.5,3.24,1.48,66.56756756756756
15,Kansas,SweetSixteen,15,100.0,62.65,36.33,17.28,8.96,3.88,1.36,72.52941176470588
16,Tennessee,midwest,5,100.0,71.35,44.76,20.64,8.89,3.71,1.34,73.62686567164178
17,Arkansas,east,5,100.0,60.51,27.14,12.55,6.96,2.52,1.01,98.009900990099
18,St. John's,west,6,100.0,57.08,27.48,14.19,5.87,2.4,0.96,103.16666666666667
19,Nebraska,SweetSixteen,14,100.0,55.19,31.62,14.62,7.06,2.42,0.84,118.04761904761905
20,BYU,east,6,100.0,57.08,33.32,18.2,7.64,2.39,0.84,118.04761904761905
21,Virginia,SweetSixteen,4,100.0,60.53,32.77,14.8,5.56,2.25,0.82,120.95121951219514
22,Iowa,midwest,8,100.0,59.46,24.16,11.19,4.66,1.92,0.64,155.25
23,Wisconsin,south,6,100.0,50.94,23.1,10.42,4.11,1.57,0.58,171.41379310344828
24,SMU,south,11,100.0,49.06,21.55,10.69,4.03,1.59,0.56,177.57142857142856
25,Clemson,south,8,100.0,47.48,19.29,8.2,3.62,1.58,0.54,184.18518518518516
26,Utah St.,south,10,100.0,50.99,20.14,7.0,2.63,1.23,0.47,211.76595744680853
27,Ohio St.,west,8,100.0,49.75,17.7,7.64,3.29,1.2,0.44,226.27272727272728
28,UCLA,west,7,100.0,57.96,23.59,10.21,4.23,1.24,0.42,237.0952380952381
29,North Carolina,midwest,6,100.0,50.13,24.92,9.46,4.39,1.52,0.37,269.27027027027026
30,Saint Mary's,midwest,9,100.0,40.54,13.38,7.04,3.34,1.38,0.37,269.27027027027026
31,Miami FL,south,7,100.0,49.01,21.48,10.55,3.32,1.11,0.35,284.7142857142857
32,Kentucky,midwest,7,100.0,50.92,22.28,10.86,3.86,0.99,0.35,284.7142857142857
33,Georgia,east,7,100.0,46.37,21.47,11.07,2.44,0.93,0.34,293.1176470588235
34,N.C. State,east,9,100.0,45.95,14.17,5.44,1.7,0.78,0.33,302.030303030303
35,Villanova,south,9,100.0,52.52,17.94,7.85,2.9,0.96,0.3,332.33333333333337
36,Saint Louis,west,10,100.0,42.04,20.15,7.94,2.63,0.68,0.26,383.6153846153846
37,Texas A&M,west,9,100.0,50.25,12.9,5.66,1.84,0.71,0.2,498.99999999999994
38,Missouri,west,11,100.0,42.92,17.08,6.56,2.03,0.58,0.17,587.235294117647
39,Yale,south,12,100.0,37.42,13.77,3.17,0.59,0.31,0.11,908.0909090909091
40,Oklahoma,east,11,100.0,42.92,19.4,9.05,2.05,0.49,0.1,999.0
41,TCU,east,8,100.0,54.05,12.59,3.57,1.76,0.38,0.1,999.0
42,VCU,midwest,11,100.0,49.87,21.31,6.98,2.18,0.44,0.09,1110.111111111111
43,UCF,midwest,10,100.0,49.08,12.68,5.73,1.86,0.38,0.06,1665.6666666666667
44,Utah Valley,midwest,13,100.0,44.81,16.99,3.99,1.33,0.32,0.03,3332.3333333333335
45,Akron,east,12,100.0,39.49,13.2,2.8,0.88,0.25,0.03,3332.3333333333335
46,Northern Iowa,east,13,100.0,32.46,16.12,3.69,1.45,0.34,0.02,4999.0
47,Idaho,west,15,100.0,28.98,10.31,2.29,0.25,0.1,0.02,4999.0
48,Miami OH,east,10,100.0,53.63,18.99,6.13,1.45,0.2,0.01,9999.0
49,High Point,west,12,100.0,42.61,21.76,4.49,1.33,0.14,0.01,9999.0
50,Hofstra,south,13,100.0,37.35,13.55,2.37,0.49,0.12,0.01,9999.0
51,UC Irvine,east,14,100.0,39.47,14.51,4.44,0.78,0.04,0.01,9999.0
52,Siena,south,15,100.0,30.07,11.13,1.56,0.31,0.1,0.0,0.0
53,Sam Houston St.,west,13,100.0,31.05,6.45,1.39,0.17,0.08,0.0,0.0
