,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.82,69.07,51.02,40.13,30.72,22.43,3.4583147570218453
1,Connecticut,EliteEight,12,100.0,77.47,54.38,35.82,22.39,13.57,6.44,14.527950310559005
2,Louisville,SweetSixteen,2,100.0,71.51,49.5,29.34,18.58,10.34,5.53,17.083182640144663
3,Arizona,FinalFour,9,100.0,75.78,50.7,31.53,18.49,10.9,5.44,17.38235294117647
4,Gonzaga,EliteEight,16,100.0,63.89,42.91,32.41,20.19,9.43,5.43,17.41620626151013
5,Duke,FinalFour,1,100.0,71.02,40.76,26.34,16.37,8.37,4.92,19.32520325203252
6,Houston,SweetSixteen,13,100.0,73.75,56.41,25.1,13.42,8.02,4.55,20.978021978021978
7,Vanderbilt,EliteEight,13,100.0,74.59,45.53,27.94,16.73,9.63,4.54,21.026431718061673
8,Iowa St.,FinalFour,8,100.0,72.21,45.22,30.02,16.86,9.14,4.37,21.88329519450801
9,Purdue,SweetSixteen,4,100.0,76.2,51.95,33.74,14.4,8.2,4.29,22.310023310023308
10,Alabama,SweetSixteen,14,100.0,69.85,43.55,23.87,13.8,7.74,3.4,28.41176470588235
11,Michigan St.,EliteEight,9,100.0,80.02,54.06,30.87,11.24,5.85,2.87,33.843205574912886
12,BYU,SweetSixteen,3,100.0,60.68,37.61,17.24,9.79,5.15,2.52,38.682539682539684
13,Illinois,west,5,100.0,68.89,40.8,23.02,12.42,4.96,2.51,38.8406374501992
14,Kansas,south,5,100.0,58.37,33.31,17.98,9.84,5.01,2.12,46.16981132075471
15,Iowa,south,10,100.0,52.2,27.6,15.34,9.41,4.65,1.89,51.91005291005291
16,Arkansas,SweetSixteen,15,100.0,68.07,39.5,21.05,9.26,4.16,1.62,60.728395061728385
17,Nebraska,SweetSixteen,8,100.0,62.19,37.94,16.97,8.2,3.37,1.46,67.4931506849315
18,Georgia,west,7,100.0,53.3,30.71,16.93,8.02,2.8,1.44,68.44444444444444
19,St. John's,west,9,100.0,52.02,27.87,14.32,7.67,2.63,1.42,69.42253521126761
20,Ohio St.,midwest,9,100.0,54.76,31.01,15.75,7.36,2.88,1.02,97.03921568627452
21,North Carolina,SweetSixteen,9,100.0,58.55,31.35,13.37,6.53,2.61,0.95,104.26315789473685
22,UCLA,midwest,10,100.0,50.46,21.49,12.82,5.99,2.76,0.94,105.38297872340426
23,Florida,east,8,100.0,57.11,18.07,9.01,5.13,2.12,0.91,108.89010989010988
24,Tennessee,west,8,100.0,47.98,24.48,13.99,6.44,2.12,0.87,113.94252873563218
25,Virginia,midwest,5,100.0,55.38,26.83,13.38,5.38,2.53,0.83,119.48192771084338
26,Saint Mary's,south,6,100.0,57.79,27.64,11.72,4.82,1.96,0.7,141.85714285714286
27,Kentucky,east,11,100.0,47.41,22.48,11.67,3.99,1.72,0.6,165.66666666666669
28,Texas Tech,west,6,100.0,62.08,37.3,16.44,7.01,2.03,0.51,195.078431372549
29,Auburn,midwest,6,100.0,57.69,28.34,11.48,4.54,1.73,0.48,207.33333333333334
30,USC,east,5,100.0,58.44,22.09,7.3,3.45,1.2,0.44,226.27272727272728
31,Clemson,east,7,100.0,54.18,22.29,8.64,2.47,0.82,0.34,293.1176470588235
32,SMU,south,8,100.0,46.02,19.1,8.42,2.68,1.24,0.32,311.5
33,LSU,midwest,7,100.0,49.54,15.93,8.62,3.78,1.1,0.27,369.3703703703704
34,Saint Louis,midwest,11,100.0,42.31,19.14,6.8,2.63,0.74,0.21,475.19047619047626
35,Arizona St.,midwest,8,100.0,45.24,15.61,6.34,2.72,0.84,0.2,498.99999999999994
36,UCF,east,10,100.0,45.82,18.17,4.86,1.09,0.52,0.19,525.3157894736842
37,Butler,south,9,100.0,53.98,21.26,9.7,3.06,0.96,0.17,587.235294117647
38,Utah St.,south,7,100.0,47.8,19.94,6.99,1.88,0.67,0.16,624.0
39,Miami FL,east,9,100.0,42.89,10.75,3.73,1.0,0.4,0.1,999.0
40,Yale,midwest,12,100.0,44.62,16.45,5.35,1.73,0.51,0.09,1110.111111111111
41,Seton Hall,east,6,100.0,52.59,20.56,7.4,2.16,0.68,0.07,1427.5714285714284
42,Oklahoma,south,11,100.0,42.21,12.89,5.24,2.02,0.61,0.07,1427.5714285714284
43,Virginia Tech,west,10,100.0,46.7,17.46,7.71,2.94,0.44,0.07,1427.5714285714284
44,McNeese St.,east,12,100.0,41.56,12.65,3.25,1.1,0.31,0.05,1999.0
45,UC San Diego,west,13,100.0,41.45,16.45,4.85,1.34,0.23,0.05,1999.0
46,Utah Valley,midwest,13,100.0,30.15,13.17,3.97,1.12,0.35,0.04,2499.0
47,Miami OH,south,12,100.0,41.63,14.01,4.89,1.11,0.27,0.04,2499.0
48,High Point,midwest,14,100.0,39.32,14.91,4.88,1.11,0.2,0.04,2499.0
