,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,79.0,60.97,43.83,31.42,21.09,14.02,6.132667617689016
1,Duke,FinalFour,1,100.0,76.94,51.5,37.36,24.18,14.97,8.73,10.454753722794958
2,Vanderbilt,FinalFour,9,100.0,74.73,58.11,39.14,23.42,13.11,7.56,12.227513227513228
3,Iowa St.,EliteEight,9,100.0,76.63,53.79,37.64,22.47,12.47,6.83,13.641288433382138
4,Alabama,SweetSixteen,2,100.0,73.89,49.29,35.58,20.45,11.39,6.25,15.0
5,Gonzaga,EliteEight,16,100.0,75.02,48.11,31.99,18.9,11.42,6.22,15.077170418006432
6,Houston,SweetSixteen,13,100.0,62.88,40.03,24.65,15.11,8.07,4.67,20.41327623126338
7,Connecticut,EliteEight,13,100.0,67.75,46.99,29.56,15.36,8.75,4.57,20.88183807439825
8,Louisville,SweetSixteen,15,100.0,64.26,42.39,26.91,14.98,7.92,3.97,24.188916876574307
9,Michigan St.,SweetSixteen,8,100.0,64.09,41.44,22.84,12.76,7.09,3.43,28.154518950437314
10,Arizona,FinalFour,16,100.0,74.12,41.29,20.17,12.01,6.67,3.32,29.12048192771085
11,Purdue,EliteEight,12,100.0,76.45,42.55,26.86,11.73,6.09,3.12,31.051282051282048
12,Illinois,SweetSixteen,14,100.0,64.78,38.8,19.21,10.49,5.32,2.82,34.460992907801426
13,St. John's,west,10,100.0,59.41,32.17,21.19,11.1,5.96,2.68,36.31343283582089
14,BYU,SweetSixteen,4,100.0,68.1,38.25,21.75,9.99,4.94,2.22,44.04504504504504
15,Tennessee,west,8,100.0,56.58,29.56,19.78,10.03,4.86,2.16,45.2962962962963
16,Florida,east,8,100.0,51.01,28.01,17.02,9.97,4.9,2.02,48.504950495049506
17,Kansas,east,5,100.0,59.89,29.7,14.69,7.76,3.73,1.68,58.52380952380952
18,Virginia,midwest,5,100.0,66.9,35.58,16.23,9.62,3.86,1.52,64.78947368421053
19,North Carolina,SweetSixteen,3,100.0,70.05,42.24,18.9,8.05,3.17,1.4,70.42857142857143
20,Arkansas,south,5,100.0,52.3,25.44,12.91,7.5,3.03,1.36,72.52941176470588
21,UCLA,midwest,10,100.0,56.55,30.44,18.2,7.07,2.85,1.18,83.7457627118644
22,Georgia,midwest,7,100.0,43.45,21.6,11.62,5.04,2.32,0.93,106.5268817204301
23,Saint Mary's,west,5,100.0,58.07,31.06,12.74,4.92,2.01,0.7,141.85714285714286
24,Texas Tech,SweetSixteen,9,100.0,60.64,32.97,13.97,6.2,2.32,0.69,143.92753623188406
25,Wisconsin,east,11,100.0,49.76,24.13,11.34,5.3,1.88,0.68,146.05882352941174
26,Ohio St.,midwest,9,100.0,55.53,19.52,8.25,4.37,1.83,0.64,155.25
27,Miami FL,east,9,100.0,48.99,23.84,11.23,4.1,1.76,0.59,168.4915254237288
28,USC,south,6,100.0,58.67,22.39,10.17,4.11,1.59,0.52,191.30769230769232
29,Clemson,midwest,6,100.0,57.29,31.15,15.61,5.11,1.71,0.47,211.76595744680853
30,Auburn,west,6,100.0,49.95,22.03,9.39,4.03,1.56,0.38,262.15789473684214
31,Nebraska,east,6,100.0,50.24,23.84,11.02,3.79,1.36,0.38,262.15789473684214
32,SMU,east,7,100.0,61.69,20.17,6.95,3.02,1.15,0.29,343.82758620689657
33,Butler,south,8,100.0,50.57,18.44,5.72,2.16,0.94,0.27,369.3703703703704
34,Saint Louis,south,11,100.0,41.33,17.09,7.96,3.03,0.92,0.26,383.6153846153846
35,Utah St.,south,7,100.0,50.26,21.99,7.94,3.06,0.92,0.24,415.6666666666667
36,Oklahoma St.,midwest,8,100.0,44.47,12.05,5.36,2.53,0.89,0.19,525.3157894736842
37,Akron,east,12,100.0,40.11,17.81,6.04,1.97,0.47,0.16,624.0
38,Yale,east,10,100.0,38.31,15.5,6.08,1.74,0.41,0.11,908.0909090909091
39,Colorado,midwest,11,100.0,42.71,19.12,6.48,1.86,0.53,0.1,999.0
40,Boise St.,west,11,100.0,50.05,23.28,6.41,1.81,0.49,0.09,1110.111111111111
41,Virginia Tech,west,9,100.0,43.42,12.89,5.49,1.62,0.37,0.08,1249.0
42,UCF,south,9,100.0,49.43,13.67,4.92,1.16,0.24,0.08,1249.0
43,California,south,10,100.0,49.74,18.47,4.66,1.55,0.33,0.06,1665.6666666666667
44,Seton Hall,west,7,100.0,40.59,12.14,3.72,1.11,0.29,0.06,1665.6666666666667
45,McNeese St.,midwest,12,100.0,33.1,12.46,3.57,1.32,0.25,0.05,1999.0
46,Belmont,west,12,100.0,41.93,21.99,5.89,1.27,0.22,0.05,1999.0
47,Tulsa,south,12,100.0,47.7,17.28,4.68,1.26,0.3,0.04,2499.0
48,Liberty,south,14,100.0,26.11,11.23,3.51,0.9,0.18,0.04,2499.0
49,High Point,midwest,13,100.0,35.22,13.16,1.83,0.56,0.11,0.04,2499.0
50,Utah Valley,east,13,100.0,37.12,12.46,4.68,1.72,0.21,0.03,3332.3333333333335
51,UNC Wilmington,south,13,100.0,35.74,14.89,4.08,0.54,0.17,0.02,4999.0
52,East Tennessee St.,west,15,100.0,24.98,7.58,2.71,0.72,0.1,0.01,9999.0
53,Siena,east,14,100.0,31.9,13.78,2.48,0.77,0.07,0.01,9999.0
54,Norfolk St.,west,16,100.0,23.06,6.05,1.66,0.45,0.03,0.01,9999.0
55,UC San Diego,west,13,100.0,39.36,13.98,3.11,0.73,0.17,0.0,0.0
56,Youngstown St.,midwest,16,100.0,21.0,7.46,1.72,0.37,0.11,0.0,0.0
57,LIU,south,16,100.0,25.27,9.78,1.64,0.38,0.06,0.0,0.0
58,St. Thomas,east,15,100.0,23.37,10.54,2.74,0.24,0.03,0.0,0.0
59,Lipscomb,west,14,100.0,35.91,13.25,1.75,0.17,0.02,0.0,0.0
60,Colgate,south,15,100.0,32.25,12.55,0.62,0.14,0.02,0.0,0.0
61,Arkansas St.,midwest,15,100.0,23.55,5.41,1.29,0.26,0.0,0.0,0.0
62,Northern Colorado,midwest,14,100.0,29.95,7.49,1.04,0.2,0.0,0.0,0.0
63,Southern,east,16,100.0,25.88,6.86,1.52,0.04,0.0,0.0,0.0
