,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Arizona,FinalFour,9,100.0,88.14,68.64,56.44,39.57,26.2,15.82,5.321112515802781
1,Michigan,FinalFour,16,100.0,80.94,60.76,45.03,32.28,21.07,12.97,6.710100231303007
2,Duke,FinalFour,1,100.0,83.29,59.44,40.48,26.92,16.47,9.58,9.438413361169102
3,Illinois,SweetSixteen,3,100.0,79.21,58.15,40.85,24.15,14.69,8.77,10.402508551881414
4,Florida,FinalFour,8,100.0,83.37,61.7,43.01,27.32,15.47,8.52,10.737089201877936
5,Houston,EliteEight,9,100.0,84.31,63.62,43.46,25.06,14.32,8.07,11.391573729863692
6,Purdue,EliteEight,16,100.0,76.63,52.75,34.77,21.08,12.27,6.51,14.360983102918587
7,Iowa St.,EliteEight,12,100.0,68.6,46.91,27.99,16.58,8.64,4.61,20.691973969631235
8,Connecticut,EliteEight,13,100.0,73.65,47.93,31.3,14.44,6.66,2.51,38.8406374501992
9,Tennessee,west,6,100.0,55.61,35.89,18.99,10.02,5.18,2.14,45.72897196261682
10,Vanderbilt,SweetSixteen,2,100.0,65.82,40.62,22.9,10.23,4.72,1.94,50.54639175257732
11,Alabama,SweetSixteen,9,100.0,63.81,37.46,16.92,8.93,4.0,1.69,58.171597633136095
12,Arkansas,SweetSixteen,15,100.0,66.34,37.25,13.1,7.34,3.87,1.67,58.880239520958085
13,St. John's,midwest,5,100.0,64.92,39.6,20.82,10.0,4.11,1.48,66.56756756756756
14,Wisconsin,east,5,100.0,58.57,37.35,17.95,8.05,3.43,1.46,67.4931506849315
15,Texas Tech,west,5,100.0,61.95,37.65,17.24,8.28,3.19,1.46,67.4931506849315
16,Louisville,south,6,100.0,61.37,32.6,19.29,8.21,3.82,1.36,72.52941176470588
17,Michigan St.,SweetSixteen,4,100.0,67.36,40.45,17.8,8.17,3.53,1.32,74.75757575757576
18,Virginia,SweetSixteen,13,100.0,65.27,36.54,14.85,7.82,2.77,1.01,98.009900990099
19,Gonzaga,SweetSixteen,8,100.0,67.56,34.01,16.73,6.63,2.4,0.96,103.16666666666667
20,Iowa,west,9,100.0,58.0,20.4,11.59,5.13,2.13,0.75,132.33333333333334
21,Nebraska,SweetSixteen,14,100.0,67.4,36.5,14.29,6.45,2.34,0.72,137.88888888888889
22,Saint Mary's,midwest,7,100.0,61.9,32.63,13.43,3.64,1.34,0.55,180.8181818181818
23,Ohio St.,west,8,100.0,42.0,16.71,9.1,4.07,1.31,0.43,231.5581395348837
24,Kansas,south,5,100.0,58.69,30.82,9.65,4.93,1.24,0.43,231.5581395348837
25,UCLA,west,7,100.0,49.79,22.28,10.93,3.66,0.96,0.38,262.15789473684214
26,Kentucky,east,7,100.0,49.56,17.02,8.66,3.72,1.54,0.29,343.82758620689657
27,Utah St.,south,9,100.0,55.93,17.8,8.09,3.64,1.09,0.29,343.82758620689657
28,BYU,east,6,100.0,45.38,22.7,9.76,3.49,1.03,0.25,399.0
29,North Carolina,midwest,6,100.0,55.05,18.56,7.52,3.11,0.87,0.25,399.0
30,Miami FL,south,7,100.0,64.61,32.78,11.13,3.73,0.92,0.24,415.6666666666667
31,N.C. State,east,9,100.0,44.09,15.67,6.8,2.59,0.86,0.19,525.3157894736842
32,Villanova,south,8,100.0,44.07,11.56,6.3,2.37,0.9,0.18,554.5555555555555
33,Georgia,midwest,8,100.0,58.13,19.74,8.37,2.58,0.48,0.18,554.5555555555555
34,Texas,east,11,100.0,54.62,26.25,8.54,2.26,0.64,0.12,832.3333333333334
35,Texas A&M,west,10,100.0,50.21,19.2,8.04,1.43,0.54,0.12,832.3333333333334
36,Clemson,east,8,100.0,55.91,19.15,8.86,2.88,0.65,0.11,908.0909090909091
37,VCU,midwest,10,100.0,38.1,13.83,4.37,1.33,0.39,0.11,908.0909090909091
38,SMU,south,11,100.0,38.63,15.68,7.72,1.9,0.65,0.1,999.0
39,Saint Louis,east,10,100.0,50.44,15.56,8.07,1.58,0.48,0.1,999.0
40,TCU,midwest,9,100.0,41.87,11.54,5.72,1.83,0.41,0.1,999.0
41,Missouri,west,11,100.0,44.39,23.81,8.64,2.38,0.4,0.07,1427.5714285714284
42,Cal Baptist,south,13,100.0,33.66,11.61,2.1,0.78,0.26,0.07,1427.5714285714284
43,McNeese St.,midwest,12,100.0,35.08,14.41,4.21,0.88,0.18,0.02,4999.0
44,UCF,midwest,11,100.0,44.95,12.56,3.28,0.89,0.13,0.02,4999.0
45,Miami OH,south,10,100.0,35.39,11.45,2.76,0.64,0.11,0.02,4999.0
46,Akron,east,12,100.0,41.43,15.9,4.58,1.04,0.3,0.01,9999.0
47,High Point,west,12,100.0,38.05,13.68,2.43,0.75,0.26,0.01,9999.0
48,Northern Iowa,south,12,100.0,41.31,20.32,3.74,1.37,0.19,0.01,9999.0
49,Tennessee St.,east,15,100.0,15.69,3.8,1.51,0.27,0.11,0.01,9999.0
50,Wright St.,midwest,14,100.0,20.79,10.73,2.14,0.7,0.09,0.01,9999.0
51,Prairie View A&M,east,16,100.0,19.06,4.42,0.5,0.2,0.06,0.01,9999.0
52,North Dakota St.,midwest,13,100.0,32.6,9.49,2.47,0.42,0.12,0.0,0.0
53,Kennesaw St.,south,14,100.0,34.18,11.1,2.98,0.53,0.08,0.0,0.0
54,Hawaii,west,13,100.0,36.19,11.21,1.8,0.6,0.03,0.0,0.0
55,Penn,east,14,100.0,32.64,10.6,2.2,0.26,0.03,0.0,0.0
56,Siena,south,15,100.0,26.35,7.84,1.92,0.23,0.03,0.0,0.0
57,Lehigh,west,16,100.0,16.71,3.45,0.44,0.04,0.02,0.0,0.0
58,Hofstra,east,13,100.0,34.73,10.21,1.43,0.33,0.01,0.0,0.0
59,Idaho,west,15,100.0,23.37,5.77,1.03,0.04,0.01,0.0,0.0
60,Furman,south,16,100.0,11.86,2.0,0.58,0.09,0.0,0.0,0.0
61,UMBC,midwest,15,100.0,31.4,6.63,0.42,0.09,0.0,0.0,0.0
62,Troy,west,14,100.0,32.44,6.29,0.87,0.04,0.0,0.0,0.0
63,Queens,midwest,16,100.0,16.63,7.02,1.11,0.03,0.0,0.0,0.0
