,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,74.68,56.39,42.56,30.78,22.45,15.52,5.443298969072165
1,Houston,EliteEight,16,100.0,76.8,52.14,34.7,22.26,13.17,7.15,12.986013986013985
2,Duke,FinalFour,1,100.0,76.65,47.45,31.46,18.19,11.24,6.18,15.181229773462782
3,Purdue,FinalFour,8,100.0,79.0,46.42,29.21,19.49,10.77,6.0,15.666666666666666
4,Connecticut,FinalFour,16,100.0,75.41,39.17,26.39,15.52,8.22,4.49,21.271714922048996
5,Vanderbilt,EliteEight,9,100.0,72.09,47.65,28.11,16.85,8.12,4.22,22.696682464454977
6,Arizona,EliteEight,13,100.0,74.68,46.48,27.16,13.71,7.63,4.06,23.630541871921185
7,St. John's,east,8,100.0,62.65,38.6,26.69,15.33,7.9,4.0,24.0
8,Iowa St.,EliteEight,12,100.0,66.66,44.98,28.21,15.54,7.61,3.77,25.525198938992045
9,Florida,midwest,5,100.0,63.17,39.56,22.38,14.1,6.96,3.63,26.548209366391188
10,Louisville,SweetSixteen,2,100.0,64.76,32.81,19.1,10.35,6.42,3.6,26.77777777777778
11,Tennessee,SweetSixteen,4,100.0,68.07,38.44,23.79,12.93,6.81,3.36,28.761904761904763
12,Alabama,SweetSixteen,9,100.0,67.33,44.37,24.95,12.34,6.4,3.31,29.211480362537763
13,Illinois,south,6,100.0,60.42,41.39,24.06,12.92,6.4,3.24,29.864197530864196
14,Gonzaga,SweetSixteen,3,100.0,62.89,41.61,24.88,13.06,6.46,3.1,31.258064516129032
15,Michigan St.,SweetSixteen,8,100.0,60.54,33.78,16.65,8.45,4.45,2.13,45.94835680751174
16,Kentucky,east,11,100.0,57.69,35.77,18.16,9.38,4.54,2.04,48.01960784313725
17,BYU,SweetSixteen,14,100.0,66.35,35.7,17.54,8.69,4.15,1.81,54.248618784530386
18,Kansas,SweetSixteen,13,100.0,68.81,37.57,18.28,8.09,3.62,1.57,62.69426751592357
19,Iowa,east,5,100.0,65.87,39.78,17.23,7.13,3.82,1.55,63.516129032258064
20,North Carolina,west,5,100.0,62.35,27.44,12.45,6.74,3.29,1.51,65.2251655629139
21,Indiana,SweetSixteen,15,100.0,64.51,38.48,15.41,8.53,3.29,1.47,67.02721088435375
22,Ohio St.,east,7,100.0,49.97,22.85,11.37,4.86,2.38,1.06,93.33962264150942
23,USC,south,5,100.0,57.64,31.67,14.26,5.73,2.59,1.02,97.03921568627452
24,Saint Mary's,west,8,100.0,55.91,25.56,13.3,5.52,2.54,0.98,101.0408163265306
25,Auburn,west,6,100.0,54.85,30.16,13.37,6.72,2.74,0.97,102.09278350515464
26,Virginia,west,7,100.0,50.29,22.49,11.63,5.01,2.27,0.77,128.87012987012986
27,Georgia,midwest,8,100.0,47.77,24.02,10.25,5.3,1.98,0.67,148.25373134328356
28,Wisconsin,midwest,11,100.0,61.0,24.06,12.66,5.32,1.87,0.64,155.25
29,Texas A&M,west,11,100.0,45.15,21.96,9.48,3.95,1.67,0.6,165.66666666666669
30,Baylor,south,7,100.0,51.29,26.44,10.92,3.54,1.45,0.59,168.4915254237288
31,Missouri,west,10,100.0,49.71,19.04,10.14,4.27,1.73,0.58,171.41379310344828
32,N.C. State,east,10,100.0,50.03,21.9,8.95,4.2,1.42,0.52,191.30769230769232
33,Santa Clara,south,9,100.0,44.84,17.82,9.74,4.19,1.7,0.51,195.078431372549
34,Texas,midwest,9,100.0,52.23,24.94,11.71,5.69,1.45,0.5,199.0
35,Miami FL,midwest,10,100.0,51.7,22.62,9.69,3.7,1.42,0.43,231.5581395348837
36,LSU,west,9,100.0,44.09,22.13,8.97,3.93,1.14,0.41,242.90243902439028
37,Oklahoma St.,midwest,7,100.0,48.3,23.25,10.15,3.88,1.01,0.33,302.030303030303
38,Nebraska,midwest,6,100.0,39.0,18.53,7.74,1.85,0.79,0.33,302.030303030303
39,SMU,south,8,100.0,55.16,19.45,8.96,2.9,0.86,0.28,356.1428571428571
40,TCU,south,10,100.0,48.71,20.59,8.45,3.09,0.83,0.23,433.78260869565213
41,Utah St.,east,9,100.0,37.35,17.02,5.29,1.63,0.63,0.22,453.54545454545456
42,Clemson,east,6,100.0,42.31,17.66,7.11,2.42,0.94,0.17,587.235294117647
43,Akron,south,12,100.0,42.36,19.41,5.33,1.96,0.44,0.15,665.6666666666666
44,High Point,west,12,100.0,37.65,15.41,4.69,1.2,0.29,0.08,1249.0
45,New Mexico St.,midwest,14,100.0,37.11,15.8,5.09,1.25,0.34,0.07,1427.5714285714284
46,McNeese St.,midwest,12,100.0,36.83,14.25,5.53,1.03,0.29,0.04,2499.0
47,Cal Baptist,west,13,100.0,32.67,12.78,3.15,0.41,0.15,0.04,2499.0
48,Northern Iowa,south,11,100.0,39.58,17.96,6.78,1.2,0.38,0.03,3332.3333333333335
49,UNC Wilmington,south,13,100.0,35.49,10.44,2.9,0.85,0.2,0.02,4999.0
50,UC San Diego,midwest,13,100.0,33.65,10.49,2.53,0.7,0.19,0.02,4999.0
51,Norfolk St.,west,16,100.0,23.35,4.86,1.03,0.18,0.03,0.02,4999.0
52,George Mason,east,12,100.0,34.13,13.34,4.0,0.78,0.15,0.01,9999.0
53,Northern Colorado,east,14,100.0,31.93,8.13,1.46,0.31,0.1,0.0,0.0
54,Tulsa,east,13,100.0,31.19,9.31,1.48,0.27,0.09,0.0,0.0
55,Troy,west,14,100.0,39.46,14.1,2.43,0.57,0.07,0.0,0.0
56,Oakland,west,15,100.0,23.2,6.33,1.6,0.26,0.06,0.0,0.0
57,Austin Peay,midwest,15,100.0,33.34,9.15,1.58,0.19,0.05,0.0,0.0
58,East Tennessee St.,east,15,100.0,27.91,7.6,1.05,0.23,0.02,0.0,0.0
59,Southern,midwest,16,100.0,21.0,4.62,0.85,0.21,0.01,0.0,0.0
60,Siena,south,14,100.0,35.24,7.84,2.25,0.17,0.01,0.0,0.0
61,LIU,east,16,100.0,24.59,5.21,0.64,0.07,0.0,0.0,0.0
62,St. Thomas,south,15,100.0,25.32,6.49,1.28,0.06,0.0,0.0,0.0
63,SIU Edwardsville,south,16,100.0,25.32,6.34,0.84,0.02,0.0,0.0,0.0
