,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
52,Portland St.,south,15,100.0,21.67,7.28,2.59,0.41,0.12,0.0,0.0
53,Liberty,midwest,12,100.0,35.89,9.29,3.04,0.67,0.1,0.0,0.0
54,East Tennessee St.,west,15,100.0,27.6,8.45,1.65,0.57,0.1,0.0,0.0
55,UNC Wilmington,east,13,100.0,34.36,8.9,1.09,0.52,0.07,0.0,0.0
56,Troy,west,14,100.0,26.86,4.95,1.44,0.3,0.07,0.0,0.0
57,Wright St.,east,15,100.0,32.77,8.32,3.33,0.56,0.05,0.0,0.0
58,Austin Peay,south,14,100.0,44.99,13.21,2.26,0.15,0.05,0.0,0.0
59,UC Irvine,midwest,14,100.0,24.0,8.42,1.84,0.52,0.03,0.0,0.0
60,Navy,midwest,15,100.0,24.09,7.92,1.67,0.2,0.01,0.0,0.0
61,Merrimack,south,16,100.0,26.03,8.74,2.19,0.25,0.0,0.0,0.0
62,UMBC,east,16,100.0,15.28,5.15,1.01,0.1,0.0,0.0,0.0
63,Southeast Missouri St.,midwest,16,100.0,18.0,5.49,1.03,0.05,0.0,0.0,0.0
