,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
50,Lipscomb,south,14,100.0,21.43,8.06,1.41,0.22,0.01,0.01,9999.0
51,High Point,west,14,100.0,35.84,17.42,4.5,0.83,0.17,0.0,0.0
52,Miami OH,south,12,100.0,32.54,11.38,2.52,0.58,0.11,0.0,0.0
53,Liberty,south,13,100.0,36.97,10.23,4.57,0.63,0.08,0.0,0.0
54,Grambling St.,west,16,100.0,19.39,4.44,1.11,0.43,0.06,0.0,0.0
55,Arkansas St.,east,14,100.0,30.92,9.71,2.65,0.51,0.05,0.0,0.0
56,St. Thomas,south,15,100.0,26.55,10.44,3.23,0.48,0.05,0.0,0.0
57,Northern Colorado,east,15,100.0,30.56,10.88,2.88,0.79,0.03,0.0,0.0
58,William & Mary,midwest,13,100.0,21.46,7.36,1.93,0.57,0.01,0.0,0.0
59,Lindenwood,south,16,100.0,19.62,3.96,1.34,0.13,0.01,0.0,0.0
60,Furman,midwest,15,100.0,33.34,11.36,2.58,0.23,0.0,0.0,0.0
61,Robert Morris,west,15,100.0,25.03,7.26,1.28,0.14,0.0,0.0,0.0
62,Howard,east,16,100.0,13.39,4.19,0.76,0.08,0.0,0.0,0.0
63,LIU,midwest,16,100.0,21.74,4.82,0.5,0.03,0.0,0.0,0.0
