,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,91.73,83.53,73.32,61.0,45.7,34.16,1.9274004683840753
1,Duke,FinalFour,1,100.0,81.06,63.04,44.95,25.51,12.06,7.0,13.285714285714286
2,Gonzaga,EliteEight,16,100.0,77.17,52.97,34.38,22.51,10.76,6.47,14.45595054095827
3,Vanderbilt,EliteEight,13,100.0,78.65,50.03,34.96,22.3,12.3,5.58,16.921146953405017
4,Alabama,SweetSixteen,3,100.0,70.92,50.86,33.56,19.74,10.77,5.33,17.76172607879925
5,Arizona,FinalFour,9,100.0,71.9,54.37,36.83,20.31,11.04,4.91,19.366598778004075
6,Iowa St.,FinalFour,8,100.0,75.87,47.24,27.84,16.88,9.43,4.05,23.69135802469136
7,Illinois,SweetSixteen,14,100.0,65.13,41.74,26.41,14.78,8.67,3.84,25.041666666666668
8,Michigan St.,SweetSixteen,8,100.0,71.83,43.58,26.87,16.51,6.53,3.43,28.154518950437314
9,Louisville,SweetSixteen,2,100.0,65.05,40.17,23.81,13.72,7.76,3.17,30.545741324921135
10,Connecticut,EliteEight,9,100.0,63.44,41.32,24.53,9.42,5.36,2.8,34.714285714285715
11,Purdue,EliteEight,12,100.0,64.97,39.74,25.74,14.24,7.38,2.69,36.17472118959108
12,Houston,SweetSixteen,15,100.0,65.08,41.36,22.18,11.06,4.68,1.83,53.6448087431694
13,St. John's,midwest,10,100.0,55.6,28.05,14.78,8.01,4.06,1.63,60.34969325153375
14,BYU,SweetSixteen,4,100.0,78.8,48.0,23.71,6.42,2.79,1.43,68.93006993006993
15,Kansas,east,5,100.0,58.9,40.15,12.57,6.83,3.19,1.39,70.94244604316548
16,Virginia,midwest,5,100.0,67.17,36.91,20.48,8.28,4.3,1.17,84.47008547008548
17,Arkansas,south,5,100.0,58.35,29.6,14.15,6.37,3.31,0.97,102.09278350515464
18,Florida,south,11,100.0,59.62,28.63,13.61,6.43,2.44,0.81,122.45679012345678
19,N.C. State,south,10,100.0,45.24,21.9,10.22,4.96,2.09,0.74,134.13513513513513
20,Tennessee,west,7,100.0,56.55,26.2,14.14,6.64,2.13,0.71,139.84507042253523
21,North Carolina,SweetSixteen,9,100.0,57.54,31.84,13.39,5.68,1.88,0.71,139.84507042253523
22,Georgia,midwest,7,100.0,44.4,21.3,11.18,5.02,2.57,0.64,155.25
23,Texas Tech,west,5,100.0,55.96,30.79,14.88,5.78,1.43,0.58,171.41379310344828
24,Miami FL,midwest,8,100.0,53.31,26.8,12.48,5.57,2.15,0.49,203.08163265306123
25,Clemson,east,7,100.0,50.15,21.92,13.11,3.04,1.06,0.3,332.33333333333337
26,USC,south,6,100.0,40.38,18.03,6.54,2.48,0.93,0.29,343.82758620689657
27,Nebraska,SweetSixteen,13,100.0,51.05,21.33,3.41,1.51,0.49,0.27,369.3703703703704
28,UCLA,east,10,100.0,49.85,24.27,11.02,2.31,1.09,0.26,383.6153846153846
29,UCF,south,9,100.0,42.76,20.77,9.1,3.03,1.18,0.25,399.0
30,Auburn,west,6,100.0,51.23,26.8,8.75,3.61,0.68,0.24,415.6666666666667
31,Utah St.,south,8,100.0,57.24,19.32,9.1,3.65,1.19,0.22,453.54545454545456
32,Saint Mary's,east,6,100.0,56.32,25.29,12.33,1.89,0.79,0.22,453.54545454545456
33,Boise St.,west,10,100.0,43.45,12.66,5.27,2.43,0.66,0.18,554.5555555555555
34,Saint Louis,east,11,100.0,43.68,20.73,10.17,2.77,0.7,0.16,624.0
35,Seton Hall,midwest,6,100.0,44.28,18.76,5.8,2.73,0.95,0.15,665.6666666666666
36,SMU,south,7,100.0,54.76,22.7,6.63,1.9,0.74,0.14,713.2857142857142
37,Akron,east,12,100.0,41.1,22.3,3.1,1.76,0.59,0.13,768.2307692307693
38,Butler,east,8,100.0,47.91,8.14,2.65,0.94,0.32,0.12,832.3333333333334
