,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.65,64.4,48.48,34.94,23.04,15.8,5.329113924050633
1,Arizona,FinalFour,9,100.0,73.86,57.1,38.49,25.88,17.01,10.07,8.9304865938431
2,Duke,FinalFour,1,100.0,82.49,57.36,39.61,25.15,14.83,8.98,10.135857461024498
3,Houston,EliteEight,9,100.0,80.45,57.58,39.64,23.56,13.22,7.97,11.547051442910917
4,Florida,FinalFour,8,100.0,77.82,55.49,38.93,24.71,14.9,7.81,11.804097311139564
5,Illinois,SweetSixteen,3,100.0,72.33,52.16,32.18,20.48,12.76,7.05,13.184397163120568
6,Purdue,EliteEight,16,100.0,72.16,47.63,30.81,17.29,9.33,5.45,17.34862385321101
7,Iowa St.,EliteEight,12,100.0,72.46,51.57,32.31,18.23,9.64,4.45,21.47191011235955
8,Connecticut,EliteEight,13,100.0,81.33,52.84,30.62,16.9,8.18,3.75,25.666666666666668
9,Vanderbilt,SweetSixteen,2,100.0,69.06,40.27,25.36,12.96,6.65,2.52,38.682539682539684
10,Alabama,SweetSixteen,9,100.0,69.41,41.02,21.17,11.38,4.71,2.39,40.84100418410041
11,Gonzaga,SweetSixteen,8,100.0,69.63,41.21,21.77,10.34,4.72,2.25,43.44444444444444
12,St. John's,midwest,5,100.0,70.99,45.22,21.34,10.29,4.72,2.08,47.07692307692307
13,Michigan St.,SweetSixteen,4,100.0,75.02,43.47,21.04,8.89,4.26,1.93,50.81347150259067
14,Arkansas,SweetSixteen,15,100.0,62.63,41.02,18.81,9.48,4.92,1.92,51.083333333333336
15,Texas Tech,west,5,100.0,67.2,36.34,17.41,9.06,4.2,1.81,54.248618784530386
16,Louisville,south,6,100.0,65.94,35.18,19.0,8.67,4.08,1.6,61.5
17,Tennessee,west,6,100.0,62.02,34.9,17.89,8.31,3.07,1.32,74.75757575757576
18,Nebraska,SweetSixteen,14,100.0,68.71,39.0,17.65,7.83,3.2,1.25,79.0
19,Wisconsin,east,5,100.0,59.63,30.7,14.76,6.38,2.91,1.17,84.47008547008548
20,Virginia,SweetSixteen,13,100.0,57.71,33.4,12.87,6.11,2.63,1.03,96.08737864077669
