,commence_time,DraftKings,BetMGM spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-01-22 20:00:00-06:00,-8.5,-8.5,-9.5,-8.5,-9.0,Cincinnati,Kansas,01/22/2024,True,Cincinnati vs Kansas,CincinnatiKansas1-22,2024-01-22,B12 at B12,40 Cincinnati at 18 Kansas,"Kansas -6.8, 76-69 (74%)",68.84027873078142,1,H,Cincinnati,01/22/2024,110.48852282215202,98.1643444650128,0.7957741295829295,0.2551193434473685,69.3619864893768,Kansas,119.59287280432169,96.80042551843913,0.9192040552945344,0.7448806565526316,76.13531660509281,69.36206136100733,Cincinnati,0,,,,,,,,,,,,,,,,,0.369753948000586,0.7570303444123908,738907,,,,40,18,,,,-6.773330115716007,145.4973030944696,-12.6,-3.1,-5.4,7.2,71.2,101.4,20240122,17.099999999999994,113.5,96.4,68.4,21.099999999999994,118.0,96.9,69.0,,,,,,Cincinnati,15.0394,111.944,96.9046,68.5015,19.982600000000005,118.058,98.0754,68.9221,Cincinnati,69.56763577872357,18.878278144893446,15.823034692659302,109.84139520484082,94.01836051218154,69.98477727489727,16.591229513326052,19.87971409180525,114.93406884864518,95.05435475683994,69.89735024482114,76.457869992809,146.35522023763014,-6.560519747987854,66.28651685393258,69.7999921060436,76.92302583996064,146.72301794600423,-7.12303373391704,66.30993304985954,68.45178367334962,74.92560283957998,143.3773865129296,-6.473819166230356,68.38027381341493,-0.6903156006613358,68.38027381341493,-10.547793996266869,68.38027381341493,Cincinnati Bearcats,Kansas Jayhawks,01/22/2024,81.7204231217584,52.62093158937288,-29.09949153238552,8.809684399338664,Cincinnati,Cincinnati,1
1,2024-01-22 18:00:00-06:00,-8.5,-8.5,-8.5,-8.5,-8.0,Wake Forest,North Carolina,01/22/2024,True,Wake Forest vs North Carolina,Wake ForestNorth Carolina1-22,2024-01-22,ACC at ACC,43 Wake Forest at 9 North Carolina,"North Carolina -10.7, 83-72 (83%)",67.24272955688974,1,H,Wake Forest,01/22/2024,115.46826004551198,102.94497396102597,0.7892170365263237,0.1692899061568417,71.91963769131381,North Carolina,120.44467251898224,93.51019321994804,0.9483816888348964,0.8307100938431583,82.58832499927658,71.23949257220191,Wake Forest,0,,,,,,,,,,,,,,,,,0.2664768609498639,0.7642896662408349,738907,,,,43,9,,,,-10.66868730796277,154.50796269059038,-0.9,3.4,1.5,2.5,71.2,101.4,20240122,16.89999999999999,117.8,100.9,68.5,25.89999999999999,119.6,93.7,71.0,,,,,,Wake Forest,15.365000000000009,116.989,101.624,68.3722,24.157200000000003,118.899,94.7418,70.9215,Wake Forest,69.64436826098216,17.216316396881755,13.72718306762291,113.37482601324835,99.64764294562545,71.79152117491448,24.247280673090682,20.91346709869651,114.5305448426995,93.617077744003,72.28857817356663,83.58516949432584,155.87374766789247,-11.296591320759205,68.30758426966291,72.37357209794597,83.44300104651906,155.81657314446502,-11.06942894857309,68.10476098735955,71.46061578227778,81.265362582533,152.72597836481077,-9.804746800255216,70.22296543148656,-7.311232189383347,70.22296543148656,-2.707797547038112,70.22296543148656,Wake Forest Demon Deacons,North Carolina Tar Heels,01/22/2024,79.08930434072549,75.68819639091372,-3.401107949811774,1.1887678106166533,North Carolina,Wake Forest,0
2,2024-01-22 20:00:00-06:00,3.0,3.5,3.5,3.0,3.0,Hofstra,Stony Brook,01/22/2024,True,Hofstra vs Stony Brook,HofstraStony Brook1-22,2024-01-22,CAA at CAA,133 Hofstra at 198 Stony Brook,"Hofstra -0.6, 72-71 (52%)",58.07461325053528,1,H,Hofstra,01/22/2024,107.63653774076138,106.8734637277242,0.5204430936612343,0.5242952551759874,71.51304893364073,Stony Brook,107.73548848457308,107.88022872290207,0.4961401702359173,0.4757047448240126,70.9108001994579,65.86862818089226,,0,,,,,,,,,,,,,,,,,0.8714396831587821,0.9179442368202112,738907,,,,133,198,,,,0.6022487341828366,142.42384913309863,-16.4,-18.3,-13.2,3.2,71.2,101.4,20240122,2.700000000000003,108.8,106.1,66.8,-4.599999999999994,105.2,109.8,67.1,,,,,,Hofstra,3.5520000000000067,109.054,105.502,66.7542,-2.9480000000000075,106.353,109.301,67.164,Hofstra,67.82946779305038,1.5086696242372621,3.5895296646647727,106.1189441865158,102.52941452185104,68.39327046726194,-4.769523803731455,-4.032620064166457,101.38908428440999,105.42170434857647,72.10511923879356,71.25052483441347,143.35564407320703,0.8545944043800944,62.95337078651684,71.96424357827102,71.64461405144823,143.60885762971924,0.3196295268227942,62.97021192134831,69.88606951314688,68.67986304903822,138.56593256218508,1.2062064641086607,65.15560584860292,2.295982810730166,65.15560584860292,-12.418658474743708,65.15560584860292,Hofstra Pride,Stony Brook Seawolves,01/22/2024,36.944134018176364,41.34554960362791,4.401415585451545,-1.204017189269834,Stony Brook,Stony Brook,1
3,2024-01-22 20:00:00-06:00,-2.0,-1.5,-2.5,-2.0,-2.0,Weber St.,Montana,01/22/2024,True,Weber St. vs Montana,Weber St.Montana1-22,2024-01-22,BSky at BSky,130 Weber St. at 122 Montana,"Montana -4.6, 75-71 (68%)",52.119796397462174,1,H,Weber St.,01/22/2024,110.64484749198265,109.78220455412,0.5224876025983104,0.3249879301290103,70.69999383033992,Montana,114.72329222321876,106.81899850925478,0.6944387386106207,0.6750120698709897,75.33958587497919,63.978577830725854,,0,,,,,,,,,,,,,,,,,0.7459931491655027,0.917324990511762,738907,,,,130,122,,,,-4.639592044639272,146.0395797053191,-12.9,-15.5,-8.7,4.2,71.2,101.4,20240122,6.0,112.2,106.2,64.5,4.199999999999989,113.1,108.9,67.8,,,,,,Weber St.,3.728999999999999,112.102,108.373,64.2832,5.025000000000006,113.251,108.226,67.7445,Weber St.,65.51387736472284,7.915014224344111,4.861946136424201,108.84835862864037,103.98641249221617,69.11539254714717,12.797164470082395,8.052620039098741,109.27016257998949,101.21754254089076,71.95252290767291,74.80566560189324,146.75818850956614,-2.853142694220324,61.41994382022472,71.1463097625316,76.11892250380976,147.26523226634134,-4.972612741278155,61.163388235955054,67.17715961174373,73.27304307169184,140.45020268343558,-6.095883459948112,63.595749316692114,-5.069929925778823,63.595749316692114,-9.944467320651157,63.595749316692114,Weber St Wildcats,Montana Grizzlies,01/22/2024,59.409638599828355,68.53990436198914,9.13026576216079,-2.5699299257788226,Montana,Montana,1
4,2024-01-22 18:00:00-06:00,4.0,4.5,4.5,4.5,5.5,McNeese St.,Texas A&M Corpus Chris,01/22/2024,True,McNeese St. vs Texas A&M Corpus Chris,McNeese St.Texas A&M Corpus Chris1-22,2024-01-22,Slnd at Slnd,89 McNeese St. at 236 Texas A&M Corpus Chris,"McNeese St. -5.7, 72-67 (72%)",46.61051236665988,1,H,McNeese St.,01/22/2024,111.51212143738532,105.53947668362946,0.6531817652732933,0.7212517238968261,72.25040579250476,Texas A&M Corpus Chris,101.98186257782582,104.8378107961037,0.4212547968328949,0.2787482761031739,66.5178410602373,66.09904298407073,,0,,,,,,,,,,,,,,,,,0.9016712286738292,0.8657044911816713,738907,,,,89,236,,,,5.732564732267463,138.76824685274207,-4.9,-7.2,0.1,5.0,71.2,101.4,20240122,9.5,114.2,104.7,65.5,-5.799999999999997,101.4,107.2,69.1,,,,,,McNeese St.,8.795999999999992,112.981,104.185,65.1217,-5.545999999999992,100.673,106.219,69.0885,McNeese St.,66.74584428585509,12.517106691093824,8.695219982116114,111.22194893471767,102.52672895260159,69.11053180256891,-6.061910209502311,-6.577159812369293,98.87184016473148,105.44899997710075,74.61327757497976,68.43242740972752,143.0457049847073,6.180850165252238,63.56811797752808,72.7067943582184,67.20594016196239,139.91273452018078,5.5008541962560145,63.190457450140435,72.8513012524834,66.59416012351659,139.44546137599997,6.257141128966808,64.7870898062767,10.164215974752999,64.7870898062767,-5.034863897205007,64.7870898062767,McNeese St Cowboys,Texas AM CC Islanders,01/22/2024,33.41175708976246,16.651704858717807,-16.760052231044654,5.664215974752999,McNeese St.,McNeese St.,1
5,2024-01-22 19:00:00-06:00,3.0,,2.5,3.0,2.5,New Orleans,Houston Christian,01/22/2024,True,New Orleans vs Houston Christian,New OrleansHouston Christian1-22,2024-01-22,Slnd at Slnd,315 New Orleans at 346 Houston Christian,"Houston Christian -0.2, 80-79 (51%)",45.84358975338293,1,H,New Orleans,01/22/2024,100.01399158317663,115.73754797909368,0.1572050467480667,0.4943236816921877,79.03994301266376,Houston Christian,95.07476472568123,109.80478870177632,0.1602369028851901,0.5056763183078123,79.19615810417858,76.97673386500955,,0,,,,,,,,,,,,,,,,,0.9722067499984242,0.9848684824167416,738907,,,,315,346,,,,-0.1562150915148237,158.23610111684235,-4.3,-17.1,-4.2,0.0,71.2,101.4,20240122,-14.599999999999994,100.9,115.5,72.4,-18.200000000000003,94.5,112.7,72.9,,,,,,New Orleans,-12.920999999999992,101.331,114.252,71.9758,-17.39630000000001,93.8547,111.251,72.7963,New Orleans,72.67238910534621,-18.53481934716344,-12.99604760978825,98.10514060954037,111.1011882193286,73.78573940137449,-13.674602613564907,-15.474142638939014,88.52350557529059,103.99764821422959,80.81966725174445,82.04230407969102,162.86197133143548,-1.2226368279465731,74.12865168539327,79.5385995489818,80.01540452517393,159.55400407415573,-0.4768049761921418,73.58949339241573,73.67040132122905,75.10643365498095,148.77683497621,-1.4360323337518963,75.31160062081969,-5.429427795886191,75.31160062081969,-5.227528822292328,75.31160062081969,New Orleans Privateers,Houston Christian Huskies,01/22/2024,40.590361400171645,69.74527611456047,29.154914714388823,-7.929427795886191,Houston Christian,Houston Christian,1
6,2024-01-22 19:30:00-06:00,-1.0,-1.5,-1.5,-1.0,-1.0,Bethune Cookman,Arkansas Pine Bluff,01/22/2024,True,Bethune Cookman vs Arkansas Pine Bluff,Bethune CookmanArkansas Pine Bluff1-22,2024-01-22,SWAC at SWAC,318 Bethune Cookman at 344 Arkansas Pine Bluff,"Arkansas Pine Bluff -0.8, 86-85 (53%)",44.207899445480095,1,H,Bethune Cookman,01/22/2024,96.87896065015946,112.54991085939434,0.1513251050053869,0.4728660235039829,84.66219588469983,Arkansas Pine Bluff,104.5419538706708,120.310473592631,0.1658121619689437,0.527133976496017,85.4658053593572,77.68756758731679,,0,,,,,,,,,,,,,,,,,0.9710810220235068,0.9855257097683277,738907,,,,318,344,,,,-0.8036094746573781,170.12800124405703,0.9,5.3,2.4,1.5,71.2,101.4,20240122,-15.299999999999997,97.3,112.6,72.2,-18.89999999999999,103.7,122.6,73.4,,,,,,Bethune Cookman,-12.950999999999993,98.155,111.106,71.8702,-18.694999999999993,103.2,121.895,73.5765,Bethune Cookman,72.73605183869094,-12.86051547508869,-13.128690082216767,95.0732821905342,108.20197227275096,74.12163817165724,-20.030525665936704,-17.241346600249244,103.72095042748639,120.96229702773559,85.12800372450185,88.1268740952337,173.25487781973555,-2.9988703707318507,74.4308988764045,85.19658335013668,86.35016055656342,171.5467439067001,-1.1535772064267462,74.26906980758426,83.49089690155914,86.16965592191404,169.66055282347318,-2.678759020354903,75.72072073626902,3.657677880493601,75.72072073626902,-1.4800372075111028,75.72072073626902,Bethune Cookman Wildcats,Arkansas Pine Bluff Golden Lions,01/22/2024,55.67984968164682,36.378857092870035,-19.300992588776786,5.157677880493601,Arkansas Pine Bluff,Bethune Cookman,0
7,2024-01-22 18:30:00-06:00,3.0,3.5,3.5,3.0,3.0,Nicholls St.,Incarnate Word,01/22/2024,True,Nicholls St. vs Incarnate Word,Nicholls St.Incarnate Word1-22,2024-01-22,Slnd at Slnd,262 Nicholls St. at 331 Incarnate Word,"Nicholls St. -1.6, 75-73 (56%)",41.94754340781443,1,H,Nicholls St.,01/22/2024,101.25210916176373,111.41561855609308,0.249735995971448,0.5633133864219587,74.90594155728215,Incarnate Word,101.39976375744156,114.07608527292838,0.2051126428965419,0.4366866135780413,73.26568231027129,69.36054262278691,,0,,,,,,,,,,,,,,,,,0.9627789703986608,0.973314226541446,738907,,,,262,331,,,,1.6402592470108601,148.17162386755342,8.5,-0.4,-2.4,-10.9,71.2,101.4,20240122,-7.800000000000011,102.6,110.4,67.0,-16.700000000000003,99.5,116.2,70.1,,,,,,Nicholls St.,-7.400000000000006,102.586,109.986,67.2644,-15.480999999999995,100.098,115.579,70.1881,Nicholls St.,68.37860217171468,-4.6444734476860345,-6.549797445175365,99.14066843435494,105.69046587953032,71.27182871711973,-16.125080376665103,-14.40079808348414,96.71213213910215,111.11293022258629,75.40188285575645,73.47556531213485,148.87744816789132,1.9263175436216073,65.96488764044943,75.37922515839495,74.02348507915741,149.40271023755236,1.3557400792375347,66.30843305674156,72.29203421170214,70.94353948087277,143.23557369257492,1.3484947308293727,68.4475845772264,6.140693380412813,68.4475845772264,4.028961723384697,68.4475845772264,Nicholls State Colonels,Incarnate Word Cardinals,01/22/2024,36.944134018176364,27.933170741736625,-9.010963276439739,2.640693380412813,Incarnate Word,Nicholls St.,0
8,2024-01-22 20:00:00-06:00,-5.0,-5.5,-4.5,-5.0,-5.0,Texas Southern,Jackson St.,01/22/2024,True,Texas Southern vs Jackson St.,Texas SouthernJackson St.1-22,2024-01-22,SWAC at SWAC,279 Texas Southern at 239 Jackson St.,"Jackson St. -5.7, 72-66 (72%)",36.93900317772862,1,H,Texas Southern,01/22/2024,95.12256022569738,106.34102094279152,0.2171969099798134,0.2775486579135495,66.26371014882737,Jackson St.,104.5983674840887,107.60053259758271,0.4193546897751328,0.7224513420864505,72.01177712925242,69.24249356948107,,0,,,,,,,,,,,,,,,,,0.9023604885097803,0.9776567067997394,738907,,,,279,239,,,,-5.748066980425051,138.2754872780798,-1.2,6.6,0.0,1.1,71.2,101.4,20240122,-8.199999999999989,96.9,105.1,67.4,-7.0,102.9,109.9,69.7,,,,,,Texas Southern,-8.6006,96.3754,104.976,67.3237,-5.7620000000000005,103.256,109.018,70.007,Texas Southern,68.60167257988024,-9.885295180765757,-9.189489799208896,92.4791552583983,101.66864505760716,70.95315136593005,-5.207771419460396,-5.493808452338642,100.65227650841466,106.1460849607533,67.36743707138521,72.35502980972866,139.72246688111386,-4.9875927383434515,65.98005617977529,66.68217064101147,72.75665468130754,139.43882532231902,-6.0744840402960705,66.1956498019663,64.34134119165141,70.93735526842806,135.27869646007946,-6.596014076776655,68.36383228253112,-4.967467020749034,68.36383228253112,-2.6767174891902243,68.36383228253112,Texas Southern Tigers,Jackson State Tigers,01/22/2024,66.58824291023754,68.19262626490223,1.6043833546646908,-0.4674670207490337,Jackson St.,Jackson St.,1
9,2024-01-22 19:30:00-06:00,-3.0,-3.5,-2.5,-3.0,-3.0,Prairie View A&M,Alcorn St.,01/22/2024,True,Prairie View A&M vs Alcorn St.,Prairie View A&MAlcorn St.1-22,2024-01-22,SWAC at SWAC,328 Prairie View A&M at 326 Alcorn St.,"Alcorn St. -4.1, 79-75 (65%)",34.75519515342884,1,H,Prairie View A&M,01/22/2024,93.79379894893133,110.13118656001758,0.1362731281592576,0.3509792604141885,74.57946779626432,Alcorn St.,105.13685253971472,117.02422173269872,0.2258564163759468,0.6490207395858115,78.6746250229034,72.6715284169356,,0,,,,,,,,,,,,,,,,,0.958120083812305,0.9871712021674356,738907,,,,328,326,,,,-4.095157226639074,153.25409281916774,-7.1,1.7,-9.9,-2.7,71.2,101.4,20240122,-10.5,97.2,107.7,71.4,-13.5,104.6,118.1,68.7,,,,,,Prairie View A&M,-13.6888,95.0292,108.718,71.7366,-14.778000000000006,103.788,118.566,68.9542,Prairie View A&M,72.565594377964,-12.327472417975864,-12.478510234051207,92.40479006309113,104.88330029714233,69.96167303606053,-17.447491956298787,-14.84216562252292,100.39994582515622,115.24211144767916,75.82405259883986,78.69738434811573,154.5214369469556,-2.873331749275877,68.89297752808989,75.05068083061398,79.4891901443005,154.5398709749145,-4.4385093136865095,69.47387449044943,72.80019054850601,76.13576709297817,148.93595764148418,-3.3355765444721612,71.30351667891165,1.9514838721046033,71.30351667891165,-7.004572264469566,71.30351667891165,Prairie View AM Panthers,Alcorn St Braves,01/22/2024,59.409638599828355,42.62789980757463,-16.781738792253726,4.451483872104603,Alcorn St.,Prairie View A&M,0
