,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-01-13 19:30:00-06:00,-1.5,,-2.0,-1.5,-1.5,-2.0,Alabama,Mississippi St.,01/13/2024,True,Alabama vs Mississippi St.,AlabamaMississippi St.1-13,2024-01-13,SEC at SEC,4 Alabama at 21 Mississippi St.,"Alabama -2.1, 80-78 (57%)",90.94496637904643,1,H,Alabama,01/13/2024,125.73772033565722,99.24533851686236,0.938250831614999,0.5748810217241563,80.19943697163096,Mississippi St.,113.79285085737098,92.20546985122196,0.9182754380394188,0.4251189782758436,78.1221428687501,72.69714598189309,Alabama,0,,,,,,,,,,,,,,,,,0.3726572480566024,0.4441388632063979,738898,,,,4,21,,,,2.077294102880856,158.32157984038105,3.3,1.9,10.6,7.3,71.2,101.4,20240113,25.200000000000003,124.0,98.8,72.3,18.5,111.6,93.1,68.7,,,,,,Alabama,29.422300000000007,127.394,97.9717,72.513,18.9131,112.333,93.4199,68.8246,Alabama,72.69020886985365,34.602992954950174,28.871653807255072,125.32995177238021,96.45829796512507,69.36139274705977,19.408055060744154,18.163959909320468,109.90574425979659,91.7417843504761,77.21510773692991,77.99632403861123,155.21143177554114,-0.7812163016813258,69.76137640449438,79.9804461670421,78.22139049225669,158.2018366592988,1.7590556747854151,70.09379522191011,78.0641541496355,76.12225920858201,154.18641335821752,1.9418949410534907,70.81311975123211,8.241785500571467,70.81311975123211,0.17660792065957764,70.81311975123211,Alabama Crimson Tide,Mississippi State Bulldogs,01/13/2024,55.67984968164682,21.624673336936084,-34.05517634471074,9.741785500571467,Alabama,Alabama,1
1,2024-01-13 13:00:00-06:00,-3.0,-2.5,-3.0,-2.5,-3.0,-2.5,Kentucky,Texas A&M,01/13/2024,True,Kentucky vs Texas A&M,KentuckyTexas A&M1-13,2024-01-13,SEC at SEC,20 Kentucky at 50 Texas A&M,"Texas A&M -0.2, 79-78 (51%)",84.85433426009621,1,H,Kentucky,01/13/2024,118.07228395292428,100.51950826803262,0.8642291843480399,0.491229519833352,78.12282939830223,Texas A&M,117.2690142957702,99.53152779881955,0.8682936599287121,0.5087704801666479,78.36153944609968,69.86145693319754,Kentucky,0,,,,,,,,,,,,,,,,,0.503088363966937,0.6560376253660601,738898,,,,20,50,,,,-0.2387100477974542,156.4843688444019,4.3,3.5,-1.4,-5.7,71.2,101.4,20240113,21.400000000000006,119.2,97.8,73.8,16.60000000000001,115.9,99.3,65.4,,,,,,Kentucky,20.397499999999994,119.627,99.2295,73.5181,14.921999999999997,115.764,100.842,65.2358,Kentucky,73.92706704538027,10.882912424030721,13.984403224748318,114.36312155516882,100.37871833042048,65.76971682672102,13.78448592060264,15.84998879818996,114.91376790643228,99.06377910824233,76.92995799307774,77.91379570312584,154.84375369620358,-0.9838377100481068,67.78820224719101,77.90885300245367,78.46076824392652,156.36962124638018,-0.5519152414728552,67.35972005589888,74.17648033252992,79.87320677617883,154.04968710870875,-5.696726443648913,68.28879586242527,-4.1293668562220915,68.28879586242527,1.0922110010236281,68.28879586242527,Kentucky Wildcats,Texas AM Aggies,01/13/2024,59.409638599828355,65.29410836032625,5.884469760497893,-1.6293668562220915,Kentucky,Texas A&M,0
2,2024-01-13 13:00:00-06:00,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,San Diego St.,New Mexico,01/13/2024,True,San Diego St. vs New Mexico,San Diego St.New Mexico1-13,2024-01-13,MWC at MWC,29 San Diego St. at 40 New Mexico,"New Mexico -2.3, 76-73 (59%)",80.59772059508941,1,H,San Diego St.,01/13/2024,111.79794299690468,96.47965469751033,0.844834909888113,0.4112841651458941,73.3222439609096,New Mexico,112.72520655615052,94.29274856524306,0.8862817320739331,0.588715834854106,75.64503352777331,73.09572006927371,San Diego St.,0,,,,,,,,,,,,,,,,,0.4613269012654455,0.6903816152474073,738898,,,,29,40,,,,-2.3227895668637046,148.9672774886829,5.9,4.0,2.2,-3.8,71.2,101.4,20240113,19.599999999999994,114.3,94.7,67.9,15.099999999999994,111.6,96.5,73.7,,,,,,San Diego St.,18.028499999999994,113.27,95.2415,68.1175,15.744299999999996,111.279,95.5347,73.6674,San Diego St.,68.71310053456916,19.499860987347603,17.587423275833036,111.44669440383365,93.85927112800056,73.37536067978114,22.772082280904403,17.590473737535728,113.55681034193051,95.96633660439475,74.32701421244842,75.3198414429135,149.64685565536192,-0.9928272304650818,70.28412921348315,73.12164761336749,75.74107153513187,148.86271914849937,-2.6194239217643798,70.47807752106742,72.6125659407205,76.53112873232155,149.14369467304203,-3.9185627916010475,70.81247942626509,-4.718963810035973,70.81247942626509,2.2818613370319696,70.81247942626509,San Diego St Aztecs,New Mexico Lobos,01/13/2024,63.055865981823636,67.3437494890848,4.287883507261164,-1.218963810035973,San Diego St.,New Mexico,0
3,2024-01-13 12:00:00-06:00,-7.5,,-7.0,-7.5,-7.5,-7.0,St. John's,Creighton,01/13/2024,True,St. John's vs Creighton,St. John'sCreighton1-13,2024-01-13,BE at BE,17 St. John's at 9 Creighton,"Creighton -5.9, 78-72 (71%)",76.76334745505541,1,H,St. John's,01/13/2024,116.47036719599498,98.4244829703012,0.873911374030617,0.288709082319176,72.0300926403043,Creighton,120.49119400447744,94.1438550153062,0.9446770815308844,0.711290917680824,77.90494062427285,69.03587918013201,St. John's,0,,,,,,,,,,,,,,,,,0.2810322534124148,0.6365824849242129,738898,,,,17,9,,,,-5.87484798396855,149.93503326457716,6.7,7.0,10.3,3.6,71.2,101.4,20240113,16.599999999999994,115.6,99.0,70.8,23.0,117.4,94.4,67.1,,,,,,St. John's,20.842600000000004,118.004,97.1614,70.7166,23.5612,118.945,95.3838,67.0186,St. John's,71.06777047538787,21.724465421698866,19.274115890548426,115.01010027093494,95.73598438038651,67.66975735992361,24.13295991505726,23.7794785363597,118.47414986682364,94.69467133046398,69.81061878201118,78.63520634150562,148.44582512351678,-8.824587559494447,66.72303370786516,71.83299160624988,78.00359867458307,149.83659028083295,-6.170607068333197,66.56358888707865,70.52851092905159,77.68265850564597,148.21116943469758,-7.154147576594383,67.54408404747528,-3.951665588962655,67.54408404747528,2.5027784902951424,67.54408404747528,St Johns Red Storm,Creighton Bluejays,01/13/2024,76.24747379730235,64.66713107278062,-11.580342724521728,3.548334411037345,Creighton,St. John's,0
4,2024-01-13 18:00:00-06:00,-2.5,,-3.0,-2.5,-2.5,-2.5,Miami FL,Virginia Tech,01/13/2024,True,Miami FL vs Virginia Tech,Miami FLVirginia Tech1-13,2024-01-13,ACC at ACC,48 Miami FL at 58 Virginia Tech,"Virginia Tech -2.2, 77-75 (58%)",75.559480514871,1,H,Miami FL,01/13/2024,114.55516406903598,101.77192356286044,0.7958743467511986,0.4158212355185343,74.55535988681164,Virginia Tech,112.09006185521449,96.68124570375711,0.8456205442983508,0.5841787644814658,76.79219008133506,70.74410734595538,Miami FL,0,,,,,,,,,,,,,,,,,0.5492526815528839,0.7569168812320184,738898,,,,48,58,,,,-2.236830194523421,151.34754996814672,3.7,-9.6,4.5,0.8,71.2,101.4,20240113,12.399999999999991,115.3,102.9,71.0,13.100000000000009,112.2,99.1,68.2,,,,,,Miami FL,15.597999999999999,116.064,100.466,71.1994,12.697299999999998,110.652,97.9547,68.2112,Miami FL,71.11265391443946,17.249180878041543,17.371677523964,113.5365268703309,96.16484934636686,68.74086586499482,14.200588485061695,13.315515047975259,110.16303539827148,96.8475203502962,74.50433906551201,79.61756963834833,154.12190870386036,-5.113230572836315,68.00842696629213,74.35166831621613,76.88973507860209,151.24140339481824,-2.5380667623859523,68.21062518651685,72.38054964845576,73.75171025022895,146.1322598986847,-1.371160601773198,68.65653657354328,-0.13161758646579358,68.65653657354328,0.5669656790243209,68.65653657354328,Miami Hurricanes,Virginia Tech Hokies,01/13/2024,59.409638599828355,50.50006138149465,-8.909577218333702,2.3683824135342064,Virginia Tech,Miami FL,0
5,2024-01-13 13:00:00-06:00,-7.0,-6.5,-6.5,-6.5,-7.0,-6.5,Oklahoma,Kansas,01/13/2024,True,Oklahoma vs Kansas,OklahomaKansas1-13,2024-01-13,B12 at B12,27 Oklahoma at 22 Kansas,"Kansas -4.1, 73-69 (66%)",75.03476943352668,1,H,Oklahoma,01/13/2024,111.34645484388908,96.05738011088422,0.8453465138388685,0.3387916340324995,68.52917059329089,Kansas,114.80713627919005,93.44811839935048,0.9142950953801662,0.6612083659675005,72.63202321232048,69.21445913895772,Oklahoma,0,,,,,,,,,,,,,,,,,0.3848684674023045,0.6895456425705019,738898,,,,27,22,,,,-4.102852619029591,141.16119380561136,-5.6,-0.1,-5.7,-0.1,71.2,101.4,20240113,19.900000000000006,114.2,94.3,68.3,20.599999999999994,114.3,93.7,69.0,,,,,,Oklahoma,17.988299999999995,112.813,94.8247,68.5269,18.655100000000004,113.334,94.6789,69.3391,Oklahoma,69.25940925440875,19.966472823741046,17.484491087233742,111.76793813327514,94.28344704604135,69.89552793623386,13.563381624793744,18.09466428923787,112.50143074896268,94.4067664597248,67.90650368881747,72.34119505691292,140.2476987457304,-4.434691368095457,66.18960674157303,68.34197407726417,72.724198217219,141.06617229448318,-4.382224139954829,66.73586477233145,68.7835229600847,73.1273156471131,141.91083860719777,-4.343792687028397,67.99049121332277,2.1305998266308706,67.99049121332277,-5.655992983053913,67.99049121332277,Oklahoma Sooners,Kansas Jayhawks,01/13/2024,73.20575054664809,41.9601020539881,-31.24564849265999,8.63059982663087,Oklahoma,Oklahoma,1
6,2024-01-13 14:00:00-06:00,1.5,1.5,2.0,2.5,1.5,2.0,Utah St.,UNLV,01/13/2024,True,Utah St. vs UNLV,Utah St.UNLV1-13,2024-01-13,MWC at MWC,37 Utah St. at 85 UNLV,"Utah St. -1.1, 73-71 (55%)",73.95527069379143,1,H,Utah St.,01/13/2024,112.12594551139722,98.57327216035168,0.8147929914246135,0.5454883306986991,72.58143415929734,UNLV,113.67950009992006,101.53731664546645,0.7856669890514737,0.4545116693013009,71.4389517626699,66.99803328461472,,0,,,,,,,,,,,,,,,,,0.645497684923691,0.7340161928376912,738898,,,,37,85,,,,1.142482396627443,144.02038592196726,-5.2,-4.6,2.6,7.8,71.2,101.4,20240113,16.099999999999994,113.1,97.0,69.3,9.0,112.6,103.6,66.3,,,,,,Utah St.,16.29469999999999,113.603,97.3083,69.178,9.346000000000004,112.221,102.875,66.4869,Utah St.,68.92383227030908,20.9403174287769,15.553800526464252,113.64630302301157,98.0925024965473,67.16947652321706,10.127800668589536,8.372024143554434,110.76935690551662,102.39733276196215,72.4944909453674,71.46852995866853,143.96302090403594,1.0259609866988768,64.53075842696629,72.38350615077458,71.52964460562734,143.91315075640193,0.8538615451472396,64.59874674438203,72.54729410315784,71.63987023065961,144.18716433381746,0.907423872498228,65.02215917936343,4.927095145235938,65.02215917936343,-5.296444998114225,65.02215917936343,Utah St Aggies,UNLV Rebels,01/13/2024,40.590361400171645,31.94464910387609,-8.645712296295557,2.4270951452359384,UNLV,Utah St.,0
7,2024-01-13 15:00:00-06:00,6.0,4.5,5.0,5.5,6.0,5.0,BYU,UCF,01/13/2024,True,BYU vs UCF,BYUUCF1-13,2024-01-13,B12 at B12,11 BYU at 69 UCF,"BYU -4.3, 72-68 (67%)",73.65260844710609,1,H,BYU,01/13/2024,114.97832174932104,94.88073618968508,0.9010916635792464,0.6703828283841649,72.36596811494606,UCF,104.94004467532564,92.111351798507,0.8174993572351911,0.3296171716158351,68.03377130384749,71.80812129711151,,0,,,,,,,,,,,,,,,,,0.5984022975967057,0.571296331726851,738898,,,,11,69,,,,4.332196811098569,140.39973941879356,-9.5,-5.9,-6.8,2.7,71.2,101.4,20240113,23.799999999999997,117.0,93.2,69.7,9.900000000000006,104.9,95.0,70.5,,,,,,BYU,22.829899999999995,116.493,93.6631,69.7573,10.2684,103.593,93.3246,70.6686,BYU,70.25621430543723,32.26421904152165,25.475055151077,118.08001512464466,92.60495997356765,71.46881056275885,15.0756567342437,12.081313726114812,101.3824894954126,89.30117576929777,73.54738627166162,68.41813899473595,141.96552526639758,5.129247276925668,69.01474719101124,72.16855311392058,68.11975064363588,140.28830375755646,4.0488024702846985,69.23666756713483,71.29691807371655,67.13615422910084,138.43307230281738,4.160763844615715,70.52146167207698,9.67963763977852,70.52146167207698,-8.633660466665702,70.52146167207698,Brigham Young Cougars,Central Florida Knights,01/13/2024,30.020551430745247,17.82981289965693,-12.190738531088318,4.1796376397785195,UCF,BYU,0
8,2024-01-13 17:00:00-06:00,3.5,,4.0,3.5,3.5,4.0,Houston,TCU,01/13/2024,True,Houston vs TCU,HoustonTCU1-13,2024-01-13,B12 at B12,1 Houston at 35 TCU,"Houston -8.8, 73-64 (81%)",73.5435311186285,1,H,Houston,01/13/2024,114.96288868123736,84.12850814926789,0.9731699087505706,0.8148614357004298,72.66265553605838,TCU,116.0929918076814,96.63970581124973,0.8917865442167107,0.1851385642995702,63.87739395500807,68.73315949064458,Houston,0,,,,,,,,,,,,,,,,,0.4474912602893,0.250775782907701,738898,,,,1,35,,,,8.785261581050314,136.54004949106644,-5.2,-8.3,3.7,8.9,71.2,101.4,20240113,32.89999999999999,117.6,84.7,64.6,18.0,115.0,97.0,72.5,,,,,,Houston,33.4281,116.477,83.0489,64.9063,16.690399999999997,114.603,97.9126,72.6979,Houston,65.16912887166781,39.20733709808016,35.068917227691244,115.45953638333336,80.39061915564206,72.69418816985086,13.594758041835098,14.46755792574275,113.70738526523024,99.23982733948746,71.94248945681137,64.96953173384831,136.9120211906597,6.972957722963059,65.77949438202246,72.46417617520756,63.95824684231285,136.4224230175204,8.505929332894702,66.27179363441012,73.09594701668952,61.67279263677198,134.7687396534615,11.423154379917541,66.53675445312192,14.686890505627204,66.53675445312192,-5.440311191105067,66.53675445312192,Houston Cougars,texas christian horned frogs,01/13/2024,36.944134018176364,8.09437608836241,-28.849757929813954,11.186890505627204,Houston,Houston,1
9,2024-01-13 13:00:00-06:00,-3.0,-3.5,-3.0,-3.5,-3.0,-3.0,Xavier,Providence,01/13/2024,True,Xavier vs Providence,XavierProvidence1-13,2024-01-13,BE at BE,47 Xavier at 46 Providence,"Providence -3.6, 70-67 (65%)",72.38131538560765,1,H,Xavier,01/13/2024,109.1975601056223,96.94048517087772,0.7972520137681213,0.3525655389721883,66.71637699994919,Providence,106.73004310510947,89.87238100837394,0.8783597265188757,0.6474344610278117,70.3372112913708,71.44331223543297,Xavier,0,,,,,,,,,,,,,,,,,0.480340323403307,0.7553492431562018,738898,,,,47,46,,,,-3.620834291421616,137.05358829132,0.0,1.8,-1.9,-1.9,71.2,101.4,20240113,15.399999999999991,110.8,95.4,70.7,15.200000000000003,106.9,91.7,69.1,,,,,,Xavier,14.939599999999999,110.636,95.6964,70.7897,14.303899999999999,105.36,91.0561,69.2841,Xavier,71.35756658472862,16.509181347999252,14.192653796974467,107.87556337358937,93.68290957661489,69.74812736545408,15.322674649971196,13.922846978550073,105.36058223147472,91.43773525292458,66.840923013465,70.95475461318371,137.7956776266487,-4.113831599718708,68.61474719101123,66.5342160035992,70.42599237806469,136.9602083816639,-3.8917763744654934,68.88484064283706,66.10845419885513,69.96310526552885,136.071559464384,-3.854651066673725,69.90248093596239,-1.4393894468015844,69.90248093596239,-1.9200813463490078,69.90248093596239,Xavier Musketeers,Providence Friars,01/13/2024,63.055865981823636,55.451808068185656,-7.6040579136379804,2.0606105531984156,Providence,Xavier,0
