,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.71,63.15,47.44,34.17,24.64,17.37,4.757052389176741
1,Duke,FinalFour,1,100.0,75.01,55.68,39.42,26.2,13.63,8.25,11.121212121212121
2,Purdue,FinalFour,8,100.0,74.99,52.13,34.97,22.68,13.81,7.35,12.60544217687075
3,Connecticut,EliteEight,9,100.0,75.33,49.53,30.01,15.73,9.67,5.6,16.857142857142858
4,Houston,SweetSixteen,13,100.0,67.47,46.25,22.16,14.67,8.7,5.09,18.646365422396855
5,Louisville,SweetSixteen,2,100.0,77.13,47.1,28.05,17.59,10.32,4.98,19.08032128514056
6,Alabama,SweetSixteen,14,100.0,67.08,45.3,24.69,15.97,8.99,4.48,21.32142857142857
7,Vanderbilt,EliteEight,13,100.0,71.99,40.36,24.81,15.52,9.05,4.46,21.421524663677133
8,Iowa St.,EliteEight,12,100.0,76.35,48.16,30.22,15.73,8.34,4.07,23.57002457002457
9,Gonzaga,SweetSixteen,8,100.0,71.24,46.79,28.71,16.2,7.43,3.83,25.109660574412533
10,Michigan St.,EliteEight,16,100.0,67.24,42.74,26.97,14.87,6.85,3.79,25.38522427440633
11,Tennessee,SweetSixteen,3,100.0,73.76,43.85,23.8,12.33,6.2,2.73,35.63003663003663
12,Arizona,FinalFour,9,100.0,60.86,37.94,20.83,11.17,6.21,2.67,36.453183520599254
13,BYU,SweetSixteen,4,100.0,67.97,43.43,26.05,9.98,5.36,2.64,36.878787878787875
14,Kansas,south,5,100.0,57.02,34.79,21.37,12.14,6.28,2.59,37.61003861003861
15,Illinois,east,8,100.0,59.91,24.82,13.63,6.46,3.75,2.29,42.66812227074235
16,Florida,midwest,9,100.0,54.79,27.44,16.29,9.7,4.54,2.18,44.871559633027516
17,Indiana,south,7,100.0,68.18,37.93,21.25,10.49,5.22,1.73,56.80346820809248
18,North Carolina,SweetSixteen,9,100.0,56.76,35.87,19.83,9.21,3.56,1.59,61.893081761006286
19,Iowa,east,6,100.0,56.41,30.65,15.42,5.99,2.91,1.51,65.2251655629139
20,Georgia,midwest,10,100.0,50.03,24.92,13.5,5.25,2.69,1.12,88.28571428571428
21,Auburn,west,6,100.0,54.22,25.77,14.94,6.9,2.36,1.0,99.0
22,Virginia,west,5,100.0,57.39,31.31,15.1,7.23,2.43,0.99,100.01010101010101
23,USC,SweetSixteen,15,100.0,63.74,29.36,15.18,7.0,2.77,0.92,107.69565217391303
24,Saint Mary's,south,8,100.0,44.06,25.19,10.72,5.11,2.2,0.79,125.58227848101265
25,Santa Clara,south,9,100.0,55.94,29.97,13.82,4.94,2.0,0.64,155.25
26,Texas Tech,west,8,100.0,57.1,20.9,10.27,4.32,1.29,0.53,187.67924528301884
