,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,78.69,58.73,43.52,34.16,24.08,15.64,5.39386189258312
1,Arizona,FinalFour,9,100.0,84.19,60.31,45.5,30.08,18.52,11.85,7.438818565400845
2,Illinois,EliteEight,12,100.0,82.83,63.59,40.93,27.54,15.41,8.53,10.723329425556859
3,Houston,SweetSixteen,3,100.0,73.47,55.19,34.93,21.99,12.86,7.62,12.123359580052492
4,Duke,FinalFour,1,100.0,74.16,50.9,36.16,23.49,13.11,6.87,13.556040756914118
5,Vanderbilt,SweetSixteen,2,100.0,67.31,42.51,29.98,17.25,9.0,5.0,19.0
6,Virginia,SweetSixteen,13,100.0,71.7,45.46,21.44,14.26,6.82,3.23,29.959752321981423
7,Purdue,SweetSixteen,8,100.0,57.71,35.92,22.5,11.76,6.6,3.17,30.545741324921135
8,Connecticut,EliteEight,13,100.0,68.01,44.85,21.68,11.54,6.12,3.11,31.154340836012864
9,Nebraska,FinalFour,8,100.0,77.88,45.01,26.9,12.68,6.59,3.04,31.89473684210526
10,Gonzaga,EliteEight,16,100.0,75.18,45.64,26.86,14.52,6.89,3.02,32.11258278145696
11,Iowa St.,EliteEight,9,100.0,77.51,44.15,27.74,11.26,5.74,2.74,35.496350364963504
12,Texas Tech,SweetSixteen,9,100.0,72.95,43.14,21.82,11.75,5.49,2.58,37.75968992248062
13,Alabama,midwest,5,100.0,61.81,40.63,24.92,12.8,6.3,2.49,39.16064257028113
14,Michigan St.,SweetSixteen,4,100.0,70.76,43.01,22.78,8.89,4.46,2.03,48.26108374384237
15,Florida,east,5,100.0,63.35,31.77,14.08,8.4,4.23,1.9,51.63157894736842
16,Kansas,SweetSixteen,15,100.0,60.81,35.18,16.6,9.0,4.05,1.84,53.347826086956516
17,Iowa,east,8,100.0,59.69,23.41,11.56,7.18,3.56,1.59,61.893081761006286
