,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
42,Santa Clara,east,9,100.0,61.6,18.19,6.23,2.35,0.75,0.21,475.19047619047626
43,Akron,midwest,12,100.0,47.6,20.45,6.24,2.5,0.72,0.14,713.2857142857142
44,South Florida,south,12,100.0,40.91,19.14,4.84,1.32,0.44,0.14,713.2857142857142
45,Liberty,east,12,100.0,47.9,19.06,6.51,1.87,0.41,0.13,768.2307692307693
46,Northern Iowa,east,11,100.0,38.5,11.59,3.6,1.54,0.36,0.1,999.0
47,Yale,south,13,100.0,39.38,12.97,4.25,1.62,0.42,0.08,1249.0
48,UNC Wilmington,east,13,100.0,30.61,12.37,4.47,1.11,0.25,0.08,1249.0
49,High Point,west,12,100.0,30.79,11.29,4.45,1.31,0.33,0.06,1665.6666666666667
50,Cal Baptist,midwest,13,100.0,31.16,10.82,2.82,0.32,0.12,0.04,2499.0
51,Troy,west,13,100.0,39.26,14.17,4.07,0.67,0.21,0.03,3332.3333333333335
52,Iona,south,14,100.0,36.89,13.42,4.31,0.77,0.16,0.02,4999.0
53,Stephen F. Austin,south,15,100.0,26.12,7.17,1.32,0.29,0.13,0.02,4999.0
54,UC San Diego,midwest,14,100.0,28.32,4.19,1.44,0.44,0.04,0.02,4999.0
55,South Dakota St.,east,14,100.0,30.01,9.08,2.12,0.66,0.07,0.01,9999.0
56,Montana,west,14,100.0,30.56,9.73,1.93,0.43,0.06,0.01,9999.0
57,Florida Gulf Coast,east,15,100.0,38.17,12.03,2.8,0.38,0.02,0.01,9999.0
58,East Tennessee St.,west,16,100.0,32.14,7.71,2.21,0.41,0.12,0.0,0.0
59,Vermont,midwest,16,100.0,22.0,6.68,1.96,0.47,0.05,0.0,0.0
60,Bethune Cookman,west,15,100.0,34.59,9.98,2.02,0.32,0.02,0.0,0.0
61,Youngstown St.,midwest,15,100.0,28.75,6.0,1.22,0.2,0.01,0.0,0.0
62,LIU,south,16,100.0,24.95,5.06,1.51,0.19,0.01,0.0,0.0
63,Navy,east,16,100.0,19.23,6.27,1.23,0.2,0.0,0.0,0.0
