,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference
0,2024-01-11 20:00:00-06:00,-4.0,-3.5,-4.0,-3.5,-4.0,-4.0,Michigan St.,Illinois,01/11/2024,True,Michigan St. vs Illinois,Michigan St.Illinois1-11,2024-01-11,B10 at B10,10 Michigan St. at 11 Illinois,"Illinois -3.4, 75-72 (63%)",83.3341477863616,1,H,Michigan St.,01/11/2024,115.95414540568784,95.4876968430758,0.9031976509253068,0.3689772069384079,72.02562548261372,Illinois,120.2586704701324,94.51760540266716,0.9410261754690497,0.6310227930615921,75.46609278173452,69.02302799456263,Michigan St.,0,,,,,,,,,,,,,,,,,0.2949280508558827,0.565443749868111,738896,,,,10,11,,,,-3.4404672991207974,147.49171826434824,4.3,-2.3,8.4,4.2,71.2,101.4,20240111,20.799999999999997,115.8,95.0,66.6,25.0,119.9,94.9,70.7,,,,,,Michigan St.,23.2187,117.481,94.2623,66.7776,22.9525,118.715,95.7625,71.0656,Michigan St.,67.4817432599215,23.87412024708015,21.9523657758883,113.96984969909563,92.0174839232073,71.03754566371947,30.08266817780558,23.589995333185215,117.56139242843756,93.97139709525231,69.67938294015478,76.3825921566573,146.0619750968121,-6.703209216502515,66.1323033707865,71.89343340477164,75.62960358064944,147.52303698542107,-3.7361701758778025,66.6515479011236,69.13465212591807,73.85285316326407,142.98750528918214,-4.718201037346006,67.32777272884925,-6.57384533132317,67.32777272884925,0.8238226271102036,67.32777272884925,Michigan St Spartans,Illinois Fighting Illini,01/11/2024,63.055865981823636,73.43689316502629,10.381027183202654,-3.07384533132317
1,2024-01-11 18:00:00-06:00,-6.0,-5.5,-5.5,-5.5,-6.0,-5.5,Michigan,Maryland,01/11/2024,True,Michigan vs Maryland,MichiganMaryland1-11,2024-01-11,B10 at B10,72 Michigan at 113 Maryland,"Maryland -0.4, 70-69 (52%)",68.70777510665127,1,H,Michigan,01/11/2024,115.02427241099912,106.71982534257324,0.7030296128283772,0.4835007265594711,69.46539855314361,Maryland,104.62691219544249,96.51743042763724,0.7166262324430333,0.5164992734405289,69.86534371069202,65.71722926033117,,0,,,,,,,,,,,,,,,,,0.7252233696449006,0.8368246264909871,738896,,,,72,113,,,,-0.39994515754840165,139.33074226383565,-3.1,-4.1,-1.4,1.7,71.2,101.4,20240111,10.799999999999997,115.3,104.5,68.1,9.599999999999994,105.6,96.0,66.2,,,,,,Michigan,11.189000000000007,116.539,105.35,68.1781,5.4953,103.284,97.7887,66.2721,Michigan,67.79624849565381,9.767493721351682,12.058949942346995,116.59379431425563,104.53484437190869,67.04534443092665,1.534591944908278,5.303467325078046,101.82710593468387,96.52363860960587,67.19570625811261,70.85055740844943,138.04626366656203,-3.6548511503368246,63.31769662921347,69.33802507611409,70.0166256782013,139.3546507543154,-0.6786006020872009,63.45935198047752,68.88414798254855,68.90595054990375,137.7900985324523,-0.021802567355194924,63.840208307806215,3.3673619607854306,63.840208307806215,-3.7692535789094848,63.840208307806215,Michigan Wolverines,Maryland Terrapins,01/11/2024,69.97944856925476,37.42184419785295,-32.55760437140181,8.86736196078543
2,2024-01-11 18:00:00-06:00,7.0,6.5,7.0,6.5,7.0,7.0,Florida Atlantic,Tulane,01/11/2024,True,Florida Atlantic vs Tulane,Florida AtlanticTulane1-11,2024-01-11,Amer at Amer,29 Florida Atlantic at 120 Tulane,"Florida Atlantic -6.1, 87-81 (70%)",66.63956477476859,1,H,Florida Atlantic,01/11/2024,117.90056178589018,101.87253780797649,0.8429535791621855,0.6976610447835174,87.26068871997283,Tulane,114.51125278796674,106.40639003954588,0.6993460682092454,0.3023389552164826,81.14099775130113,73.05349721334022,,0,,,,,,,,,,,,,,,,,0.7415658430748354,0.6934259477436365,738896,,,,29,120,,,,6.119690968671705,168.40168647127396,-16.1,-15.1,-13.3,2.8,71.2,101.4,20240111,19.700000000000003,118.5,98.8,68.2,6.099999999999994,112.8,106.7,73.8,,,,,,Florida Atlantic,18.888000000000005,119.453,100.565,68.0913,5.233999999999995,113.042,107.808,73.7641,Florida Atlantic,68.32627566062908,21.07810730316836,19.061993574737947,119.13419314996672,100.07219957522881,73.82730255967647,6.009589843372833,5.213461865158249,111.91388846452594,106.70042659936772,85.69577041626064,79.88490849729438,165.580678913555,5.810861918966268,70.69044943820225,87.10049147952051,81.31699583194093,168.41748731146146,5.783495647579585,70.54344750463483,86.34619701333662,80.45631588173967,166.8025128950763,5.889881131596951,70.84753688164497,8.423268904991716,70.84753688164497,-13.28603859141488,70.84753688164497,Florida Atlantic Owls,Tulane Green Wave,01/11/2024,26.794249453351902,21.12139863971607,-5.672850813635833,1.9232689049917155
3,2024-01-11 23:00:00-06:00,2.0,1.5,2.0,2.5,2.0,1.5,UC Irvine,Hawaii,01/11/2024,True,UC Irvine vs Hawaii,UC IrvineHawaii1-11,2024-01-11,BW at BW,94 UC Irvine at 140 Hawaii,"Hawaii -0.2, 69-68 (51%)",66.59805121082422,1,H,UC Irvine,01/11/2024,105.65299265944742,100.49697487299844,0.6400020634339462,0.4929165581898039,67.65289548114707,Hawaii,104.93467496244628,99.56807679298716,0.6465043538421726,0.507083441810196,67.81979576737783,67.54456761179688,,0,,,,,,,,,,,,,,,,,0.7849247821170846,0.8722702369865657,738896,,,,94,140,,,,-0.16690028623075648,135.47269124852488,-1.7,-3.0,-6.6,-4.9,71.2,101.4,20240111,10.0,107.2,97.2,69.2,1.5999999999999943,103.1,101.5,67.1,,,,,,UC Irvine,7.837699999999998,107.045,99.2073,69.4166,2.7079999999999984,103.588,100.88,66.8995,UC Irvine,69.14212345805716,9.841244854221836,7.227312656268395,106.75944193502663,99.53212927875828,67.54039633457256,2.4329192154027304,3.2571311726322465,102.74456001259855,99.48742883996636,68.03389313091185,66.26916618055279,134.30305931146464,1.7647269503590621,65.21516853932583,67.52950269777101,67.9668667890491,135.49636948682013,-0.4373640912780985,65.22381786095507,66.79080860408722,68.0121354494872,134.80294405357444,-1.221326845399986,65.58829244060571,2.909816291859329,65.58829244060571,-2.8458760089978767,65.58829244060571,UC Irvine Anteaters,Hawaii Rainbow Warriors,01/11/2024,40.590361400171645,39.084192439494124,-1.5061689606775204,0.4098162918593289
4,2024-01-11 20:30:00-06:00,9.0,8.5,8.5,9.5,9.0,9.0,Gonzaga,Santa Clara,01/11/2024,True,Gonzaga vs Santa Clara,GonzagaSanta Clara1-11,2024-01-11,WCC at WCC,21 Gonzaga at 116 Santa Clara,"Gonzaga -6.2, 80-74 (72%)",65.73737425512144,1,H,Gonzaga,01/11/2024,114.60153780241832,97.87578164589904,0.8598764219719187,0.7157464142716213,80.39139385855793,Santa Clara,109.38279264181892,101.22971147373612,0.7090562195001807,0.2842535857283786,74.188290669284,72.7808415948053,,0,,,,,,,,,,,,,,,,,0.7325314091597404,0.6642499724547288,738896,,,,21,116,,,,6.203103189273932,154.57968452784195,-9.4,0.3,-4.0,5.3,71.2,101.4,20240111,19.200000000000003,116.2,97.0,71.2,5.099999999999994,107.8,102.7,70.6,,,,,,Gonzaga,19.49130000000001,116.111,96.6197,70.9375,5.415999999999997,107.979,102.563,70.5403,Gonzaga,70.9165461743247,18.231919396519366,19.710173248533955,115.54209077779873,95.83191752926486,70.5572021668272,0.12163640295671918,2.5062390801053747,105.33630092983451,102.83006184972916,80.77875355903589,74.85712634400001,155.6358799030359,5.921627215035883,70.6,80.24410610172193,74.34917064499872,154.59327674672065,5.8949354567232035,70.28023218047753,80.05438539060584,71.934152311517,151.98853770212284,8.120233079088848,70.27630737914274,10.578926719131701,70.27630737914274,-8.516223480819278,70.27630737914274,Gonzaga Bulldogs,Santa Clara Broncos,01/11/2024,18.2795768782416,15.684323697514358,-2.5952531807272408,1.078926719131701
5,2024-01-11 22:00:00-06:00,4.5,4.5,4.5,4.5,4.5,4.5,Stanford,Oregon St.,01/11/2024,True,Stanford vs Oregon St.,StanfordOregon St.1-11,2024-01-11,P12 at P12,84 Stanford at 160 Oregon St.,"Stanford -2.4, 72-69 (59%)",59.71263031241821,1,H,Stanford,01/11/2024,109.4389579226628,102.81021794010336,0.6722865702370482,0.594810746402635,71.65183901469732,Oregon St.,105.67963439892,102.64861675486377,0.5828918508137106,0.405189253597365,69.29946358740823,66.9897334706923,,0,,,,,,,,,,,,,,,,,0.8268768691004164,0.855451019080077,738896,,,,84,160,,,,2.3523754272890898,140.95130260210556,-2.6,-6.1,7.9,10.5,71.2,101.4,20240111,9.400000000000006,111.2,101.8,69.8,0.7000000000000028,104.7,104.0,65.9,,,,,,Stanford,9.388999999999996,110.88,101.491,69.9221,0.3219999999999885,104.323,104.001,65.8704,Stanford,70.40796167929712,6.657397113924701,8.211192464346071,108.97440003698321,100.76320757263716,66.51952225806616,1.1325989279424207,0.2927906321097241,102.8074275873185,102.51463695520881,71.6332812510608,69.82215651949551,141.4554377705563,1.811124731565286,64.60421348314607,71.52063761483726,69.4496920614884,140.97032967632566,2.0709455533488494,64.68815584044944,70.45586302625442,69.09638569113461,139.55224871738903,1.3594773351198057,65.77955019762743,1.7206208495377098,65.77955019762743,-3.7215438319809664,65.77955019762743,Stanford Cardinal,Oregon St Beavers,01/11/2024,33.41175708976246,43.49172726384698,10.079970174084522,-2.7793791504622902
6,2024-01-11 22:00:00-06:00,-7.0,-7.5,-7.0,-6.5,-7.0,-7.0,Arizona St.,Washington,01/11/2024,True,Arizona St. vs Washington,Arizona St.Washington1-11,2024-01-11,P12 at P12,98 Arizona St. at 53 Washington,"Washington -8.3, 79-71 (78%)",59.54944230537124,1,H,Arizona St.,01/11/2024,101.00974231840074,96.53954166400692,0.6272738673685417,0.2184033336734483,70.63868832525641,Washington,116.34507607482956,99.5268166364828,0.8576045002180821,0.7815966663265517,78.92098378003317,73.79810474652955,Arizona St.,0,,,,,,,,,,,,,,,,,0.5256709577415837,0.8782558522459164,738896,,,,98,53,,,,-8.282295454776758,149.55967210528956,2.2,7.5,-0.2,-2.3,71.2,101.4,20240111,7.5,103.4,95.9,71.0,13.099999999999994,113.5,100.4,71.6,,,,,,Arizona St.,7.0394000000000005,102.34,95.3006,70.78,14.01400000000001,114.852,100.838,71.6854,Arizona St.,71.10807228133415,7.188464323240515,6.77032927235119,100.89398994755808,94.1236606752069,71.51263847901012,16.782531552597618,14.10190260114263,115.20540974653517,101.10350714539257,71.06593982853036,78.80319049769662,149.86913032622698,-7.737250669166258,71.39887640449437,70.5093625653614,79.09215881958129,149.60152138494269,-8.582796254219886,71.26253668539326,69.85043355962843,78.5292321014064,148.37966566103484,-8.678798541777965,71.42030710666248,-9.091563102407733,71.42030710666248,-0.4749450422593071,71.42030710666248,Arizona State Sun Devils,Washington Huskies,01/11/2024,73.20575054664809,80.67173940418988,7.465988857541788,-2.591563102407733
7,2024-01-11 20:00:00-06:00,-5.0,-4.5,-5.0,-5.5,-5.5,-5.0,Cal St. Northridge,UC Davis,01/11/2024,True,Cal St. Northridge vs UC Davis,Cal St. NorthridgeUC Davis1-11,2024-01-11,BW at BW,163 Cal St. Northridge at 156 UC Davis,"UC Davis -4.4, 76-71 (67%)",54.01270266266673,1,H,Cal St. Northridge,01/11/2024,100.79673470076644,103.36726877741572,0.4281023808671972,0.3333662819938255,71.08773611105457,UC Davis,103.09593544399728,99.54219182446585,0.5995045844733138,0.6666337180061745,75.50324302312539,74.41268579314756,,0,,,,,,,,,,,,,,,,,0.816813724948564,0.941922965813231,738896,,,,163,156,,,,-4.415506912070825,146.59097913417997,0.8,0.0,10.8,10.0,71.2,101.4,20240111,-0.8999999999999915,102.2,103.1,74.7,1.2999999999999972,102.8,101.5,68.4,,,,,,Cal St. Northridge,0.08299999999999841,102.124,102.041,74.9153,0.9200000000000017,101.773,100.853,68.2925,Cal St. Northridge,75.37765389351053,6.683056743248008,0.5760785868787519,98.53773057242563,97.96165198554692,68.83546360169477,1.4336975318574763,0.8008599123054961,100.90190450471401,100.10104459240856,71.37227215105,77.1234492910247,148.49572144207468,-5.7511771399747005,71.7623595505618,70.95713206080254,75.66739421876295,146.6245262795655,-4.710262157960415,71.85608321980337,68.91787917082857,73.04126446128342,141.959143632112,-4.1233852904548485,72.87437852482991,1.7021448238603227,72.87437852482991,-1.6696977607608972,72.87437852482991,CSU Northridge Matadors,UC Davis Aggies,01/11/2024,69.97944856925476,43.560999733996674,-26.418448835258083,7.202144823860323
8,2024-01-11 20:00:00-06:00,6.5,6.5,6.5,6.5,6.5,6.5,Stephen F. Austin,Utah Tech,01/11/2024,True,Stephen F. Austin vs Utah Tech,Stephen F. AustinUtah Tech1-11,2024-01-11,WAC at WAC,144 Stephen F. Austin at 258 Utah Tech,"Stephen F. Austin -3.1, 73-70 (62%)",53.50384365260864,1,H,Stephen F. Austin,01/11/2024,98.36737189169732,98.4833845543272,0.4966113278615142,0.6208542997700177,73.30039696544604,Utah Tech,100.25808950745044,104.77459212831688,0.3759602229088654,0.3791457002299823,70.22337033780971,74.69735746102435,,0,,,,,,,,,,,,,,,,,0.917210792156116,0.9248475691773004,738896,,,,144,258,,,,3.0770266276363287,143.52376730325574,5.6,0.1,-1.3,-6.9,71.2,101.4,20240111,4.0,102.4,98.4,72.8,-7.400000000000006,99.1,106.5,70.3,,,,,,Stephen F. Austin,2.4435000000000002,99.663,97.2195,73.0994,-7.183499999999995,98.9715,106.155,70.2567,Stephen F. Austin,73.89361335086869,0.13544964858416245,1.5536133790021034,96.74646834420615,95.19285496520408,70.34610119675074,-3.8168550028415327,-4.715905445980573,98.05953289846121,102.77543834444184,75.15746962386861,71.07443542872808,146.2319050525967,4.083034195140527,71.87977528089887,73.16642762380708,70.37575322521653,143.54218084902362,2.7906743985905536,72.13093561769661,69.5996852583954,69.10334494797209,138.7030302063675,0.4963403104233066,73.00741014850814,0.8788955649136767,73.00741014850814,2.1280199910087276,73.00741014850814,Stephen F Austin Lumberjacks,Utah Tech Trailblazers,01/11/2024,26.794249453351902,46.664575341103806,19.870325887751903,-5.621104435086323
9,2024-01-11 19:00:00-06:00,-4.0,-3.5,-4.0,-3.5,-4.0,-4.0,UNC Greensboro,Samford,01/11/2024,True,UNC Greensboro vs Samford,UNC GreensboroSamford1-11,2024-01-11,SC at SC,141 UNC Greensboro at 87 Samford,"Samford -8.5, 81-73 (78%)",52.17277809508556,1,H,UNC Greensboro,01/11/2024,104.33527530709824,104.32958403409133,0.5001568295630999,0.2201973447751468,72.8431080793558,Samford,113.4216579446286,101.60572028136546,0.7799103534356404,0.7798026552248531,81.30974704088,72.16807176160742,,0,,,,,,,,,,,,,,,,,0.653206725734451,0.9238558822809358,738896,,,,141,87,,,,-8.466638961524197,154.1528551202358,-10.8,-8.8,-6.1,4.8,71.2,101.4,20240111,2.6000000000000085,106.2,103.6,66.3,8.399999999999991,112.1,103.7,74.8,,,,,,UNC Greensboro,2.7180000000000035,105.709,102.991,66.3191,9.021999999999991,111.966,102.944,74.8174,UNC Greensboro,66.89419032249485,0.9380095579569808,2.5365263322537284,105.09259390277879,102.5560675705251,74.83152931452264,12.909630343919606,8.846914680475592,110.9204587102629,102.07354402978733,73.54519107914207,82.02352996140672,155.56872104054878,-8.478338882264651,69.65224719101123,72.70932630009375,81.48630690886094,154.1956332089547,-8.77698060876719,69.68852011713484,72.30930859898233,81.09685279934625,153.40616139832858,-8.787544200363925,70.3061034282167,-10.521651292247753,70.3061034282167,-9.619140458841741,70.3061034282167,UNC Greensboro Spartans,Samford Bulldogs,01/11/2024,63.055865981823636,84.1843182012892,21.128452219465565,-7.021651292247753
