,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2025-02-19 20:00:00-06:00,-1.5,-1.5,-1.5,Alabama,Missouri,02/19/2025,True,Alabama vs Missouri,AlabamaMissouri2-19,2025-02-19,SEC at SEC,5 Alabama at 12 Missouri,"Missouri -1.9, 88-86 (56%)",100.37189934891242,1,H,Alabama,02/19/2025,126.48461554994604,98.98078211991512,0.9437333782460096,0.4385543422241365,85.81037687738934,Missouri,127.02287825217242,97.2895186868789,0.9555011852457936,0.5614456577758635,87.67360814268775,74.86031765501704,Alabama,0,,,,,,,,,,,,,,,,,0.2371326254299249,0.4198993418166451,739301,,,,5,12,,,,-1.8632312652984098,173.4839850200771,-5.3,-6.4,6.8,12.2,71.2,101.4,20250219,28.5,126.9,98.4,74.5,25.0,123.8,98.8,67.8,,,,,,Alabama,30.440500000000014,128.151,97.7105,74.3849,26.822100000000006,125.393,98.5709,67.7931,Alabama,75.89633494883243,28.89652547847075,28.433857031687964,122.68113923835578,94.24728220666682,68.78855851492328,27.677778277072242,22.81833812246421,117.69924367705256,94.88090555458805,85.27866922164476,87.63138406961797,172.91005329126273,-2.3527148479732034,70.94241573033707,85.77819032136202,87.99191447384504,173.77010479520706,-2.2137241524830245,70.82560342963482,81.83319649040588,82.47787857267163,164.3110750630775,-0.6446820822657457,73.32583536089855,-1.7402369553392418,73.32583536089855,-6.207765221653673,73.32583536089855,Alabama Crimson Tide,Missouri Tigers,02/19/2025,55.67984968164682,56.58179786478108,0.9019481831342588,-0.24023695533924183,-6.640236955339242,Missouri,Missouri,1
1,2025-02-19 19:30:00-06:00,1.5,1.5,1.5,Oregon,Iowa,02/19/2025,True,Oregon vs Iowa,OregonIowa2-19,2025-02-19,B10 at B10,42 Oregon at 70 Iowa,"Iowa -1.0, 82-81 (53%)",81.4927787332623,1,H,Oregon,02/19/2025,115.07165996398784,101.38107680769308,0.8110257457196914,0.4658572678318217,81.11221796737074,Iowa,120.4731563889179,104.88495747563988,0.831104142419345,0.5341427321681782,82.08274682660861,72.14733750883798,Oregon,0,,,,,,,,,,,,,,,,,0.5756242966185878,0.7388242582328579,739301,,,,42,70,,,,-0.9705288592378736,163.19496479397935,-0.7,3.1,-8.5,-7.8,71.2,101.4,20250219,18.10000000000001,117.7,99.6,68.3,12.400000000000006,118.4,106.0,71.1,,,,,,Oregon,16.507000000000005,116.587,100.08,68.2824,12.661000000000001,118.927,106.266,71.1754,Oregon,69.32267671135617,15.343967750856544,17.01151812856639,113.68935674443202,96.67783861586544,72.0669767156843,12.875564214627694,13.270014320871026,115.85329180465351,102.58327748378231,81.5846610883817,81.55663649377077,163.14129758215245,0.0280245946109261,68.20407303370786,81.08098869624055,82.38049850075745,163.461487196998,-1.2995098045169016,68.258808047191,78.45920220161524,79.69019671131791,158.14939891293315,-1.2309945097026684,70.16679393857044,-0.5098809792669954,70.16679393857044,-2.2957171640821485,70.16679393857044,Oregon Ducks,Iowa Hawkeyes,02/19/2025,44.32015031835318,51.93650633074699,7.616356012393808,-2.0098809792669954,1.0901190207330047,Iowa,Iowa,1
2,2025-02-19 21:00:00-06:00,-3.5,-3.5,-3.5,New Mexico,Boise St.,02/19/2025,True,New Mexico vs Boise St.,New MexicoBoise St.2-19,2025-02-19,MWC at MWC,34 New Mexico at 39 Boise St.,"Boise St. -2.8, 77-74 (60%)",80.37441236227797,1,H,New Mexico,02/19/2025,111.87881131472582,96.7248023315059,0.8420796011466319,0.3957338450838268,73.81739376848331,Boise St.,118.16876795159249,98.47090419591063,0.890616739727008,0.6042661549161732,76.58496123569638,71.9314068852517,New Mexico,0,,,,,,,,,,,,,,,,,0.4504760404826723,0.6948244691419707,739301,,,,34,39,,,,-2.7675674672130697,150.4023550041797,-0.6,1.4,7.9,8.5,71.2,101.4,20250219,17.5,114.2,96.7,72.9,15.700000000000003,116.5,100.8,66.2,,,,,,New Mexico,17.868499999999997,113.352,95.4835,73.204,16.884100000000004,116.652,99.7679,66.1915,New Mexico,73.91759151961163,22.332077047836965,18.78870402707996,111.16176184169663,92.3730578146165,67.16280366206499,17.195433640464838,16.390341740088594,113.78447220764542,97.39413046755664,74.8079984560751,77.4276144028736,152.23561285894868,-2.619615946798504,67.7806179775281,73.78922257868244,76.86267870576063,150.65190128444306,-3.073456127078188,68.05453042134832,72.37702238277683,74.3126769048282,146.68969928760504,-1.9356545220513652,69.72630177534263,1.2434000342226454,69.72630177534263,-2.53078584923783,69.72630177534263,New Mexico Lobos,Boise St Broncos,02/19/2025,63.055865981823636,45.28678157830037,-17.769084403523266,4.7434000342226454,6.143400034222646,New Mexico,New Mexico,1
3,2025-02-19 17:30:00-06:00,-1.5,-1.5,-1.5,Nebraska,Penn St.,02/19/2025,True,Nebraska vs Penn St.,NebraskaPenn St.2-19,2025-02-19,B10 at B10,44 Nebraska at 81 Penn St.,"Nebraska -1.0, 76-75 (54%)",77.31003992481826,1,H,Nebraska,02/19/2025,112.91460525732197,99.77344771282694,0.8057913819451065,0.5383295877371371,75.79606511732598,Penn St.,113.97921143627794,102.0685432590537,0.780618135013825,0.4616704122628629,74.79029578959135,70.60252597709021,,0,,,,,,,,,,,,,,,,,0.6522709913774724,0.7452930124327918,739301,,,,44,81,,,,1.005769327734626,150.58636090691732,9.2,10.1,-1.9,-11.1,71.2,101.4,20250219,17.599999999999994,115.5,97.9,67.6,10.599999999999994,114.1,103.5,70.1,,,,,,Nebraska,15.909000000000006,114.402,98.493,67.6348,9.103000000000009,112.516,103.413,70.3184,Nebraska,68.68165596663827,17.33419451384766,15.845905551296262,111.27442981123163,95.42852425993516,71.80933906323774,13.642549966156746,12.75205249810714,110.6974115268012,97.94535902869386,76.28215072221907,75.38605404329998,151.66820476551905,0.8960966789190934,66.55561797752807,75.76765147193673,75.06142449937457,150.82907597131128,0.7062269725621633,66.79734438651684,72.38303826669997,74.19853357443691,146.58157184113688,-1.8154953077369385,69.26944270692377,0.3172333533315168,69.26944270692377,4.559314718969716,69.26944270692377,Nebraska Cornhuskers,Penn St Nittany Lions,02/19/2025,55.67984968164682,48.794870988374164,-6.884978693272657,1.8172333533315168,11.917233353331516,Nebraska,Nebraska,1
4,2025-02-19 20:00:00-06:00,-1.5,-1.5,-1.5,UCF,Oklahoma St.,02/19/2025,True,UCF vs Oklahoma St.,UCFOklahoma St.2-19,2025-02-19,B12 at B12,69 UCF at 105 Oklahoma St.,"UCF -0.4, 82-81 (52%)",77.10261674303152,1,H,UCF,02/19/2025,115.091593604405,105.45884508785494,0.7320770224114687,0.5159043971697272,80.94851152325224,Oklahoma St.,109.45736165099277,100.852738538169,0.7194120645788209,0.4840956028302727,80.50179330326823,74.86747470365033,,0,,,,,,,,,,,,,,,,,0.7224729773047393,0.8162837212139368,739301,,,,69,105,,,,0.44671821998400674,161.45030482652047,-5.0,-4.1,1.7,6.7,71.2,101.4,20250219,11.099999999999994,115.5,104.4,71.7,5.6000000000000085,108.9,103.3,70.6,,,,,,UCF,12.501999999999995,116.607,104.105,71.5274,5.872,108.053,102.181,70.5081,UCF,72.51952747402872,9.958075092206675,11.48835305522703,113.09172118583818,101.60336813061093,71.38280704743194,2.626707350202042,5.144938481301838,105.34573480356102,100.20079632225898,81.32836542098944,81.96155634472585,163.2899217657153,-0.6331909237364073,71.09578651685393,80.91743408477515,80.79376182278278,161.71119590755794,0.12367226199236825,70.83231842612359,78.99260857603248,78.90992140184747,157.90252997787996,0.08268717418501126,72.70572242766195,3.166465654808661,72.70572242766195,-5.75654827893257,72.70572242766195,Central Florida Knights,Oklahoma State Cowboys,02/19/2025,55.67984968164682,38.14906425140104,-17.53078543024578,4.666465654808661,0.5664656548086615,UCF,UCF,1
5,2025-02-19 18:00:00-06:00,-5.5,-5.5,-5.5,Vanderbilt,Kentucky,02/19/2025,True,Vanderbilt vs Kentucky,VanderbiltKentucky2-19,2025-02-19,SEC at SEC,37 Vanderbilt at 21 Kentucky,"Kentucky -8.9, 91-82 (77%)",75.8644116449527,1,H,Vanderbilt,02/19/2025,118.24275526260732,103.0400907001966,0.829579296067785,0.2348114853489836,81.97139642250842,Kentucky,128.79818870324246,101.2811166828113,0.9406984851124838,0.7651885146510163,90.83961802888446,73.48097795315448,Vanderbilt,0,,,,,,,,,,,,,,,,,0.2961542119155904,0.7137989868778475,739301,,,,37,21,,,,-8.86822160637604,172.81101445139288,-0.6,9.1,2.2,2.8,71.2,101.4,20250219,16.599999999999994,119.1,102.5,69.7,24.200000000000003,126.5,102.3,70.8,,,,,,Vanderbilt,18.081999999999994,119.8,101.718,69.8776,24.53,127.145,102.615,70.8362,Vanderbilt,70.55531730522493,21.3958832827627,18.68264706972624,117.05695454243505,98.3743074727086,71.81217118669872,26.238771162259106,24.432936502110636,123.44422044714432,99.01128394503348,80.96350709506423,91.12517766278091,172.08868475784516,-10.161670567716683,69.30842696629213,81.9401556593217,91.16923187177049,173.10938753109218,-9.229076212448788,69.52055686966293,79.07616543811648,87.62705533903552,166.703220777152,-8.550889900919046,71.16194556818341,-5.913396168793142,71.16194556818341,-2.469319511215957,71.16194556818341,Vanderbilt Commodores,Kentucky Wildcats,02/19/2025,69.97944856925476,71.33440398530246,1.3549554160477015,-0.4133961687931418,8.686603831206858,Kentucky,Kentucky,1
6,2025-02-19 18:00:00-06:00,1.5,1.5,1.5,SMU,Notre Dame,02/19/2025,True,SMU vs Notre Dame,SMUNotre Dame2-19,2025-02-19,ACC at ACC,43 SMU at 88 Notre Dame,"SMU -1.7, 75-74 (57%)",72.7109974716169,1,H,SMU,02/19/2025,116.651025204268,102.90943627857584,0.8086683571495266,0.5666985508679272,75.48190920916014,Notre Dame,115.2061498979764,104.03467743151332,0.7636844669624,0.4333014491320728,73.74066568715142,66.77160378899528,,0,,,,,,,,,,,,,,,,,0.6737778913721647,0.7417673940767633,739301,,,,43,88,,,,1.7412435220087161,149.22257489631156,9.5,4.2,7.5,-2.0,71.2,101.4,20250219,16.299999999999997,118.2,101.9,69.1,7.8999999999999915,113.8,105.9,64.7,,,,,,SMU,16.598,118.187,101.589,69.5327,8.322999999999993,113.728,105.405,64.6876,SMU,70.55125473214105,16.69773086139139,15.483840656179677,115.95962266632343,100.47578201014353,65.95751224428932,4.765391254129813,8.19717524012664,110.81553481529426,102.61835957516739,75.35839599978917,73.83405750597134,149.1924535057605,1.5243384938178224,62.79171348314606,75.45307347973,74.00859859929142,149.4616720790214,1.4444748804385767,63.17280174887641,74.56529687878582,73.78855605748963,148.35385293627544,0.7767408212961868,65.35653437984786,5.772194936122503,65.35653437984786,4.328563271977316,65.35653437984786,Southern Methodist Mustangs,Notre Dame Fighting Irish,02/19/2025,44.32015031835318,29.125131060591613,-15.195019257761565,4.272194936122503,8.472194936122502,SMU,SMU,1
7,2025-02-19 21:30:00-06:00,-2.5,-2.5,-1.5,Rutgers,Washington,02/19/2025,True,Rutgers vs Washington,RutgersWashington2-19,2025-02-19,B10 at B10,74 Rutgers at 101 Washington,"Washington -1.1, 76-75 (54%)",71.26508286184958,1,H,Rutgers,02/19/2025,113.02677933034192,105.05789892211634,0.6986339591017039,0.4581388797918944,74.81509461029145,Washington,111.21113405549404,101.8725773297664,0.7327536554522308,0.5418611202081056,75.914994249803,69.75353135875946,,0,,,,,,,,,,,,,,,,,0.708822097176389,0.83966723704973,739301,,,,74,101,,,,-1.0998996395115483,150.73008886009444,5.9,-2.3,5.7,-0.3,71.2,101.4,20250219,10.5,114.6,104.1,68.7,7.700000000000003,110.0,102.3,68.6,,,,,,Rutgers,10.805000000000007,114.515,103.71,68.6496,6.570000000000007,109.784,103.214,68.4458,Rutgers,69.95831596965341,9.304741188456731,9.677521297089573,111.2025398307795,101.52501853368973,69.3442118380476,8.909230904570219,8.093113453298129,107.225565184929,99.13245173163072,74.40069378600316,76.85678770432585,151.257481490329,-2.4560939183226935,66.19129213483146,74.78623724166575,76.1907872444779,150.97702448614365,-1.404550002812158,65.99405606292136,72.01384472881595,75.21058139315856,147.22442612197452,-3.196736664342609,68.13489160720104,-1.81203744378152,68.13489160720104,2.1288065533753837,68.13489160720104,Rutgers Scarlet Knights,Washington Huskies,02/19/2025,55.67984968164682,56.85072458275666,1.1708749011098405,-0.3120374437815201,-2.61203744378152,Washington,Washington,1
8,,,,,,,,,Saint Joseph's vs George Washington,Saint Joseph'sGeorge Washington2-19,2025-02-19,A10 at A10,77 Saint Joseph's at 112 George Washington,"George Washington -0.9, 71-70 (54%)",69.29556768913316,1,H,Saint Joseph's,02/19/2025,108.01370102140945,101.38749075904052,0.674376370493294,0.4644969873726814,69.56723408267489,George Washington,108.07213524574644,100.19525880927846,0.7048076202098877,0.5355030126273186,70.43310347990327,69.00718858017677,,0,,,,,,,,,,,,,,,,,0.7365301501851174,0.8542722038469049,739301,,,,77,112,,,,-0.86586939722838,140.00033756257815,-8.6,-7.1,-5.1,3.6,71.2,101.4,20250219,9.399999999999991,109.8,100.4,68.4,5.099999999999994,107.3,102.2,67.9,,,,,,Saint Joseph's,9.350000000000009,109.436,100.086,68.5541,5.170000000000002,106.685,101.515,67.8077,Saint Joseph's,69.38976942505053,5.3222848420915145,6.819871609279725,105.78834803906499,98.96847642978504,69.14192389140467,7.630419050943757,5.614364341011241,103.51701121135953,97.9026468703481,70.18026328504577,71.25531628291688,141.43557956796263,-1.0750529978711114,65.22977528089889,69.54065199671686,70.68822929036787,140.22888128708473,-1.1475772936510111,65.28786301362359,66.91216069797272,70.00087592499152,136.91303662296423,-3.0887152270187954,67.38401905096858,-3.564258862866609,67.38401905096858,-7.735011546860683,67.38401905096858,Saint Josephs Hawks,George Washington Revolutionaries,02/19/2025,,63.286583581458075,,,,,,0
9,2025-02-19 20:00:00-06:00,13.5,12.5,13.5,Gonzaga,Washington St.,02/19/2025,True,Gonzaga vs Washington St.,GonzagaWashington St.2-19,2025-02-19,WCC at WCC,15 Gonzaga at 96 Washington St.,"Gonzaga -8.7, 87-79 (77%)",68.32780813152719,1,H,Gonzaga,02/19/2025,122.49261965090064,100.42715677904884,0.9075523258949936,0.7707009002766487,87.3866042612042,Washington St.,114.6425524332772,104.4403375771922,0.7449457876583935,0.2292990997233512,78.64365478598383,73.33010217075305,,0,,,,,,,,,,,,,,,,,0.6956087567735572,0.5529129238974024,739301,,,,15,96,,,,8.742949475220371,166.03025904718803,14.3,13.1,5.3,-9.0,71.2,101.4,20250219,26.099999999999994,124.8,98.7,70.3,5.599999999999994,112.3,106.7,70.1,,,,,,Gonzaga,24.96759999999999,124.106,99.1384,70.3091,7.355000000000004,113.171,105.816,70.2569,Gonzaga,70.71567261106355,26.16805353066721,26.22339626965182,119.56449604959546,93.34109977994346,71.06215669818494,11.006293890535096,10.408306289558949,112.08567938261615,101.67737309305703,88.36661701797681,77.79079560885418,166.157412626831,10.575821409122625,69.213904494382,87.35354252268301,78.9288076633076,166.2823501859906,8.42473485937542,69.37780067120786,82.26526419752884,74.87469459655598,157.1399587940848,7.390569600972853,70.57876696776604,8.357456784989424,70.57876696776604,8.153118002582403,70.57876696776604,Gonzaga Bulldogs,Washington St Cougars,02/19/2025,9.927139684333097,21.303105305083637,11.37596562075054,-5.142543215010576,7.957456784989423,Washington St.,Washington St.,1
