,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.21,71.65,56.57,43.84,29.45,19.55,4.115089514066496
1,Duke,FinalFour,1,100.0,86.28,61.79,47.12,32.94,21.04,13.46,6.429420505200594
2,Illinois,EliteEight,13,100.0,77.08,58.38,36.77,25.5,15.77,8.44,10.848341232227488
3,Arizona,FinalFour,9,100.0,73.85,52.31,38.45,22.92,14.17,7.47,12.386880856760376
4,Florida,FinalFour,8,100.0,73.65,54.25,35.9,23.58,14.02,7.47,12.386880856760376
5,Houston,EliteEight,12,100.0,71.87,52.35,34.09,21.99,12.37,6.56,14.24390243902439
6,Purdue,EliteEight,16,100.0,74.34,44.98,27.25,15.33,7.58,3.74,25.737967914438503
7,Connecticut,EliteEight,9,100.0,79.62,48.2,28.07,11.89,5.68,2.97,32.67003367003367
8,Gonzaga,SweetSixteen,14,100.0,65.89,49.45,24.15,12.68,6.27,2.68,36.31343283582089
9,Alabama,SweetSixteen,8,100.0,69.35,42.97,25.17,12.14,6.08,2.67,36.453183520599254
10,Iowa St.,SweetSixteen,3,100.0,58.36,39.44,22.21,12.67,6.84,2.6,37.46153846153846
11,Louisville,south,6,100.0,59.1,34.27,18.77,9.99,4.84,2.17,45.08294930875576
12,Michigan St.,SweetSixteen,2,100.0,69.0,36.76,17.26,10.3,4.72,2.09,46.84688995215311
13,Texas Tech,SweetSixteen,9,100.0,71.25,42.22,20.85,10.8,4.79,2.04,48.01960784313725
14,Vanderbilt,east,5,100.0,59.47,31.57,12.97,8.58,3.83,1.71,57.4795321637427
15,Arkansas,south,5,100.0,50.53,27.48,12.5,6.49,3.43,1.43,68.93006993006993
16,Nebraska,SweetSixteen,13,100.0,68.0,40.16,15.88,8.4,3.57,1.41,69.92198581560284
17,Virginia,SweetSixteen,4,100.0,61.15,33.84,19.96,7.04,2.86,1.2,82.33333333333333
18,Kansas,SweetSixteen,15,100.0,70.2,37.57,14.64,6.44,2.66,1.08,91.5925925925926
19,Tennessee,west,5,100.0,53.42,33.77,12.56,6.53,2.49,1.0,99.0
20,St. John's,west,6,100.0,60.29,29.96,13.62,5.49,2.25,0.98,101.0408163265306
21,Villanova,south,9,100.0,57.39,27.29,13.9,5.61,2.24,0.71,139.84507042253523
22,North Carolina,midwest,5,100.0,66.91,29.01,13.25,5.31,2.13,0.69,143.92753623188406
23,Iowa,midwest,8,100.0,48.9,19.68,11.91,5.17,2.02,0.6,165.66666666666669
24,Saint Mary's,west,7,100.0,49.52,28.08,13.98,4.32,1.74,0.54,184.18518518518516
25,Wisconsin,east,6,100.0,60.67,37.44,17.34,5.78,1.85,0.47,211.76595744680853
26,BYU,midwest,7,100.0,54.81,21.56,11.17,4.38,1.57,0.46,216.3913043478261
27,Ohio St.,west,10,100.0,50.48,22.05,9.8,3.89,1.07,0.42,237.0952380952381
28,Georgia,east,7,100.0,61.43,30.73,16.32,4.01,1.23,0.41,242.90243902439028
29,Kentucky,midwest,6,100.0,52.14,24.21,9.74,3.6,1.08,0.38,262.15789473684214
30,N.C. State,midwest,10,100.0,45.19,17.0,9.12,3.6,1.24,0.3,332.33333333333337
31,Clemson,east,8,100.0,45.83,17.01,6.52,2.86,0.84,0.29,343.82758620689657
32,UCLA,west,8,100.0,40.86,14.32,7.21,3.31,0.93,0.28,356.1428571428571
33,Indiana,south,11,100.0,40.9,19.62,6.76,2.47,0.83,0.25,399.0
34,Utah St.,south,10,100.0,56.1,21.12,8.93,2.88,0.7,0.19,525.3157894736842
35,South Florida,south,12,100.0,49.47,25.64,10.04,2.56,0.64,0.18,554.5555555555555
36,Miami FL,south,7,100.0,43.9,14.9,7.1,2.12,0.61,0.18,554.5555555555555
37,Saint Louis,midwest,9,100.0,51.1,17.65,7.77,2.66,0.66,0.17,587.235294117647
38,Texas A&M,west,9,100.0,59.14,20.56,7.46,2.63,0.66,0.16,624.0
39,Texas,east,10,100.0,38.57,16.21,7.15,2.08,0.45,0.14,713.2857142857142
40,Missouri,west,11,100.0,39.71,16.26,6.52,1.16,0.31,0.1,999.0
41,UCF,east,11,100.0,39.33,19.8,7.67,1.93,0.46,0.09,1110.111111111111
42,VCU,midwest,11,100.0,47.86,19.68,8.18,2.22,0.44,0.06,1665.6666666666667
43,Yale,east,12,100.0,40.53,15.68,2.83,1.63,0.38,0.03,3332.3333333333335
44,Utah Valley,midwest,13,100.0,34.11,14.91,3.66,0.81,0.2,0.03,3332.3333333333335
45,UNC Wilmington,south,13,100.0,29.8,9.31,3.16,0.53,0.11,0.03,3332.3333333333335
46,TCU,east,9,100.0,54.17,9.85,2.88,0.82,0.08,0.03,3332.3333333333335
47,High Point,west,12,100.0,46.58,17.14,3.25,0.74,0.17,0.02,4999.0
48,Miami OH,south,8,100.0,42.61,13.76,5.83,1.06,0.14,0.02,4999.0
49,North Dakota St.,south,14,100.0,31.0,9.35,2.74,0.68,0.08,0.02,4999.0
50,Navy,midwest,14,100.0,41.64,16.67,4.07,0.46,0.08,0.01,9999.0
51,UC Irvine,east,14,100.0,38.85,8.92,2.5,0.4,0.03,0.01,9999.0
52,Liberty,west,13,100.0,28.75,6.87,1.04,0.3,0.02,0.01,9999.0
53,Northern Iowa,east,13,100.0,32.0,12.59,2.3,0.53,0.11,0.0,0.0
54,East Tennessee St.,midwest,15,100.0,28.13,9.09,1.42,0.45,0.09,0.0,0.0
55,Merrimack,south,16,100.0,26.15,6.64,1.48,0.09,0.04,0.0,0.0
56,Bethune Cookman,west,16,100.0,13.72,3.33,0.51,0.07,0.04,0.0,0.0
57,McNeese St.,midwest,12,100.0,33.09,6.63,1.5,0.2,0.01,0.0,0.0
58,Robert Morris,west,15,100.0,25.66,4.89,1.53,0.07,0.01,0.0,0.0
59,Central Arkansas,south,15,100.0,22.92,5.6,1.67,0.36,0.0,0.0,0.0
60,Troy,west,14,100.0,30.65,10.81,2.13,0.28,0.0,0.0,0.0
61,UMBC,midwest,16,100.0,26.35,8.42,1.86,0.22,0.0,0.0,0.0
62,Northern Colorado,east,15,100.0,20.38,4.86,0.99,0.17,0.0,0.0,0.0
63,Tennessee St.,east,16,100.0,9.79,1.49,0.05,0.04,0.0,0.0,0.0
