,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
37,Texas,east,11,100.0,45.34,22.26,7.41,1.96,0.5,0.22,453.54545454545456
38,Saint Mary's,midwest,7,100.0,55.37,23.22,11.26,4.21,1.15,0.21,475.19047619047626
39,Missouri,west,11,100.0,45.8,19.09,5.8,2.19,0.5,0.2,498.99999999999994
40,Villanova,south,8,100.0,51.21,17.3,8.2,3.49,1.02,0.19,525.3157894736842
41,Northern Iowa,south,12,100.0,37.9,17.53,4.95,1.54,0.25,0.11,908.0909090909091
42,UCF,midwest,11,100.0,55.25,21.82,8.71,2.41,0.45,0.09,1110.111111111111
43,VCU,midwest,10,100.0,44.63,18.5,4.96,1.84,0.36,0.06,1665.6666666666667
44,Siena,south,15,100.0,25.73,8.14,1.51,0.33,0.05,0.03,3332.3333333333335
45,Akron,east,12,100.0,37.95,13.54,3.25,0.85,0.18,0.02,4999.0
46,Cal Baptist,south,13,100.0,33.44,13.41,2.45,0.69,0.12,0.02,4999.0
47,Wright St.,midwest,14,100.0,28.97,11.44,2.53,0.24,0.07,0.02,4999.0
48,North Dakota St.,midwest,13,100.0,37.17,15.49,2.9,0.43,0.06,0.02,4999.0
49,High Point,west,12,100.0,38.42,18.09,3.89,1.25,0.15,0.01,9999.0
50,Troy,west,14,100.0,36.73,12.85,4.7,0.56,0.13,0.01,9999.0
51,Hofstra,east,13,100.0,35.16,13.79,2.73,0.7,0.07,0.01,9999.0
52,Miami OH,south,10,100.0,47.11,16.94,4.2,0.52,0.05,0.01,9999.0
53,Hawaii,west,13,100.0,35.07,10.78,2.22,0.78,0.11,0.0,0.0
54,Idaho,west,15,100.0,32.05,7.18,1.73,0.59,0.11,0.0,0.0
55,Tennessee St.,east,15,100.0,16.81,5.57,1.22,0.09,0.05,0.0,0.0
56,UMBC,midwest,15,100.0,24.91,6.39,1.03,0.21,0.03,0.0,0.0
57,Furman,south,16,100.0,15.08,3.67,1.17,0.12,0.03,0.0,0.0
58,Lehigh,west,16,100.0,15.97,5.06,1.3,0.07,0.02,0.0,0.0
59,Prairie View A&M,east,16,100.0,15.17,4.29,0.73,0.06,0.02,0.0,0.0
60,Queens,midwest,16,100.0,19.31,4.57,0.63,0.07,0.01,0.0,0.0
61,Penn,east,14,100.0,29.25,6.7,1.79,0.23,0.0,0.0,0.0
62,McNeese St.,midwest,12,100.0,38.97,9.43,1.36,0.21,0.0,0.0,0.0
63,Kennesaw St.,south,14,100.0,27.58,6.09,0.81,0.08,0.0,0.0,0.0
