,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,92.33,78.32,64.64,52.09,41.59,30.26,2.3046926635822866
1,Arizona,FinalFour,9,100.0,87.8,61.74,40.79,25.19,15.35,7.94,11.594458438287154
2,Purdue,EliteEight,12,100.0,72.47,51.86,37.42,23.91,14.05,7.36,12.58695652173913
3,Gonzaga,EliteEight,16,100.0,79.67,48.45,29.4,21.22,10.26,6.05,15.528925619834713
4,Connecticut,EliteEight,9,100.0,75.69,49.48,34.7,13.48,8.2,4.77,19.964360587002098
5,Iowa St.,FinalFour,8,100.0,77.34,52.09,30.35,17.52,9.96,4.46,21.421524663677133
6,Houston,SweetSixteen,2,100.0,71.54,46.15,31.77,17.91,9.67,4.31,22.20185614849188
7,Vanderbilt,EliteEight,13,100.0,65.18,47.5,27.45,16.67,9.54,4.29,22.310023310023308
8,Alabama,SweetSixteen,13,100.0,66.08,41.67,17.4,11.59,6.82,3.96,24.252525252525253
9,Illinois,SweetSixteen,14,100.0,69.76,42.54,24.65,14.47,7.45,3.13,30.94888178913738
10,Duke,FinalFour,1,100.0,72.98,45.24,28.92,15.21,6.38,3.13,30.94888178913738
11,Louisville,south,5,100.0,63.17,37.67,18.42,10.17,5.02,2.05,47.78048780487806
12,Kansas,SweetSixteen,15,100.0,67.63,37.16,21.99,10.29,5.1,1.81,54.248618784530386
13,Tennessee,midwest,5,100.0,65.02,35.23,18.75,9.12,4.51,1.54,63.93506493506493
14,North Carolina,SweetSixteen,9,100.0,69.21,38.68,21.18,8.24,2.71,1.17,84.47008547008548
15,BYU,SweetSixteen,4,100.0,65.53,39.69,18.61,4.65,2.44,1.06,93.33962264150942
16,Florida,west,7,100.0,55.33,24.1,14.9,8.75,2.48,1.05,94.23809523809524
17,Michigan St.,SweetSixteen,8,100.0,55.76,36.38,18.45,9.61,2.54,1.0,99.0
18,St. John's,west,10,100.0,44.67,23.9,12.65,7.08,2.43,0.95,104.26315789473685
19,Iowa,midwest,7,100.0,48.88,21.22,11.03,5.47,2.61,0.89,111.35955056179775
20,Arkansas,west,6,100.0,66.59,34.73,15.52,8.39,2.59,0.89,111.35955056179775
21,Nebraska,SweetSixteen,3,100.0,66.67,40.35,16.25,6.89,2.61,0.7,141.85714285714286
22,Virginia,east,5,100.0,64.0,32.68,6.7,4.2,1.85,0.64,155.25
23,Villanova,south,6,100.0,56.42,26.35,12.6,4.48,1.71,0.63,157.73015873015873
24,UCLA,midwest,10,100.0,51.12,21.39,12.02,4.8,2.03,0.58,171.41379310344828
25,Texas Tech,west,5,100.0,49.79,27.7,14.61,6.01,1.7,0.54,184.18518518518516
26,Georgia,midwest,9,100.0,51.06,23.14,10.18,3.89,1.54,0.44,226.27272727272728
27,Kentucky,east,8,100.0,55.04,11.9,3.97,1.93,1.06,0.43,231.5581395348837
28,Saint Mary's,midwest,8,100.0,48.94,19.54,6.81,2.46,0.98,0.38,262.15789473684214
29,SMU,south,7,100.0,52.56,20.02,8.46,3.19,1.18,0.34,293.1176470588235
30,Clemson,east,7,100.0,58.35,24.28,13.84,3.06,1.11,0.34,293.1176470588235
31,Miami FL,south,11,100.0,43.58,19.94,8.53,4.24,1.54,0.33,302.030303030303
32,Utah St.,midwest,6,100.0,50.81,27.97,11.36,4.77,1.67,0.32,311.5
33,Auburn,west,9,100.0,56.33,27.49,12.15,4.05,0.84,0.31,321.5806451612903
34,Ohio St.,midwest,11,100.0,49.19,19.9,8.08,3.15,1.06,0.28,356.1428571428571
35,Saint Louis,east,11,100.0,52.96,25.71,10.37,1.99,0.73,0.22,453.54545454545456
36,Baylor,east,10,100.0,41.65,18.22,8.55,1.84,0.64,0.2,498.99999999999994
37,LSU,east,9,100.0,44.96,8.86,3.39,1.62,0.55,0.18,554.5555555555555
38,USC,east,6,100.0,47.04,23.22,8.88,1.78,0.59,0.13,768.2307692307693
