,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Arizona,FinalFour,9,100.0,80.2,63.76,48.45,35.25,22.58,13.2,6.575757575757576
1,Michigan,FinalFour,16,100.0,80.31,60.33,44.24,30.51,19.93,12.93,6.733952049497293
2,Florida,FinalFour,8,100.0,81.21,60.56,45.93,27.74,16.38,9.14,9.940919037199125
3,Houston,EliteEight,9,100.0,83.27,59.22,41.16,26.66,16.31,9.14,9.940919037199125
4,Duke,FinalFour,1,100.0,82.03,55.87,39.78,25.17,15.1,9.08,10.013215859030836
5,Illinois,SweetSixteen,3,100.0,78.47,60.11,37.39,22.7,13.49,7.55,12.245033112582782
6,Purdue,EliteEight,16,100.0,76.32,55.61,39.17,24.15,13.42,7.46,12.404825737265416
7,Iowa St.,EliteEight,12,100.0,73.23,45.54,28.05,17.44,9.64,4.91,19.366598778004075
8,Michigan St.,SweetSixteen,4,100.0,63.25,43.57,24.22,11.03,5.46,2.47,39.48582995951417
9,Connecticut,EliteEight,13,100.0,62.8,44.12,25.63,11.91,6.16,2.4,40.666666666666664
10,Vanderbilt,SweetSixteen,2,100.0,64.14,34.46,21.51,11.01,4.97,2.02,48.504950495049506
11,Alabama,SweetSixteen,9,100.0,73.52,44.5,19.15,9.87,3.93,2.02,48.504950495049506
12,St. John's,midwest,5,100.0,65.45,37.94,18.54,8.45,4.26,1.67,58.880239520958085
13,Arkansas,SweetSixteen,15,100.0,65.95,43.03,17.32,9.18,4.2,1.56,63.1025641025641
14,Tennessee,west,6,100.0,61.82,38.62,18.06,8.87,3.61,1.5,65.66666666666667
15,Virginia,SweetSixteen,13,100.0,63.13,34.65,16.59,7.62,3.46,1.46,67.4931506849315
16,Louisville,south,6,100.0,59.98,36.33,19.68,9.34,3.92,1.44,68.44444444444444
17,Texas Tech,west,5,100.0,61.23,29.93,12.5,5.77,2.87,1.18,83.7457627118644
18,Wisconsin,east,5,100.0,59.88,34.32,13.92,7.21,3.01,1.03,96.08737864077669
19,Gonzaga,SweetSixteen,8,100.0,60.68,32.35,16.31,7.16,3.08,0.94,105.38297872340426
20,Kansas,south,5,100.0,56.38,25.34,10.08,5.07,2.11,0.74,134.13513513513513
21,Nebraska,SweetSixteen,14,100.0,56.08,31.54,12.08,5.2,2.07,0.64,155.25
22,Ohio St.,west,8,100.0,44.82,18.54,9.66,4.33,1.39,0.57,174.4385964912281
23,Iowa,west,9,100.0,55.18,22.59,12.29,4.83,1.37,0.45,221.2222222222222
24,Saint Mary's,midwest,7,100.0,63.91,32.4,11.7,5.31,1.79,0.44,226.27272727272728
25,Utah St.,south,9,100.0,56.71,16.67,10.1,4.01,1.19,0.42,237.0952380952381
26,Miami FL,south,7,100.0,62.65,32.43,14.84,4.63,1.51,0.39,255.4102564102564
27,North Carolina,midwest,6,100.0,55.82,21.91,10.25,4.38,1.35,0.39,255.4102564102564
28,Texas,east,11,100.0,58.27,29.8,10.8,3.64,1.29,0.39,255.4102564102564
29,UCLA,west,7,100.0,57.82,22.03,8.8,3.28,0.78,0.36,276.77777777777777
30,Georgia,midwest,8,100.0,53.74,21.62,10.51,4.05,1.26,0.31,321.5806451612903
31,Kentucky,east,7,100.0,49.01,18.55,8.23,2.59,0.9,0.29,343.82758620689657
32,Villanova,south,8,100.0,43.29,14.95,7.72,2.82,0.94,0.18,554.5555555555555
33,SMU,south,11,100.0,40.02,20.39,9.25,2.9,0.62,0.18,554.5555555555555
34,Texas A&M,west,10,100.0,42.18,16.8,6.34,2.62,0.54,0.16,624.0
35,N.C. State,east,9,100.0,51.83,19.98,8.37,2.46,0.73,0.15,665.6666666666666
36,BYU,east,6,100.0,41.73,16.14,5.38,1.6,0.6,0.15,665.6666666666666
37,Saint Louis,east,10,100.0,50.99,18.76,8.05,2.2,0.67,0.13,768.2307692307693
38,Missouri,west,11,100.0,38.18,20.54,7.28,2.08,0.45,0.12,832.3333333333334
39,Clemson,east,8,100.0,48.17,15.07,7.11,1.98,0.42,0.1,999.0
40,VCU,midwest,10,100.0,36.09,13.62,4.84,1.49,0.36,0.09,1110.111111111111
41,TCU,midwest,9,100.0,46.26,11.16,3.82,0.94,0.31,0.09,1110.111111111111
42,McNeese St.,midwest,12,100.0,34.55,18.45,4.54,0.63,0.21,0.06,1665.6666666666667
43,Akron,east,12,100.0,40.12,16.28,4.13,0.86,0.13,0.03,3332.3333333333335
44,UCF,midwest,11,100.0,44.18,11.45,4.27,0.98,0.24,0.02,4999.0
45,Hofstra,east,13,100.0,36.87,14.75,4.23,1.23,0.24,0.01,9999.0
46,Northern Iowa,south,12,100.0,43.62,17.2,3.4,1.17,0.21,0.01,9999.0
47,High Point,west,12,100.0,38.77,15.9,4.2,0.5,0.14,0.01,9999.0
48,Queens,midwest,16,100.0,18.79,6.66,1.89,0.29,0.05,0.01,9999.0
49,Cal Baptist,south,13,100.0,34.05,14.43,2.46,0.36,0.02,0.01,9999.0
50,Miami OH,south,10,100.0,37.35,12.01,3.58,1.08,0.09,0.0,0.0
51,Troy,west,14,100.0,39.32,8.49,2.5,0.88,0.09,0.0,0.0
52,Hawaii,west,13,100.0,26.48,9.67,2.06,0.37,0.06,0.0,0.0
53,Siena,south,15,100.0,37.2,11.44,2.71,0.74,0.04,0.0,0.0
54,Furman,south,16,100.0,19.8,4.62,0.47,0.17,0.03,0.0,0.0
55,Penn,east,14,100.0,36.75,10.49,1.93,0.34,0.01,0.0,0.0
56,Prairie View A&M,east,16,100.0,19.69,4.62,1.41,0.07,0.01,0.0,0.0
57,Kennesaw St.,south,14,100.0,35.86,8.82,2.8,0.36,0.0,0.0,0.0
58,North Dakota St.,midwest,13,100.0,43.92,12.07,2.69,0.22,0.0,0.0,0.0
59,Wright St.,midwest,14,100.0,21.53,6.53,1.36,0.18,0.0,0.0,0.0
60,Lehigh,west,16,100.0,17.97,3.0,0.36,0.12,0.0,0.0,0.0
61,UMBC,midwest,15,100.0,26.77,8.44,2.14,0.0,0.0,0.0,0.0
62,Idaho,west,15,100.0,23.68,5.56,1.54,0.0,0.0,0.0,0.0
63,Tennessee St.,east,15,100.0,16.73,3.47,0.23,0.0,0.0,0.0,0.0
