,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2025-03-21 15:05:00-05:00,-1.5,-2.5,-1.5,Mississippi,North Carolina,3/21/2025,FALSE,Mississippi vs North Carolina,MississippiNorth Carolina3-21,3/21/2025,SEC vs. ACC,30 Mississippi vs. 32 North Carolina,"Mississippi -0.4, 79-78 (51%)",89.86003453,3,N,Mississippi,3/21/2025,117.1911955,97.07190809,0.897161801,0.513756608,78.55415915,North Carolina,119.8562362,99.75571843,0.891971493,0.486243392,78.17908819,71.48919825,Mississippi,0,,,,,,,,,,,,,,,,,0.52153306,0.507785677,739331,,,,30,32,,,,0.375070959,156.7332473,-19.2,-16.7,-9.1,10.1,71.2,101.4,20250321,21.9,117.8,95.9,68.1,20.5,119.8,99.3,70.6,,,,,,Mississippi,20.4448,117.393,96.9482,67.9767,19.0202,118.831,99.8108,70.5618,Mississippi,69.09234485,13.36127952,15.10885279,111.402341,96.29348821,71.38931875,15.58540667,17.42921731,117.1664525,99.73723524,77.89837592,76.50842991,154.4068058,1.389946008,67.5261236,77.84514242,76.53873529,154.3838777,1.306407136,67.367392,75.90962804,77.08065939,152.9902874,-1.171031351,69.27605941,-1.540787648,69.27605941,-13.30100341,69.27605941,Mississippi Rebels,North Carolina Tar Heels,3/21/2025,55.67984968,55.83320409,0.153354408,-0.040787648,-16.74078765,Mississippi,North Carolina,0
31,2025-03-21 20:45:00-05:00,3.5,3.5,3.5,Illinois,Xavier,3/21/2025,FALSE,Illinois vs Xavier,IllinoisXavier3-21,3/21/2025,B10 vs. BE,20 Illinois vs. 37 Xavier,"Illinois -3.3, 83-79 (62%)",85.8553365,3,N,Illinois,3/21/2025,122.351338,98.47308736,0.923917504,0.616528798,82.73040466,Xavier,116.9748495,98.11458094,0.883083943,0.383471202,79.38398959,73.32075018,Illinois,0,,,,,,,,,,,,,,,,,0.543703322,0.425660164,739331,,,,20,37,,,,3.346415065,162.1143943,-16.1,-15.2,-9.5,6.6,71.2,101.4,20250321,23.7,121.8,98.1,71.5,17.9,116.4,98.5,69.2,,,,,,Illinois,23.8779,122.351,98.4731,71.439,18.8604,116.975,98.1146,69.0732,Illinois,72.38391576,34.49006728,27.8205172,122.3255555,94.5050383,69.50717082,14.23735657,15.08259425,114.520659,99.43806479,82.2200443,78.25573509,160.4757794,3.964309205,69.49157303,82.04802949,78.7295299,160.7775594,3.318499592,69.30506088,84.7663722,75.42104361,160.1874158,9.345328592,70.66293816,14.31116044,70.66293816,-11.37673304,70.66293816,Illinois Fighting Illini,Xavier Musketeers,3/21/2025,36.94413402,8.64463514,-28.29949888,10.81116044,-4.38883956,Illinois,Illinois,1
32,2025-03-21 11:15:00-05:00,-1.5,-1.5,-1.5,Baylor,Mississippi St.,3/21/2025,TRUE,Baylor vs Mississippi St.,BaylorMississippi St.3-21,3/21/2025,B12 vs. SEC,27 Baylor vs. 34 Mississippi St.,"Baylor -1.2, 73-72 (55%)",83.81717304,3,N,Baylor,3/21/2025,120.6186123,99.23892719,0.904104633,0.547535818,73.35237637,Mississippi St.,118.1919218,98.8685103,0.886247191,0.452464182,72.1459115,65.44039278,Baylor,0,,,,,,,,,,,,,,,,,0.536001694,0.488386375,739331,,,,27,34,,,,1.206464868,145.4982879,1.8,4.2,-2.6,-4.5,71.2,101.4,20250321,21.2,120.9,99.7,64.6,19.8,118.7,98.9,68.2,,,,,,Baylor,21.2244,120.5,99.2756,64.6195,19.5669,118.331,98.7641,67.9626,Baylor,65.76732644,21.4526917,21.20908829,119.9052407,98.69615238,68.78975059,21.83276013,20.71518544,117.7789748,97.06378938,72.96616761,72.2178943,145.1840619,0.748273312,61.87808989,72.39386893,71.45895895,143.8528279,0.934909972,61.68130942,72.93086775,72.84235291,145.7732207,0.08851484,63.54098291,-0.241499216,63.54098291,1.207278675,63.54098291,Baylor Bears,Mississippi State Bulldogs,3/21/2025,55.67984968,50.91748337,-4.762366307,1.258500784,5.458500784,Baylor,Baylor,1
63,2025-03-21 18:25:00-05:00,3.5,3.5,3.5,Marquette,New Mexico,3/21/2025,FALSE,Marquette vs New Mexico,MarquetteNew Mexico3-21,3/21/2025,BE vs. MWC,28 Marquette vs. 45 New Mexico,"Marquette -2.8, 77-74 (61%)",82.80165551,3,N,Marquette,3/21/2025,116.7815167,96.23198302,0.902537716,0.605656803,77.16305712,New Mexico,111.3686466,95.26048956,0.857741031,0.394343197,74.33697467,73.79493131,Marquette,0,,,,,,,,,,,,,,,,,0.598824956,0.492870376,739331,,,,28,45,,,,2.826082449,151.5000318,-4.1,0.2,-4.1,0,71.2,101.4,20250321,21.9,117.8,95.9,67.7,16.8,112.3,95.5,72.8,,,,,,Marquette,20.55,116.782,96.232,67.8459,16.1085,111.369,95.2605,73.2017,Marquette,69.59065418,20.00720054,20.36443663,114.8497362,94.48529959,73.740324,18.12033212,16.47841421,110.6008073,94.12239308,76.79815053,73.51914755,150.3172981,3.279002982,69.22134831,76.52715914,73.72430009,150.2514592,2.802859048,69.75330362,76.83533244,74.27806017,151.1133926,2.557272266,72.0735588,1.359933217,72.0735588,-2.955015911,72.0735588,Marquette Golden Eagles,New Mexico Lobos,3/21/2025,36.94413402,44.84741094,7.903276919,-2.140066783,-1.940066783,New Mexico,New Mexico,1
64,2025-03-21 20:25:00-05:00,5.5,5.5,5.5,Connecticut,Oklahoma,3/21/2025,FALSE,Connecticut vs Oklahoma,ConnecticutOklahoma3-21,3/21/2025,BE vs. SEC,33 Connecticut vs. 47 Oklahoma,"Connecticut -2.2, 75-73 (58%)",78.34449346,3,N,Connecticut,3/21/2025,121.7293008,101.6532564,0.888218314,0.583054574,75.14596962,Oklahoma,117.4192006,100.9552166,0.850349437,0.416945426,72.98644572,65.0557709,Connecticut,0,,,,,,,,,,,,,,,,,0.612985757,0.531098494,739331,,,,33,47,,,,2.159523901,148.1324153,-3.3,-4.7,1.4,4.7,71.2,101.4,20250321,19.7,122.1,102.4,63.8,18,118.9,100.9,68.6,,,,,,Connecticut,19.585,121.595,102.01,63.782,16.818,117.673,100.855,68.4275,Connecticut,65.15343182,17.15847758,19.2088195,118.2469838,99.03816433,68.98750211,18.63256959,15.6178142,116.130946,100.5131318,74.68504998,73.8088871,148.4939371,0.876162878,61.47022472,74.13512236,72.56553995,146.7006623,1.569582409,61.298354,73.99504606,71.60449957,145.5995456,2.390546485,63.12882745,-0.930577003,63.12882745,-2.083251306,63.12882745,Connecticut Huskies,Oklahoma Sooners,3/21/2025,30.02055143,53.53105793,23.5105065,-6.430577003,-11.130577,Oklahoma,Oklahoma,1
95,2025-03-21 21:10:00-05:00,-6.5,-7.5,-6.5,Liberty,Oregon,3/21/2025,TRUE,Liberty vs Oregon,LibertyOregon3-21,3/21/2025,CUSA vs. B10,54 Liberty vs. 38 Oregon,"Oregon -2.0, 70-68 (58%)",76.71709326,3,N,Liberty,3/21/2025,113.0257018,97.98724087,0.837799641,0.417193683,67.96548492,Oregon,115.2297597,97.03581488,0.878280944,0.582806317,69.97023542,65.93001547,Liberty,0,,,,,,,,,,,,,,,,,0.555019705,0.635359246,739331,,,,54,38,,,,-2.004750502,137.9357203,5.6,8.2,9.5,3.9,71.2,101.4,20250321,13.8,112.6,98.8,65.4,20.3,116.8,96.5,67.7,,,,,,Liberty,15.0388,113.026,97.9872,65.4724,18.1942,115.23,97.0358,67.7708,Liberty,66.22137064,14.86157843,12.48737545,108.9498989,96.46252342,68.54827449,17.83167273,17.91349255,113.7833618,95.86986923,66.63680596,70.76984685,137.4066528,-4.13304089,62.18511236,67.40518011,69.3933469,136.798527,-1.988166781,62.31905795,65.67282681,69.0103331,134.6831599,-3.337506295,63.75506589,-1.893585576,63.75506589,3.57028369,63.75506589,Liberty Flames,Oregon Ducks,3/21/2025,73.20575055,57.15577548,-16.04997507,4.606414424,12.80641442,Liberty,Liberty,1
96,2025-03-21 13:00:00-05:00,1.5,1.5,1.5,Colorado St.,Memphis,3/21/2025,TRUE,Colorado St. vs Memphis,Colorado St.Memphis3-21,3/21/2025,MWC vs. Amer,39 Colorado St. vs. 62 Memphis,"Colorado St. -2.9, 75-72 (61%)",75.38020378,3,N,Colorado St.,3/21/2025,116.3909438,98.90466937,0.866710345,0.610756352,75.05077335,Memphis,111.6912628,98.70281579,0.805602842,0.389243648,72.16762884,69.50410688,,0,,,,,,,,,,,,,,,,,0.684717436,0.580553108,739331,,,,39,62,,,,2.883144514,147.2184022,23.2,21.6,15.3,-7.9,71.2,101.4,20250321,16.7,116,99.3,66.1,15.4,113.3,97.9,70.9,,,,,,Colorado St.,18.2791,116.879,98.5999,66.0124,13.0012,111.669,98.6678,70.6541,Colorado St.,67.05599938,15.22450792,13.594286,111.5903941,97.9961081,70.95459837,20.53973876,16.77052254,112.3872507,95.61672814,73.71747091,73.03127864,146.7487495,0.686192266,65.82148876,74.50010325,71.13020235,145.6303056,3.369900905,65.50627403,70.31709607,72.58152892,142.898625,-2.264432852,66.82488068,-3.551896665,66.82488068,15.50337232,66.82488068,Colorado St Rams,Memphis Tigers,3/21/2025,44.32015032,63.24223481,18.92208449,-5.051896665,16.54810334,Memphis,Memphis,1
127,2025-03-21 14:15:00-05:00,4.5,,4.5,Saint Mary's,Vanderbilt,3/21/2025,FALSE,Saint Mary's vs Vanderbilt,Saint Mary'sVanderbilt3-21,3/21/2025,WCC vs. SEC,22 Saint Mary's vs. 44 Vanderbilt,"Saint Mary's -4.1, 70-66 (67%)",74.14810078,3,N,Saint Mary's,3/21/2025,115.052145,92.62883846,0.923651523,0.665850837,70.14680276,Vanderbilt,118.4816299,101.2839153,0.858580353,0.334149163,66.06476859,64.04374319,Saint Mary's,0,,,,,,,,,,,,,,,,,0.597167306,0.426583991,739331,,,,22,44,,,,4.082034166,136.2115714,-3.6,-0.1,-3.5,0.2,71.2,101.4,20250321,23.2,115.4,92.2,61.8,15.9,117.9,102,69.5,,,,,,Saint Mary's,22.4232,115.052,92.6288,61.8772,17.198,118.482,101.284,69.6569,Saint Mary's,62.36682324,25.96911581,22.60094288,113.6550523,91.05410937,69.98364572,20.07615006,17.83605933,116.4405638,98.60450443,70.02632122,64.6695825,134.6959037,5.356738722,60.3244382,69.56837588,65.52020714,135.088583,4.048168734,60.53615074,67.75131641,64.09676153,131.8480779,3.654554877,61.30137166,3.61246884,61.30137166,-2.268150752,61.30137166,Saint Marys Gaels,Vanderbilt Commodores,3/21/2025,33.41175709,36.54063532,3.128878235,-0.88753116,-0.98753116,Saint Mary's,Vanderbilt,0
159,2025-03-21 18:35:00-05:00,-14.5,-14.5,-14.5,Akron,Arizona,3/21/2025,TRUE,Akron vs Arizona,AkronArizona3-21,3/21/2025,MAC vs. B12,95 Akron vs. 10 Arizona,"Arizona -15.6, 92-76 (89%)",62.07454245,3,N,Akron,3/21/2025,113.8151841,106.6888761,0.677777985,0.105046687,76.40514306,Arizona,123.9147821,96.41312005,0.947147291,0.894953313,92.05099944,74.07817563,Akron,0,,,,,,,,,,,,,,,,,0.334317637,0.81055886,739331,,,,95,10,,,,-15.64585638,168.4561425,-0.4,-6.1,-1.5,-1.2,71.2,101.4,20250321,6.9,113.9,107,71.5,25.7,122.6,96.9,70,,,,,,Akron,7.126,113.815,106.689,71.2684,27.5019,123.915,96.4131,69.9538,Akron,71.91818566,9.021470439,7.358542957,112.9151718,105.5566288,70.01106201,28.87946015,26.96987636,122.3964708,95.42659444,76.51271878,90.94113728,167.4538561,-14.4284185,70.29494382,75.77499581,91.29224707,167.0672429,-15.51725125,70.02100281,75.1465703,90.10353848,165.2501088,-14.95696817,70.717255,-14.04302523,70.717255,-0.212151765,70.717255,Akron Zips,Arizona Wildcats,3/21/2025,91.63531987,90.94590002,-0.689419849,0.456974774,-5.643025226,Akron,Akron,1
160,2025-03-21 18:10:00-05:00,11.5,11.5,11.5,Kentucky,Troy,3/21/2025,FALSE,Kentucky vs Troy,KentuckyTroy3-21,3/21/2025,SEC vs. SB,16 Kentucky vs. 99 Troy,"Kentucky -12.2, 81-69 (87%)",58.88026072,3,N,Kentucky,3/21/2025,123.5384586,98.64906691,0.930040589,0.866776048,81.37321521,Troy,106.7755563,100.3428712,0.671408836,0.133223952,69.14449338,69.83880536,,0,,,,,,,,,,,,,,,,,0.81497412,0.403696015,739331,,,,16,99,,,,12.22872183,150.5177086,2.9,-14.1,4.7,1.9,71.2,101.4,20250321,24,123.7,99.7,71,7.2,107.8,100.6,66.4,,,,,,Kentucky,25.1478,123.862,98.7142,70.8671,6.03,106.678,100.648,66.1374,Kentucky,71.47336085,27.91800934,25.10451436,122.820649,97.71613461,66.72875543,7.049798315,6.045707834,105.4415376,99.39582975,81.25987685,70.18145999,151.4413368,11.07841686,66.21348315,80.93140276,68.36413538,149.2955381,12.56726738,65.8281705,80.64525726,68.06397203,148.7092293,12.58128523,66.98494967,13.97856065,66.98494967,1.875578591,66.98494967,Kentucky Wildcats,Troy Trojans,3/21/2025,13.67061701,9.154655853,-4.515961153,2.478560652,-11.62143935,Troy,Kentucky,0
