,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.52,73.15,58.1,44.09,34.52,23.31,3.29000429000429
1,Arizona,FinalFour,9,100.0,80.09,57.03,39.2,24.34,14.28,8.26,11.106537530266344
2,Illinois,SweetSixteen,3,100.0,78.51,50.52,31.06,20.61,12.66,7.28,12.736263736263735
3,Purdue,EliteEight,12,100.0,75.73,53.05,33.5,19.97,11.49,6.96,13.367816091954024
4,Connecticut,FinalFour,8,100.0,74.15,53.87,35.4,20.0,11.38,5.87,16.03577512776831
5,Vanderbilt,EliteEight,13,100.0,76.18,53.49,33.36,18.98,10.56,5.81,16.21170395869191
6,Houston,SweetSixteen,2,100.0,71.85,43.81,23.07,13.05,7.42,4.04,23.75247524752475
7,Iowa St.,EliteEight,9,100.0,67.6,44.3,28.42,13.57,7.91,3.57,27.01120448179272
8,Virginia,SweetSixteen,14,100.0,75.14,44.99,25.23,12.89,6.81,3.26,29.67484662576687
9,Alabama,SweetSixteen,15,100.0,71.95,42.03,20.56,11.5,6.05,3.11,31.154340836012864
10,Gonzaga,SweetSixteen,8,100.0,69.44,40.0,23.69,14.5,6.55,2.85,34.08771929824562
11,Duke,FinalFour,1,100.0,76.07,41.64,23.55,10.26,4.58,2.1,46.61904761904762
12,Nebraska,EliteEight,16,100.0,76.66,41.73,21.75,12.61,5.02,2.08,47.07692307692307
13,Kansas,SweetSixteen,13,100.0,66.41,39.82,17.58,9.85,5.48,2.07,47.30917874396136
14,Florida,south,5,100.0,61.85,32.05,16.2,8.18,4.15,1.92,51.083333333333336
15,Michigan St.,SweetSixteen,9,100.0,60.24,38.92,21.26,11.56,5.06,1.89,51.91005291005291
16,Iowa,west,10,100.0,63.98,38.43,21.16,10.95,4.27,1.81,54.248618784530386
17,Tennessee,west,6,100.0,57.47,31.61,17.1,9.66,3.97,1.77,55.49717514124294
18,Texas Tech,west,5,100.0,63.58,34.67,20.84,10.61,3.7,1.28,77.125
19,Louisville,east,7,100.0,58.51,32.88,18.13,6.65,3.11,1.23,80.30081300813008
20,BYU,SweetSixteen,4,100.0,63.9,32.74,16.98,5.75,2.9,1.2,82.33333333333333
21,Utah St.,east,6,100.0,54.52,30.01,14.57,5.87,2.53,1.05,94.23809523809524
22,St. John's,west,8,100.0,56.3,30.59,16.83,7.54,2.65,0.87,113.94252873563218
23,Arkansas,midwest,6,100.0,54.0,26.23,12.72,5.29,2.07,0.78,127.2051282051282
24,Indiana,south,11,100.0,54.06,27.2,12.67,5.3,2.17,0.66,150.5151515151515
25,Clemson,east,5,100.0,57.42,28.74,8.72,3.86,1.66,0.6,165.66666666666669
26,N.C. State,midwest,10,100.0,52.82,23.34,9.53,3.43,1.09,0.49,203.08163265306123
27,North Carolina,midwest,5,100.0,56.68,28.8,12.59,5.27,1.36,0.46,216.3913043478261
28,SMU,south,7,100.0,52.34,24.59,12.7,4.45,1.27,0.43,231.5581395348837
29,Saint Mary's,midwest,9,100.0,53.05,19.53,8.7,3.15,1.12,0.39,255.4102564102564
30,Saint Louis,west,7,100.0,36.02,15.85,6.73,3.7,1.0,0.3,332.33333333333337
31,TCU,east,11,100.0,45.48,24.68,9.65,2.72,1.09,0.26,383.6153846153846
32,Miami FL,south,8,100.0,60.08,19.33,9.21,3.88,1.22,0.24,415.6666666666667
33,Villanova,south,6,100.0,45.94,18.46,7.62,2.79,0.89,0.23,433.78260869565213
34,Wisconsin,south,9,100.0,39.92,16.44,7.29,2.97,1.14,0.21,475.19047619047626
35,Texas A&M,west,9,100.0,43.7,22.54,8.5,3.43,0.7,0.2,498.99999999999994
36,New Mexico,east,10,100.0,41.49,14.49,7.34,2.07,0.73,0.18,554.5555555555555
37,Georgia,east,8,100.0,47.28,12.35,4.46,2.08,0.71,0.14,713.2857142857142
38,Kentucky,east,9,100.0,52.72,11.58,5.45,1.67,0.58,0.14,713.2857142857142
39,Seton Hall,midwest,8,100.0,46.95,17.83,7.57,2.38,0.72,0.12,832.3333333333334
40,Belmont,midwest,12,100.0,43.32,17.47,6.53,1.53,0.41,0.12,832.3333333333334
41,Baylor,midwest,11,100.0,46.0,17.38,6.1,2.26,0.46,0.11,908.0909090909091
42,UCF,midwest,7,100.0,47.18,13.36,3.08,1.46,0.44,0.11,908.0909090909091
43,USC,south,10,100.0,47.66,16.77,6.88,1.96,0.32,0.05,1999.0
44,Hofstra,west,12,100.0,36.42,10.54,3.09,0.75,0.21,0.05,1999.0
45,Utah Valley,west,13,100.0,39.76,15.87,4.88,1.01,0.22,0.04,2499.0
46,McNeese St.,east,12,100.0,42.58,17.25,2.55,0.74,0.13,0.03,3332.3333333333335
47,Tulsa,south,12,100.0,38.15,14.13,3.0,0.98,0.07,0.03,3332.3333333333335
48,Virginia Tech,west,11,100.0,42.53,16.5,5.49,2.1,0.3,0.01,9999.0
49,High Point,west,14,100.0,30.56,11.89,3.43,0.92,0.16,0.01,9999.0
50,Wright St.,midwest,15,100.0,24.27,10.25,2.33,0.58,0.13,0.01,9999.0
51,Austin Peay,south,15,100.0,23.82,5.15,0.91,0.11,0.01,0.01,9999.0
52,Yale,midwest,13,100.0,24.86,8.74,2.58,0.47,0.12,0.0,0.0
53,Furman,east,15,100.0,32.4,8.33,1.96,0.23,0.1,0.0,0.0
54,Arkansas St.,east,14,100.0,36.1,12.57,2.95,0.28,0.09,0.0,0.0
55,Quinnipiac,midwest,14,100.0,21.49,5.87,1.68,0.64,0.08,0.0,0.0
56,Liberty,east,13,100.0,33.59,14.19,2.04,0.51,0.07,0.0,0.0
57,Hawaii,south,13,100.0,28.05,11.79,2.45,0.69,0.05,0.0,0.0
58,St. Thomas,south,14,100.0,28.15,10.53,2.79,0.45,0.04,0.0,0.0
59,Navy,midwest,16,100.0,25.85,8.77,1.4,0.07,0.02,0.0,0.0
60,Portland St.,south,16,100.0,19.91,7.2,2.09,0.37,0.0,0.0,0.0
61,Tennessee Martin,west,15,100.0,23.34,3.99,0.65,0.25,0.0,0.0,0.0
62,Grambling St.,west,16,100.0,23.93,5.23,1.05,0.15,0.0,0.0,0.0
63,Howard,east,16,100.0,13.48,2.92,1.1,0.06,0.0,0.0,0.0
