,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.85,75.18,61.46,49.72,39.05,28.89,2.461405330564209
1,Purdue,EliteEight,9,100.0,80.01,52.24,39.16,17.43,11.48,7.0,13.285714285714286
2,Vanderbilt,FinalFour,8,100.0,76.03,52.35,32.76,21.11,12.87,6.59,14.174506828528072
3,Gonzaga,EliteEight,16,100.0,84.65,58.05,38.26,25.18,11.36,6.51,14.360983102918587
4,Arizona,FinalFour,9,100.0,79.62,56.94,40.28,23.47,13.84,6.35,14.748031496062994
5,Connecticut,EliteEight,13,100.0,71.71,45.33,30.42,17.93,11.24,5.14,18.45525291828794
6,Louisville,SweetSixteen,2,100.0,76.64,54.81,31.98,16.94,10.27,4.86,19.576131687242796
7,Iowa St.,FinalFour,1,100.0,73.68,45.56,30.76,17.74,8.5,4.82,19.74688796680498
8,Alabama,SweetSixteen,14,100.0,62.88,42.91,26.09,16.71,8.68,3.83,25.109660574412533
9,Duke,EliteEight,12,100.0,68.44,42.88,27.06,15.38,7.9,3.05,31.786885245901644
10,Illinois,SweetSixteen,15,100.0,65.33,43.91,23.16,11.87,6.33,2.87,33.843205574912886
11,Iowa,midwest,6,100.0,56.67,38.31,24.18,10.96,5.49,2.3,42.47826086956522
12,Houston,SweetSixteen,13,100.0,57.29,34.05,11.26,6.52,3.91,1.98,49.505050505050505
13,BYU,SweetSixteen,4,100.0,65.99,42.5,23.38,7.47,3.74,1.69,58.171597633136095
14,Kansas,east,5,100.0,76.52,38.64,12.95,6.59,3.34,1.45,67.96551724137932
15,Florida,west,6,100.0,69.62,39.31,18.07,9.28,2.95,1.19,83.03361344537815
16,Michigan St.,SweetSixteen,8,100.0,57.14,29.89,13.58,7.59,2.36,1.04,95.15384615384615
17,Arkansas,south,5,100.0,59.1,32.93,14.38,6.36,2.91,0.92,107.69565217391303
18,Tennessee,midwest,5,100.0,53.91,26.95,11.75,5.96,2.55,0.91,108.89010989010988
19,St. John's,west,8,100.0,64.24,33.31,17.48,7.43,2.15,0.78,127.2051282051282
20,Texas Tech,west,5,100.0,60.94,33.03,14.3,6.2,1.84,0.78,127.2051282051282
21,Clemson,south,8,100.0,50.97,21.54,9.48,4.53,1.88,0.66,150.5151515151515
22,N.C. State,south,10,100.0,61.95,27.03,11.74,5.05,2.21,0.62,160.29032258064515
23,North Carolina,SweetSixteen,9,100.0,55.54,30.11,13.6,6.37,1.74,0.59,168.4915254237288
24,Virginia,west,7,100.0,44.59,20.12,11.74,5.51,1.57,0.52,191.30769230769232
25,Auburn,midwest,8,100.0,51.38,21.18,9.34,4.11,1.62,0.5,199.0
26,Kentucky,midwest,9,100.0,48.62,21.58,10.78,4.86,1.57,0.47,211.76595744680853
27,UCLA,midwest,11,100.0,43.33,25.14,10.92,5.09,2.05,0.42,237.0952380952381
28,Nebraska,SweetSixteen,3,100.0,57.3,26.88,14.4,4.96,1.69,0.41,242.90243902439028
29,Georgia,east,9,100.0,58.41,13.39,6.77,3.54,1.39,0.39,255.4102564102564
30,Saint Mary's,midwest,7,100.0,50.57,25.42,9.21,4.02,1.45,0.29,343.82758620689657
31,Saint Louis,south,11,100.0,52.23,22.67,9.1,4.4,1.4,0.24,415.6666666666667
32,Seton Hall,midwest,10,100.0,49.43,20.71,8.08,2.58,0.73,0.24,415.6666666666667
33,SMU,east,7,100.0,57.12,25.57,13.01,2.66,0.81,0.18,554.5555555555555
34,Baylor,west,9,100.0,35.76,15.09,9.49,3.54,0.6,0.18,554.5555555555555
