,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,83.1,58.04,42.54,33.6,24.34,17.8,4.617977528089888
1,Vanderbilt,FinalFour,9,100.0,82.59,60.22,42.19,28.62,15.28,8.74,10.441647597254004
2,Purdue,EliteEight,9,100.0,69.58,46.94,31.77,18.3,12.44,7.19,12.908205841446453
3,Iowa St.,FinalFour,1,100.0,75.7,46.46,32.75,20.8,11.98,6.43,14.552099533437014
4,Illinois,SweetSixteen,14,100.0,76.24,53.56,27.59,17.32,10.46,5.94,15.835016835016834
5,Connecticut,EliteEight,13,100.0,80.32,57.4,36.74,20.32,10.27,5.74,16.421602787456447
6,Arizona,FinalFour,16,100.0,69.31,42.31,24.9,15.93,9.68,5.24,18.083969465648856
7,Alabama,SweetSixteen,13,100.0,67.15,46.23,26.85,15.78,9.13,4.44,21.52252252252252
8,Gonzaga,SweetSixteen,3,100.0,73.31,41.86,27.76,13.55,8.24,4.29,22.310023310023308
9,Louisville,east,5,100.0,72.48,38.31,21.6,11.85,7.28,3.77,25.525198938992045
10,Duke,EliteEight,16,100.0,74.52,48.27,29.58,16.03,7.94,3.7,26.027027027027025
11,Houston,SweetSixteen,2,100.0,68.46,41.71,23.73,13.15,5.44,2.67,36.453183520599254
12,Kansas,SweetSixteen,15,100.0,63.47,42.43,21.09,10.99,4.64,2.1,46.61904761904762
13,Virginia,west,5,100.0,68.59,42.9,22.86,11.86,5.33,2.05,47.78048780487806
14,BYU,SweetSixteen,4,100.0,62.7,37.26,19.66,9.06,4.76,2.02,48.504950495049506
15,Michigan St.,SweetSixteen,8,100.0,62.67,36.93,20.95,11.59,5.34,1.99,49.25125628140704
16,Indiana,east,10,100.0,61.53,29.72,17.07,8.07,4.31,1.85,53.054054054054056
17,Florida,midwest,7,100.0,63.11,37.7,18.14,6.51,3.41,1.63,60.34969325153375
18,Texas Tech,west,6,100.0,61.07,31.76,16.12,8.3,3.19,1.26,78.36507936507937
19,Tennessee,midwest,6,100.0,58.14,32.23,19.8,8.23,3.17,1.16,85.20689655172414
20,Iowa,east,9,100.0,50.87,27.69,13.99,6.1,3.12,1.04,95.15384615384615
21,Clemson,east,6,100.0,59.91,33.22,14.46,5.86,2.54,0.94,105.38297872340426
22,Nebraska,EliteEight,12,100.0,64.67,32.39,14.24,5.02,2.01,0.81,122.45679012345678
23,SMU,south,6,100.0,56.98,28.68,11.93,4.16,1.66,0.68,146.05882352941174
24,Saint Mary's,west,8,100.0,58.4,26.02,12.88,5.96,2.32,0.66,150.5151515151515
25,Saint Louis,midwest,8,100.0,58.61,23.59,9.17,3.96,1.62,0.59,168.4915254237288
26,St. John's,west,9,100.0,41.6,20.19,8.53,4.42,1.65,0.58,171.41379310344828
27,North Carolina,SweetSixteen,9,100.0,51.95,26.53,12.03,5.34,1.75,0.48,207.33333333333334
28,Utah St.,south,7,100.0,52.5,18.22,10.03,3.89,1.1,0.46,216.3913043478261
29,Villanova,south,5,100.0,56.84,27.41,10.66,4.62,1.23,0.45,221.2222222222222
30,Miami FL,south,8,100.0,48.84,18.0,8.87,4.11,1.4,0.4,248.99999999999997
31,Arkansas,midwest,5,100.0,61.67,25.38,9.55,3.54,1.15,0.32,311.5
32,Georgia,east,8,100.0,49.13,20.66,8.63,3.49,1.13,0.32,311.5
