,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,92.05,72.46,60.3,43.24,32.49,23.0,3.347826086956522
1,Houston,EliteEight,9,100.0,80.39,50.26,33.17,18.25,12.0,7.36,12.58695652173913
2,Arizona,FinalFour,9,100.0,81.52,56.61,37.42,22.01,13.61,6.94,13.40922190201729
3,Purdue,EliteEight,12,100.0,74.91,52.35,34.21,22.44,11.78,5.78,16.301038062283737
4,Illinois,SweetSixteen,2,100.0,76.43,47.51,28.26,18.02,10.9,5.23,18.12045889101338
5,Vanderbilt,SweetSixteen,4,100.0,72.18,45.85,26.38,13.07,8.65,5.19,18.267822736030826
6,Connecticut,EliteEight,13,100.0,74.09,46.87,28.02,14.54,9.05,4.27,22.419203747072604
7,Gonzaga,EliteEight,16,100.0,70.99,44.52,26.69,16.13,7.47,3.93,24.445292620865136
8,Virginia,SweetSixteen,3,100.0,65.15,43.24,25.58,15.1,7.73,3.59,26.855153203342617
9,Florida,SweetSixteen,14,100.0,66.18,38.4,24.45,14.7,7.14,3.59,26.855153203342617
10,Alabama,SweetSixteen,9,100.0,68.09,42.49,27.32,15.98,6.39,3.3,29.303030303030305
11,Duke,FinalFour,1,100.0,73.47,45.14,26.91,14.8,6.07,3.04,31.89473684210526
12,Iowa St.,SweetSixteen,8,100.0,68.93,42.29,22.44,13.38,5.02,2.56,38.0625
13,Louisville,south,6,100.0,63.16,35.76,20.96,10.33,5.62,2.44,39.98360655737705
14,Nebraska,FinalFour,8,100.0,75.83,44.17,24.58,13.08,6.55,2.28,42.85964912280702
15,Kansas,south,5,100.0,57.76,32.13,15.29,7.81,4.14,2.03,48.26108374384237
16,Michigan St.,SweetSixteen,15,100.0,60.64,38.07,18.94,8.77,4.86,1.98,49.505050505050505
17,Iowa,east,7,100.0,63.73,32.44,18.4,6.97,3.52,1.74,56.4712643678161
18,BYU,SweetSixteen,13,100.0,61.69,37.99,14.3,6.36,3.1,1.46,67.4931506849315
19,Clemson,midwest,5,100.0,58.72,30.93,15.9,7.53,3.36,1.1,89.9090909090909
20,Texas Tech,west,5,100.0,64.78,34.6,18.16,8.33,2.32,0.99,100.01010101010101
21,Arkansas,west,6,100.0,57.22,28.41,14.99,7.16,2.28,0.95,104.26315789473685
22,Tennessee,west,7,100.0,60.79,31.71,16.44,7.85,2.33,0.93,106.5268817204301
23,St. John's,east,5,100.0,64.1,36.33,11.51,4.19,2.0,0.82,120.95121951219514
24,Saint Louis,west,8,100.0,50.64,24.12,11.46,5.41,1.65,0.58,171.41379310344828
25,Georgia,midwest,7,100.0,51.44,25.58,13.04,5.96,2.28,0.53,187.67924528301884
26,Auburn,midwest,9,100.0,51.14,26.98,13.04,4.78,1.4,0.47,211.76595744680853
27,North Carolina,midwest,6,100.0,50.27,20.66,7.82,3.88,1.59,0.45,221.2222222222222
28,Utah St.,south,8,100.0,61.79,25.11,11.6,4.91,1.8,0.41,242.90243902439028
29,SMU,south,9,100.0,38.21,14.27,6.81,3.16,1.42,0.35,284.7142857142857
30,Villanova,south,7,100.0,53.64,26.01,10.63,4.06,1.38,0.32,311.5
31,Ohio St.,midwest,11,100.0,49.73,22.21,7.81,3.06,1.05,0.28,356.1428571428571
32,Texas A&M,west,9,100.0,49.36,23.55,9.47,3.37,0.83,0.24,415.6666666666667
33,Kentucky,east,6,100.0,50.1,22.1,9.57,2.44,0.97,0.19,525.3157894736842
34,Seton Hall,midwest,10,100.0,48.56,15.75,6.64,2.69,0.83,0.19,525.3157894736842
35,Texas,south,11,100.0,36.84,11.66,4.62,1.78,0.63,0.19,525.3157894736842
36,New Mexico,west,11,100.0,42.78,19.92,7.86,2.78,0.64,0.18,554.5555555555555
37,Miami FL,midwest,8,100.0,48.86,22.9,9.86,2.6,0.68,0.15,665.6666666666666
38,USC,south,10,100.0,46.36,19.87,5.42,1.39,0.47,0.12,832.3333333333334
39,Hawaii,east,13,100.0,38.31,15.62,3.22,0.87,0.36,0.1,999.0
40,UCF,east,8,100.0,46.38,9.5,3.74,0.86,0.22,0.1,999.0
41,Wisconsin,east,9,100.0,53.62,14.55,5.31,1.35,0.39,0.09,1110.111111111111
42,Virginia Tech,west,10,100.0,39.21,15.73,6.7,2.0,0.34,0.09,1110.111111111111
43,Tulsa,south,12,100.0,42.24,16.95,4.76,1.37,0.53,0.08,1249.0
44,Saint Mary's,east,10,100.0,36.27,13.49,5.06,1.19,0.29,0.08,1249.0
45,Baylor,east,11,100.0,49.9,22.42,5.3,0.75,0.23,0.08,1249.0
46,Belmont,west,12,100.0,35.22,10.92,3.66,0.65,0.09,0.05,1999.0
47,Troy,west,13,100.0,31.91,11.99,2.29,0.65,0.17,0.04,2499.0
48,Utah Valley,midwest,13,100.0,33.82,13.05,5.04,1.04,0.39,0.03,3332.3333333333335
49,Marist,midwest,15,100.0,25.09,6.32,1.32,0.5,0.09,0.03,3332.3333333333335
50,High Point,midwest,14,100.0,34.85,13.89,3.58,0.95,0.22,0.02,4999.0
51,Yale,midwest,12,100.0,41.28,17.62,5.67,1.3,0.23,0.01,9999.0
52,Stephen F. Austin,south,13,100.0,39.36,12.85,4.5,1.33,0.19,0.01,9999.0
53,Mercer,west,15,100.0,29.01,8.04,2.46,0.49,0.05,0.01,9999.0
54,Austin Peay,west,16,100.0,26.53,7.19,0.73,0.34,0.03,0.01,9999.0
55,Howard,south,16,100.0,18.48,4.01,0.68,0.2,0.03,0.01,9999.0
56,Tennessee Martin,east,15,100.0,19.61,3.81,0.4,0.01,0.01,0.01,9999.0
57,Liberty,east,12,100.0,35.9,10.06,1.08,0.3,0.06,0.0,0.0
58,St. Thomas,south,14,100.0,23.57,5.07,1.43,0.27,0.05,0.0,0.0
59,UNC Wilmington,east,14,100.0,27.82,9.63,1.72,0.15,0.02,0.0,0.0
60,Oakland,west,14,100.0,31.07,9.38,2.42,0.68,0.01,0.0,0.0
61,Vermont,midwest,16,100.0,24.17,5.95,1.46,0.39,0.0,0.0,0.0
62,Portland St.,south,15,100.0,25.91,7.25,0.66,0.05,0.0,0.0,0.0
63,Southern,east,16,100.0,7.95,3.49,0.54,0.0,0.0,0.0,0.0
