,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,91.7,75.54,61.31,48.44,36.45,24.76,3.0387722132471726
1,Vanderbilt,EliteEight,13,100.0,74.01,54.67,33.71,21.33,13.24,7.77,11.870012870012872
2,Arizona,FinalFour,9,100.0,74.6,55.49,35.98,22.64,14.45,7.75,11.903225806451612
3,Purdue,EliteEight,12,100.0,63.85,46.57,27.96,19.28,10.52,5.65,16.699115044247787
4,Illinois,SweetSixteen,3,100.0,75.95,48.9,29.78,18.6,10.32,5.65,16.699115044247787
5,Gonzaga,SweetSixteen,8,100.0,65.56,47.1,32.84,19.19,8.39,4.32,22.14814814814815
6,Connecticut,EliteEight,9,100.0,74.07,48.05,30.02,11.94,7.33,4.07,23.57002457002457
7,Houston,SweetSixteen,2,100.0,65.51,44.36,24.34,13.85,8.21,4.03,23.813895781637715
8,Iowa St.,FinalFour,8,100.0,73.07,45.42,30.1,15.57,8.03,3.97,24.188916876574307
9,Duke,FinalFour,1,100.0,78.99,49.91,28.21,17.87,7.12,3.34,28.940119760479043
10,Florida,east,5,100.0,63.74,34.9,12.61,8.05,5.15,2.38,41.01680672268908
11,Alabama,SweetSixteen,15,100.0,65.52,36.13,17.65,9.6,4.77,2.33,41.918454935622314
12,Kansas,south,5,100.0,57.67,34.72,18.71,8.71,4.43,1.96,50.02040816326531
13,Michigan St.,SweetSixteen,9,100.0,65.57,38.68,22.36,12.23,4.68,1.94,50.54639175257732
14,Louisville,midwest,6,100.0,62.36,29.84,15.44,8.36,3.95,1.83,53.6448087431694
15,Virginia,SweetSixteen,13,100.0,59.02,33.17,10.82,6.38,4.02,1.81,54.248618784530386
16,BYU,SweetSixteen,4,100.0,65.23,35.59,20.49,6.86,3.61,1.5,65.66666666666667
17,Nebraska,EliteEight,16,100.0,66.43,37.42,19.64,9.24,2.78,1.26,78.36507936507937
18,Iowa,midwest,9,100.0,57.88,31.55,19.2,8.21,3.2,1.25,79.0
19,Clemson,midwest,5,100.0,66.69,39.92,19.55,8.35,3.13,1.15,85.95652173913044
20,Tennessee,west,7,100.0,51.24,28.43,12.96,6.43,2.54,1.12,88.28571428571428
21,North Carolina,SweetSixteen,14,100.0,57.12,35.1,17.44,6.75,2.93,1.01,98.009900990099
22,Utah St.,east,6,100.0,51.66,30.93,15.27,5.18,2.53,1.0,99.0
23,Texas Tech,west,5,100.0,60.26,30.14,16.13,6.96,2.68,0.92,107.69565217391303
24,St. John's,west,8,100.0,51.74,24.52,13.86,6.98,2.14,0.92,107.69565217391303
25,Arkansas,west,6,100.0,59.7,27.27,13.33,6.03,2.01,0.73,135.986301369863
26,Auburn,west,10,100.0,48.76,25.28,11.9,4.92,1.79,0.58,171.41379310344828
27,SMU,south,7,100.0,57.42,23.61,12.22,5.55,2.31,0.57,174.4385964912281
28,Villanova,south,6,100.0,57.02,24.77,12.45,4.53,1.76,0.55,180.8181818181818
29,N.C. State,midwest,10,100.0,48.62,19.45,8.09,3.99,1.73,0.47,211.76595744680853
30,Georgia,east,7,100.0,54.82,27.37,13.21,3.01,1.36,0.43,231.5581395348837
31,Saint Louis,midwest,7,100.0,51.38,20.93,8.71,4.13,1.38,0.4,248.99999999999997
32,Texas A&M,west,9,100.0,48.26,20.45,7.38,3.41,0.91,0.28,356.1428571428571
33,Miami FL,east,8,100.0,57.34,13.86,6.84,2.78,1.1,0.26,383.6153846153846
34,Kentucky,east,11,100.0,48.34,25.03,10.59,2.72,0.98,0.26,383.6153846153846
35,Wisconsin,south,9,100.0,50.2,19.17,9.43,3.58,1.1,0.24,415.6666666666667
36,Ohio St.,midwest,11,100.0,37.64,14.72,5.7,2.06,0.58,0.21,475.19047619047626
37,High Point,west,14,100.0,34.44,14.37,4.85,2.18,0.68,0.18,554.5555555555555
38,Seton Hall,midwest,8,100.0,42.12,15.79,6.94,1.98,0.58,0.16,624.0
