,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
47,TCU,midwest,9,100.0,46.28,15.83,6.73,1.66,0.37,0.02,4999.0
48,High Point,west,12,100.0,34.96,15.33,3.22,0.76,0.07,0.02,4999.0
49,Siena,south,15,100.0,26.06,9.46,1.75,0.14,0.02,0.02,4999.0
50,Furman,south,16,100.0,21.71,7.17,1.75,0.36,0.05,0.01,9999.0
51,Idaho,west,15,100.0,16.72,4.8,1.04,0.44,0.11,0.0,0.0
52,Kennesaw St.,south,14,100.0,34.8,7.91,1.76,0.21,0.08,0.0,0.0
53,Cal Baptist,south,13,100.0,34.35,11.11,1.98,0.3,0.04,0.0,0.0
54,North Dakota St.,midwest,13,100.0,36.81,10.2,1.72,0.66,0.03,0.0,0.0
55,Wright St.,midwest,14,100.0,23.11,6.0,0.87,0.13,0.03,0.0,0.0
56,Troy,west,14,100.0,30.79,10.38,2.26,0.38,0.02,0.0,0.0
57,Lehigh,west,16,100.0,18.94,3.85,0.69,0.1,0.01,0.0,0.0
58,Prairie View A&M,east,16,100.0,15.36,3.01,0.72,0.01,0.01,0.0,0.0
59,Tennessee St.,east,15,100.0,28.96,9.79,2.1,0.65,0.0,0.0,0.0
60,Hawaii,west,13,100.0,34.56,10.28,2.5,0.16,0.0,0.0,0.0
61,UMBC,midwest,15,100.0,25.63,5.35,0.64,0.05,0.0,0.0,0.0
62,Penn,east,14,100.0,29.31,9.9,1.72,0.01,0.0,0.0,0.0
63,Queens,midwest,16,100.0,20.56,4.5,0.92,0.0,0.0,0.0,0.0
