,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.29,58.51,46.29,32.23,22.88,14.67,5.816632583503749
1,Houston,FinalFour,8,100.0,77.69,57.84,43.19,27.32,17.2,10.77,8.285051067780874
2,Arizona,FinalFour,9,100.0,78.24,54.67,38.19,23.88,14.19,8.76,10.415525114155251
3,Florida,SweetSixteen,3,100.0,82.67,62.52,39.45,23.06,13.54,7.96,11.56281407035176
4,Illinois,EliteEight,13,100.0,72.34,53.09,39.58,22.56,13.25,7.96,11.56281407035176
5,Duke,FinalFour,1,100.0,79.36,53.62,35.43,21.94,11.54,6.05,15.528925619834713
6,Purdue,EliteEight,9,100.0,76.76,52.14,33.08,18.66,11.3,5.58,16.921146953405017
7,Iowa St.,SweetSixteen,4,100.0,78.77,56.99,33.19,17.34,9.17,4.76,20.008403361344538
8,Connecticut,EliteEight,12,100.0,76.3,49.18,27.92,15.46,8.69,4.38,21.831050228310502
9,Vanderbilt,SweetSixteen,15,100.0,70.77,38.99,17.96,10.68,5.38,2.58,37.75968992248062
10,Texas Tech,west,5,100.0,68.12,41.71,21.41,11.05,5.53,2.29,42.66812227074235
11,Louisville,south,5,100.0,68.03,38.6,18.93,11.19,4.14,1.88,52.19148936170213
12,Kansas,SweetSixteen,2,100.0,61.8,41.54,18.82,8.53,3.75,1.82,53.94505494505495
13,Gonzaga,SweetSixteen,8,100.0,73.2,43.21,22.83,10.85,4.6,1.76,55.81818181818181
14,Nebraska,EliteEight,16,100.0,68.84,38.2,20.22,9.29,3.64,1.49,66.11409395973155
15,Tennessee,midwest,5,100.0,66.05,33.53,14.26,6.32,2.94,1.45,67.96551724137932
16,Alabama,SweetSixteen,14,100.0,60.45,37.67,16.85,8.81,3.48,1.35,73.07407407407408
17,Michigan St.,SweetSixteen,9,100.0,60.32,32.62,15.86,9.39,3.52,1.29,76.51937984496124
18,St. John's,west,6,100.0,53.32,30.43,18.26,9.15,3.49,1.18,83.7457627118644
19,Saint Louis,west,7,100.0,54.04,30.56,16.15,9.2,3.68,1.15,85.95652173913044
20,Indiana,east,9,100.0,51.99,17.98,9.89,4.93,2.45,1.02,97.03921568627452
21,Arkansas,east,5,100.0,59.78,37.53,14.73,6.44,2.79,1.01,98.009900990099
22,Auburn,west,8,100.0,58.62,26.77,12.87,6.25,2.31,0.88,112.63636363636364
23,Virginia,SweetSixteen,13,100.0,51.04,24.35,8.23,4.2,1.99,0.74,134.13513513513513
24,Utah St.,south,7,100.0,62.82,25.68,14.25,6.1,2.58,0.69,143.92753623188406
25,Iowa,east,8,100.0,48.01,19.98,10.23,3.61,1.62,0.67,148.25373134328356
26,N.C. State,midwest,7,100.0,62.32,28.04,11.22,4.51,1.45,0.53,187.67924528301884
27,Villanova,south,8,100.0,54.47,21.74,10.91,4.05,1.35,0.49,203.08163265306123
28,BYU,south,6,100.0,59.19,32.43,12.5,4.33,1.53,0.48,207.33333333333334
29,Clemson,east,7,100.0,49.7,20.66,8.34,3.43,1.72,0.46,216.3913043478261
