,away_team_x,home_team_x,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY_x,HOME_x,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY_y,HOME_y,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas
0,Chicago St Cougars,Cal Baptist Lancers,2023-12-27 21:00:00-06:00,-11.0,-11.5,-11.0,-10.5,-11.0,-11.5,Chicago St.,Cal Baptist,12/27/2023,True,Chicago St. vs Cal Baptist,Chicago St.Cal Baptist12-27,2023-12-27 00:00:00,ind at WAC,290 Chicago St. at 189 Cal Baptist,"Cal Baptist -8.4, 69-60 (82%)",28.092278334461945,0,H,Chicago St.,12/27/2023,94.60979773430032,107.17464267050602,0.1924708667351293,0.1820383979226285,60.39813174675434,Cal Baptist,103.62304029119188,103.0070739745982,0.5171341432324236,0.8179616020773715,68.82856496323446,64.49076288485041,,0,,,,,,,,,,,,,,,,,0.8617313964038259,0.980745909978434,738881,,,,290,189,,,,Chicago St.,Cal Baptist,-8.430433216480118,129.2266967099888,12.5,10.2,5.6,-6.9,71.2,101.4,20231227,-12.400000000000006,95.0,107.4,67.2,-0.29999999999999716,104.0,104.3,66.5,,,,,,Chicago St.,-9.943100000000001,95.8559,105.799,67.2822,-2.070999999999998,102.293,104.364,66.2611,Chicago St.,67.1180328135015,-5.7907196761753115,-7.72717762494214,96.8239799520023,104.55115757694443,66.59664054139748,-2.1597054117967645,-1.5965898063337227,103.43093528166328,105.027525087997,59.625867864144666,71.08639662741572,130.7122644915604,-11.460528763271057,62.764044943820224,60.057088117182694,68.71384718293393,128.77093530011663,-8.656759065751238,62.61506435983146,61.208746302071525,68.83808809354792,130.04683439561944,-7.629341791476399,62.77858855514719,-3.9674236797959566,62.77858855514719,6.100948792966314,62.77858855514719,Chicago St Cougars,California Baptist Lancers,12/27/2023,84.1344746068543,64.72289394301359,-19.41158066384071
1,Morgan St Bears,Virginia Cavaliers,2023-12-27 18:00:00-06:00,-26.0,-26.5,-26.0,-26.5,-26.0,-27.0,Morgan St.,Virginia,12/27/2023,True,Morgan St. vs Virginia,Morgan St.Virginia12-27,2023-12-27 00:00:00,MEAC at ACC,333 Morgan St. at 38 Virginia,"Virginia -21.5, 75-53 (98%)",24.620596389096093,0,H,Morgan St.,12/27/2023,96.30357379439978,113.99949406492983,0.1256567902370065,0.0199474492757671,53.40611657602338,Virginia,105.5285983417636,89.03396894693815,0.8759458630724938,0.9800525507242328,74.93176378896757,64.81418072648763,Morgan St.,0,,,,,,,,,,,,,,,,,0.485934364638425,0.9883008880818476,738881,,,,333,38,,,,Morgan St.,Virginia,-21.525647212944193,128.33788036499095,-0.6,13.5,3.4,4.1,71.2,101.4,20231227,-17.200000000000003,96.6,113.8,72.7,15.900000000000006,105.9,90.0,62.2,,,,,,Morgan St.,-14.965000000000003,97.572,112.537,72.0691,13.967300000000009,104.174,90.2067,62.1702,Morgan St.,71.64394037599789,-16.085356821744973,-14.095113840991406,99.56977733710593,113.66489117809729,62.52483032750188,20.098227253392963,18.956246921259623,107.96375996145616,89.00751304019649,52.93955820231168,77.61058894517865,130.55014714749032,-24.671030742866968,63.510393258426966,53.10449055918756,74.80730312142897,127.91179368061654,-21.702812562241412,62.9290781014045,53.459152488937846,78.28783596410094,131.7469884530388,-24.82868347516309,62.91468000004114,-24.56174275769245,62.91468000004114,-2.2680742140015013,62.91468000004114,Morgan St Bears,Virginia Cavaliers,12/27/2023,99.41954594266153,99.03378091063398,-0.38576503202754964
