,away_team_x,home_team_x,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,teams,date,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas
0,Florida Gulf Coast Eagles,Minnesota Golden Gophers,2023-12-09 11:00:00-06:00,-8.5,-8.5,-8.5,-8.5,-8.5,-9.0,Florida Gulf Coast Eagles vs Minnesota Golden Gophers,12/09/2023,BYUUtah12-9,2023-12-09 00:00:00,B12 at P12,12 BYU at 39 Utah,"BYU -0.4, 76-75 (52%)",85.91347665575692,0,H,BYU,12/09/2023,113.19423332077795,95.0332053275443,0.8819583089940499,0.5162746606875975,75.27922008028283,Utah,114.25334020565607,96.46711329834592,0.8750082153955252,0.4837253393124024,74.85413723709576,71.86479303231036,BYU,0,,,,,,,,,,,,,,,,,0.4880831514817676,0.6190336696314646,738863,,,,12,39,,,,BYU,Utah,0.4250828431870701,150.13335731737857,7.3,12.3,7.7,0.4,71.2,101.4,20231209,25.799999999999997,118.6,92.8,69.1,15.299999999999997,115.3,100.0,70.7,,,,,,BYU,20.87140000000001,114.685,93.8136,70.0059,15.049300000000002,112.787,97.7377,70.8246,BYU,69.65790854835626,42.88803949102601,30.024171083941916,120.40731751058101,90.38314642663909,70.72471156618377,19.234927996517452,18.32207897639539,117.32933830560181,99.00725932920636,78.02217115729118,74.44451520164493,152.4666863589361,3.57765595564625,68.61474719101123,74.83820953828433,74.71393014918287,149.55213968746722,0.12427938910145997,69.63679585870786,79.08560054787003,74.40354949664494,153.489150044515,4.682051051225088,69.19291419081605,13.827089860300276,69.19291419081605,3.0352163738943148,69.19291419081605,Brigham Young Cougars,Utah Utes,79.08930434072549,9.394182260890616,-69.69512207983487
1,Alabama Crimson Tide,Purdue Boilermakers,2023-12-09 12:30:00-06:00,-6.0,-6.5,-6.0,-6.5,-6.0,-6.0,Alabama Crimson Tide vs Purdue Boilermakers,12/09/2023,AlabamaPurdue12-9,2023-12-09 00:00:00,SEC vs. B10,10 Alabama vs. 1 Purdue,"Purdue -5.7, 83-77 (69%)",85.46122847815445,0,N,Alabama,12/09/2023,118.2200869921665,96.5507808680706,0.911210679081124,0.3057605669722597,77.48566967868912,Purdue,120.89171981266492,91.93765808500468,0.9588504575765554,0.6942394330277404,83.21258735617724,74.31583001226072,Alabama,0,,,,,,,,,,,,,,,,,0.278623910431203,0.4672262655796482,738863,,,,10,1,,,,Alabama,Purdue,-5.726917677488117,160.69825703486634,-5.5,-3.5,-2.2,3.3,71.2,101.4,20231209,22.599999999999994,122.0,99.4,73.1,29.5,121.3,91.8,70.0,,,,,,Alabama,21.669200000000004,118.22,96.5508,73.6185,28.95429999999999,120.892,91.9377,69.6461,Alabama,72.77166452597335,27.73190283035857,25.178920938892716,124.54281361575181,99.36389267685908,69.75372371733613,34.223511019525546,30.48996653245255,121.42241073081834,90.93244419836577,79.37796855262282,85.4564118354276,164.83438038805042,-6.078443282804784,71.86797752808988,77.18811009297153,82.89326707632128,160.0813771692928,-5.705156983349752,72.01181759620788,79.6249723678034,84.82799560273443,164.45296797053783,-5.203023234931038,71.2934632274637,-4.628092297214764,71.2934632274637,-3.921140477510491,71.2934632274637,Alabama Crimson Tide,Purdue Boilermakers,71.61454169013237,67.03104945290413,-4.583492237228242
2,Clemson Tigers,TCU Horned Frogs,2023-12-09 15:00:00-06:00,-2.0,,-2.0,-2.5,-2.5,-1.0,Clemson Tigers vs TCU Horned Frogs,12/09/2023,ClemsonTCU12-9,2023-12-09 00:00:00,ACC vs. B12,30 Clemson vs. 27 TCU,"TCU -0.3, 77-76 (51%)",85.20724595720473,0,N,Clemson,12/09/2023,115.26876546576209,98.04627135023036,0.8654146447139791,0.4883429186077,75.55838017583561,TCU,112.11197080083294,94.97519673938304,0.8707545603807303,0.5116570813923,75.86541966484911,71.94580039248564,Clemson,0,,,,,,,,,,,,,,,,,0.5718927340030769,0.5832706722994675,738863,,,,30,27,,,,Clemson,TCU,-0.30703948901350486,151.42379984068472,15.5,10.7,5.6,-9.9,71.2,101.4,20231209,18.299999999999997,115.5,97.2,67.3,16.799999999999997,112.5,95.7,73.8,,,,,,Clemson,17.222700000000003,115.269,98.0463,67.8482,17.136799999999994,112.112,94.9752,73.1593,Clemson,67.54242534332349,21.112874505685433,17.060464383189597,113.8526206007518,96.79215621756221,72.66547868276717,5.453300317652311,9.201911465307248,111.2157947832161,102.01388331790885,76.04092643856791,75.22674398311283,151.26767042168075,0.8141824554550823,69.75758426966291,75.2683967508686,75.57414326461775,150.84254001548635,-0.30574651374914197,69.7152643014045,78.95672987467042,73.18018044836164,152.13691032303205,5.776549426308776,68.93262175516385,10.79455504350615,68.93262175516385,10.684556372050388,68.93262175516385,Clemson Tigers,texas christian horned frogs,57.55320005597261,15.196248135111645,-42.356951920860965
3,Gonzaga Bulldogs,Washington Huskies,2023-12-09 22:00:00-06:00,4.0,,4.0,4.5,3.5,4.0,Gonzaga Bulldogs vs Washington Huskies,12/09/2023,GonzagaWashington12-9,2023-12-09 00:00:00,WCC at P12,7 Gonzaga at 56 Washington,"Gonzaga -3.2, 81-78 (61%)",80.1917375347752,0,H,Gonzaga,12/09/2023,115.81148647881504,96.33391830120672,0.8926066490025808,0.6148115357258981,81.39289544607213,Washington,113.42002821322414,98.25971295982777,0.8388997928718047,0.3851884642741019,78.14988572735896,74.5596781066266,Gonzaga,0,,,,,,,,,,,,,,,,,0.5617442801207203,0.5936096616853962,738863,,,,7,56,,,,Gonzaga,Washington,3.243009718713168,159.54278117343108,7.5,4.2,13.4,5.9,71.2,101.4,20231209,24.19999999999999,118.6,94.4,71.1,12.699999999999989,112.1,99.4,72.3,,,,,,Gonzaga,22.239400000000003,117.337,95.0976,71.1325,12.4101,111.964,99.5539,72.3167,Gonzaga,70.3795196907765,25.015253447291332,24.10602010065099,118.13742848895471,94.03140838830375,71.19775115013832,20.877102451441722,15.576478374969033,116.00356062411174,100.42708224914271,81.60463990039544,77.47176783401798,159.0764077344134,4.132872066377459,72.19845505617977,80.91626202011088,78.00323171094269,158.91949373105356,2.9130303091681924,72.24814133075843,80.05469634647513,77.84214538753844,157.89684173401355,2.2125509589366885,70.37729675576075,0.48958530440239656,70.37729675576075,3.1175734916866844,70.37729675576075,Gonzaga Bulldogs,Washington Huskies,35.161929169946596,48.14051877873453,12.978589608787935
4,Arkansas Razorbacks,Oklahoma Sooners,2023-12-09 15:00:00-06:00,-4.0,-4.5,-4.0,-3.5,-4.0,-3.5,Arkansas Razorbacks vs Oklahoma Sooners,12/09/2023,ArkansasOklahoma12-9,2023-12-09 00:00:00,SEC vs. B12,48 Arkansas vs. 32 Oklahoma,"Oklahoma -1.3, 74-73 (55%)",79.18641486446214,0,N,Arkansas,12/09/2023,111.78165391558368,97.7362367195352,0.8240691187099402,0.4481013322542324,73.11276262696566,Oklahoma,110.7090768053919,95.06052626765415,0.8522688891612716,0.5518986677457676,74.449415242547,71.72442945376868,Arkansas,0,,,,,,,,,,,,,,,,,0.609382256327352,0.6577000027476242,738863,,,,48,32,,,,Arkansas,Oklahoma,-1.3366526155813432,147.56217786951265,-0.6,-4.8,0.3,0.9,71.2,101.4,20231209,14.400000000000006,112.5,98.1,70.9,20.400000000000006,113.5,93.1,69.3,,,,,,Arkansas,14.0458,111.782,97.7362,71.3831,15.648499999999999,110.709,95.0605,69.3225,Arkansas,70.56923278796734,1.3758564143402878,7.627764815306696,108.31552985370055,100.68776503839386,69.72394908105667,24.799833590492167,19.157672006170497,112.5219856453494,93.36431363917886,71.27934899815504,75.7750776481783,147.05442664633335,-4.495728650023253,69.00800561797753,72.83223581778952,74.16347138526768,146.9957072030572,-1.33123556747816,69.5007717661517,68.92091931355793,77.21354866966232,146.13446798322025,-8.292629356104385,69.10625833704312,-16.18743418016153,69.10625833704312,-0.4146375500222632,69.10625833704312,Arkansas Razorbacks,Oklahoma Sooners,64.83807083005341,93.84219299227044,29.00412216221703
5,Cincinnati Bearcats,Xavier Musketeers,2023-12-09 17:30:00-06:00,1.0,,1.0,1.5,1.0,-1.0,Cincinnati Bearcats vs Xavier Musketeers,12/09/2023,CincinnatiXavier12-9,2023-12-09 00:00:00,B12 at BE,49 Cincinnati at 62 Xavier,"Xavier -1.9, 76-74 (57%)",75.473895341112,0,H,Cincinnati,12/09/2023,110.35762680772348,99.10180523483685,0.7750681959104726,0.4270577848562282,74.15500435303507,Xavier,109.4170246390936,95.77813125483178,0.8221553996661206,0.5729422151437717,76.07434460114959,73.13350807564865,Cincinnati,0,,,,,,,,,,,,,,,,,0.5908038760952293,0.778923117053007,738863,,,,49,62,,,,Cincinnati,Xavier,-1.9193402481145228,150.22934895418467,15.1,16.9,6.2,-8.8,71.2,101.4,20231209,17.900000000000006,114.4,96.5,69.4,13.5,110.2,96.7,72.1,,,,,,Cincinnati,13.981000000000009,111.811,97.83,69.921,10.973400000000012,108.013,97.0396,72.1625,Cincinnati,69.5339389757512,24.936455410626355,18.651501370945066,115.90743650132161,97.25593513037653,72.1136410085877,14.606140786533821,13.605778011845908,108.09619207362788,94.49041406178198,74.53892326520668,75.78122204206178,150.32014530726846,-1.2422987768551081,70.27724719101124,73.72055769735334,75.93207094012178,149.65262863747512,-2.211513242768433,70.8662101474719,73.95187501013928,75.07558523164349,149.02746024178276,-1.1237102215042114,70.42620102823548,4.913437639167682,70.42620102823548,8.617631662619004,70.42620102823548,Cincinnati Bearcats,Xavier Musketeers,46.20628559337459,31.991144538426997,-14.21514105494759
6,Troy Trojans,Dayton Flyers,2023-12-09 11:30:00-06:00,-14.0,-13.5,-14.0,-13.5,-13.5,-14.0,Troy Trojans vs Dayton Flyers,12/09/2023,Kansas St.LSU12-9,2023-12-09 00:00:00,B12 at SEC,55 Kansas St. at 92 LSU,"LSU -0.6, 73-72 (52%)",73.81725806774554,0,H,Kansas St.,12/09/2023,109.79348244969084,100.0030646680426,0.74537657517451,0.4774701286021859,72.48445141548717,LSU,108.2979753733243,97.87041769955066,0.7621103452725703,0.522529871397814,73.05509355840573,70.31719003819713,,0,,,,,,,,,,,,,,,,,0.6756877808920053,0.8057224784496759,738863,,,,55,92,,,,Kansas St.,LSU,-0.5706421429185582,145.5395449738929,-6.0,0.0,-17.4,-11.4,71.2,101.4,20231209,12.900000000000006,111.0,98.1,69.6,7.299999999999997,106.7,99.4,69.2,,,,,,Kansas St.,12.520299999999992,111.24,98.7197,70.0315,7.748500000000007,106.908,99.1595,69.2741,Kansas St.,69.26061060085055,1.6659327611870918,6.0626849308029644,106.70075441036471,100.63806947956174,68.30600066571459,-4.604208314773735,2.1930816941644693,100.92309344707961,98.73001175291512,71.55839292186529,71.79707015765392,143.3554630795192,-0.23867723578862865,67.64494382022471,72.06020784417002,72.91826288691652,144.97847073108653,-0.8580550427464999,68.13720694030899,67.11162180258174,68.43148844472425,135.543110247306,-1.3198666421425145,66.44543980069518,2.3330834012246697,66.44543980069518,-5.5792906891847736,66.44543980069518,Kansas State Wildcats,Louisiana State Tigers,90.87887802741321,41.20797123424098,-49.67090679317223
7,Auburn Tigers,Indiana Hoosiers,2023-12-09 13:00:00-06:00,6.5,7.5,6.5,6.5,7.0,7.0,Auburn Tigers vs Indiana Hoosiers,12/09/2023,AuburnIndiana12-9,2023-12-09 00:00:00,SEC vs. B10,15 Auburn vs. 53 Indiana,"Auburn -4.5, 74-70 (67%)",72.33642611192634,0,N,Auburn,12/09/2023,112.73343253827689,93.4535992164782,0.8963165622262962,0.6724477625668417,74.47207412710343,Indiana,109.64208859663523,96.75733638188376,0.8080942576544673,0.3275522374331583,69.9568340218556,71.17073777935923,,0,,,,,,,,,,,,,,,,,0.6812560685736267,0.5100669669433735,738863,,,,15,53,,,,Auburn,Indiana,4.515240105247827,144.428908148959,-5.3,-7.1,0.8,6.2,71.2,101.4,20231209,21.0,114.1,93.1,70.4,11.399999999999991,109.1,97.7,70.4,,,,,,Auburn,19.27940000000001,112.733,93.4536,70.229,12.884699999999995,109.642,96.7573,69.9177,Auburn,70.52503966900008,20.43519996303557,20.46144137107136,112.7315634593798,92.27012208830843,69.9625350353656,0.43812771053224087,4.856031902467747,104.42538663642544,99.5693547339577,76.52574702923121,69.72713183077366,146.25287886000487,6.798615198457554,69.60898876404495,74.18574708124304,69.68810483521982,143.87385191646285,4.497642246023219,68.96418754634831,76.71179600928643,65.85035415968737,142.5621501689738,10.86144184959906,69.29930559990122,13.857832211295332,69.29930559990122,-3.742162502394663,69.29930559990122,Auburn Tigers,Indiana Hoosiers,26.794249453351902,9.345197885500479,-17.449051567851424
8,Illinois Fighting Illini,Tennessee Volunteers,2023-12-09 11:00:00-06:00,-7.0,-6.5,-7.0,-6.5,-6.5,-7.0,Illinois Fighting Illini vs Tennessee Volunteers,12/09/2023,IllinoisTennessee12-9,2023-12-09 00:00:00,B10 at SEC,29 Illinois at 9 Tennessee,"Tennessee -6.9, 75-68 (75%)",71.92230710983631,0,H,Illinois,12/09/2023,109.55524419598264,95.4585154216383,0.8297670943582718,0.2499676064409204,68.32829292972495,Tennessee,112.49708339712,89.08968805080671,0.9360018083742784,0.7500323935590796,75.17888845093701,72.97676617138227,Illinois,0,,,,,,,,,,,,,,,,,0.3133607976471027,0.7135274229675125,738863,,,,29,9,,,,Illinois,Tennessee,-6.850595521212057,143.50718138066196,23.7,15.4,18.0,-5.7,71.2,101.4,20231209,22.200000000000003,114.7,92.5,71.4,24.400000000000006,114.2,89.8,71.0,,,,,,Illinois,16.764499999999998,110.998,94.2335,71.5192,20.789900000000003,111.053,90.2631,70.3987,Illinois,70.96031523102697,26.3356154991987,20.497884056720693,111.85567593589714,91.35779187917638,70.765048993299,22.151677743979725,20.685657797267137,109.88218077028338,89.19652297301624,70.31244439053275,76.26448791657303,146.57693230710578,-5.952043526040285,71.1994382022472,67.92795919916621,75.03793356227261,142.96589276143882,-7.109974363106403,70.71430765505617,67.46463589242114,71.79020166632701,139.25483755874814,-4.325565773905865,70.52682842561187,0.4972957045467865,70.52682842561187,14.618659942403966,70.52682842561187,Illinois Fighting Illini,Tennessee Volunteers,74.75074624530771,48.11125582831352,-26.639490416994192
9,Wisconsin Badgers,Arizona Wildcats,2023-12-09 14:15:00-06:00,-9.0,-9.5,-9.0,-9.5,-10.0,-10.0,Wisconsin Badgers vs Arizona Wildcats,12/09/2023,WisconsinArizona12-9,2023-12-09 00:00:00,B10 at P12,22 Wisconsin at 5 Arizona,"Arizona -7.2, 76-69 (76%)",71.34271774207053,0,H,Wisconsin,12/09/2023,112.91067366847972,97.51483951378232,0.8436727441777097,0.2434681089285778,69.13652120419356,Arizona,117.73535395711762,92.1353955995945,0.9437243293714253,0.7565318910714222,76.29983937514776,69.27725526676033,Wisconsin,0,,,,,,,,,,,,,,,,,0.2847006283456246,0.6922677048206601,738863,,,,22,5,,,,Wisconsin,Arizona,-7.163318170954199,145.4363605793413,14.5,12.8,17.6,3.1,71.2,101.4,20231209,23.39999999999999,118.3,94.9,64.2,27.700000000000003,118.5,90.8,75.0,,,,,,Wisconsin,18.134599999999992,114.398,96.2634,64.5473,22.875100000000003,116.224,93.3489,74.0483,Wisconsin,64.74883843417062,29.9233512296401,23.25253757284603,120.2080807954581,96.95554322261202,75.05716801440035,34.75972831263876,27.05688948102381,114.61601307517954,87.55912359415572,69.64705639382021,77.11499159620787,146.76204799002807,-7.467935202387665,67.62640449438202,68.73163747702458,76.15670565270861,144.8883431297332,-7.425068175684032,67.12946396896068,68.88031211428257,76.9130543932702,145.79336650755278,-8.032742278987627,68.25652310520796,-5.830431383918878,68.25652310520796,7.78820579935045,68.25652310520796,Wisconsin Badgers,Arizona Wildcats,80.4317030846224,71.06481411219383,-9.366888972428569
