,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.69,59.23,44.85,35.46,26.87,18.82,4.313496280552604
1,Duke,FinalFour,1,100.0,83.34,59.76,42.69,27.97,14.05,8.23,11.15066828675577
2,Arizona,FinalFour,9,100.0,79.42,52.01,35.54,19.65,10.89,5.69,16.57469244288225
3,Connecticut,EliteEight,12,100.0,70.65,45.02,28.82,18.06,10.34,5.64,16.73049645390071
4,Gonzaga,EliteEight,16,100.0,70.56,48.67,31.69,19.06,9.41,5.25,18.047619047619047
5,Vanderbilt,EliteEight,13,100.0,66.53,43.61,27.15,16.72,9.85,5.06,18.76284584980237
6,Louisville,SweetSixteen,2,100.0,75.18,51.33,29.44,18.66,9.26,4.66,20.459227467811157
7,BYU,SweetSixteen,3,100.0,72.76,45.66,27.46,15.44,8.72,4.09,23.449877750611247
8,Iowa St.,FinalFour,8,100.0,69.98,45.93,25.71,15.14,7.86,3.77,25.525198938992045
9,Purdue,SweetSixteen,4,100.0,65.68,42.15,25.85,12.49,7.19,3.75,25.666666666666668
10,Houston,SweetSixteen,13,100.0,67.18,42.42,20.28,11.81,6.22,3.56,27.089887640449437
11,Alabama,SweetSixteen,14,100.0,63.38,37.15,22.95,13.02,6.49,3.18,30.44654088050314
12,Michigan St.,EliteEight,9,100.0,76.03,47.74,30.22,10.19,5.88,3.16,30.645569620253163
13,Illinois,midwest,5,100.0,56.53,32.96,20.23,11.04,5.83,2.69,36.17472118959108
14,Iowa,south,7,100.0,61.63,32.54,18.45,10.56,5.83,2.42,40.32231404958678
15,Tennessee,west,6,100.0,56.25,35.85,17.92,10.12,4.42,2.19,44.662100456621005
16,Kansas,south,5,100.0,65.33,38.32,19.63,9.09,4.55,2.14,45.72897196261682
17,St. John's,midwest,8,100.0,62.03,27.76,13.02,6.4,3.61,1.61,61.11180124223602
18,Florida,east,9,100.0,55.99,22.68,11.48,6.51,3.12,1.56,63.1025641025641
19,Virginia,east,5,100.0,58.47,34.21,12.45,7.07,3.36,1.42,69.42253521126761
20,North Carolina,SweetSixteen,9,100.0,59.66,34.28,16.51,7.99,3.19,1.19,83.03361344537815
21,UCLA,west,11,100.0,43.75,25.84,14.52,7.4,2.41,1.09,90.74311926605503
22,Arkansas,SweetSixteen,15,100.0,60.46,30.07,15.44,6.59,3.34,1.07,92.45794392523365
23,Nebraska,SweetSixteen,8,100.0,64.16,30.79,15.56,7.23,2.74,1.01,98.009900990099
24,USC,south,6,100.0,58.62,24.83,11.86,5.43,2.4,0.68,146.05882352941174
25,Georgia,midwest,7,100.0,59.48,24.66,11.44,4.81,2.01,0.66,150.5151515151515
26,Clemson,east,6,100.0,55.17,24.59,13.15,4.37,1.68,0.64,155.25
27,LSU,east,7,100.0,56.15,26.18,11.97,4.02,1.44,0.48,207.33333333333334
28,Auburn,midwest,6,100.0,57.01,23.47,10.33,3.79,1.35,0.46,216.3913043478261
29,Saint Louis,midwest,11,100.0,42.99,21.54,10.26,4.05,1.39,0.43,231.5581395348837
30,Saint Mary's,east,8,100.0,44.01,15.31,6.4,2.92,1.14,0.43,231.5581395348837
31,Texas Tech,west,5,100.0,64.3,35.74,12.29,4.82,1.44,0.39,255.4102564102564
32,Ohio St.,west,9,100.0,54.86,15.68,8.95,3.7,1.21,0.39,255.4102564102564
33,Utah St.,south,8,100.0,49.29,22.99,9.84,3.31,1.21,0.37,269.27027027027026
34,Boise St.,west,8,100.0,45.14,20.76,10.12,3.44,0.9,0.28,356.1428571428571
35,Miami FL,midwest,10,100.0,40.52,20.55,6.43,2.3,0.81,0.25,399.0
36,SMU,south,9,100.0,50.71,20.65,9.95,3.29,1.09,0.23,433.78260869565213
37,Seton Hall,west,7,100.0,55.38,23.71,9.39,2.98,0.79,0.17,587.235294117647
