,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
36,Seton Hall,midwest,6,100.0,52.0,19.94,5.45,1.98,0.58,0.16,624.0
37,Butler,east,8,100.0,49.09,9.06,4.09,1.26,0.57,0.12,832.3333333333334
38,Liberty,west,15,100.0,33.85,10.81,3.65,1.09,0.17,0.11,908.0909090909091
39,UCF,south,9,100.0,49.54,18.5,6.25,2.24,0.85,0.1,999.0
40,McNeese St.,midwest,12,100.0,42.66,18.08,4.92,1.39,0.32,0.1,999.0
41,Akron,east,12,100.0,39.71,19.4,3.91,1.31,0.36,0.09,1110.111111111111
42,Arizona St.,midwest,11,100.0,48.0,16.92,4.7,1.3,0.23,0.06,1665.6666666666667
43,California,east,9,100.0,50.91,12.06,3.69,1.22,0.31,0.05,1999.0
44,Yale,midwest,9,100.0,46.12,18.1,5.95,1.15,0.18,0.05,1999.0
45,Siena,south,14,100.0,25.14,7.43,2.3,0.76,0.11,0.05,1999.0
46,Virginia Tech,west,9,100.0,44.2,13.73,6.18,2.24,0.37,0.04,2499.0
47,Colorado,west,11,100.0,46.64,17.58,6.72,2.66,0.29,0.04,2499.0
48,Tulsa,south,12,100.0,41.05,14.49,3.84,0.57,0.14,0.04,2499.0
49,UNC Wilmington,south,13,100.0,29.3,11.25,1.94,0.73,0.24,0.03,3332.3333333333335
50,Belmont,west,12,100.0,47.03,16.46,6.0,1.92,0.29,0.02,4999.0
51,Arkansas St.,midwest,14,100.0,22.58,8.33,1.86,0.4,0.16,0.02,4999.0
52,Utah Valley,east,13,100.0,38.69,14.25,2.54,0.48,0.05,0.02,4999.0
53,North Dakota St.,midwest,15,100.0,33.55,8.36,2.02,0.45,0.04,0.02,4999.0
54,East Tennessee St.,east,15,100.0,26.61,7.13,2.72,0.4,0.11,0.01,9999.0
55,LIU,east,16,100.0,12.02,2.58,0.42,0.1,0.06,0.01,9999.0
56,High Point,midwest,13,100.0,28.15,10.85,2.43,0.61,0.16,0.0,0.0
57,UC San Diego,west,13,100.0,36.68,16.57,3.18,0.8,0.01,0.0,0.0
58,Youngstown St.,west,16,100.0,32.28,10.7,2.56,0.42,0.01,0.0,0.0
59,Northern Colorado,east,14,100.0,33.1,10.15,2.45,0.31,0.01,0.0,0.0
60,Lipscomb,west,14,100.0,29.0,7.62,1.34,0.24,0.01,0.0,0.0
61,Vermont,south,16,100.0,22.39,6.62,1.2,0.09,0.01,0.0,0.0
62,Southern,midwest,16,100.0,25.35,7.68,1.13,0.24,0.0,0.0,0.0
63,Colgate,south,15,100.0,24.02,6.82,1.21,0.2,0.0,0.0,0.0
