muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID,Opp_TeamID,TeamID,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Team_Opp,TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,TeamID_y,Team_Standardized_Tm,Tm_y,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Team_Standardized_Opp,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team,home_team,date,teams,commence_time,DraftKings,BetMGM spreads,FanDuel,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
South FloridaWestern Kentucky11-27,2025-11-27,Amer vs. CUSA,65 South Florida vs. 139 Western Kentucky,"South Florida -9.1, 91-82 (77%)",57.466425875038944,0,N,South Florida,11/27/2025,117.24663034825494,104.27067215424768,0.7939382207245921,0.7722537845373623,90.6792257942467,Western Kentucky,108.07702846435248,106.88309321651604,0.5318937157753849,0.2277462154626377,81.54437120333952,77.79788584497507,,0,,,,,,,,,,,,,,,,,0.8879008430017851,0.7002303382535287,739582,,,,65,139,,,,South Florida,Western Kentucky,9.134854590907182,172.22359699758624,-2.6,-3.0,4.0,6.6,71.2,101.4,20251127,9.700000000000003,115.0,105.3,73.4,1.8999999999999915,107.6,105.7,73.8,,,,,,760,982,760,12.975999999999999,117.247,104.271,74.0169,Western Kentucky,982,1.1940000000000026,108.077,106.883,73.2101,South Florida,72.90220232865465,16.665491311129312,13.428969203725465,118.88175653730437,105.45278733357888,760,South Florida,South Florida,72.70078427248207,8.24257749125756,4.909547094613711,109.44377224959959,104.53422515498588,Western Kentucky,91.20261709660262,85.01099818496108,176.2136152815637,6.191618911641541,76.08033707865168,94.05769197662538,84.58254782340562,178.640239800031,9.475144153219759,76.10652599283708,91.22954594827895,84.72487031209312,175.95441626037206,6.504675636185837,74.43886635511744,6.269921561581043,74.43886635511744,-1.9354105252330527,74.43886635511744,South Florida,Western Kentucky,11/27/2025,South Florida vs Western Kentucky,,,,,,27.52084968365187,,,,South Florida,South Florida,1
Colorado St.Wichita St.11-27,2025-11-27,MWC vs. Amer,88 Colorado St. vs. 104 Wichita St.,"Colorado St. -1.4, 71-69 (56%)",63.18406994305333,0,N,Colorado St.,11/27/2025,116.18234249749456,107.12272969564305,0.7178122572177636,0.5579563054813098,70.80920325053282,Wichita St.,109.75840910283928,103.26987532086947,0.6683570349719141,0.4420436945186902,69.38975606453522,63.45199801805348,,0,,,,,,,,,,,,,,,,,0.8170460605555355,0.7796433371517123,739582,,,,88,104,,,,Colorado St.,Wichita St.,1.4194471859975977,140.19895931506804,-6.7,-5.9,-5.8,0.9,71.2,101.4,20251127,10.5,119.8,109.3,65.3,9.099999999999994,111.1,102.0,69.3,,,,,,160,985,160,9.058999999999997,116.182,107.123,63.6921,Wichita St.,985,6.4879999999999995,109.758,103.27,69.3895,Colorado St.,63.573065558872926,8.946240013346419,8.080521059873362,120.8481629982936,112.76764193842024,160,Colorado St.,Colorado St.,67.77226144663167,20.02911711285678,11.142604947472732,110.18488988562441,99.04228493815168,Wichita St.,76.59236099660924,76.11367441036167,152.7060354069709,0.47868658624757643,63.55744382022471,73.4470577891746,71.97477057475191,145.42182836392652,1.4722872144226784,62.07251366502809,71.42790086958385,74.15043857099903,145.57833944058288,-2.7225377014151775,60.51250589915437,-6.7065266586372445,60.51250589915437,-4.054337895243343,60.51250589915437,Colorado St.,Wichita St.,11/27/2025,Colorado St. vs Wichita St.,2025-11-27 19:00:00-06:00,1.5,1.5,1.5,44.32015031835318,73.84964172116139,29.529491402808212,-8.206526658637245,-14.106526658637245,Wichita St.,Wichita St.,1
DaytonGeorgetown11-27,2025-11-27,A10 vs. BE,82 Dayton vs. 74 Georgetown,"Georgetown -1.0, 75-74 (54%)",72.1798932081931,0,N,Dayton,11/27/2025,110.45503253187027,101.01857679459746,0.7363332366228464,0.4613027638221936,73.74162921829627,Georgetown,113.93161355362328,102.80227091558484,0.7653244347440071,0.5386972361778064,74.7429106081606,69.82225772862009,,0,,,,,,,,,,,,,,,,,0.7340226482304616,0.7631861963752723,739582,,,,82,74,,,,Dayton,Georgetown,-1.0012813898643316,148.48453982645685,6.1,3.7,3.4,-2.7,71.2,101.4,20251127,12.0,112.1,100.1,68.8,11.0,112.8,101.8,71.0,,,,,,181,266,181,9.435999999999993,110.455,101.019,68.3006,Georgetown,266,11.129999999999995,113.932,102.802,71.2038,Dayton,68.4489713757412,0.5877591409401042,7.393273264361683,108.77403287151512,101.38075960715341,181,Dayton,Dayton,70.6200087444205,2.2613598122073455,7.463971850320675,108.70201072202467,101.23803887170399,Georgetown,77.21154253928151,76.39624546240275,153.60778800168424,0.815297076878764,68.6067415730337,76.48859538675465,77.52799063864302,154.01658602539766,-1.0393952518883651,68.30424525674157,73.73024868305806,73.78530263960991,147.515551322668,-0.05505395655184486,67.89138984693022,-1.1362307562108782,67.89138984693022,4.141374780662744,67.89138984693022,Dayton,Georgetown,11/27/2025,Dayton vs Georgetown,,,,,,54.30864165395201,,,,Dayton,Dayton,1
FurmanRichmond11-27,2025-11-27,SC vs. A10,173 Furman vs. 110 Richmond,"Richmond -5.1, 75-70 (69%)",47.50932269050495,0,N,Furman,11/27/2025,107.83222094441814,109.89414971391552,0.4457585821102437,0.3095552675225682,70.34737987405677,Richmond,112.61028537115028,107.0309145996458,0.6420737996231486,0.6904447324774318,75.42976799766826,65.5329193657083,,0,,,,,,,,,,,,,,,,,0.8338064389750167,0.9179675719173768,739582,,,,173,110,,,,Furman,Richmond,-5.082388123611494,145.77714787172505,-18.0,-16.7,-4.6,13.4,71.2,101.4,20251127,-1.5999999999999943,108.2,109.8,68.0,7.0,112.8,105.8,69.0,,,,,,255,680,255,-2.062000000000012,107.832,109.894,67.4999,Richmond,680,5.5789999999999935,112.61,107.031,67.6224,Furman,67.23598054699761,-8.375091004849766,-3.3757289520241525,105.68643952052135,109.06216847254548,255,Furman,Furman,68.62692897621909,16.25118520286845,11.53487104678964,115.53340674443015,103.9985356976405,Richmond,74.39658200917492,80.49177315338075,154.88835516255568,-6.0951911442058275,65.89887640449439,72.96809439337108,78.23961433687579,151.20770873024685,-5.271519943504714,64.10821963146067,70.24652589765215,80.53043910524723,150.77696500289937,-10.283913207595077,64.80616378715243,-15.959344893850414,64.80616378715243,-11.665109481687445,64.80616378715243,Furman,Richmond,11/27/2025,Furman vs Richmond,,,,,,93.57366714591618,,,,Furman,Furman,1
Saint LouisSanta Clara11-27,2025-11-27,A10 vs. WCC,61 Saint Louis vs. 59 Santa Clara,"Santa Clara -0.2, 80-79 (51%)",80.48589373640664,0,N,Saint Louis,11/27/2025,114.51353995377204,101.6558601397404,0.7973233774542323,0.492018017671053,79.32331616449004,Santa Clara,114.2369969175231,101.12918438869416,0.8024343745272919,0.507981982328947,79.54386955457608,73.64391915794089,,0,,,,,,,,,,,,,,,,,0.6890422013538506,0.6958421342131041,739582,,,,61,59,,,,Saint Louis,Santa Clara,-0.2205533900860388,158.86718571906613,-0.3,-3.5,10.3,10.6,71.2,101.4,20251127,15.399999999999991,115.1,99.7,73.7,14.5,116.1,101.6,70.0,,,,,,708,734,708,12.85799999999999,114.514,101.656,73.1412,Santa Clara,734,13.10799999999999,114.237,101.129,70.1308,Saint Louis,74.42197813697686,20.29550434198552,15.63865974519515,113.59508999395175,97.9564302487566,708,Saint Louis,Saint Louis,68.6692051794804,33.84326965879696,25.417319947512905,119.01077831675579,93.59345836924292,Santa Clara,83.56349788356269,82.7132255584735,166.2767234420362,0.8502723250891933,72.45786516853933,82.27866253831867,82.50736779251369,164.78603033083238,-0.2287052541950203,72.04284928314605,75.25759517419868,82.52100849967157,157.77860367387024,-7.263413325472882,71.77665851897288,-9.724133248399596,71.77665851897288,-0.21532997555692646,71.77665851897288,Saint Louis,Santa Clara,11/27/2025,Saint Louis vs Santa Clara,2025-11-27 18:00:00-06:00,1.5,1.5,1.5,44.32015031835318,82.28050529499298,37.9603549766398,-11.224133248399596,-14.724133248399596,Santa Clara,Santa Clara,1
ArkansasDuke11-27,2025-11-27,SEC vs. ACC,25 Arkansas vs. 2 Duke,"Duke -6.4, 81-74 (72%)",80.66270769558946,0,N,Arkansas,11/27/2025,119.12199703400108,98.70468639279896,0.8968015583016713,0.2799300424615539,74.19666951227491,Duke,122.39640122945887,93.41874001306752,0.9571801362726822,0.720069957538446,80.54987336828276,71.68492182374843,Arkansas,0,,,,,,,,,,,,,,,,,0.2870479430939441,0.5087600337959276,739582,,,,25,2,,,,Arkansas,Duke,-6.353203856007852,154.74654288055768,-6.6,-2.1,2.8,9.4,71.2,101.4,20251127,18.099999999999994,117.8,99.7,71.9,32.10000000000001,125.2,93.1,69.5,,,,,,37,201,37,20.417299999999997,119.122,98.7047,71.7544,Duke,201,28.9773,122.396,93.4187,69.5847,Arkansas,71.234776447494,14.585533175669957,17.11151569388791,117.11822068395415,100.00670499006624,37,Arkansas,Arkansas,70.09093968936533,36.52890602268404,31.906163335358393,122.91353416414205,91.00737082878366,Duke,75.90855386803847,86.39631784511225,162.3048717131507,-10.487763977073783,70.18328651685394,76.96090103935454,83.55056780307633,160.51146884243087,-6.5896667637217945,70.12652243932584,73.71180283479617,85.00898371890234,158.72078655369853,-11.297180884106169,70.1251744349259,-15.387828485874792,70.1251744349259,-4.628261512705109,70.1251744349259,Arkansas,Duke,11/27/2025,Arkansas vs Duke,,,,,,92.86087427491866,,,,Arkansas,Arkansas,1
East CarolinaSt. Bonaventure11-27,2025-11-27,Amer vs. A10,227 East Carolina vs. 126 St. Bonaventure,"St. Bonaventure -5.8, 75-69 (72%)",43.93668245311372,0,N,East Carolina,11/27/2025,104.12589125094766,109.14605430983096,0.3678405403369016,0.2835268923458879,69.35256107929743,St. Bonaventure,109.24598004206986,105.64418277820172,0.595208969833836,0.7164731076541121,75.17469751447075,67.78405712905958,,0,,,,,,,,,,,,,,,,,0.8595651549519548,0.939272940520915,739582,,,,227,126,,,,East Carolina,St. Bonaventure,-5.82213643517332,144.52725859376818,-14.1,-12.6,-11.8,2.2,71.2,101.4,20251127,-7.799999999999997,101.5,109.3,71.1,4.799999999999997,111.3,106.5,67.6,,,,,,206,781,206,-5.019999999999996,104.126,109.146,70.4175,St. Bonaventure,781,3.6019999999999897,109.246,105.644,67.0472,East Carolina,71.04059125606477,-22.74735257323288,-11.395545447721592,100.20933156637186,111.60487701409342,206,East Carolina,East Carolina,67.84193428682701,6.42711838034681,7.12290355913135,112.70023876740063,105.57733520826928,St. Bonaventure,71.96378511235953,80.98669466292132,152.95047977528085,-9.022909550561792,67.50505617977527,71.93617162793612,77.97523067206652,149.91140230000264,-6.039059044130397,66.31033997191012,70.62617756068853,83.96433446664396,154.5905120273325,-13.33815690595543,67.6900438720686,-19.748212187922,67.6900438720686,-9.4766061420896,67.6900438720686,East Carolina,St. Bonaventure,11/27/2025,East Carolina vs St. Bonaventure,,,,,,96.9999217848237,,,,East Carolina,East Carolina,1
NevadaWashington11-27,2025-11-27,MWC vs. B10,120 Nevada vs. 55 Washington,"Washington -6.5, 77-70 (74%)",55.55697327555141,0,N,Nevada,11/27/2025,108.62777557659246,104.48924099570549,0.6098531061662311,0.2649054122849283,70.02695440381461,Washington,117.06333870419698,103.04048826684254,0.8126498730899213,0.7350945877150716,76.52598440624215,67.26448473910675,,0,,,,,,,,,,,,,,,,,0.6747840791962156,0.8520196099728835,739582,,,,120,55,,,,Nevada,Washington,-6.499030002427531,146.55293881005676,5.2,8.5,1.9,-3.3,71.2,101.4,20251127,6.400000000000006,111.7,105.3,68.6,14.700000000000003,115.7,101.0,68.7,,,,,,535,964,535,4.138999999999996,108.628,104.489,67.8534,Washington,964,14.022999999999996,117.063,103.04,69.0476,Nevada,68.50897928175344,6.989351545884215,9.324734999643384,114.36951382364444,105.04477882400103,535,Nevada,Nevada,67.19968448569513,5.598496670786034,9.88893279391409,106.20628504822534,96.31735225431125,Washington,73.6440138537996,79.5288375,153.17285135379962,-5.884823646200388,66.19129213483146,72.63565996579774,79.37659694110782,152.01225690690558,-6.740936975310078,65.8021688460674,70.2443814663586,71.14124666140177,141.38562812776036,-0.8968651950431621,64.65985663161314,0.8993247681922867,64.65985663161314,3.3623125448438813,64.65985663161314,Nevada,Washington,11/27/2025,Nevada vs Washington,2025-11-27 15:30:00-06:00,-5.5,-5.5,-5.5,69.97944856925476,46.587233388036395,-23.39221518121836,6.399324768192287,14.899324768192287,Washington,Nevada,0
BYUMiami FL11-27,2025-11-27,B12 vs. ACC,15 BYU vs. 42 Miami FL,"BYU -6.3, 87-81 (70%)",77.75799759977716,0,N,BYU,11/27/2025,123.23918973754232,98.92087304251204,0.9260664005174408,0.7030051098196619,87.08395316427081,Miami FL 6,117.1614360520625,101.35933427742292,0.8410590773178271,0.2969948901803381,80.79754751794266,74.95401949799144,BYU,0,,,,,,,,,,,,,,,,,0.6297385256354628,0.4181058385020136,739582,,,,15,42,,,,BYU,Miami FL,6.286405646328149,167.88150068221347,-6.6,-7.4,1.6,8.2,71.2,101.4,20251127,26.599999999999994,125.3,98.7,70.6,15.800000000000011,115.4,99.6,72.6,,,,,,86,465,86,24.3181,123.239,98.9209,70.2864,Miami FL,465,15.802000000000007,117.161,101.359,74.2776,BYU,70.99503623968735,24.333319220279893,22.794794958147094,120.74811400820882,97.9533190500617,86,BYU,BYU,72.91609669399146,24.551142821532213,20.21530471121974,115.45681984710056,95.2415151358808,Miami FL 6,88.60001237284752,80.86234554550892,169.46235791835642,7.7376668273386,71.98820224719098,90.32785488067047,83.80739520307615,174.13525008374663,6.520459677594317,73.32450989662922,82.4593867424054,81.0909141017076,163.550300844113,1.368472640697803,72.7061927984055,-0.1583712474869685,72.7061927984055,-4.798608724694773,72.7061927984055,BYU,Miami FL 6,11/27/2025,BYU vs Miami FL,2025-11-27 16:00:00-06:00,8.5,8.5,9.5,18.2795768782416,50.60170086792577,32.32212398968417,-9.658371247486969,-17.058371247486967,Miami FL,Miami FL,1
CharlotteIllinois St.11-27,2025-11-27,Amer vs. MVC,190 Charlotte vs. 98 Illinois St.,"Illinois St. -6.9, 76-69 (75%)",43.18445316934943,0,N,Charlotte,11/27/2025,108.889417391455,111.98145869081108,0.4201871148249022,0.2506972040548735,68.79559564623042,Illinois St.,113.01801608182704,105.67192425751747,0.6841461591335414,0.7493027959451264,75.66745811291092,64.28131029822121,,0,,,,,,,,,,,,,,,,,0.8060167294366445,0.9254789597950324,739582,,,,190,98,,,,Charlotte,Illinois St.,-6.871862466680497,144.46305375914136,-8.5,-11.7,1.7,10.2,71.2,101.4,20251127,-2.9000000000000057,110.1,113.0,64.5,4.700000000000003,110.3,105.6,68.2,,,,,,138,319,138,-3.0919999999999987,108.889,111.981,65.7098,Illinois St.,319,7.346000000000004,113.018,105.672,68.1379,Charlotte,63.27819348490131,2.2488466413095125,1.392337055468101,113.50515986522788,112.11282280975979,138,Charlotte,Charlotte,67.45104101333084,12.051254312569874,7.329124805361036,107.81835921751853,100.4892344121575,Illinois St.,70.83980839039957,75.9416618326574,146.78147022305697,-5.101853442257834,61.782303370786515,71.35836288527888,78.48612728052495,149.84449016580385,-7.127764395246075,62.88381715477528,67.43105002181292,71.46160831183163,138.89265833364453,-4.030558290018703,59.94634865167924,-5.876185478872699,59.94634865167924,-5.0954396353927365,59.94634865167924,Charlotte,Illinois St.,11/27/2025,Charlotte vs Illinois St.,2025-11-27 12:30:00-06:00,-5.5,-5.5,-4.5,66.58824291023754,71.2136370800742,4.625394169836653,-1.3761854788726993,-13.076185478872699,Illinois St.,Illinois St.,1
