,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.44,74.29,60.14,45.19,33.26,23.32,3.2881646655231562
1,Arizona,FinalFour,9,100.0,80.4,60.79,41.61,23.92,15.11,8.17,11.239902080783354
2,Houston,EliteEight,9,100.0,77.05,55.48,40.38,20.56,13.62,7.77,11.870012870012872
3,Illinois,SweetSixteen,2,100.0,78.03,51.48,32.53,20.02,12.55,6.4,14.624999999999998
4,Purdue,EliteEight,12,100.0,78.87,52.12,32.65,20.57,11.16,5.19,18.267822736030826
5,Connecticut,EliteEight,13,100.0,75.27,48.47,27.41,15.31,9.38,4.71,20.231422505307858
6,Florida,SweetSixteen,14,100.0,70.89,46.93,29.92,16.53,8.63,4.34,22.04147465437788
7,Duke,FinalFour,1,100.0,82.81,47.94,28.15,16.62,7.4,3.68,26.173913043478258
8,Virginia,SweetSixteen,3,100.0,67.38,45.04,27.23,15.66,8.21,3.67,26.247956403269754
9,Gonzaga,EliteEight,16,100.0,69.25,42.4,26.03,15.29,6.87,3.48,27.735632183908045
10,Iowa St.,SweetSixteen,8,100.0,68.36,45.24,24.73,14.25,6.27,3.28,29.48780487804878
11,Alabama,SweetSixteen,9,100.0,69.55,36.69,21.97,12.02,5.59,2.61,37.31417624521073
12,Louisville,south,6,100.0,58.56,31.52,17.63,9.8,5.02,2.32,42.10344827586208
13,Nebraska,FinalFour,8,100.0,64.48,36.66,18.27,9.56,4.89,2.05,47.78048780487806
14,Texas Tech,west,5,100.0,58.68,36.65,20.37,10.93,3.99,2.03,48.26108374384237
15,Vanderbilt,SweetSixteen,15,100.0,55.28,29.13,15.12,7.78,4.15,1.9,51.63157894736842
16,Michigan St.,SweetSixteen,4,100.0,73.59,42.95,20.64,7.28,3.9,1.71,57.4795321637427
17,Arkansas,east,5,100.0,59.94,39.21,12.66,5.82,3.06,1.36,72.52941176470588
18,Kansas,south,5,100.0,63.92,38.0,18.24,8.51,3.79,1.31,75.33587786259541
19,BYU,SweetSixteen,13,100.0,60.24,32.12,13.7,5.24,2.35,1.21,81.64462809917356
20,Iowa,east,7,100.0,54.27,23.8,14.33,5.21,2.74,1.18,83.7457627118644
21,Tennessee,west,7,100.0,54.4,27.78,17.63,8.44,2.97,1.14,86.71929824561404
22,Saint Louis,midwest,8,100.0,54.13,32.07,17.96,8.44,3.45,1.08,91.5925925925926
23,St. John's,midwest,5,100.0,59.14,27.8,16.08,7.37,2.77,0.91,108.89010989010988
24,Georgia,midwest,6,100.0,57.16,26.68,11.86,5.31,1.65,0.48,207.33333333333334
25,Saint Mary's,midwest,10,100.0,45.39,21.69,10.13,4.17,1.64,0.45,221.2222222222222
26,Clemson,east,6,100.0,47.61,24.72,7.82,2.54,1.06,0.41,242.90243902439028
27,SMU,south,8,100.0,50.82,17.09,8.53,3.29,1.28,0.4,248.99999999999997
28,Auburn,west,9,100.0,57.09,28.41,12.92,5.71,1.13,0.38,262.15789473684214
29,North Carolina,west,6,100.0,51.44,26.43,11.7,4.45,0.92,0.36,276.77777777777777
30,N.C. State,east,10,100.0,45.73,17.16,8.12,2.74,1.14,0.34,293.1176470588235
31,Kentucky,midwest,7,100.0,54.61,23.63,9.16,3.33,0.92,0.26,383.6153846153846
32,Wisconsin,midwest,9,100.0,45.87,23.4,7.2,3.77,0.86,0.26,383.6153846153846
33,Utah St.,south,9,100.0,49.18,16.48,6.47,2.43,0.95,0.24,415.6666666666667
34,Villanova,south,7,100.0,54.99,26.4,10.77,3.49,0.87,0.22,453.54545454545456
35,Ohio St.,south,11,100.0,41.44,11.03,3.62,1.32,0.41,0.22,453.54545454545456
36,New Mexico,west,11,100.0,48.56,16.27,6.03,2.37,0.56,0.21,475.19047619047626
37,Texas A&M,west,8,100.0,42.91,17.62,6.59,2.68,0.74,0.18,554.5555555555555
38,UCLA,west,10,100.0,45.6,18.86,7.66,2.63,0.74,0.17,587.235294117647
39,USC,south,10,100.0,45.01,18.51,4.92,1.54,0.53,0.12,832.3333333333334
40,Tulsa,south,12,100.0,36.08,18.74,5.88,1.23,0.47,0.11,908.0909090909091
41,Virginia Tech,midwest,11,100.0,42.84,15.37,5.19,2.04,0.53,0.06,1665.6666666666667
