,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.22,60.22,45.5,33.98,23.66,16.09,5.215040397762586
1,Duke,FinalFour,1,100.0,77.98,55.35,42.17,25.64,14.39,8.29,11.062726176115804
2,Iowa St.,FinalFour,8,100.0,81.88,62.45,40.46,24.37,15.01,7.45,12.422818791946309
3,Connecticut,EliteEight,12,100.0,77.12,57.83,35.98,22.45,12.84,6.53,14.313935681470138
4,Vanderbilt,EliteEight,13,100.0,68.51,45.37,29.56,18.97,11.52,6.26,14.97444089456869
5,Gonzaga,EliteEight,16,100.0,67.99,44.03,25.7,15.95,8.8,5.08,18.68503937007874
6,Arizona,FinalFour,9,100.0,75.25,44.2,31.33,16.88,9.66,4.87,19.533880903490758
7,Louisville,SweetSixteen,2,100.0,60.02,40.4,24.31,16.3,9.02,4.73,20.14164904862579
8,BYU,SweetSixteen,3,100.0,70.76,54.12,31.66,16.24,9.15,4.56,20.92982456140351
9,Houston,SweetSixteen,13,100.0,61.5,41.21,19.62,13.24,6.89,3.92,24.510204081632654
10,Purdue,SweetSixteen,4,100.0,75.66,46.74,27.59,13.05,6.98,3.73,25.80965147453083
11,Illinois,SweetSixteen,14,100.0,68.24,42.1,25.7,13.74,7.97,3.61,26.70083102493075
12,Alabama,SweetSixteen,8,100.0,63.3,37.68,19.24,10.11,4.96,2.81,34.587188612099645
13,St. John's,west,11,100.0,58.77,33.71,19.02,11.07,5.18,2.61,37.31417624521073
14,Michigan St.,EliteEight,9,100.0,68.52,38.69,22.52,9.46,5.04,2.43,40.15226337448559
15,Tennessee,west,7,100.0,59.26,27.72,13.58,7.8,3.62,1.73,56.80346820809248
16,Florida,east,7,100.0,59.02,35.41,18.77,8.34,3.33,1.65,59.60606060606061
17,Kansas,south,6,100.0,61.57,31.61,16.82,10.35,4.25,1.56,63.1025641025641
18,Arkansas,SweetSixteen,15,100.0,54.25,32.83,15.62,7.5,3.09,1.25,79.0
19,North Carolina,SweetSixteen,9,100.0,60.25,35.59,16.05,6.85,2.77,1.19,83.03361344537815
20,Ohio St.,west,8,100.0,55.21,27.73,16.88,6.9,2.47,1.1,89.9090909090909
21,Virginia,midwest,5,100.0,51.99,25.7,13.12,6.07,2.87,0.99,100.01010101010101
22,USC,south,5,100.0,64.05,33.14,16.23,6.05,2.38,0.91,108.89010989010988
23,Georgia,south,7,100.0,49.16,22.48,9.98,5.36,2.06,0.79,125.58227848101265
24,Wisconsin,east,11,100.0,49.01,22.5,11.88,4.37,1.64,0.52,191.30769230769232
25,Saint Mary's,east,6,100.0,50.99,21.84,9.94,2.74,1.29,0.5,199.0
26,UCLA,west,10,100.0,40.74,19.35,9.88,3.85,1.3,0.49,203.08163265306123
27,Auburn,west,6,100.0,41.23,17.02,7.5,3.21,1.24,0.44,226.27272727272728
28,Clemson,east,5,100.0,50.24,27.11,10.02,4.66,1.36,0.41,242.90243902439028
29,Miami FL,east,9,100.0,51.22,18.94,8.1,3.7,1.34,0.41,242.90243902439028
30,Seton Hall,midwest,6,100.0,48.27,18.1,5.97,2.47,1.06,0.33,302.030303030303
31,SMU,south,8,100.0,52.75,26.25,12.94,3.58,0.96,0.33,302.030303030303
32,LSU,south,9,100.0,47.25,23.47,11.27,4.62,1.26,0.31,321.5806451612903
33,Oklahoma St.,midwest,7,100.0,51.89,19.0,8.03,2.95,1.2,0.25,399.0
34,Nebraska,west,5,100.0,59.07,30.03,8.57,3.23,0.8,0.25,399.0
35,Texas Tech,midwest,9,100.0,53.05,18.52,6.98,1.99,0.68,0.19,525.3157894736842
36,Utah St.,south,10,100.0,50.84,21.07,6.9,2.57,0.63,0.17,587.235294117647
37,Akron,east,12,100.0,49.76,18.62,6.57,1.92,0.58,0.15,665.6666666666666
38,Colorado,midwest,11,100.0,51.73,18.56,7.49,2.55,0.46,0.15,665.6666666666666
39,Illinois St.,west,13,100.0,39.75,18.57,5.76,1.77,0.43,0.13,768.2307692307693
40,Saint Louis,south,11,100.0,38.43,12.96,5.21,2.38,0.55,0.12,832.3333333333334
41,McNeese St.,midwest,12,100.0,48.01,18.39,6.17,2.4,0.69,0.11,908.0909090909091
42,UCF,east,8,100.0,48.78,16.82,6.64,2.3,0.69,0.1,999.0
43,UNC Wilmington,south,13,100.0,45.75,17.87,5.69,1.57,0.55,0.08,1249.0
44,Yale,midwest,8,100.0,46.95,14.28,3.63,1.68,0.56,0.06,1665.6666666666667
45,Liberty,south,14,100.0,39.98,15.03,4.88,1.81,0.46,0.06,1665.6666666666667
46,Tulsa,south,12,100.0,35.95,16.16,5.22,1.53,0.33,0.06,1665.6666666666667
47,Virginia Tech,west,9,100.0,44.79,9.03,3.71,1.07,0.25,0.06,1665.6666666666667
48,California,midwest,10,100.0,48.11,16.6,6.09,1.33,0.4,0.04,2499.0
49,Butler,east,10,100.0,40.98,15.53,4.7,0.7,0.33,0.04,2499.0
50,Utah Valley,east,13,100.0,38.5,13.06,2.8,0.97,0.28,0.03,3332.3333333333335
51,LIU,east,16,100.0,16.78,4.02,0.75,0.21,0.12,0.02,4999.0
52,Youngstown St.,west,16,100.0,22.02,7.89,2.38,0.63,0.08,0.02,4999.0
53,High Point,midwest,13,100.0,31.76,13.81,3.32,0.55,0.07,0.01,9999.0
54,UC San Diego,west,12,100.0,40.93,15.81,4.48,0.86,0.06,0.01,9999.0
55,Southern,midwest,16,100.0,18.12,4.75,0.62,0.08,0.02,0.01,9999.0
56,Arkansas St.,midwest,15,100.0,22.88,6.57,2.35,0.73,0.13,0.0,0.0
57,Northern Colorado,midwest,14,100.0,29.24,9.22,2.43,0.4,0.1,0.0,0.0
58,Colgate,south,15,100.0,31.49,11.08,2.34,0.37,0.07,0.0,0.0
59,East Tennessee St.,west,14,100.0,36.7,11.59,3.11,0.38,0.05,0.0,0.0
60,Siena,east,14,100.0,24.34,8.92,3.12,0.34,0.04,0.0,0.0
61,Lipscomb,west,15,100.0,32.01,8.9,1.97,0.68,0.03,0.0,0.0
62,Vermont,south,16,100.0,24.75,6.08,1.7,0.16,0.0,0.0,0.0
63,North Dakota St.,east,15,100.0,31.48,10.37,1.48,0.02,0.0,0.0,0.0
