,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,85.4,70.01,56.19,45.13,32.3,23.03,3.342162396873643
1,Duke,FinalFour,1,100.0,83.15,54.9,41.3,25.86,15.41,8.26,11.106537530266344
2,Gonzaga,EliteEight,16,100.0,75.04,50.29,34.93,22.57,14.2,7.44,12.440860215053764
3,Connecticut,EliteEight,13,100.0,75.11,58.84,35.91,21.46,11.39,6.23,15.051364365971105
4,Iowa St.,EliteEight,9,100.0,76.74,54.93,37.6,21.53,12.04,6.15,15.260162601626014
5,Vanderbilt,FinalFour,9,100.0,76.56,50.22,33.6,21.51,11.03,6.12,15.33986928104575
6,Arizona,FinalFour,16,100.0,73.96,44.92,32.31,22.1,12.13,5.94,15.835016835016834
7,Louisville,SweetSixteen,15,100.0,69.39,46.32,27.94,18.0,9.27,4.76,20.008403361344538
8,Michigan St.,SweetSixteen,8,100.0,77.97,51.58,29.58,17.76,9.34,4.21,22.752969121140143
9,Alabama,SweetSixteen,2,100.0,75.43,49.25,29.26,14.77,6.72,3.64,26.47252747252747
10,Illinois,SweetSixteen,14,100.0,62.53,43.57,19.74,12.82,6.57,3.45,27.98550724637681
11,BYU,SweetSixteen,4,100.0,70.41,43.41,21.34,11.1,5.33,2.41,40.49377593360996
12,Tennessee,west,8,100.0,64.58,30.93,19.19,9.34,4.84,1.53,64.359477124183
13,Kansas,east,5,100.0,59.73,34.09,14.99,7.54,3.63,1.39,70.94244604316548
14,Virginia,midwest,5,100.0,65.11,33.3,11.96,6.25,2.94,1.32,74.75757575757576
15,Arkansas,south,5,100.0,59.57,31.04,16.18,8.51,2.75,1.25,79.0
16,Purdue,EliteEight,12,100.0,64.4,32.72,17.56,6.68,2.49,1.25,79.0
17,Florida,east,8,100.0,51.6,27.07,16.93,8.75,3.53,1.2,82.33333333333333
18,St. John's,west,10,100.0,58.85,26.36,12.8,6.51,3.5,1.13,87.49557522123895
19,Clemson,midwest,6,100.0,63.33,32.64,17.77,6.23,2.78,1.1,89.9090909090909
20,North Carolina,SweetSixteen,3,100.0,66.67,38.8,21.89,7.45,2.69,1.09,90.74311926605503
21,Houston,SweetSixteen,13,100.0,55.29,26.49,10.76,5.88,2.89,0.98,101.0408163265306
22,Georgia,midwest,7,100.0,46.41,29.74,14.34,5.3,1.87,0.65,152.84615384615384
23,Miami FL,east,9,100.0,48.4,20.56,9.17,4.4,1.97,0.64,155.25
24,UCLA,midwest,10,100.0,53.59,30.21,15.75,3.97,1.52,0.52,191.30769230769232
25,Texas Tech,SweetSixteen,9,100.0,59.72,33.17,10.89,3.7,1.62,0.51,195.078431372549
26,Saint Mary's,west,5,100.0,56.56,30.65,11.62,4.19,1.33,0.37,269.27027027027026
27,Nebraska,east,6,100.0,52.45,24.34,10.26,3.38,1.17,0.35,284.7142857142857
28,Auburn,west,6,100.0,49.95,18.41,5.75,2.31,0.99,0.32,311.5
29,Wisconsin,east,11,100.0,47.55,25.04,9.76,3.69,0.9,0.3,332.33333333333337
30,SMU,east,7,100.0,54.37,20.92,9.71,3.34,1.01,0.26,383.6153846153846
31,Utah Valley,east,13,100.0,44.71,18.09,7.0,2.13,0.82,0.25,399.0
32,Butler,south,8,100.0,46.26,20.7,8.06,2.24,0.91,0.23,433.78260869565213
33,Boise St.,west,11,100.0,50.05,23.86,7.74,2.81,0.71,0.23,433.78260869565213
34,USC,south,6,100.0,51.14,19.99,7.52,2.46,0.71,0.19,525.3157894736842
35,Utah St.,south,7,100.0,49.14,15.68,7.05,2.13,0.58,0.19,525.3157894736842
36,Saint Louis,south,11,100.0,48.86,19.64,8.32,2.39,0.59,0.16,624.0
37,Seton Hall,west,7,100.0,41.15,14.18,5.71,1.58,0.6,0.12,832.3333333333334
38,California,south,10,100.0,50.86,15.27,5.64,1.89,0.67,0.11,908.0909090909091
39,Akron,east,12,100.0,40.27,21.33,7.4,2.56,0.75,0.1,999.0
40,Ohio St.,midwest,9,100.0,56.92,10.27,3.85,1.3,0.38,0.1,999.0
41,Colorado,midwest,11,100.0,36.67,20.56,8.83,1.68,0.46,0.09,1110.111111111111
42,Oklahoma St.,midwest,8,100.0,43.08,11.92,3.45,1.28,0.39,0.09,1110.111111111111
43,Yale,east,10,100.0,45.63,16.97,6.59,1.85,0.44,0.07,1427.5714285714284
44,UCF,south,9,100.0,53.74,22.57,6.9,2.08,0.45,0.06,1665.6666666666667
45,Virginia Tech,west,9,100.0,35.42,11.03,4.94,0.78,0.15,0.06,1665.6666666666667
46,Belmont,west,12,100.0,43.44,19.08,5.89,0.79,0.16,0.05,1999.0
47,UC San Diego,west,13,100.0,40.28,17.1,4.75,0.85,0.2,0.03,3332.3333333333335
48,UNC Wilmington,south,13,100.0,30.61,10.84,3.69,0.93,0.15,0.02,4999.0
