,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.74,59.71,45.6,31.13,19.66,13.21,6.570022710068129
1,Arizona,FinalFour,9,100.0,77.3,56.47,41.16,27.96,18.49,10.53,8.49667616334283
2,Duke,FinalFour,1,100.0,74.04,50.18,35.83,24.74,15.23,9.57,9.449320794148381
3,Houston,EliteEight,9,100.0,83.9,62.47,44.33,26.76,15.7,9.11,9.976948408342482
4,Florida,FinalFour,8,100.0,74.87,54.58,36.79,23.29,14.51,7.48,12.36898395721925
5,Purdue,EliteEight,16,100.0,80.88,55.99,38.54,22.09,12.19,7.08,13.124293785310735
6,Illinois,SweetSixteen,3,100.0,75.46,50.71,33.47,18.48,11.36,5.99,15.69449081803005
7,Iowa St.,EliteEight,12,100.0,77.31,56.4,34.14,19.77,10.18,4.92,19.32520325203252
8,Connecticut,EliteEight,13,100.0,68.38,44.21,25.4,12.48,5.94,2.75,35.36363636363637
9,Michigan St.,SweetSixteen,4,100.0,76.22,46.39,23.5,11.17,5.43,2.51,38.8406374501992
10,Vanderbilt,SweetSixteen,2,100.0,72.06,37.73,22.94,11.74,6.49,2.43,40.15226337448559
11,Arkansas,SweetSixteen,15,100.0,64.62,42.63,20.89,11.5,5.32,2.22,44.04504504504504
12,Alabama,SweetSixteen,9,100.0,67.93,39.46,19.77,11.07,5.11,2.04,48.01960784313725
13,St. John's,midwest,5,100.0,75.32,47.84,24.41,11.7,5.08,1.79,54.865921787709496
14,Texas Tech,west,5,100.0,64.86,36.22,15.66,7.77,3.76,1.78,55.17977528089887
15,Louisville,south,6,100.0,61.58,34.7,20.44,8.62,3.74,1.66,59.24096385542169
16,Gonzaga,SweetSixteen,8,100.0,66.43,35.0,18.1,8.03,3.69,1.63,60.34969325153375
17,Tennessee,west,6,100.0,59.08,37.52,20.3,9.06,3.44,1.63,60.34969325153375
18,Nebraska,SweetSixteen,14,100.0,65.49,36.85,18.8,8.19,2.95,1.2,82.33333333333333
19,Virginia,SweetSixteen,13,100.0,63.82,37.43,15.94,6.92,2.88,1.19,83.03361344537815
20,Kansas,south,5,100.0,56.77,30.16,13.38,6.77,2.97,1.06,93.33962264150942
21,Utah St.,south,9,100.0,49.04,20.02,9.17,5.13,1.97,0.62,160.29032258064515
22,North Carolina,midwest,6,100.0,52.21,21.31,10.43,4.58,1.74,0.58,171.41379310344828
23,Wisconsin,east,5,100.0,62.99,32.83,9.7,3.81,1.65,0.58,171.41379310344828
24,Iowa,west,9,100.0,57.72,25.47,13.07,4.09,1.29,0.57,174.4385964912281
25,Villanova,south,8,100.0,50.96,17.96,8.88,4.33,1.38,0.47,211.76595744680853
26,Saint Mary's,midwest,7,100.0,55.56,21.5,7.05,2.52,1.02,0.47,211.76595744680853
27,Ohio St.,west,8,100.0,42.28,19.17,10.13,3.81,1.35,0.45,221.2222222222222
