,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,91.5,77.8,60.45,47.62,30.65,19.97,4.007511266900351
1,Duke,FinalFour,1,100.0,84.86,71.13,54.55,41.59,26.2,17.01,4.878894767783656
2,Arizona,FinalFour,9,100.0,80.51,62.21,45.37,29.36,18.42,9.99,9.01001001001001
3,Florida,EliteEight,12,100.0,75.75,57.58,42.07,29.26,18.43,9.92,9.080645161290322
4,Illinois,EliteEight,13,100.0,77.64,60.72,44.31,28.77,17.32,9.26,9.799136069114471
5,Houston,EliteEight,16,100.0,81.45,53.09,38.15,18.32,10.35,5.99,15.69449081803005
6,Purdue,SweetSixteen,3,100.0,69.77,44.64,25.09,15.12,8.21,3.92,24.510204081632654
7,Connecticut,FinalFour,8,100.0,74.12,46.89,31.61,17.23,8.44,3.75,25.666666666666668
8,Iowa St.,SweetSixteen,4,100.0,67.68,40.67,21.66,7.91,3.65,1.81,54.248618784530386
9,Texas Tech,SweetSixteen,8,100.0,72.55,45.59,24.07,9.34,4.43,1.67,58.880239520958085
10,Michigan St.,EliteEight,9,100.0,71.95,45.06,24.88,9.84,4.18,1.49,66.11409395973155
11,Louisville,south,6,100.0,63.83,40.74,17.91,9.49,4.04,1.28,77.125
12,Virginia,SweetSixteen,2,100.0,59.52,35.19,16.48,6.5,3.42,1.27,77.74015748031496
13,Tennessee,west,5,100.0,57.76,33.83,13.05,6.59,2.68,1.23,80.30081300813008
14,Vanderbilt,east,5,100.0,55.6,33.14,13.62,8.28,2.69,1.07,92.45794392523365
15,Gonzaga,SweetSixteen,9,100.0,61.38,33.72,11.45,6.19,2.46,1.05,94.23809523809524
16,Alabama,SweetSixteen,13,100.0,65.69,32.99,12.0,6.91,2.44,1.03,96.08737864077669
17,Arkansas,south,5,100.0,52.65,27.21,11.59,5.07,2.2,0.96,103.16666666666667
18,Kansas,SweetSixteen,15,100.0,62.57,40.91,17.2,6.98,3.26,0.83,119.48192771084338
19,Nebraska,SweetSixteen,14,100.0,65.39,39.58,17.78,7.48,2.39,0.74,134.13513513513513
20,North Carolina,midwest,5,100.0,66.16,31.86,15.74,6.31,2.02,0.62,160.29032258064515
21,Saint Louis,midwest,8,100.0,55.29,26.45,13.21,4.19,1.35,0.37,269.27027027027026
