,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,88.61,70.6,56.09,42.32,30.35,19.05,4.2493438320209975
1,Houston,EliteEight,12,100.0,78.58,54.6,41.57,27.32,16.19,9.94,9.06036217303823
2,Arizona,FinalFour,9,100.0,77.18,52.91,39.95,24.46,14.85,8.78,10.389521640091116
3,Illinois,EliteEight,13,100.0,74.33,52.8,35.27,19.27,11.94,6.75,13.814814814814815
4,Florida,SweetSixteen,14,100.0,77.52,49.96,31.13,19.49,11.69,6.34,14.772870662460567
5,Iowa St.,EliteEight,9,100.0,76.53,48.86,31.44,16.83,11.24,5.88,16.006802721088437
6,Duke,FinalFour,1,100.0,75.54,50.56,32.18,20.01,10.18,5.39,17.55287569573284
7,Purdue,SweetSixteen,2,100.0,76.06,48.8,26.44,15.12,7.64,4.01,23.93765586034913
8,Connecticut,FinalFour,8,100.0,74.12,42.29,23.65,12.17,6.19,3.17,30.545741324921135
9,Nebraska,EliteEight,16,100.0,70.39,45.27,25.65,15.04,6.02,2.69,36.17472118959108
10,Texas Tech,west,5,100.0,61.51,37.34,20.92,10.49,5.37,2.33,41.918454935622314
11,Kansas,SweetSixteen,15,100.0,61.09,38.89,19.99,9.78,4.57,2.07,47.30917874396136
12,Alabama,SweetSixteen,9,100.0,63.24,36.04,17.06,9.2,4.11,1.93,50.81347150259067
13,Michigan St.,SweetSixteen,8,100.0,65.18,34.96,20.23,11.46,4.84,1.83,53.6448087431694
14,St. John's,west,6,100.0,59.14,37.26,20.84,10.37,4.06,1.83,53.6448087431694
15,Virginia,SweetSixteen,4,100.0,75.45,41.97,21.94,8.53,4.14,1.8,54.55555555555556
16,Vanderbilt,SweetSixteen,13,100.0,68.0,40.43,16.18,8.14,4.16,1.76,55.81818181818181
17,Tennessee,midwest,5,100.0,70.31,34.91,18.44,8.99,3.67,1.56,63.1025641025641
18,Gonzaga,SweetSixteen,3,100.0,66.55,35.83,14.46,6.6,2.79,1.22,80.9672131147541
19,Louisville,south,6,100.0,64.17,30.58,15.0,6.63,2.82,1.12,88.28571428571428
20,Iowa,midwest,7,100.0,54.67,24.4,15.5,6.74,2.98,1.1,89.9090909090909
21,Saint Louis,midwest,6,100.0,60.11,32.77,11.88,5.15,2.45,0.97,102.09278350515464
22,Arkansas,south,5,100.0,52.67,27.76,11.07,5.34,1.67,0.82,120.95121951219514
23,Auburn,midwest,8,100.0,48.38,28.04,12.87,4.8,1.78,0.64,155.25
24,Indiana,east,9,100.0,54.55,11.98,6.55,3.05,1.49,0.57,174.4385964912281
25,Villanova,south,8,100.0,51.21,23.11,10.97,4.62,1.93,0.56,177.57142857142856
26,N.C. State,east,8,100.0,45.45,15.47,7.87,3.99,1.67,0.55,180.8181818181818
27,BYU,west,7,100.0,52.71,25.09,12.41,5.23,1.91,0.53,187.67924528301884
28,Clemson,east,7,100.0,49.09,23.53,13.07,4.59,1.49,0.53,187.67924528301884
29,Utah St.,south,7,100.0,50.86,21.86,10.26,3.94,1.42,0.51,195.078431372549
30,SMU,south,9,100.0,48.79,18.34,8.54,4.76,1.51,0.46,216.3913043478261
31,Texas A&M,west,8,100.0,53.49,21.57,9.9,3.83,1.28,0.39,255.4102564102564
32,North Carolina,east,5,100.0,56.89,30.71,7.73,2.85,1.17,0.39,255.4102564102564
33,Wisconsin,midwest,10,100.0,45.33,16.42,8.59,4.06,1.16,0.39,255.4102564102564
34,UCLA,west,10,100.0,47.29,22.95,8.89,3.44,0.97,0.3,332.33333333333337
35,Georgia,south,10,100.0,49.14,17.86,6.84,2.5,0.91,0.28,356.1428571428571
36,Texas,west,9,100.0,46.51,22.81,10.3,3.84,1.32,0.27,369.3703703703704
37,Ohio St.,west,11,100.0,40.86,20.12,8.79,3.63,1.0,0.27,369.3703703703704
38,Saint Mary's,east,10,100.0,50.91,21.3,9.46,2.14,0.68,0.21,475.19047619047626
39,Miami FL,east,11,100.0,56.63,28.22,10.45,2.35,0.72,0.2,498.99999999999994
40,UCF,midwest,9,100.0,51.62,25.11,9.24,2.64,0.74,0.17,587.235294117647
41,Kentucky,east,6,100.0,43.37,21.85,9.72,2.31,0.98,0.13,768.2307692307693
42,Belmont,west,12,100.0,38.49,17.54,7.15,2.22,0.25,0.06,1665.6666666666667
43,California,south,11,100.0,35.83,12.45,4.22,0.96,0.25,0.06,1665.6666666666667
44,Tulsa,south,12,100.0,47.33,18.36,4.91,1.53,0.32,0.05,1999.0
45,Stephen F. Austin,east,12,100.0,43.11,17.28,3.48,1.48,0.28,0.03,3332.3333333333335
46,Missouri,midwest,11,100.0,39.89,17.62,3.67,1.17,0.21,0.02,4999.0
47,Hawaii,east,13,100.0,32.0,11.58,1.93,0.47,0.11,0.02,4999.0
48,Utah Valley,west,13,100.0,36.76,9.08,1.81,0.58,0.06,0.02,4999.0
49,North Dakota St.,south,15,100.0,25.67,7.48,1.26,0.08,0.04,0.02,4999.0
50,Yale,south,13,100.0,38.91,14.99,3.04,0.81,0.21,0.01,9999.0
51,High Point,midwest,13,100.0,22.48,6.9,1.82,0.16,0.06,0.01,9999.0
52,Bethune Cookman,west,16,100.0,24.46,5.06,0.68,0.23,0.01,0.01,9999.0
53,Troy,west,14,100.0,34.82,7.66,2.26,0.43,0.07,0.0,0.0
54,Wright St.,east,15,100.0,23.47,6.31,2.0,0.52,0.05,0.0,0.0
55,Portland St.,east,14,100.0,24.55,7.96,1.92,0.42,0.02,0.0,0.0
56,Liberty,midwest,12,100.0,29.69,8.23,2.1,0.25,0.01,0.0,0.0
57,UNC Wilmington,midwest,14,100.0,33.45,13.78,2.38,0.3,0.0,0.0,0.0
58,Austin Peay,south,14,100.0,23.94,8.17,0.71,0.14,0.0,0.0,0.0
59,Navy,midwest,15,100.0,21.42,4.58,1.95,0.08,0.0,0.0,0.0
60,Tennessee Martin,midwest,16,100.0,25.88,4.56,0.75,0.08,0.0,0.0,0.0
61,Merrimack,south,16,100.0,22.82,5.64,1.53,0.06,0.0,0.0,0.0
62,Vermont,east,16,100.0,11.39,1.95,0.17,0.01,0.0,0.0,0.0
63,East Tennessee St.,west,15,100.0,29.61,6.69,0.93,0.0,0.0,0.0,0.0
