,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.17,65.87,51.97,39.81,26.71,18.53,4.396654074473826
1,Duke,FinalFour,1,100.0,86.72,69.61,53.96,40.01,24.83,16.6,5.024096385542169
2,Arizona,FinalFour,9,100.0,85.89,63.81,44.58,30.68,20.92,11.6,7.620689655172415
3,Florida,FinalFour,8,100.0,80.9,53.2,34.12,20.79,12.49,6.18,15.181229773462782
4,Illinois,EliteEight,13,100.0,80.51,53.28,36.37,20.53,11.68,5.95,15.80672268907563
5,Houston,EliteEight,16,100.0,67.69,44.68,31.78,16.15,9.16,5.12,18.53125
6,Purdue,SweetSixteen,3,100.0,75.99,48.52,32.05,19.74,9.2,4.64,20.551724137931036
7,Iowa St.,SweetSixteen,4,100.0,77.48,46.54,29.21,13.19,6.15,2.86,33.96503496503497
8,Louisville,south,5,100.0,68.03,41.11,20.37,11.74,6.45,2.59,37.61003861003861
9,Connecticut,EliteEight,12,100.0,75.01,48.32,24.73,12.39,5.87,2.46,39.650406504065046
10,Michigan St.,EliteEight,9,100.0,65.57,41.06,24.79,10.72,5.23,2.29,42.66812227074235
11,Gonzaga,SweetSixteen,14,100.0,65.95,37.11,20.29,11.39,5.37,2.15,45.51162790697674
12,Alabama,SweetSixteen,13,100.0,66.15,39.48,18.4,10.8,4.51,2.06,47.543689320388346
13,Vanderbilt,midwest,5,100.0,69.18,42.0,19.85,10.14,4.04,1.49,66.11409395973155
14,Nebraska,SweetSixteen,8,100.0,72.69,44.98,22.95,8.51,3.44,1.41,69.92198581560284
15,Arkansas,east,5,100.0,58.25,30.91,10.97,6.23,2.76,1.39,70.94244604316548
16,Texas Tech,SweetSixteen,9,100.0,69.87,39.49,16.33,8.42,2.85,1.37,71.992700729927
17,Kansas,SweetSixteen,15,100.0,54.3,29.56,12.86,6.21,2.6,0.98,101.0408163265306
18,Tennessee,west,5,100.0,56.88,30.29,11.28,5.62,2.24,0.93,106.5268817204301
19,Virginia,SweetSixteen,2,100.0,72.97,37.81,19.2,8.0,3.24,0.91,108.89010989010988
20,Wisconsin,south,6,100.0,55.26,30.81,15.08,6.12,2.73,0.77,128.87012987012986
21,Ohio St.,midwest,9,100.0,51.62,24.59,12.77,5.81,2.11,0.77,128.87012987012986
22,North Carolina,midwest,6,100.0,55.65,28.52,13.24,5.41,2.31,0.74,134.13513513513513
23,Iowa,west,8,100.0,51.32,14.66,7.63,3.73,1.51,0.52,191.30769230769232
24,Indiana,south,11,100.0,44.74,22.1,9.1,3.12,1.5,0.52,191.30769230769232
25,Villanova,south,9,100.0,60.24,26.77,11.12,4.21,1.86,0.49,203.08163265306123
