,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.57,71.96,57.58,39.84,29.63,19.26,4.192107995846313
1,Houston,EliteEight,9,100.0,79.41,56.96,40.25,23.08,15.26,9.49,9.537407797681771
2,Illinois,EliteEight,12,100.0,82.65,54.07,36.41,25.94,16.33,9.33,9.718113612004288
3,Arizona,FinalFour,9,100.0,80.55,56.71,38.72,25.29,15.23,8.51,10.750881316098708
4,Duke,FinalFour,1,100.0,85.4,58.04,39.75,28.05,14.27,8.33,11.004801920768308
5,Florida,SweetSixteen,3,100.0,68.94,42.64,26.97,19.41,11.7,6.03,15.583747927031508
6,Connecticut,EliteEight,13,100.0,80.65,57.35,40.12,21.11,10.88,5.36,17.656716417910445
7,Iowa St.,FinalFour,8,100.0,84.21,55.23,36.73,17.27,10.06,4.61,20.691973969631235
8,Purdue,SweetSixteen,4,100.0,74.83,49.05,23.83,11.75,6.89,3.82,25.178010471204193
9,Vanderbilt,SweetSixteen,15,100.0,67.11,42.27,22.35,13.74,6.34,2.84,34.2112676056338
10,Texas Tech,SweetSixteen,9,100.0,69.97,42.48,20.42,10.41,4.01,1.8,54.55555555555556
11,Kansas,SweetSixteen,2,100.0,71.25,41.88,21.27,9.53,4.29,1.64,59.97560975609756
12,Louisville,south,5,100.0,64.82,35.09,16.63,9.29,4.24,1.58,62.291139240506325
13,Alabama,midwest,5,100.0,58.76,38.99,17.99,8.4,4.06,1.52,64.78947368421053
14,Gonzaga,EliteEight,16,100.0,64.52,34.18,18.47,9.17,3.41,1.44,68.44444444444444
15,St. John's,west,6,100.0,63.58,40.1,24.18,11.73,3.91,1.4,70.42857142857143
16,Nebraska,SweetSixteen,8,100.0,62.28,32.41,20.49,9.2,3.39,1.4,70.42857142857143
17,Michigan St.,SweetSixteen,14,100.0,68.83,39.09,19.18,8.12,3.57,1.27,77.74015748031496
18,Tennessee,west,5,100.0,64.71,34.03,16.81,9.29,2.8,1.21,81.64462809917356
19,Arkansas,east,5,100.0,63.22,33.68,11.14,4.96,2.54,1.03,96.08737864077669
20,Virginia,SweetSixteen,13,100.0,57.63,36.24,10.8,4.74,2.38,1.0,99.0
21,Iowa,west,7,100.0,57.06,32.11,15.53,5.72,1.84,0.65,152.84615384615384
22,Wisconsin,east,7,100.0,50.07,20.18,10.09,4.62,1.88,0.58,171.41379310344828
23,N.C. State,midwest,8,100.0,59.48,24.54,10.99,4.14,1.99,0.52,191.30769230769232
24,Utah St.,south,7,100.0,46.99,20.43,9.45,3.63,1.25,0.47,211.76595744680853
25,BYU,south,6,100.0,65.44,34.73,13.25,4.97,1.36,0.45,221.2222222222222
26,SMU,south,9,100.0,46.44,21.36,8.93,3.75,1.33,0.42,237.0952380952381
27,Indiana,east,9,100.0,52.25,14.51,8.11,2.46,0.86,0.42,237.0952380952381
28,Texas,west,8,100.0,52.78,18.98,7.91,4.49,1.22,0.41,242.90243902439028
29,Saint Louis,midwest,7,100.0,53.86,20.35,8.72,3.29,1.35,0.35,284.7142857142857
30,North Carolina,midwest,6,100.0,56.72,30.03,11.2,5.03,1.89,0.31,321.5806451612903
31,Auburn,west,10,100.0,42.94,22.66,8.55,3.04,0.94,0.31,321.5806451612903
32,Texas A&M,west,9,100.0,47.22,17.26,8.74,4.11,0.96,0.3,332.33333333333337
33,Villanova,south,8,100.0,53.56,18.0,7.22,3.47,0.81,0.28,356.1428571428571
34,Saint Mary's,midwest,10,100.0,46.14,21.41,7.67,3.02,0.83,0.26,383.6153846153846
35,Ohio St.,east,11,100.0,48.45,22.49,7.83,2.66,0.98,0.21,475.19047619047626
36,Clemson,east,8,100.0,47.75,11.05,6.67,1.62,0.83,0.21,475.19047619047626
37,Kentucky,east,6,100.0,51.55,19.82,6.92,1.34,0.45,0.19,525.3157894736842
38,Miami FL,midwest,9,100.0,40.52,16.44,7.46,2.19,0.57,0.15,665.6666666666666
39,UCF,south,10,100.0,53.01,18.27,8.25,1.89,0.45,0.15,665.6666666666666
40,Georgia,east,10,100.0,49.93,14.08,7.25,1.61,0.51,0.1,999.0
41,UCLA,midwest,11,100.0,43.28,19.74,6.68,1.83,0.5,0.09,1110.111111111111
42,South Florida,south,12,100.0,35.18,12.06,3.74,1.31,0.33,0.06,1665.6666666666667
43,Stephen F. Austin,east,12,100.0,36.78,12.82,2.23,0.44,0.1,0.05,1999.0
44,Virginia Tech,west,11,100.0,36.42,17.54,6.93,1.57,0.49,0.04,2499.0
45,Cal Baptist,south,14,100.0,28.75,8.63,3.23,0.53,0.13,0.04,2499.0
46,TCU,south,11,100.0,34.56,14.76,4.15,0.9,0.15,0.03,3332.3333333333335
47,UNC Wilmington,south,13,100.0,32.89,10.58,2.17,0.59,0.14,0.03,3332.3333333333335
48,Austin Peay,west,14,100.0,37.72,9.95,3.07,0.59,0.1,0.01,9999.0
49,High Point,midwest,13,100.0,31.17,7.97,2.75,0.24,0.07,0.01,9999.0
50,Liberty,midwest,12,100.0,41.24,13.95,4.05,0.59,0.06,0.01,9999.0
51,Yale,west,13,100.0,30.03,12.11,2.72,0.73,0.05,0.01,9999.0
52,Tennessee Martin,midwest,16,100.0,15.79,3.79,0.85,0.13,0.01,0.01,9999.0
53,Belmont,west,12,100.0,35.29,11.38,2.51,1.08,0.15,0.0,0.0
54,Navy,midwest,15,100.0,17.35,4.17,0.9,0.16,0.08,0.0,0.0
55,Wright St.,east,15,100.0,20.59,8.78,1.94,0.44,0.07,0.0,0.0
56,Bethune Cookman,west,16,100.0,14.6,5.72,1.14,0.33,0.03,0.0,0.0
57,Hawaii,east,13,100.0,42.37,17.26,3.0,0.23,0.03,0.0,0.0
58,UMBC,east,16,100.0,13.43,2.48,0.47,0.02,0.02,0.0,0.0
59,East Tennessee St.,west,15,100.0,35.48,11.05,2.78,0.49,0.0,0.0,0.0
60,Portland St.,midwest,14,100.0,31.06,7.59,1.45,0.24,0.0,0.0,0.0
61,North Dakota St.,east,14,100.0,25.17,8.64,1.89,0.19,0.0,0.0,0.0
62,South Alabama,south,15,100.0,19.35,3.95,0.28,0.0,0.0,0.0,0.0
63,Merrimack,south,16,100.0,19.45,3.93,0.24,0.0,0.0,0.0,0.0
