,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.0,60.21,47.05,31.95,20.47,13.57,6.369196757553427
1,Duke,FinalFour,1,100.0,81.35,56.43,41.18,27.47,16.92,11.12,7.9928057553956835
2,Arizona,FinalFour,9,100.0,77.36,53.2,39.34,26.88,16.59,9.87,9.131712259371835
3,Houston,EliteEight,9,100.0,69.38,50.59,35.76,22.25,12.9,7.44,12.440860215053764
4,Illinois,SweetSixteen,3,100.0,70.25,48.19,31.53,20.64,12.72,6.64,14.060240963855422
5,Purdue,EliteEight,16,100.0,73.93,50.32,31.03,17.5,10.66,6.29,14.89825119236884
6,Florida,FinalFour,8,100.0,76.29,49.34,35.84,20.68,12.39,6.28,14.92356687898089
7,Iowa St.,EliteEight,12,100.0,75.12,50.87,33.94,20.84,11.53,5.5,17.181818181818183
8,Connecticut,EliteEight,13,100.0,72.12,48.99,26.74,14.81,7.8,3.37,28.673590504451035
9,Alabama,SweetSixteen,9,100.0,66.79,43.65,21.44,11.38,5.43,2.73,35.63003663003663
10,Arkansas,SweetSixteen,15,100.0,70.56,40.52,20.67,11.62,5.75,2.51,38.8406374501992
11,Michigan St.,SweetSixteen,4,100.0,65.53,43.28,23.2,11.68,5.38,2.31,42.290043290043286
12,Vanderbilt,SweetSixteen,2,100.0,67.82,38.81,23.23,11.7,5.44,2.24,43.64285714285714
13,Louisville,south,6,100.0,59.93,35.75,20.5,10.44,4.65,2.02,48.504950495049506
14,St. John's,midwest,5,100.0,64.43,37.9,21.08,10.13,4.05,1.51,65.2251655629139
15,Gonzaga,SweetSixteen,8,100.0,62.41,32.13,17.95,8.52,3.81,1.5,65.66666666666667
16,Tennessee,west,6,100.0,52.07,33.24,16.79,7.53,3.1,1.44,68.44444444444444
17,Nebraska,SweetSixteen,14,100.0,64.99,37.15,17.55,7.19,3.35,1.34,73.62686567164178
18,Texas Tech,west,5,100.0,50.1,26.32,11.35,6.56,2.98,1.24,79.64516129032259
19,Virginia,SweetSixteen,13,100.0,60.4,38.1,15.49,7.47,3.14,1.22,80.9672131147541
20,Kansas,south,5,100.0,61.63,31.62,13.07,6.99,3.12,1.19,83.03361344537815
21,Iowa,west,9,100.0,46.16,17.74,8.93,4.25,2.2,0.8,124.0
22,Ohio St.,west,8,100.0,53.84,20.96,10.44,4.0,1.22,0.66,150.5151515151515
23,UCLA,west,7,100.0,52.67,22.14,11.71,4.65,1.43,0.6,165.66666666666669
24,North Carolina,midwest,6,100.0,62.57,24.81,10.13,4.68,1.83,0.55,180.8181818181818
25,Wisconsin,east,5,100.0,56.78,28.91,9.39,3.64,1.73,0.52,191.30769230769232
26,Kentucky,east,7,100.0,52.46,22.37,9.43,3.61,1.28,0.51,195.078431372549
27,Utah St.,south,9,100.0,56.66,22.08,10.76,3.73,1.32,0.49,203.08163265306123
28,Miami FL,south,7,100.0,54.61,24.14,11.21,4.61,1.71,0.47,211.76595744680853
29,Saint Mary's,midwest,7,100.0,61.45,28.42,11.32,4.17,1.53,0.44,226.27272727272728
30,Georgia,midwest,8,100.0,49.94,24.96,11.34,3.81,1.47,0.44,226.27272727272728
31,BYU,east,6,100.0,53.1,24.12,10.29,3.62,1.06,0.35,284.7142857142857
32,Texas A&M,west,10,100.0,47.33,17.77,7.6,2.72,0.69,0.35,284.7142857142857
33,Clemson,east,8,100.0,43.59,17.37,8.5,3.67,1.18,0.33,302.030303030303
34,Saint Louis,east,10,100.0,47.54,18.94,8.3,3.04,1.06,0.33,302.030303030303
35,N.C. State,east,9,100.0,56.41,18.5,10.64,2.98,0.96,0.3,332.33333333333337
36,Texas,east,11,100.0,46.9,23.5,10.78,3.55,0.97,0.29,343.82758620689657
37,Villanova,south,8,100.0,43.34,17.76,8.93,3.33,1.18,0.28,356.1428571428571
38,SMU,south,11,100.0,40.07,18.91,8.53,3.0,0.78,0.21,475.19047619047626
39,TCU,midwest,9,100.0,50.06,20.37,7.3,2.53,0.77,0.12,832.3333333333334
40,Missouri,west,11,100.0,47.93,23.93,10.24,3.0,0.46,0.1,999.0
41,Hawaii,west,13,100.0,33.21,15.61,2.4,0.69,0.2,0.09,1110.111111111111
42,Hofstra,east,13,100.0,39.6,14.84,4.36,1.24,0.28,0.08,1249.0
43,VCU,midwest,10,100.0,38.55,14.49,6.0,1.46,0.38,0.06,1665.6666666666667
