,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,85.1,69.27,56.31,44.28,34.86,25.59,2.9077764751856194
1,Duke,FinalFour,1,100.0,74.69,55.55,37.78,26.85,16.2,8.93,10.19820828667413
2,Connecticut,FinalFour,16,100.0,81.46,56.33,35.22,22.08,14.61,8.22,11.1654501216545
3,Vanderbilt,EliteEight,9,100.0,75.18,50.57,29.14,16.49,10.38,4.93,19.28397565922921
4,Louisville,SweetSixteen,2,100.0,79.15,48.0,26.83,10.97,7.28,4.31,22.20185614849188
5,Tennessee,SweetSixteen,4,100.0,72.02,41.93,27.03,13.54,7.39,3.44,28.069767441860467
6,Arizona,EliteEight,13,100.0,76.64,51.12,28.15,10.62,6.11,3.32,29.12048192771085
7,Gonzaga,SweetSixteen,3,100.0,69.85,43.15,29.31,16.46,6.57,3.28,29.48780487804878
8,Indiana,SweetSixteen,15,100.0,74.88,49.2,19.11,10.17,6.29,3.21,30.152647975077883
9,Purdue,FinalFour,8,100.0,70.53,46.77,27.96,16.46,6.33,2.97,32.67003367003367
10,Alabama,SweetSixteen,13,100.0,65.51,45.21,23.56,12.11,6.67,2.87,33.843205574912886
11,Houston,EliteEight,16,100.0,70.96,42.69,25.49,13.04,6.63,2.68,36.31343283582089
12,Iowa St.,EliteEight,12,100.0,70.33,43.69,23.79,12.42,5.15,2.43,40.15226337448559
13,Michigan St.,SweetSixteen,8,100.0,63.26,36.43,20.53,11.25,5.74,2.32,42.10344827586208
14,Florida,midwest,5,100.0,58.99,34.55,21.87,12.29,4.36,1.99,49.25125628140704
15,Kentucky,east,11,100.0,61.07,29.42,16.54,9.14,4.85,1.92,51.083333333333336
16,Santa Clara,south,9,100.0,56.14,20.99,10.78,6.5,3.79,1.9,51.63157894736842
17,Illinois,south,6,100.0,59.74,29.41,17.55,6.73,3.72,1.85,53.054054054054056
18,Kansas,SweetSixteen,14,100.0,64.26,36.27,20.23,11.09,3.75,1.78,55.17977528089887
19,BYU,SweetSixteen,9,100.0,50.96,30.33,14.13,8.09,3.74,1.25,79.0
20,St. John's,east,8,100.0,57.4,24.48,13.13,6.24,2.82,1.05,94.23809523809524
21,Iowa,east,5,100.0,57.19,27.38,12.94,5.86,2.37,1.03,96.08737864077669
22,Virginia,west,7,100.0,55.5,31.9,17.23,8.12,2.95,0.89,111.35955056179775
23,Clemson,midwest,6,100.0,55.01,29.95,14.37,6.59,2.03,0.86,115.27906976744187
24,LSU,west,9,100.0,51.53,20.41,12.47,6.11,2.43,0.78,127.2051282051282
25,Georgia,midwest,8,100.0,50.2,25.28,12.98,6.71,2.23,0.73,135.986301369863
26,Miami FL,midwest,10,100.0,51.06,28.31,12.83,6.08,1.52,0.65,152.84615384615384
27,Auburn,west,6,100.0,51.77,29.46,14.76,6.58,2.58,0.64,155.25
28,North Carolina,west,5,100.0,59.13,32.31,13.25,5.84,2.16,0.61,162.9344262295082
29,N.C. State,east,10,100.0,52.77,24.16,8.62,3.46,1.4,0.42,237.0952380952381
30,TCU,south,10,100.0,45.72,21.81,9.05,3.52,1.03,0.4,248.99999999999997
31,Baylor,south,7,100.0,54.28,17.67,7.15,1.49,0.82,0.31,321.5806451612903
32,Saint Mary's,west,8,100.0,48.47,17.75,9.31,3.54,1.24,0.29,343.82758620689657
33,Utah St.,east,9,100.0,42.6,16.08,6.49,2.57,0.92,0.25,399.0
34,Tulsa,east,13,100.0,34.49,19.3,6.56,2.6,0.93,0.2,498.99999999999994
35,USC,south,5,100.0,47.51,19.43,5.04,1.06,0.54,0.2,498.99999999999994
36,George Mason,south,11,100.0,40.26,14.35,6.67,1.68,0.8,0.17,587.235294117647
37,Nebraska,east,6,100.0,38.93,19.93,8.78,2.41,0.65,0.14,713.2857142857142
38,Ohio St.,east,7,100.0,47.23,17.45,4.95,1.78,0.48,0.14,713.2857142857142
39,Wisconsin,midwest,11,100.0,44.99,16.06,5.74,1.55,0.41,0.14,713.2857142857142
40,Texas A&M,west,11,100.0,48.23,22.84,9.51,2.25,0.75,0.13,768.2307692307693
41,Missouri,west,10,100.0,44.5,17.33,6.96,2.03,0.41,0.11,908.0909090909091
42,Oklahoma St.,midwest,7,100.0,48.94,20.35,9.77,3.12,0.4,0.1,999.0
43,Belmont,west,12,100.0,40.87,16.64,5.84,2.46,0.55,0.09,1110.111111111111
44,Akron,south,12,100.0,52.49,23.28,4.04,1.22,0.38,0.08,1249.0
45,High Point,midwest,12,100.0,41.01,14.97,4.67,1.44,0.46,0.07,1427.5714285714284
46,Texas,midwest,9,100.0,49.8,20.85,5.86,2.76,0.43,0.07,1427.5714285714284
47,SMU,south,8,100.0,43.86,7.08,2.6,1.13,0.43,0.07,1427.5714285714284
48,UC San Diego,west,13,100.0,49.04,20.72,5.38,2.15,0.5,0.05,1999.0
49,Cal Baptist,midwest,13,100.0,35.74,14.21,5.31,1.66,0.16,0.03,3332.3333333333335
50,East Tennessee St.,east,15,100.0,24.82,7.82,2.12,0.73,0.12,0.03,3332.3333333333335
51,New Mexico St.,west,14,100.0,36.74,11.27,3.19,0.92,0.12,0.02,4999.0
52,Northern Colorado,east,14,100.0,27.98,8.72,2.82,0.68,0.14,0.01,9999.0
53,McNeese St.,east,12,100.0,42.81,8.11,1.51,0.26,0.07,0.01,9999.0
54,Siena,midwest,14,100.0,30.15,10.84,2.21,0.74,0.06,0.01,9999.0
55,UNC Wilmington,south,13,100.0,25.12,8.09,1.53,0.2,0.04,0.01,9999.0
56,Southern,east,16,100.0,18.54,3.11,0.59,0.05,0.03,0.01,9999.0
57,Austin Peay,midwest,15,100.0,29.67,7.65,1.98,0.35,0.01,0.01,9999.0
58,Robert Morris,west,15,100.0,29.04,8.08,2.33,0.47,0.11,0.0,0.0
59,Norfolk St.,west,16,100.0,25.31,6.29,1.84,0.3,0.06,0.0,0.0
60,St. Thomas,south,15,100.0,23.36,9.4,2.31,0.39,0.03,0.0,0.0
61,LIU,south,16,100.0,14.9,2.66,0.59,0.04,0.01,0.0,0.0
62,Tennessee St.,midwest,16,100.0,29.47,7.1,1.12,0.28,0.0,0.0,0.0
63,South Alabama,south,14,100.0,20.85,8.24,2.29,0.0,0.0,0.0,0.0
