,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Duke,FinalFour,1,100.0,86.67,66.04,48.53,35.2,24.07,16.09,5.215040397762586
1,Michigan,FinalFour,16,100.0,79.35,60.16,48.57,37.8,23.64,15.15,5.6006600660066
2,Florida,FinalFour,8,100.0,81.34,58.09,43.53,31.85,19.05,10.73,8.319664492078285
3,Arizona,FinalFour,9,100.0,78.42,61.89,43.32,28.38,17.82,9.9,9.1010101010101
4,Illinois,EliteEight,13,100.0,76.26,52.97,39.36,23.33,15.13,8.26,11.106537530266344
5,Houston,EliteEight,16,100.0,74.78,49.66,36.4,18.81,10.47,5.91,15.920473773265652
6,Purdue,SweetSixteen,4,100.0,74.91,52.52,33.37,16.67,8.85,4.91,19.366598778004075
7,Connecticut,EliteEight,12,100.0,75.41,51.7,31.7,15.68,7.42,3.19,30.347962382445143
8,Vanderbilt,midwest,5,100.0,66.71,38.41,17.1,9.97,4.7,1.96,50.02040816326531
9,Louisville,south,5,100.0,64.36,41.02,21.78,9.59,4.75,1.95,50.282051282051285
10,Alabama,SweetSixteen,14,100.0,60.64,33.68,15.63,9.48,4.52,1.77,55.49717514124294
11,Iowa St.,SweetSixteen,2,100.0,62.62,38.92,17.65,9.84,4.52,1.68,58.52380952380952
12,Texas Tech,SweetSixteen,9,100.0,58.17,36.15,16.16,8.78,4.13,1.6,61.5
13,Michigan St.,EliteEight,9,100.0,68.84,39.74,21.39,7.9,3.25,1.49,66.11409395973155
14,Nebraska,SweetSixteen,3,100.0,63.99,35.9,19.05,7.54,3.52,1.32,74.75757575757576
15,Arkansas,east,5,100.0,63.48,35.17,13.21,7.0,2.95,1.26,78.36507936507937
16,Virginia,SweetSixteen,13,100.0,58.69,35.99,13.1,7.03,2.76,1.25,79.0
17,Tennessee,west,5,100.0,58.06,32.21,13.66,7.64,3.16,1.21,81.64462809917356
18,Gonzaga,SweetSixteen,8,100.0,63.02,33.53,15.0,5.83,2.38,1.21,81.64462809917356
19,Kansas,SweetSixteen,15,100.0,71.63,32.47,17.01,8.77,3.76,1.18,83.7457627118644
20,St. John's,west,6,100.0,62.82,37.86,19.99,8.09,2.66,1.07,92.45794392523365
21,Wisconsin,south,6,100.0,48.03,26.05,10.73,5.0,2.27,0.77,128.87012987012986
22,Saint Mary's,east,8,100.0,51.03,18.55,9.35,4.53,1.44,0.52,191.30769230769232
