,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,92.79,75.63,60.99,46.87,35.05,24.49,3.0832993058391183
1,Duke,FinalFour,1,100.0,78.35,55.54,41.98,26.91,17.3,9.37,9.672358591248667
2,Connecticut,EliteEight,13,100.0,86.61,64.25,41.66,25.77,11.66,5.96,15.778523489932887
3,Gonzaga,EliteEight,16,100.0,70.69,41.15,28.9,16.91,9.76,5.4,17.518518518518515
4,Vanderbilt,FinalFour,9,100.0,76.56,54.52,34.12,19.71,8.66,5.13,18.49317738791423
5,Iowa St.,EliteEight,9,100.0,77.52,47.92,30.88,19.95,10.5,5.0,19.0
6,Houston,SweetSixteen,15,100.0,75.39,48.22,29.63,16.91,8.54,4.63,20.598272138228943
7,Purdue,SweetSixteen,4,100.0,75.35,51.16,28.48,17.16,9.28,4.29,22.310023310023308
8,Arizona,FinalFour,16,100.0,73.04,46.0,30.67,17.06,9.2,4.03,23.813895781637715
9,Alabama,SweetSixteen,3,100.0,73.16,49.12,28.29,12.63,6.83,3.9,24.64102564102564
10,Michigan St.,SweetSixteen,8,100.0,71.47,47.1,25.54,12.79,6.85,2.98,32.557046979865774
11,Illinois,SweetSixteen,14,100.0,64.33,36.1,14.99,9.92,5.23,2.8,34.714285714285715
12,Louisville,SweetSixteen,2,100.0,65.79,41.34,21.97,11.78,4.67,2.47,39.48582995951417
13,Kansas,east,5,100.0,59.63,40.44,23.16,11.97,6.05,2.33,41.918454935622314
14,St. John's,midwest,10,100.0,62.38,42.21,27.33,8.07,3.58,1.79,54.865921787709496
15,Tennessee,west,7,100.0,57.05,31.84,19.14,9.53,4.78,1.78,55.17977528089887
16,BYU,EliteEight,12,100.0,59.44,26.45,14.39,5.56,2.92,1.58,62.291139240506325
17,North Carolina,SweetSixteen,9,100.0,62.9,40.28,17.78,9.2,3.73,1.28,77.125
18,Florida,west,9,100.0,51.7,23.43,13.8,6.97,3.67,1.25,79.0
19,Arkansas,south,5,100.0,64.66,31.29,15.16,7.03,2.09,0.91,108.89010989010988
20,Virginia,midwest,5,100.0,63.08,36.27,10.64,4.63,2.15,0.87,113.94252873563218
21,Nebraska,SweetSixteen,13,100.0,57.24,26.39,13.91,5.73,2.54,0.85,116.64705882352942
22,UCLA,east,10,100.0,58.87,30.17,14.3,7.23,2.75,0.84,118.04761904761905
23,Iowa,south,11,100.0,45.72,24.72,12.26,5.38,1.88,0.72,137.88888888888889
24,Saint Mary's,east,6,100.0,56.23,27.03,12.23,4.84,1.89,0.65,152.84615384615384
25,Georgia,midwest,7,100.0,37.62,19.2,9.7,3.36,1.42,0.59,168.4915254237288
26,Texas Tech,west,5,100.0,48.88,26.64,11.09,4.51,1.85,0.54,184.18518518518516
27,Auburn,west,6,100.0,56.59,28.89,10.21,3.36,1.61,0.5,199.0
28,Miami FL,east,8,100.0,57.13,25.97,12.06,5.21,1.81,0.41,242.90243902439028
29,Clemson,east,7,100.0,41.13,16.61,7.11,2.84,1.19,0.3,332.33333333333337
30,Virginia Tech,west,8,100.0,48.3,16.36,7.21,2.94,0.97,0.27,369.3703703703704
31,USC,south,6,100.0,54.28,23.06,7.58,2.71,0.72,0.24,415.6666666666667
32,Boise St.,west,10,100.0,42.95,18.82,8.09,2.01,0.91,0.21,475.19047619047626
33,Akron,east,12,100.0,40.37,20.94,7.56,2.44,0.79,0.17,587.235294117647
34,SMU,south,7,100.0,46.16,18.48,6.75,3.11,0.7,0.17,587.235294117647
35,Utah St.,south,8,100.0,56.53,19.84,8.12,2.65,0.6,0.17,587.235294117647
36,Colorado,west,11,100.0,43.41,14.38,4.24,1.46,0.61,0.16,624.0
37,UCF,east,9,100.0,42.87,20.0,6.7,1.93,0.47,0.11,908.0909090909091
