,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.38,63.0,47.18,36.22,25.47,17.17,4.824111822947
1,Illinois,EliteEight,16,100.0,81.7,61.72,44.13,29.41,17.44,10.98,8.107468123861565
2,Houston,EliteEight,13,100.0,80.99,59.08,44.04,29.03,18.55,10.85,8.216589861751153
3,Arizona,FinalFour,9,100.0,77.28,56.06,39.49,22.76,15.28,8.5,10.764705882352942
4,Iowa St.,EliteEight,9,100.0,77.98,50.75,33.21,17.93,9.94,5.88,16.006802721088437
5,Duke,FinalFour,1,100.0,78.7,52.14,33.02,19.71,9.23,5.29,17.90359168241966
6,Connecticut,FinalFour,8,100.0,79.01,55.43,36.25,21.5,10.63,5.2,18.23076923076923
7,Purdue,SweetSixteen,3,100.0,66.7,45.04,29.62,19.0,10.96,4.96,19.161290322580648
8,Vanderbilt,SweetSixteen,2,100.0,72.34,49.3,26.88,15.27,8.48,3.82,25.178010471204193
9,Florida,SweetSixteen,13,100.0,70.84,44.49,20.89,11.2,6.1,3.21,30.152647975077883
10,Nebraska,EliteEight,12,100.0,69.18,38.79,23.06,12.85,5.41,2.55,38.21568627450981
11,Kansas,SweetSixteen,15,100.0,65.35,42.04,23.09,10.5,5.78,2.5,39.0
12,Tennessee,SweetSixteen,14,100.0,62.63,41.45,21.72,11.44,4.93,1.79,54.865921787709496
13,Texas Tech,west,5,100.0,63.88,38.41,20.78,9.52,3.96,1.71,57.4795321637427
14,Virginia,SweetSixteen,4,100.0,68.41,43.49,21.49,8.65,3.55,1.3,75.92307692307692
15,Michigan St.,SweetSixteen,9,100.0,67.03,36.5,20.88,9.87,3.53,1.29,76.51937984496124
16,Louisville,east,7,100.0,63.79,31.99,19.44,6.84,2.83,1.21,81.64462809917356
17,Gonzaga,SweetSixteen,8,100.0,69.66,36.95,15.77,7.85,3.05,1.05,94.23809523809524
18,Alabama,east,5,100.0,64.79,35.78,12.14,6.02,2.25,0.97,102.09278350515464
19,St. John's,south,5,100.0,56.52,32.72,12.96,4.97,2.29,0.88,112.63636363636364
20,Iowa,west,7,100.0,55.22,21.35,12.43,4.91,2.19,0.85,116.64705882352942
21,Saint Louis,midwest,6,100.0,54.33,26.45,12.62,6.24,2.47,0.78,127.2051282051282
22,Arkansas,west,6,100.0,52.59,32.08,12.84,5.39,2.05,0.67,148.25373134328356
23,N.C. State,east,8,100.0,49.85,19.76,8.54,3.96,1.8,0.6,165.66666666666669
24,Utah St.,south,7,100.0,57.62,23.26,11.34,4.54,1.79,0.59,168.4915254237288
25,Clemson,midwest,7,100.0,48.55,27.32,12.03,5.81,2.0,0.56,177.57142857142856
26,Auburn,midwest,8,100.0,53.24,21.22,11.45,5.13,1.7,0.56,177.57142857142856
27,Texas A&M,west,8,100.0,59.03,27.7,12.38,4.14,1.4,0.53,187.67924528301884
28,North Carolina,midwest,5,100.0,57.76,29.29,15.29,5.88,2.2,0.49,203.08163265306123
29,BYU,south,6,100.0,54.89,25.89,8.16,3.46,1.58,0.49,203.08163265306123
30,Indiana,east,9,100.0,50.15,13.46,5.92,2.31,1.11,0.44,226.27272727272728
31,Villanova,south,8,100.0,53.88,24.55,10.11,3.76,1.43,0.36,276.77777777777777
32,Ohio St.,west,11,100.0,47.41,22.45,7.15,3.28,1.05,0.31,321.5806451612903
33,Georgia,midwest,10,100.0,51.45,25.21,9.91,4.43,1.2,0.24,415.6666666666667
34,Saint Mary's,midwest,11,100.0,45.67,15.67,8.15,3.21,1.06,0.24,415.6666666666667
35,Kentucky,east,6,100.0,53.04,26.03,9.81,2.1,0.64,0.21,475.19047619047626
36,Texas,east,10,100.0,36.21,12.45,5.77,1.42,0.49,0.21,475.19047619047626
37,Wisconsin,west,9,100.0,40.97,15.68,5.52,1.77,0.53,0.19,525.3157894736842
38,SMU,south,9,100.0,46.12,12.38,5.71,1.52,0.75,0.14,713.2857142857142
39,UCF,midwest,9,100.0,46.76,18.45,7.41,2.47,0.62,0.13,768.2307692307693
40,UCLA,west,10,100.0,44.78,11.4,5.94,2.44,0.54,0.12,832.3333333333334
41,Miami FL,east,11,100.0,46.96,20.78,6.78,1.55,0.31,0.07,1427.5714285714284
42,Tulsa,south,12,100.0,43.48,16.9,5.18,1.81,0.23,0.06,1665.6666666666667
43,California,south,10,100.0,42.38,12.59,3.9,0.77,0.14,0.02,4999.0
44,Belmont,west,12,100.0,36.12,12.27,4.05,0.94,0.16,0.01,9999.0
45,Stephen F. Austin,east,12,100.0,35.21,11.78,3.36,0.89,0.15,0.01,9999.0
46,Yale,west,13,100.0,32.97,12.82,3.21,0.53,0.11,0.01,9999.0
47,Miami OH,south,11,100.0,45.11,14.3,2.51,0.51,0.16,0.0,0.0
48,St. Thomas,south,14,100.0,27.66,10.51,1.75,0.44,0.15,0.0,0.0
49,Liberty,midwest,12,100.0,42.24,13.54,4.02,0.8,0.14,0.0,0.0
50,East Tennessee St.,east,15,100.0,22.02,4.81,1.94,0.49,0.11,0.0,0.0
51,High Point,midwest,13,100.0,37.37,15.72,3.51,0.7,0.04,0.0,0.0
52,Cal Baptist,south,13,100.0,34.65,8.34,2.2,0.38,0.02,0.0,0.0
53,Austin Peay,midwest,15,100.0,30.82,8.68,1.93,0.33,0.01,0.0,0.0
54,Bethune Cookman,west,16,100.0,21.3,4.48,0.16,0.01,0.01,0.0,0.0
55,Troy,west,14,100.0,30.34,8.52,1.14,0.23,0.0,0.0,0.0
56,UNC Wilmington,east,13,100.0,29.16,7.95,1.23,0.22,0.0,0.0,0.0
57,UC Irvine,midwest,14,100.0,33.3,12.84,2.68,0.21,0.0,0.0,0.0
58,Merrimack,south,16,100.0,22.72,7.01,1.26,0.18,0.0,0.0,0.0
59,Portland St.,east,14,100.0,31.59,9.7,1.56,0.14,0.0,0.0,0.0
60,Wright St.,south,15,100.0,19.01,5.07,1.42,0.1,0.0,0.0,0.0
61,Navy,east,16,100.0,17.62,3.78,0.74,0.06,0.0,0.0,0.0
62,Tennessee Martin,west,15,100.0,18.3,5.53,0.6,0.0,0.0,0.0,0.0
63,UMBC,midwest,16,100.0,20.99,4.9,0.35,0.0,0.0,0.0,0.0
