,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.6,66.7,53.33,40.6,28.19,19.05,4.2493438320209975
1,Arizona,FinalFour,9,100.0,78.32,59.29,45.79,32.91,21.9,12.77,6.830853563038372
2,Duke,FinalFour,1,100.0,81.69,56.29,41.91,27.98,16.9,10.59,8.442870632672332
3,Florida,FinalFour,8,100.0,81.52,63.88,46.2,29.22,17.14,9.2,9.869565217391305
4,Illinois,SweetSixteen,3,100.0,75.37,56.86,38.3,23.12,13.61,6.98,13.326647564469912
5,Houston,EliteEight,9,100.0,77.38,51.19,34.25,18.37,11.01,6.39,14.64945226917058
6,Purdue,EliteEight,16,100.0,78.14,54.33,37.16,20.71,10.65,6.04,15.556291390728475
7,Iowa St.,EliteEight,12,100.0,72.93,48.96,27.42,15.33,8.24,4.12,23.271844660194173
8,Connecticut,EliteEight,13,100.0,72.47,52.28,31.76,15.78,7.09,2.98,32.557046979865774
9,Vanderbilt,SweetSixteen,2,100.0,68.64,41.33,23.51,11.77,5.48,2.23,43.84304932735426
10,Michigan St.,SweetSixteen,4,100.0,70.77,42.87,21.82,8.85,4.18,1.74,56.4712643678161
11,St. John's,midwest,5,100.0,66.5,42.56,18.46,8.81,4.28,1.72,57.139534883720934
12,Alabama,SweetSixteen,9,100.0,61.73,33.89,15.03,8.16,3.71,1.6,61.5
13,Gonzaga,SweetSixteen,8,100.0,75.13,41.89,20.31,8.04,3.35,1.29,76.51937984496124
14,Louisville,south,6,100.0,60.87,35.97,19.31,8.46,3.33,1.23,80.30081300813008
15,Arkansas,SweetSixteen,15,100.0,70.83,39.54,15.75,7.81,3.49,1.13,87.49557522123895
16,Tennessee,west,6,100.0,55.74,32.34,14.58,6.59,2.84,1.05,94.23809523809524
17,Virginia,SweetSixteen,13,100.0,63.47,38.39,13.85,6.81,2.41,1.04,95.15384615384615
18,Wisconsin,east,5,100.0,69.04,36.65,13.36,6.19,2.86,0.9,110.1111111111111
19,Texas Tech,west,5,100.0,65.42,38.75,14.79,7.71,2.38,0.9,110.1111111111111
20,Iowa,west,9,100.0,53.81,21.77,13.48,6.47,2.34,0.74,134.13513513513513
21,Nebraska,SweetSixteen,14,100.0,68.34,34.14,12.99,6.1,2.57,0.69,143.92753623188406
22,Kansas,south,5,100.0,52.52,29.32,11.97,5.88,2.15,0.59,168.4915254237288
23,Utah St.,south,9,100.0,57.05,20.89,11.03,5.34,1.83,0.54,184.18518518518516
24,UCLA,west,7,100.0,50.94,20.53,11.32,4.06,1.62,0.44,226.27272727272728
25,North Carolina,midwest,6,100.0,53.8,23.22,11.01,4.14,1.55,0.41,242.90243902439028
26,Ohio St.,west,8,100.0,46.19,19.06,11.14,5.31,1.2,0.4,248.99999999999997
