,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,87.94,74.2,62.8,52.67,41.05,31.02,2.2237266279819474
1,Purdue,EliteEight,9,100.0,70.38,46.95,33.66,21.49,13.64,6.91,13.47178002894356
2,Vanderbilt,FinalFour,9,100.0,78.91,56.08,40.6,25.46,10.98,6.54,14.29051987767584
3,Arizona,FinalFour,16,100.0,84.16,57.02,36.42,23.0,13.34,6.49,14.408320493066256
4,Gonzaga,EliteEight,16,100.0,80.19,54.88,37.43,22.91,12.43,5.87,16.03577512776831
5,Iowa St.,FinalFour,1,100.0,74.45,53.97,38.53,22.61,12.72,5.57,16.953321364452425
6,Alabama,SweetSixteen,13,100.0,69.22,48.55,27.45,15.7,9.48,4.26,22.474178403755868
7,Connecticut,EliteEight,13,100.0,75.24,49.44,31.63,17.63,6.96,3.83,25.109660574412533
8,Duke,EliteEight,12,100.0,75.33,56.13,36.12,12.99,7.1,3.54,27.248587570621467
9,Illinois,SweetSixteen,14,100.0,72.67,48.31,15.97,11.7,6.6,3.37,28.673590504451035
10,Houston,SweetSixteen,2,100.0,67.8,46.01,25.51,14.63,5.64,2.7,36.03703703703703
11,Louisville,south,5,100.0,61.96,41.23,20.2,10.93,4.99,2.65,36.735849056603776
12,Indiana,south,9,100.0,52.39,26.87,15.88,8.77,3.33,1.51,65.2251655629139
13,Iowa,east,7,100.0,57.89,29.91,15.89,7.93,4.41,1.46,67.4931506849315
14,Tennessee,west,6,100.0,65.08,36.87,18.68,9.02,4.39,1.42,69.42253521126761
15,Michigan St.,SweetSixteen,8,100.0,64.23,34.1,16.6,9.42,3.35,1.36,72.52941176470588
16,BYU,SweetSixteen,4,100.0,71.64,37.75,17.05,7.35,3.29,1.14,86.71929824561404
17,Texas Tech,west,5,100.0,59.53,33.14,14.65,6.54,2.81,0.82,120.95121951219514
18,North Carolina,SweetSixteen,9,100.0,56.68,30.71,15.16,6.09,2.36,0.72,137.88888888888889
19,Arkansas,east,5,100.0,71.45,37.27,13.75,6.61,2.93,0.71,139.84507042253523
20,Florida,east,9,100.0,47.75,19.11,10.6,4.47,1.82,0.7,141.85714285714286
21,Saint Mary's,west,7,100.0,55.46,25.5,12.81,6.62,2.54,0.68,146.05882352941174
22,Kansas,midwest,5,100.0,56.7,24.03,6.34,3.62,1.54,0.65,152.84615384615384
23,Nebraska,SweetSixteen,3,100.0,52.76,30.74,14.23,3.99,1.64,0.63,157.73015873015873
24,Virginia,east,6,100.0,57.64,32.13,14.55,5.28,2.19,0.61,162.9344262295082
25,Auburn,west,9,100.0,59.16,23.94,12.06,6.05,2.31,0.57,174.4385964912281
26,Clemson,south,7,100.0,67.23,30.55,13.18,5.11,1.5,0.56,177.57142857142856
27,SMU,south,6,100.0,61.55,28.45,15.25,5.88,1.54,0.51,195.078431372549
