,away_team_x,home_team_x,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,teams,date,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas
0,Boise State Broncos,Washington St Cougars,2023-12-21 22:00:00-06:00,-1.5,-1.5,-2.0,-1.5,-1.5,-2.0,Boise State Broncos vs Washington St Cougars,12/21/2023,Boise St.Washington St.12-21,2023-12-21 00:00:00,MWC vs. P12,53 Boise St. vs. 58 Washington St.,"Boise St. -0.4, 69-68 (52%)",75.57906489530822,0,N,Boise St.,12/21/2023,109.18187280359362,96.29481781781564,0.8091360601626263,0.517119082657437,68.67489029802643,Washington St.,109.56649478893507,97.21138848343328,0.7983322241056393,0.482880917342563,68.26702426162718,67.3725456428111,,0,,,,,,,,,,,,,,,,,0.6945167678691518,0.6797924841550367,738875,,,,53,58,,,,Boise St.,Washington St.,0.40786603639924124,136.9419145596536,11.9,17.4,11.9,0.0,71.2,101.4,20231221,11.100000000000009,109.7,98.6,69.7,11.799999999999997,110.7,98.9,67.6,,,,,,Boise St.,12.887200000000007,109.182,96.2948,68.9011,12.354600000000005,109.566,97.2114,67.4749,Boise St.,68.81485363843674,14.186588410536006,14.070157403503002,111.72889341878124,97.65873601527827,68.09360407616276,15.424376994636482,12.70508507447362,109.71497190720154,97.00988683272791,70.80508436329586,71.23379157303368,142.03887593632953,-0.42870720973782284,66.1758426966292,68.34688087091004,67.94055632672983,136.28743719763986,0.40632454418020814,65.29627573581462,70.34804918244666,69.54206111538329,139.89011029782995,0.8059880670633675,65.81251963784831,-0.8146198549861765,65.81251963784831,7.831689836903948,65.81251963784831,Boise St Broncos,Washington St Cougars,55.67984968164682,53.09200548608581,-2.5878441955610114
1,Saint Joseph's Hawks,Charleston Cougars,2023-12-21 18:00:00-06:00,-2.0,,-2.0,-2.5,-2.5,-2.0,Saint Joseph's Hawks vs Charleston Cougars,12/21/2023,Saint Joseph'sCollege of Charleston12-21,2023-12-21 00:00:00,A10 at CAA,62 Saint Joseph's at 105 College of Charleston,"College of Charleston -0.1, 74-73 (50%)",74.3977735848866,0,H,Saint Joseph's,12/21/2023,105.83066984918194,97.02012911103505,0.7309802654780841,0.4954550951981228,72.81347230957016,College of Charleston,109.42011340471775,100.15229285646096,0.7345403042848855,0.5045449048018771,72.92867270622263,71.5306167227072,,0,,,,,,,,,,,,,,,,,0.7069314159586675,0.81711971452339,738875,,,,62,105,,,,Saint Joseph's,College of Charleston,-0.11520039665246884,145.7421450157928,5.2,9.9,10.8,5.5,71.2,101.4,20231221,10.700000000000003,107.9,97.2,67.9,3.6000000000000085,106.7,103.1,72.3,,,,,,Saint Joseph's,11.4499,107.225,95.7751,68.0445,6.545000000000002,108.016,101.471,72.5412,Saint Joseph's,67.89359929833229,16.524980179986834,12.906567628752333,107.25114761930001,94.3445799905477,71.77430045358196,7.37963548780895,8.326540108992992,107.54069590244288,99.2141557934499,73.54007404166384,72.50980167779664,146.0498757194605,1.0302723638671978,68.94901685393259,72.31887128097947,72.72377740230463,145.04264868328409,-0.404906121325169,69.3262595983146,69.82473108764981,70.41181844615025,140.23654953380006,-0.5870873585004404,68.4412302656405,4.11378338917568,68.4412302656405,1.5548478691748073,68.4412302656405,Saint Josephs Hawks,Charleston Cougars,59.409638599828355,34.76071007709476,-24.6489285227336
2,Wichita St Shockers,Kansas St Wildcats,2023-12-21 19:30:00-06:00,-5.0,-5.5,-5.5,-5.5,-5.0,-5.5,Wichita St Shockers vs Kansas St Wildcats,12/21/2023,Kansas St.Wichita St.12-21,2023-12-21 00:00:00,B12 vs. Amer,71 Kansas St. vs. 94 Wichita St.,"Kansas St. -2.3, 74-72 (59%)",69.71010698952003,0,N,Kansas St.,12/21/2023,108.31849866171795,97.18966029188567,0.7767339220869041,0.5910986367993414,74.3623110980705,Wichita St.,106.63099054742963,98.79103132861248,0.7064541948912998,0.4089013632006586,72.01720051571485,72.35780705906534,,0,,,,,,,,,,,,,,,,,0.789015268380295,0.721213903913172,738875,,,,71,94,,,,Kansas St.,Wichita St.,2.345110582355659,146.37951161378535,-12.3,-9.4,-11.4,1.0,71.2,101.4,20231221,11.5,108.0,96.5,69.3,5.099999999999994,105.3,100.2,71.3,,,,,,Kansas St.,11.128299999999996,108.318,97.1897,69.6882,7.840000000000003,106.631,98.791,71.6492,Kansas St.,69.45759280494858,0.6750819342769465,5.801416109451163,103.96098431026006,98.15956820080889,71.2378304330783,9.774545873177395,9.148425525770145,105.6998373588073,96.55141183303716,74.06214616714313,69.5441335079948,143.60627967513793,4.518012659148326,69.39733146067415,74.00663507632456,71.67312951635746,145.67976459268203,2.3335055599670937,70.1278620707865,68.79256060867016,71.10815689979125,139.9007175084614,-2.3155962911210963,69.49449745124615,-6.323626735096241,69.49449745124615,-8.617317683954532,69.49449745124615,Kansas State Wildcats,Wichita St Shockers,69.97944856925476,72.64961861072874,2.6701700414739804
3,Georgia Tech Yellow Jackets,Massachusetts Minutemen,2023-12-21 20:00:00-06:00,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,Georgia Tech Yellow Jackets vs Massachusetts Minutemen,12/21/2023,Georgia TechMassachusetts12-21,2023-12-21 00:00:00,ACC vs. A10,109 Georgia Tech vs. 117 Massachusetts,"Georgia Tech -0.7, 75-74 (53%)",67.90727769014283,0,N,Georgia Tech,12/21/2023,104.57771702733194,99.05918157657744,0.6510027636003233,0.525309504995301,74.43207094702076,Massachusetts,108.06448370538192,103.2678319474532,0.6276445896304478,0.4746904950046989,73.77914278342959,71.76431689554929,,0,,,,,,,,,,,,,,,,,0.8422545084097693,0.8283210550590121,738875,,,,109,117,,,,Georgia Tech,Massachusetts,0.6529281635911701,148.21121373045037,0.3,-3.3,6.8,6.5,71.2,101.4,20231221,3.700000000000003,105.0,101.3,68.6,3.5999999999999943,108.3,104.7,72.6,,,,,,Georgia Tech,5.518799999999999,104.578,99.0592,68.5514,4.795999999999992,108.064,103.268,72.24,Georgia Tech,68.04592341527548,9.351808017944256,7.364120515209234,104.26179159225916,96.8976710770499,72.29158788593215,14.579476344972646,10.74167457593089,107.5528876475626,96.81121307163171,75.83658508410343,75.67992443487799,151.51650951898142,0.15666064922544365,69.94887640449437,74.07680035426306,73.42635549136502,147.50315584562807,0.6504448628980413,69.55271258426966,68.77376066120767,71.00800998025885,139.78177064146652,-2.234249319051173,69.08915523672465,-3.6117518857217448,69.08915523672465,0.20726746571016008,69.08915523672465,Georgia Tech Yellow Jackets,Massachusetts Minutemen,55.67984968164682,63.45679715342847,7.7769474717816465
4,Northern Iowa Panthers,Northern Illinois Huskies,2023-12-21 19:00:00-06:00,3.0,,3.0,3.5,3.0,3.0,Northern Iowa Panthers vs Northern Illinois Huskies,12/21/2023,Northern IowaNorthern Illinois12-21,2023-12-21 00:00:00,MVC at MAC,114 Northern Iowa at 157 Northern Illinois,"Northern Illinois -0.9, 79-78 (53%)",63.64648976695988,0,H,Northern Iowa,12/21/2023,108.84715233058466,106.47036006691329,0.5631354199962895,0.4665277216709286,77.64741983807549,Northern Illinois,108.8156628873443,105.20568353887133,0.5957979047076454,0.5334722783290714,78.55808533500833,70.60304369915443,,0,,,,,,,,,,,,,,,,,0.8191089676263897,0.9040154062062058,738875,,,,114,157,,,,Northern Iowa,Northern Illinois,-0.910665496932836,156.20550517308382,1.9,1.1,1.4,-0.5,71.2,101.4,20231221,4.400000000000006,109.9,105.5,68.0,-1.7999999999999972,106.7,108.5,72.4,,,,,,Northern Iowa,5.177000000000007,110.281,105.104,67.6719,0.828000000000003,107.419,106.591,71.9947,Northern Iowa,67.50220395429052,5.47265615593354,5.718628679180597,112.11368325749672,106.3950545783161,72.2416819763941,8.713531166994361,5.163529119702479,110.14711128325997,104.9835821635575,79.05162299065177,78.92640457146067,157.97802756211243,0.12521841919109988,69.14606741573033,77.11982048009494,78.33704901504295,155.45686949513788,-1.2172285349480063,68.42722105238762,77.28971234730311,81.387613995284,158.6773263425871,-4.0979016479808905,68.4897858254431,-4.27340760745804,68.4897858254431,-0.6250377854429843,68.4897858254431,Northern Iowa Panthers,Northern Illinois Huskies,36.944134018176364,65.79927745211795,28.855143433941585
5,Hofstra Pride,UNLV Rebels,2023-12-21 21:00:00-06:00,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,Hofstra Pride vs UNLV Rebels,12/21/2023,HofstraUNLV12-21,2023-12-21 00:00:00,CAA at MWC,92 Hofstra at 106 UNLV,"UNLV -2.3, 72-69 (59%)",62.03952775575339,0,H,Hofstra,12/21/2023,108.07786250143,102.4196889451112,0.6498520394912205,0.4074268550634481,69.22426643938738,UNLV,111.4368334042872,102.21821918789678,0.729680424764248,0.5925731449365519,71.51637945571896,65.244810422752,,0,,,,,,,,,,,,,,,,,0.7120388803886227,0.867400405572909,738875,,,,92,106,,,,Hofstra,UNLV,-2.2921130163315837,140.74064589510635,-3.1,-2.0,1.3,4.5,71.2,101.4,20231221,6.700000000000003,109.8,103.1,67.1,6.099999999999994,111.0,104.9,66.6,,,,,,Hofstra,8.396,109.501,101.105,67.0689,6.442000000000007,110.007,103.565,67.129,Hofstra,67.24183994137587,10.869743021778495,9.072568530353623,109.88052661697037,100.80795808661678,67.0441448744709,2.6064121996483887,4.018242628019717,109.44469197365319,105.42644934563347,69.31232370866077,72.83436777551123,142.14669148417198,-3.522044066850455,62.76488764044942,68.75405817415712,71.31522837171576,140.0692865458729,-2.5611701975586385,63.23410376544944,70.32449756235235,70.8350047009785,141.15950226333086,-0.5105071386261528,63.317017677747025,3.339760348268271,63.317017677747025,-3.850434479019164,63.317017677747025,Hofstra Pride,UNLV Rebels,66.58824291023754,37.521500409173,-29.06674250106454
6,Kent State Golden Flashes,Oregon Ducks,2023-12-21 20:00:00-06:00,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,Kent State Golden Flashes vs Oregon Ducks,12/21/2023,Kent St.Oregon12-21,2023-12-21 00:00:00,MAC at P12,82 Kent St. at 51 Oregon,"Oregon -6.7, 77-71 (74%)",61.08901937981107,0,H,Kent St.,12/21/2023,108.07794539169444,101.37211159491405,0.6762581914068204,0.2615974889171606,70.67863245778784,Oregon,112.74318406314296,96.62375657280938,0.854992929413918,0.7384025110828394,77.3527803785951,70.47252112658133,Kent St.,0,,,,,,,,,,,,,,,,,0.5309598777122441,0.8532005101878632,738875,,,,82,51,,,,Kent St.,Oregon,-6.674147920807258,148.03141283638294,4.8,13.2,4.0,-0.8,71.2,101.4,20231221,5.700000000000003,108.7,103.0,69.8,13.100000000000009,111.7,98.6,69.8,,,,,,Kent St.,9.430000000000007,109.501,100.071,69.793,13.399600000000007,111.296,97.8964,69.6776,Kent St.,70.20108641734402,9.217228660382645,9.500614620031824,111.38875251783182,101.88813789780004,68.2744302620973,9.341820294459293,10.787443431638941,110.67851702781262,99.89107359617368,70.31584263385793,79.82872711749437,150.1445697513523,-9.51288448363644,68.42752808988763,70.19816148000454,77.13487975347572,147.33304123348026,-6.936718273471172,68.30068450561798,71.81345478373541,76.97449279637387,148.7879475801093,-5.161038012638457,67.31656150174747,-2.1436409164817434,67.31656150174747,1.3161734104821647,67.31656150174747,Kent St Golden Flashes,Oregon Ducks,73.20575054664809,58.088431148968624,-15.117319397679466
7,UNC Wilmington Seahawks,Marshall Thundering Herd,2023-12-21 18:00:00-06:00,1.0,1.5,1.0,1.5,1.0,1.5,UNC Wilmington Seahawks vs Marshall Thundering Herd,12/21/2023,UNC WilmingtonMarshall12-21,2023-12-21 00:00:00,CAA at SB,99 UNC Wilmington at 187 Marshall,"UNC Wilmington -2.4, 75-73 (59%)",60.64383021827948,0,H,UNC Wilmington,12/21/2023,107.0676834374347,102.53435012195756,0.6218782806198988,0.5925602292073889,75.49506284456989,Marshall,102.45386716725592,101.36417034944633,0.530703527403413,0.407439770792611,73.07577223735449,72.4316441337968,,0,,,,,,,,,,,,,,,,,0.8551204972962514,0.8806949176398422,738875,,,,99,187,,,,UNC Wilmington,Marshall,2.4192906072154017,148.57083508192437,20.9,10.4,20.9,-0.1,71.2,101.4,20231221,4.0,108.1,104.1,68.4,-1.6000000000000085,101.1,102.7,74.1,,,,,,UNC Wilmington,7.259,108.478,101.219,67.6548,-1.5600000000000023,101.139,102.699,73.8781,UNC Wilmington,69.31317583790435,14.202658268682653,9.919086112871412,107.993255461437,98.07416934856556,73.91071706259652,-10.684841290094672,-5.719572717024481,97.32935916303751,103.048931880062,75.77157741483033,75.9686057990191,151.74018321384943,-0.19702838418876922,71.18595505617978,74.98218605578529,72.87070836066741,147.8528944164527,2.111477695117884,70.19955168370787,76.77135799948225,69.64335386450621,146.41471186398846,7.128004134976038,71.95205797844592,15.856974504552312,71.95205797844592,12.88575015924394,71.95205797844592,UNC Wilmington Seahawks,Marshall Thundering Herd,44.32015031835318,6.549772376959117,-37.77037794139406
8,Stanford Cardinal,San Diego St Aztecs,2023-12-21 20:00:00-06:00,-9.0,-8.5,-9.0,-8.5,-9.0,-8.0,Stanford Cardinal vs San Diego St Aztecs,12/21/2023,StanfordSan Diego St.12-21,2023-12-21 00:00:00,P12 at MWC,83 Stanford at 32 San Diego St.,"San Diego St. -9.0, 76-67 (81%)",57.81793845035845,0,H,Stanford,12/21/2023,108.17956079445165,101.53789172395336,0.6745077694193733,0.1917801744873259,67.26337035107854,San Diego St.,112.51824727409289,93.19270217207718,0.8972585935634789,0.808219825512674,76.22590799902379,69.4710999085749,Stanford,0,,,,,,,,,,,,,,,,,0.4331967932129112,0.8541976878298819,738875,,,,83,32,,,,Stanford,San Diego St.,-8.962537647945254,143.48927835010232,5.6,5.4,-3.4,-9.0,71.2,101.4,20231221,7.799999999999997,109.1,101.3,70.2,17.599999999999994,113.1,95.5,68.0,,,,,,Stanford,9.369,109.604,100.235,70.1772,16.653800000000004,111.074,94.4202,68.3114,Stanford,70.65983916619858,0.03735161041694074,4.207973421873704,104.85783628234094,100.64986286046725,68.69168226945972,16.72402195550521,15.369488524031475,111.32276991525477,95.95328139122333,66.97458454068278,77.88898357543817,144.86356811612097,-10.914399034755391,67.04494382022472,66.80614681359083,76.0114452981469,142.81759211173772,-9.205298484556067,67.3300952258427,65.76175599897357,77.45187746510227,143.21363346407583,-11.690121466128701,68.1705508597702,-13.4441390081559,68.1705508597702,2.027119500366126,68.1705508597702,Stanford Cardinal,San Diego St Aztecs,79.08930434072549,89.979673207799,10.890368867073505
9,Colgate Raiders,Iona Gaels,2023-12-21 18:00:00-06:00,-1.5,,-1.5,-1.5,-1.5,-1.5,Colgate Raiders vs Iona Gaels,12/21/2023,ColgateIona12-21,2023-12-21 00:00:00,Pat at MAAC,124 Colgate at 206 Iona,"Colgate -1.4, 68-67 (56%)",55.18470162004611,0,H,Colgate,12/21/2023,103.80016956586468,102.18975414959245,0.5448332928108937,0.5597205442148032,67.98554607177785,Iona,103.38036349021212,103.92306330695332,0.4849515819258522,0.4402794557851968,66.581258007879,65.62347984290854,,0,,,,,,,,,,,,,,,,,0.8763727687828534,0.9102539371504343,738875,,,,124,206,,,,Colgate,Iona,1.4042880638988464,134.56680407965683,6.6,8.5,-0.6,-7.1,71.2,101.4,20231221,2.8000000000000114,105.4,102.6,66.1,-2.9000000000000057,102.3,105.2,69.0,,,,,,Colgate,4.2890000000000015,105.167,100.878,65.994,-3.2379999999999995,102.054,105.292,68.6184,Colgate,66.851707437233,5.690639521968324,3.406799833054857,100.87244434228656,97.4656445092317,68.86291464840599,-6.0849356947552975,-4.193212283278166,101.21537575967609,105.40858804295426,68.09932107282054,68.17599830694941,136.27531937976994,-0.07667723412886573,64.05758426966291,67.52362999027314,66.39410117458816,133.9177311648613,1.1295288156849779,63.601161370786514,65.91470706321128,64.6776030283535,130.5923100915648,1.2371040348577793,64.65735145155034,5.8069383931460266,64.65735145155034,2.4620226285721287,64.65735145155034,Colgate Raiders,Iona Gaels,55.67984968164682,29.011741042080285,-26.668108639566537
