,commence_time,DraftKings,BetMGM spreads,FanDuel,BetOnline.ag spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-01-29 18:00:00-06:00,3.0,3.5,3.5,3.0,Duke,Virginia Tech,01/29/2024,True,Duke vs Virginia Tech,DukeVirginia Tech1-29,2024-01-29,ACC at ACC,23 Duke at 51 Virginia Tech,"Virginia Tech -0.8, 74-73 (53%)",81.35928387251707,1,H,Duke,01/29/2024,116.82143156585217,100.54077763413882,0.8488944462211402,0.4703074237950073,73.25662594317522,Virginia Tech,113.65413461165669,96.80868976933382,0.8635232375505372,0.5296925762049927,74.01803053756085,68.26777489331567,Duke,0,,,,,,,,,,,,,,,,,0.5133574194911473,0.6836505306253245,738914,,,,23,51,,,,-0.761404594385624,147.27465648073607,-3.3,-12.8,1.5,4.7,71.2,101.4,20240129,21.400000000000006,119.0,97.6,68.2,13.899999999999991,113.1,99.2,68.1,,,,,,Duke,19.109499999999997,118.36,99.2505,68.2406,14.112200000000001,112.196,98.0838,68.0,Duke,68.96299909532632,13.300792421861367,16.49983364279119,115.4608066412878,98.96097299849666,69.15455754121405,15.705820238329165,14.316613653374002,111.11793267262263,96.80131901924865,73.82883261030729,73.01328196473705,146.84211457504432,0.8155506455702408,65.23061797752808,72.54205766204626,73.59016688917444,146.1322245512207,-1.0481092271281796,65.17360674157304,71.7775599571001,74.6866565210282,146.4642164781283,-2.9090965639281023,66.98182147686006,-3.7584306449668503,66.98182147686006,-4.07704950965352,66.98182147686006,Duke Blue Devils,Virginia Tech Hokies,01/29/2024,36.944134018176364,63.980805342949544,27.03667132477318,-7.25843064496685,Virginia Tech,Virginia Tech,1
1,2024-01-29 20:00:00-06:00,5.0,5.5,5.5,5.0,Houston,Texas,01/29/2024,True,Houston vs Texas,HoustonTexas1-29,2024-01-29,B12 at B12,1 Houston at 34 Texas,"Houston -9.4, 68-59 (85%)",69.82553470586578,1,H,Houston,01/29/2024,116.82071154742756,83.70301234695388,0.9788285360098836,0.8455247007211147,68.47104191509517,Texas,118.59610127315216,98.51192497954356,0.8941432350786507,0.1544752992788852,59.06222231477245,62.705261858237904,Houston,0,,,,,,,,,,,,,,,,,0.4414029404488792,0.2079796788092903,738914,,,,1,34,,,,9.408819600322722,127.53326422986763,0.1,2.1,4.3,4.1,71.2,101.4,20240129,34.2,118.7,84.5,63.4,16.30000000000001,116.9,100.6,66.9,,,,,,Houston,35.730199999999996,118.359,82.6288,63.653,17.2646,117.074,99.8094,66.9609,Houston,64.60339685755025,39.64546270536757,35.341228377600096,116.28380210037226,80.94257372277212,68.25784095782932,14.840329594741736,16.460915548610483,114.18776990584786,97.72685435723743,68.202446970357,59.668422624075845,127.87086959443285,8.534024346281157,59.57106741573033,67.8029785389086,58.72053761969003,126.52351615859862,9.082440919218577,59.86323269241572,67.48028769160028,58.04468558935454,125.52497328095482,9.435602102245738,61.93382567469376,13.156188881530582,61.93382567469376,-1.6831136465354675,61.93382567469376,Houston Cougars,Texas Longhorns,01/29/2024,30.020551430745247,10.510824512011595,-19.50972691873365,7.656188881530582,Houston,Houston,1
2,2024-01-29 18:30:00-06:00,1.0,-1.5,1.5,0.0,North Carolina Central,Delaware St.,01/29/2024,True,North Carolina Central vs Delaware St.,North Carolina CentralDelaware St.1-29,2024-01-29,MEAC at MEAC,273 North Carolina Central at 315 Delaware St.,"Delaware St. -0.7, 66-65 (53%)",45.27350438703287,1,H,North Carolina Central,01/29/2024,96.88213315704115,107.70828845759092,0.228251371572763,0.4709435028051525,64.66619935850356,Delaware St.,93.7543461708183,103.18169233216553,0.2493926219252065,0.5290564971948475,65.32381373832234,68.1768135897177,,0,,,,,,,,,,,,,,,,,0.952581494915984,0.9762182322400268,738914,,,,273,315,,,,-0.6576143798187815,129.99001309682592,5.4,3.9,0.9,-4.5,71.2,101.4,20240129,-6.8999999999999915,100.2,107.1,66.5,-12.700000000000003,93.8,106.5,69.2,,,,,,North Carolina Central,-8.1678,98.1582,106.326,66.5228,-11.989800000000002,92.5512,104.541,69.6629,North Carolina Central,68.48696698444209,-9.555821976499226,-10.468576787802922,98.08214306483349,108.55071985263642,70.19431468856276,-10.838716849706067,-11.859831679597093,92.44201648237778,104.3018481619749,66.12732430716409,65.83820931839325,131.96553362555733,0.28911498877083375,64.63202247191012,64.03555643285532,64.94587344654504,128.98142987940037,-0.9103170136897205,65.08667365337078,66.225874754506,68.70209037229897,134.92796512680496,-2.476215617792974,67.51960270465078,-0.8315589919780351,67.51960270465078,1.7895395500840579,67.51960270465078,North Carolina Central Eagles,Delaware State Hornets,01/29/2024,44.32015031835318,53.15616745023346,8.836017131880283,-2.331558991978035,Delaware St.,Delaware St.,1
3,2024-01-29 19:00:00-06:00,3.0,2.5,2.5,3.0,Texas A&M Corpus Chris,Texas A&M Commerce,01/29/2024,True,Texas A&M Corpus Chris vs Texas A&M Commerce,Texas A&M Corpus ChrisTexas A&M Commerce1-29,2024-01-29,Slnd at Slnd,200 Texas A&M Corpus Chris at 308 Texas A&M Commerce,"Texas A&M Corpus Chris -2.2, 67-65 (59%)",44.63933876300334,1,H,Texas A&M Corpus Chris,01/29/2024,98.35789020923048,104.02308188723572,0.3443427690866433,0.5936112775063419,67.38174851205889,Texas A&M Commerce,96.96171985436138,105.98158991992142,0.2644599635569868,0.4063887224936581,65.1977589800205,68.12528677897174,,0,,,,,,,,,,,,,,,,,0.9488856947976544,0.958534990143112,738914,,,,200,308,,,,2.183989532038396,132.5795074920794,5.7,10.3,7.2,1.5,71.2,101.4,20240129,-4.3999999999999915,100.2,104.6,69.3,-11.299999999999997,97.0,108.3,66.6,,,,,,Texas A&M Corpus Chris,-3.0345999999999975,99.6534,102.688,69.2689,-11.659599999999998,95.7174,107.377,66.8507,Texas A&M Corpus Chris,69.50237029300635,-3.5263352727774313,-4.842521514874017,98.83762365798039,103.68014517285442,68.03302765253369,-16.856804221615246,-14.528610548911507,90.5322010375468,105.06081158645833,67.44341041805956,66.69124791542694,134.1346583334865,0.7521625026326149,64.82275280898875,66.72422192685323,64.8205632116418,131.54478513849503,1.903658715211435,65.03756254536518,66.1177920705963,63.20858259755258,129.32637466814887,2.909209473043717,66.41090842781934,7.1828928840933415,66.41090842781934,1.8450278579416732,66.41090842781934,Texas AM CC Islanders,Texas AM Commerce Lions,01/29/2024,40.590361400171645,24.696073504347616,-15.894287895824029,4.6828928840933415,Texas A&M Commerce,Texas A&M Corpus Chris,0
4,2024-01-29 19:30:00-06:00,-5.0,-4.5,-4.5,-5.0,Alabama St.,Texas Southern,01/29/2024,True,Alabama St. vs Texas Southern,Alabama St.Texas Southern1-29,2024-01-29,SWAC at SWAC,284 Alabama St. at 288 Texas Southern,"Texas Southern -2.7, 63-61 (62%)",39.81925222463968,1,H,Alabama St.,01/29/2024,92.19967860442992,103.3708460409283,0.2116158729311066,0.3789098267891497,60.523345127003424,Texas Southern,95.7031370001019,102.785613804218,0.3055440647138033,0.6210901732108502,63.180844550776825,67.30803076969356,,0,,,,,,,,,,,,,,,,,0.9381584591072548,0.978369187890734,738914,,,,284,288,,,,-2.6574994237734018,123.70418967778025,3.0,3.3,1.7,-1.3,71.2,101.4,20240129,-9.300000000000011,95.1,104.4,67.5,-8.5,95.6,104.1,67.9,,,,,,Alabama St.,-8.629899999999992,93.4141,102.044,67.5135,-9.664000000000001,94.475,104.139,67.766,Alabama St.,68.80785153745308,-4.0982220008534025,-8.03711244211382,93.42346247607541,101.46057491818924,69.08434365087773,-10.180120770951394,-9.527602773187192,92.63389155072727,102.16149432391448,61.099924670818474,65.14632167966293,126.24624635048141,-4.046397008844458,64.37148876404495,59.93274821292464,62.815209205303496,122.74795741822814,-2.882460992378853,64.25730113764044,61.093739758671155,63.62720159732878,124.72094135599994,-2.5334618386576224,66.76327614455033,2.3245607904555925,66.76327614455033,0.12978780882500018,66.76327614455033,Alabama St Hornets,Texas Southern Tigers,01/29/2024,66.58824291023754,41.23956573621596,-25.34867717402158,6.8245607904555925,Alabama St.,Alabama St.,1
5,2024-01-29 19:00:00-06:00,3.5,3.5,3.5,3.5,Southeastern Louisiana,Houston Christian,01/29/2024,True,Southeastern Louisiana vs Houston Christian,Southeastern LouisianaHouston Christian1-29,2024-01-29,Slnd at Slnd,316 Southeastern Louisiana at 339 Houston Christian,"Houston Christian -1.1, 69-68 (55%)",37.33352324846692,1,H,Southeastern Louisiana,01/29/2024,96.58210187927337,112.55678135583672,0.146760246095865,0.451977560267573,67.88892708363498,Houston Christian,95.14694235469088,109.04184721322522,0.1725649965054436,0.5480224397324269,69.03599594332172,67.93831863159878,,0,,,,,,,,,,,,,,,,,0.9697007759481332,0.9860302930157356,738914,,,,316,339,,,,-1.1470688596867404,136.92492302695672,-6.2,-10.1,-6.3,-0.2,71.2,101.4,20240129,-10.399999999999991,100.2,110.6,63.6,-17.5,94.6,112.1,72.3,,,,,,Southeastern Louisiana,-13.257799999999989,97.8542,111.112,63.8681,-16.552099999999996,93.9259,110.478,72.3046,Southeastern Louisiana,65.34481246530396,-17.04632383388471,-13.723695093770926,96.24687937601445,109.9705744697854,73.45012865368007,-13.675175429922255,-15.421671340108203,89.77150921005251,105.19318055016076,69.55120013372581,68.51720485047639,138.0684049842022,1.0339952832494248,64.58258426966292,67.22658958983216,68.63635564721335,135.8629452370455,-1.4097660573811908,64.8589525738764,65.43555669773676,67.48024618124303,132.91580287897978,-2.044689483506275,67.4099000340895,-3.870034322868513,67.4099000340895,-5.9381380940029445,67.4099000340895,Southeastern Louisiana Lions,Houston Christian Huskies,01/29/2024,36.944134018176364,64.37776208605345,27.433628067877088,-7.370034322868513,Houston Christian,Houston Christian,1
6,2024-01-29 20:00:00-06:00,-2.5,-2.5,-2.5,-2.5,Alcorn St.,Bethune Cookman,01/29/2024,True,Alcorn St. vs Bethune Cookman,Alcorn St.Bethune Cookman1-29,2024-01-29,SWAC at SWAC,307 Alcorn St. at 312 Bethune Cookman,"Bethune Cookman -3.8, 81-77 (63%)",37.31009474813554,1,H,Alcorn St.,01/29/2024,104.21186919107592,119.83622232463368,0.1670682062353201,0.3655909467868536,76.75791621602912,Bethune Cookman,98.66263696524074,108.145516191339,0.2581951047872214,0.6344090532131463,80.52640321568865,71.77995382373858,,0,,,,,,,,,,,,,,,,,0.9504371080693776,0.9837472229106164,738914,,,,307,312,,,,-3.7684869996595296,157.28431943171776,-2.2,-2.4,2.3,4.5,71.2,101.4,20240129,-12.0,105.7,117.7,67.9,-14.5,96.6,111.1,71.7,,,,,,Alcorn St.,-12.713999999999999,105.584,118.298,68.2846,-12.17349999999999,97.3965,109.57,71.4522,Alcorn St.,69.42080366129605,-14.540312077862769,-13.013047991151414,102.55549927141877,115.56854726257023,72.47316383706568,-11.631823405339446,-12.354361024801399,95.47452660096198,107.82888762576337,76.98637263076834,78.83162528308483,155.81799791385316,-1.8452526523164892,68.37682584269663,76.00882672890368,80.06027713364398,156.06910386254765,-4.051450404740294,68.52647326011235,74.91983591212984,79.05912203508333,153.9789579472132,-4.139286122953493,70.66215277311626,-3.7748278657866905,70.66215277311626,-3.6003780080958165,70.66215277311626,Alcorn St Braves,Bethune Cookman Wildcats,01/29/2024,59.409638599828355,64.0392234433454,4.629584843517051,-1.2748278657866905,Alcorn St.,Bethune Cookman,0
7,2024-01-29 19:00:00-06:00,5.5,,5.5,5.5,Jackson St.,Florida A&M,01/29/2024,True,Jackson St. vs Florida A&M,Jackson St.Florida A&M1-29,2024-01-29,SWAC at SWAC,249 Jackson St. at 344 Florida A&M,"Jackson St. -4.5, 75-71 (67%)",33.881792114036045,1,H,Jackson St.,01/29/2024,99.01311259387693,107.98899855712948,0.2693473733600753,0.6712357506362744,75.03424707354789,Florida A&M,98.2757185972198,114.0482757353914,0.1529413091481935,0.3287642493637256,70.51862470532195,70.02994640935226,,0,,,,,,,,,,,,,,,,,0.9736613106808486,0.9705306379521876,738914,,,,249,344,,,,4.515622368225934,145.55287177886984,8.8,3.0,-2.2,-11.1,71.2,101.4,20240129,-7.6000000000000085,100.6,108.2,70.0,-18.799999999999997,96.8,115.6,67.8,,,,,,Jackson St.,-6.286000000000001,100.317,106.603,70.2498,-18.5355,97.0145,115.55,67.7601,Jackson St.,71.30839854228232,-6.110918006698548,-5.879412107684664,99.6024926627682,105.48190477045287,69.07116891445558,-19.485055521711118,-19.109757387123654,94.58669705967131,113.69645444679506,74.32234944632138,70.7926734121348,145.1150228584562,3.529676034186579,66.65730337078651,74.30182781586883,70.11051676329316,144.41234457916198,4.191311052575671,66.85580720477526,75.10874391104608,69.98475943703443,145.0935033480805,5.12398447401165,69.17632641479355,7.562688841693024,69.17632641479355,4.3485622310867456,69.17632641479355,Jackson State Tigers,Florida AM Rattlers,01/29/2024,30.020551430745247,23.56836704469185,-6.452184386053396,2.0626888416930242,Florida A&M,Jackson St.,0
8,2024-01-29 19:00:00-06:00,-1.5,-1.5,-1.5,-1.5,South Carolina St.,Maryland Eastern Shore,01/29/2024,True,South Carolina St. vs Maryland Eastern Shore,South Carolina St.Maryland Eastern Shore1-29,2024-01-29,MEAC at MEAC,328 South Carolina St. at 357 Maryland Eastern Shore,"South Carolina St. -1.7, 71-69 (57%)",32.923375569701065,1,H,South Carolina St.,01/29/2024,97.72478253259142,115.54272900173036,0.1271850925568958,0.5701647854682151,71.03389885583509,Maryland Eastern Shore,89.61355711089912,108.5878040857119,0.0989805417895206,0.4298352145317848,69.31005230828728,70.54814374945813,,0,,,,,,,,,,,,,,,,,0.9838079832399884,0.9881397966501564,738914,,,,328,357,,,,1.723846547547808,140.34395116412236,-2.1,6.1,-2.7,-0.5,71.2,101.4,20240129,-14.800000000000011,99.6,114.4,70.6,-20.400000000000006,90.0,110.4,67.6,,,,,,South Carolina St.,-15.048100000000005,99.0119,114.06,70.8381,-21.554500000000004,88.4635,110.018,67.6947,South Carolina St.,71.68497321510183,-13.405201213750772,-14.561193902403891,95.46137748339055,110.02257138579446,68.83272398109018,-23.634262601227228,-21.080959819710042,88.96853846496462,110.04949828467471,70.66684302655278,69.98063714696629,140.64748017351906,0.6862058795864954,67.03033707865167,70.34100897667754,68.90916995250988,139.25017892918743,1.4318390241676582,67.35061696727527,69.80310299256479,68.78587914900464,138.58898214156943,1.0172238435601457,69.30157268127735,5.507821410089591,69.30157268127735,-3.4340315295026613,69.30157268127735,South Carolina State Bulldogs,Maryland Eastern Shore Hawks,01/29/2024,55.67984968164682,29.994648972797002,-25.68520070884982,7.007821410089591,South Carolina St.,South Carolina St.,1
9,2024-01-29 18:00:00-06:00,4.0,4.5,3.5,4.0,Boston University,Holy Cross,01/29/2024,True,Boston University vs Holy Cross,Boston UniversityHoly Cross1-29,2024-01-29,Pat at Pat,299 Boston University at 350 Holy Cross,"Boston University -2.3, 68-66 (60%)",30.53978049828292,1,H,Boston University,01/29/2024,93.69114606916813,106.9603868671954,0.1789862516720237,0.5967013632793174,68.01926911986791,Holy Cross,100.61484435619032,118.8448619140673,0.1284234942094069,0.4032986367206825,65.74126006915002,64.38114573682208,,0,,,,,,,,,,,,,,,,,0.9784011383656194,0.9823599591903984,738914,,,,299,350,,,,2.2780090507178983,133.76052918901792,-8.8,2.4,-8.5,0.2,71.2,101.4,20240129,-11.299999999999997,95.2,106.5,66.7,-20.700000000000003,99.7,120.4,65.5,,,,,,Boston University,-10.66279999999999,94.9252,105.588,66.7169,-21.086399999999998,99.3236,120.41,65.5931,Boston University,67.45015184215507,-5.446015611286801,-8.147824662254669,93.76888562422646,101.91671028648115,67.04570942748461,-24.285666229814552,-20.181525876930714,97.56237045507513,117.74389633200587,67.43206360307488,66.0647599591222,133.49682356219708,1.3673036439526811,61.36025280898877,67.35564102773056,65.36104581843902,132.71668684616958,1.994595209291532,61.46303782851123,67.23369217266651,64.038274905469,131.2719670781355,3.195417267197513,63.51465282652871,10.451904047958166,63.51465282652871,-7.230381048466384,63.51465282652871,Boston U Terriers,Holy Cross Crusaders,01/29/2024,36.944134018176364,15.97661554702694,-20.967518471149425,6.951904047958166,Holy Cross,Boston University,0
