,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,81.79,60.72,50.28,37.58,27.42,19.1,4.2356020942408374
1,Arizona,FinalFour,9,100.0,76.01,54.0,33.22,19.82,12.79,6.81,13.684287812041116
2,Duke,FinalFour,1,100.0,78.69,54.28,35.37,20.95,10.95,6.36,14.723270440251572
3,Illinois,SweetSixteen,2,100.0,68.94,44.43,28.15,17.74,11.44,6.05,15.528925619834713
4,Houston,EliteEight,9,100.0,69.02,42.62,30.43,15.9,9.41,5.62,16.793594306049823
5,Purdue,EliteEight,16,100.0,68.93,44.61,27.17,18.37,9.76,5.5,17.181818181818183
6,Gonzaga,SweetSixteen,8,100.0,72.1,54.04,32.11,18.84,9.25,5.11,18.569471624266143
7,Louisville,south,6,100.0,54.63,32.32,20.67,11.52,7.44,3.87,24.839793281653744
8,Virginia,SweetSixteen,3,100.0,74.08,47.98,28.82,16.58,7.65,3.69,26.100271002710027
9,Vanderbilt,SweetSixteen,15,100.0,65.32,39.43,23.5,12.6,6.88,3.52,27.40909090909091
10,Florida,SweetSixteen,14,100.0,59.65,35.0,23.37,12.64,7.12,3.16,30.645569620253163
11,Alabama,midwest,5,100.0,63.21,37.03,23.43,13.82,6.8,3.09,31.362459546925567
12,Iowa St.,EliteEight,12,100.0,67.57,44.49,26.5,14.42,6.94,3.08,31.467532467532468
13,Connecticut,EliteEight,13,100.0,66.89,43.81,23.13,11.78,6.49,3.08,31.467532467532468
14,Nebraska,FinalFour,8,100.0,72.64,46.12,23.73,12.68,5.25,2.19,44.662100456621005
15,Kansas,south,5,100.0,60.69,32.48,18.92,9.43,5.16,2.13,45.94835680751174
16,Michigan St.,SweetSixteen,4,100.0,66.54,42.77,22.77,10.21,5.12,2.09,46.84688995215311
17,BYU,SweetSixteen,13,100.0,64.0,43.14,17.52,7.36,3.74,1.77,55.49717514124294
18,Texas Tech,SweetSixteen,9,100.0,65.95,41.69,19.85,8.19,3.56,1.42,69.42253521126761
19,Saint Louis,midwest,7,100.0,60.26,30.14,15.53,8.29,3.07,1.17,84.47008547008548
20,Iowa,east,7,100.0,56.59,28.14,14.4,6.1,2.71,1.17,84.47008547008548
21,Clemson,south,7,100.0,54.29,24.96,11.28,5.48,2.54,1.01,98.009900990099
22,Tennessee,west,7,100.0,57.6,25.25,12.18,5.91,2.38,0.82,120.95121951219514
23,Arkansas,east,5,100.0,60.13,29.19,10.83,5.84,1.87,0.76,130.57894736842104
24,St. John's,west,5,100.0,59.18,28.99,13.09,6.05,1.88,0.73,135.986301369863
25,Wisconsin,west,9,100.0,52.66,23.19,12.14,5.23,1.95,0.68,146.05882352941174
26,North Carolina,west,6,100.0,58.72,23.01,10.44,4.79,1.43,0.6,165.66666666666669
27,Kentucky,midwest,6,100.0,55.46,24.96,9.56,3.67,1.4,0.57,174.4385964912281
28,Auburn,midwest,8,100.0,55.48,25.67,10.54,4.59,1.69,0.51,195.078431372549
29,Georgia,east,6,100.0,54.8,24.74,9.85,3.35,1.11,0.43,231.5581395348837
30,Ohio St.,east,10,100.0,43.41,18.16,8.15,3.05,1.08,0.42,237.0952380952381
31,Villanova,east,8,100.0,46.06,17.02,7.87,2.7,1.08,0.41,242.90243902439028
32,UCLA,midwest,10,100.0,39.74,18.76,8.77,2.98,1.1,0.34,293.1176470588235
33,N.C. State,east,9,100.0,53.94,16.18,7.23,2.99,0.81,0.33,302.030303030303
34,Utah St.,south,9,100.0,49.51,23.94,8.32,2.25,0.98,0.32,311.5
35,Texas A&M,west,8,100.0,47.34,18.96,9.19,3.64,1.05,0.25,399.0
36,Miami FL,east,11,100.0,45.2,19.49,9.29,2.49,0.87,0.24,415.6666666666667
37,Saint Mary's,south,10,100.0,45.71,20.82,7.64,2.47,0.91,0.23,433.78260869565213
38,Virginia Tech,west,10,100.0,42.4,18.99,8.01,2.9,1.04,0.19,525.3157894736842
39,UCF,midwest,9,100.0,44.52,20.5,9.24,3.2,0.78,0.18,554.5555555555555
40,Tulsa,south,12,100.0,39.31,14.74,4.32,1.49,0.49,0.18,554.5555555555555
41,SMU,south,8,100.0,50.49,17.21,5.68,1.51,0.75,0.15,665.6666666666666
42,New Mexico,west,11,100.0,41.28,12.92,5.25,2.31,0.48,0.12,832.3333333333334
43,Butler,south,11,100.0,45.37,15.5,4.95,1.63,0.48,0.12,832.3333333333334
44,Seton Hall,midwest,11,100.0,44.54,15.01,5.88,3.03,0.47,0.08,1249.0
45,High Point,midwest,13,100.0,40.35,13.66,4.71,1.25,0.32,0.07,1427.5714285714284
46,UNC Wilmington,east,14,100.0,33.46,13.0,2.76,0.96,0.16,0.07,1427.5714285714284
47,Belmont,west,12,100.0,40.82,17.93,6.38,1.32,0.29,0.06,1665.6666666666667
48,Yale,midwest,12,100.0,36.79,14.31,4.01,0.9,0.15,0.04,2499.0
49,Hawaii,east,13,100.0,36.0,13.66,2.17,0.42,0.25,0.03,3332.3333333333335
50,Troy,west,13,100.0,34.05,11.39,3.24,0.64,0.22,0.02,4999.0
51,Austin Peay,south,15,100.0,33.11,10.41,2.6,0.58,0.06,0.02,4999.0
52,Stephen F. Austin,south,13,100.0,34.68,13.35,5.12,1.16,0.28,0.01,9999.0
53,Tennessee Martin,midwest,16,100.0,27.36,7.71,0.97,0.51,0.14,0.01,9999.0
54,Portland St.,east,15,100.0,30.98,11.08,2.35,0.32,0.04,0.01,9999.0
55,Mercer,west,14,100.0,27.9,10.03,1.72,0.45,0.02,0.01,9999.0
56,Utah Valley,midwest,14,100.0,25.92,12.05,3.6,1.3,0.35,0.0,0.0
57,Quinnipiac,midwest,15,100.0,32.43,6.61,1.34,0.14,0.05,0.0,0.0
58,Navy,east,16,100.0,18.21,6.08,1.15,0.12,0.04,0.0,0.0
59,North Dakota St.,south,14,100.0,31.06,7.75,1.58,0.29,0.03,0.0,0.0
60,Liberty,east,12,100.0,39.87,14.01,2.95,0.61,0.02,0.0,0.0
61,Wright St.,west,15,100.0,31.07,11.15,3.12,0.41,0.01,0.0,0.0
62,Vermont,south,16,100.0,23.99,4.85,0.92,0.25,0.0,0.0,0.0
63,Bethune Cookman,west,16,100.0,21.31,3.57,0.74,0.0,0.0,0.0,0.0
