,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference
0,2024-01-12 20:30:00-06:00,-4.5,-3.5,-4.5,-4.5,-4.5,-4.5,Nebraska,Iowa,01/12/2024,True,Nebraska vs Iowa,NebraskaIowa1-12,2024-01-12,B10 at B10,40 Nebraska at 65 Iowa,"Iowa -1.0, 85-84 (53%)",82.9074483180598,1,H,Nebraska,01/12/2024,114.77759427126298,101.0569483267933,0.8121572858778681,0.4667459734748834,83.79957541535744,Iowa,115.93732508399272,100.90242252630922,0.8316409351826025,0.5332540265251166,84.7759300238702,75.96084238276666,Nebraska,0,,,,,,,,,,,,,,,,,0.5746886801559244,0.7373938062035373,738897,,,,40,65,,,,-0.9763546085127643,168.57550543922764,3.6,7.5,6.7,3.0,71.2,101.4,20240112,15.900000000000006,115.7,99.8,69.4,13.400000000000006,116.2,102.8,75.1,,,,,,Nebraska,16.528900000000007,116.289,99.7601,69.5465,12.218000000000004,114.449,102.231,74.9795,Nebraska,69.90915862826164,18.327099698348114,16.1308818826694,113.07588764904811,96.94500576637876,75.02892327359396,12.977276790117479,12.66051076785387,113.14971280203349,100.48920203417964,83.47602535908203,86.07837072584492,169.55439608492696,-2.60234536676289,73.20140449438202,83.47855919490236,84.79000445927755,168.2685636541799,-1.3114452643751946,73.23822748244382,80.25795209338513,81.94069580589786,162.198647899283,-1.6827437125127318,73.66866430956954,1.5555592543400394,73.66866430956954,0.5629759326537283,73.66866430956954,Nebraska Cornhuskers,Iowa Hawkeyes,01/12/2024,66.58824291023754,44.11127869620245,-22.476964214035092,6.055559254340039
1,2024-01-12 18:00:00-06:00,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,Dayton,Duquesne,01/12/2024,True,Dayton vs Duquesne,DaytonDuquesne1-12,2024-01-12,A10 at A10,33 Dayton at 88 Duquesne,"Dayton -2.0, 72-70 (58%)",69.78072961971917,1,H,Dayton,01/12/2024,119.2102326632494,103.81967927343946,0.8305710940562618,0.580495455291938,71.52500124155426,Duquesne,111.60732687276683,99.98276155793444,0.7798637430747763,0.419504544708062,69.53310124281923,62.99787138341554,,0,,,,,,,,,,,,,,,,,0.6532682304488648,0.7123603581703837,738897,,,,33,88,,,,1.991899998735036,141.05810248437348,14.0,9.5,7.3,-6.7,71.2,101.4,20240112,16.900000000000006,118.5,101.6,63.0,7.400000000000006,109.9,102.5,68.6,,,,,,Dayton,18.293000000000006,120.78,102.487,62.9704,8.875,110.175,101.3,68.6779,Dayton,64.098390006904,22.60613853983889,18.731636085790523,118.157551400511,99.42591531472048,69.19061276993912,6.613995681629911,7.878373928029836,109.09206520248642,101.21369127445658,70.68752276693286,68.72488580669662,139.41240857362948,1.9626369602362388,60.69943820224718,71.25146707753794,69.54457545667478,140.79604253421272,1.7068916208631606,60.73981508651684,71.4218221098412,68.50858864188515,139.93041075172636,2.913233467956047,62.2894225020257,7.962494861968423,62.2894225020257,6.971183008736702,62.2894225020257,Dayton Flyers,Duquesne Dukes,01/12/2024,55.67984968164682,22.412587492705327,-33.267262188941494,9.462494861968423
2,2024-01-12 21:30:00-06:00,-6.0,-6.5,-6.0,-6.5,-6.0,-6.0,Boise St.,Nevada,01/12/2024,True,Boise St. vs Nevada,Boise St.Nevada1-12,2024-01-12,MWC at MWC,49 Boise St. at 36 Nevada,"Nevada -4.8, 71-67 (69%)",68.56001664447905,1,H,Boise St.,01/12/2024,107.92969901089828,96.32873660341448,0.7871287126305263,0.3089727587576141,66.6379468787517,Nevada,113.5293159119734,94.47678265480936,0.8921247218207586,0.6910272412423859,71.46928414066247,68.60601781509943,Boise St.,0,,,,,,,,,,,,,,,,,0.446623813135577,0.7665355913321695,738897,,,,49,36,,,,-4.831337261910761,138.10723101941417,7.3,6.8,6.8,-0.5,71.2,101.4,20240112,12.900000000000006,109.2,96.3,69.4,16.39999999999999,112.6,96.2,68.4,,,,,,Boise St.,14.258499999999998,109.351,95.0925,68.8841,16.350800000000007,112.072,95.7212,68.3709,Boise St.,69.14533100514706,15.962008451417603,13.97536664336256,109.59428112609167,95.61891448272914,68.80061562077836,21.401306481701784,17.425502748325414,110.89030995284072,93.4648072045153,67.15048655940674,73.30577865245394,140.45626521186068,-6.155292093047194,66.67078651685394,66.38302823212963,71.48116700132763,137.86419523345728,-5.098138769198002,66.14702124564607,65.61861691520943,71.83739114202335,137.4560080572328,-6.21877422681392,66.81518736596364,-5.854603580876315,66.81518736596364,2.9477524362115872,66.81518736596364,Boise St Broncos,Nevada Wolf Pack,01/12/2024,73.20575054664809,71.14348333631138,-2.0622672103367137,0.645396419123685
3,2024-01-12 17:30:00-06:00,-4.5,-4.5,-4.5,-4.5,-4.5,-5.0,Minnesota,Indiana,01/12/2024,True,Minnesota vs Indiana,MinnesotaIndiana1-12,2024-01-12,B10 at B10,84 Minnesota at 96 Indiana,"Indiana -2.6, 75-72 (60%)",66.22808766733161,1,H,Minnesota,01/12/2024,108.9944797446998,102.29425149153477,0.6747181944317354,0.3994127439085147,72.0532823865784,Indiana,109.8994803043756,99.54917202514429,0.7572232490004367,0.6005872560914853,74.65492826489184,69.71372354608262,,0,,,,,,,,,,,,,,,,,0.6815258819397031,0.8540782580284099,738897,,,,84,96,,,,-2.601645878313434,146.70821065147024,6.1,1.5,4.3,-1.7,71.2,101.4,20240112,9.900000000000006,110.9,101.0,68.1,8.299999999999997,108.7,100.4,70.4,,,,,,Minnesota,9.449000000000012,110.43,100.981,68.0769,7.629000000000005,108.489,100.86,70.2986,Minnesota,68.54813338946633,14.170435473433743,10.28695347570806,109.49768018484343,99.21072670913534,70.834657212342,3.4288365281896076,6.913795620260499,106.69120534638371,99.77740972612324,71.88212564493404,74.95983989555054,146.84196554048458,-3.077714250616509,67.33483146067415,71.77750606130635,74.66718558712053,146.4446916484269,-2.8896795258141736,67.2150387969101,71.43556015366046,73.19588118808586,144.63144134174632,-1.7603210344254023,68.19639790995424,5.247855443222676,68.19639790995424,2.157461244279304,68.19639790995424,Minnesota Golden Gophers,Indiana Hoosiers,01/12/2024,66.58824291023754,30.86094494527323,-35.72729796496431,9.747855443222676
4,2024-01-12 20:00:00-06:00,-1.5,-1.5,-1.5,-1.5,-1.5,-2.0,Wright St.,Youngstown St.,01/12/2024,True,Wright St. vs Youngstown St.,Wright St.Youngstown St.1-12,2024-01-12,Horz at Horz,126 Wright St. at 139 Youngstown St.,"Youngstown St. -3.1, 88-85 (60%)",62.48973170283523,1,H,Wright St.,01/12/2024,117.01542837629805,114.96522782253638,0.5506444518672701,0.3983051442527812,84.63908166092965,Youngstown St.,108.81903814126696,103.14521762802728,0.6492642958092517,0.6016948557472188,87.73039936065526,73.61823214959635,,0,,,,,,,,,,,,,,,,,0.7828753595522628,0.9083190179729584,738897,,,,126,139,,,,-3.0913176997256073,172.3694810215849,9.0,10.9,4.5,-4.5,71.2,101.4,20240112,2.4000000000000057,115.9,113.5,71.8,0.5,106.9,106.4,70.5,,,,,,Wright St.,5.067000000000007,118.557,113.49,71.719,2.918999999999997,107.423,104.504,70.4659,Wright St.,71.60282354333148,3.823812387804531,4.17801069427412,116.53925506875366,112.36124437447957,70.63376197699404,7.745386272197362,4.892085916617987,104.19008813259072,99.29800221597274,84.05712008872003,87.46717285504214,171.52429294376216,-3.41005276632211,71.09410112359551,84.31585046539062,87.74574440170488,172.0615948670955,-3.429893936314258,70.97954890589887,78.81177627399437,84.32248424431212,163.1342605183065,-5.510707970317753,71.03338195281432,-4.889613153563914,71.03338195281432,4.404069681074489,71.03338195281432,Wright St Raiders,Youngstown St Penguins,01/12/2024,55.67984968164682,67.92767996853681,12.247830286889986,-3.3896131535639142
5,2024-01-12 14:00:00-06:00,-3.0,-2.5,-3.0,-2.5,-3.0,-3.0,Cleveland St.,Milwaukee,01/12/2024,True,Cleveland St. vs Milwaukee,Cleveland St.Milwaukee1-12,2024-01-12,Horz at Horz,183 Cleveland St. at 263 Milwaukee,"Milwaukee -0.0, 81-80 (50%)",54.76609478224956,1,H,Cleveland St.,01/12/2024,104.6121768044356,109.42622799836222,0.373462169114867,0.4993920153570185,79.96410062471031,Milwaukee,110.14927015916264,115.19376479104008,0.3740313891561046,0.5006079846429814,79.98101266299976,69.66112928951128,,0,,,,,,,,,,,,,,,,,0.9178335769658088,0.9532002890071398,738897,,,,183,263,,,,-0.01691203828944765,159.94511328771006,-11.5,-10.5,3.4,14.9,71.2,101.4,20240112,-1.1000000000000085,106.6,107.7,69.0,-6.5,108.2,114.7,69.7,,,,,,Cleveland St.,-2.0320000000000107,105.99,108.022,68.868,-7.974999999999994,108.736,116.711,69.4385,Cleveland St.,68.5863401201428,-4.1410363040161755,-2.729350297520337,104.00556805883949,106.73491835635984,69.20363353527476,-12.75412373842347,-9.713265840755593,105.46295997019858,115.17622581095418,79.18417069706697,79.81468321464608,158.99885391171307,-0.6305125175791062,67.54634831460675,79.6581773401247,79.99472128489276,159.65289862501746,-0.33654394476806715,67.1641940730337,76.5635110712078,76.0905925829394,152.6541036541472,0.4729184882684052,66.6632576853943,4.032873552932529,66.6632576853943,-9.703637115201374,66.6632576853943,Cleveland St Vikings,Milwaukee Panthers,01/12/2024,59.409638599828355,35.045839304875315,-24.36379929495304,6.532873552932529
6,2024-01-12 18:00:00-06:00,-1.0,,-1.0,-1.5,-1.0,-1.0,Stetson,Queens,01/12/2024,True,Stetson vs Queens,StetsonQueens1-12,2024-01-12,ASun at ASun,226 Stetson at 270 Queens,"Queens -1.3, 81-79 (55%)",49.95608697810647,1,H,Stetson,01/12/2024,108.37840842225378,116.15359923982784,0.3107163439860596,0.454206435636904,79.49740823512676,Queens,103.35496035794084,109.0144981914802,0.3513561444747295,0.545793564363096,80.77741251970501,70.6370585367003,,0,,,,,,,,,,,,,,,,,0.9249366123031988,0.9641992125276028,738897,,,,226,270,,,,-1.2800042845782542,160.27482075483175,6.3,-2.6,-0.1,-6.4,71.2,101.4,20240112,-3.200000000000003,109.6,112.8,66.2,-7.799999999999997,102.7,110.5,73.7,,,,,,Stetson,-4.856999999999999,109.806,114.663,65.6823,-8.421000000000006,102.029,110.45,73.8264,Stetson,66.49747650028873,-2.2900608557504687,-3.6437170561835757,108.10439104594758,111.74810810213118,73.9361418420225,-10.441798268771933,-7.728835100545792,100.86534228793431,108.59417738848013,79.5672211377626,80.49390223417079,160.06112337193338,-0.9266810964081884,68.5244382022472,79.19316795875805,80.79136304791786,159.98453100667592,-1.5981950891598018,68.10516506629213,77.72266881170053,78.92272215471435,156.64539096641488,-1.2000533430138205,69.0529052621054,3.8186142263614187,69.0529052621054,2.4796898279622326,69.0529052621054,Stetson Hatters,Queens university of charlotte royals,01/12/2024,55.67984968164682,35.80494065030576,-19.874909031341062,5.318614226361419
7,2024-01-12 18:00:00-06:00,3.5,3.5,3.5,4.5,3.5,4.0,Fort Wayne,Robert Morris,01/12/2024,True,Fort Wayne vs Robert Morris,Fort WayneRobert Morris1-12,2024-01-12,Horz at Horz,168 Fort Wayne at 286 Robert Morris,"Fort Wayne -3.0, 80-77 (61%)",49.81204934160527,1,H,Fort Wayne,01/12/2024,104.11783853056195,107.25381212227052,0.4155034451768267,0.6080642588300844,79.60754954511576,Robert Morris,102.01891049197656,109.1827158397939,0.3142244937190241,0.3919357411699156,76.62467363312398,73.51600256978983,,0,,,,,,,,,,,,,,,,,0.93576111340843,0.944685425223846,738897,,,,168,286,,,,2.9828759119917834,156.23222317823974,-11.1,-3.3,-8.0,3.1,71.2,101.4,20240112,1.2999999999999972,106.7,105.4,72.7,-10.299999999999997,100.4,110.7,70.0,,,,,,Fort Wayne,-0.387999999999991,105.489,105.877,72.4941,-9.911000000000001,100.71,110.621,69.6157,Fort Wayne,72.86812135484791,14.262778760235006,5.1467796942173525,109.41472524688498,104.26794555266765,70.06147405318272,-10.873919712775795,-9.821024093831245,97.47300001783124,107.2940241116625,80.94320049896999,76.69459102719102,157.637791526161,4.248609471778963,71.4747191011236,79.30316012437368,76.63762570049458,155.94078582486827,2.6655344238790946,70.88100445744382,80.70566729165715,73.89413235340209,154.59979964505925,6.811534938255065,71.70292125852313,15.982046564775615,71.70292125852313,-9.91751785095137,71.70292125852313,Purdue Fort Wayne Mastodons,Robert Morris Colonials,01/12/2024,33.41175708976246,6.399205398686947,-27.012551691075515,11.482046564775615
8,2024-01-12 18:00:00-06:00,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,Quinnipiac,Marist,01/12/2024,True,Quinnipiac vs Marist,QuinnipiacMarist1-12,2024-01-12,MAAC at MAAC,196 Quinnipiac at 206 Marist,"Marist -3.3, 70-66 (64%)",47.92521761536301,1,H,Quinnipiac,01/12/2024,100.8905958429956,106.42763038715988,0.3510498127372428,0.3627015781046301,66.29786035776793,Marist,99.07493245737776,99.51329541563852,0.4873101752068674,0.6372984218953699,69.62831653681708,69.32252648437895,,0,,,,,,,,,,,,,,,,,0.8753461860265158,0.9573435331132498,738897,,,,196,206,,,,-3.3304561790491505,135.926176894585,5.7,12.1,4.5,-1.2,71.2,101.4,20240112,-4.700000000000003,101.5,106.2,72.7,-5.199999999999989,97.9,103.1,66.0,,,,,,Quinnipiac,-2.8430000000000035,102.219,105.062,72.1743,-3.0204999999999984,97.8035,100.824,65.9356,Quinnipiac,72.33965095793037,-3.3621691757138152,-2.92499708551717,101.42530522571613,104.3503023112333,66.70428973535297,0.6299399070534526,-1.9742592622780193,97.31373648747466,99.28799574975271,67.61435900088573,71.046635517,138.66099451788574,-3.432276516114271,67.39044943820224,66.04409226727097,69.64028905006198,135.68438131733296,-3.5961967827910115,66.83786200955055,65.43485158504762,69.7840216568433,135.21887324189092,-4.349170071795669,67.7719808546642,-4.577223264644871,67.7719808546642,1.93407678963041,67.7719808546642,Quinnipiac Bobcats,Marist Red Foxes,01/12/2024,55.67984968164682,66.85547989527606,11.17563021362924,-3.0772232646448714
9,2024-01-12 18:00:00-06:00,2.0,2.5,2.0,2.5,2.0,2.0,Fairfield,Niagara,01/12/2024,True,Fairfield vs Niagara,FairfieldNiagara1-12,2024-01-12,MAAC at MAAC,187 Fairfield at 297 Niagara,"Fairfield -2.1, 77-75 (58%)",46.71679807543664,1,H,Fairfield,01/12/2024,102.58434109787754,107.77649102790598,0.3617437103251851,0.5805350155143905,77.00536145095248,Niagara,104.85800177495008,113.32271035888736,0.2905377034771158,0.4194649844856095,74.85978137678039,69.53918593873065,,0,,,,,,,,,,,,,,,,,0.9421920510672556,0.9553984347052814,738897,,,,187,297,,,,2.145580074172088,151.86514282773288,6.7,7.6,14.3,7.7,71.2,101.4,20240112,-2.0999999999999943,104.0,106.1,70.1,-10.0,102.5,112.5,68.2,,,,,,Fairfield,-2.4569999999999936,103.936,106.393,70.2002,-11.302999999999997,103.512,114.815,68.0016,Fairfield,70.60072881402041,0.8137086696628228,-3.2778916764595842,102.33798357180974,105.61587524826933,68.49265267282287,-11.347226657647836,-10.188655240290686,103.02697521447081,113.21563045476147,75.32239759161622,74.04565910515447,149.36805669677068,1.2767384864617526,67.14634831460673,76.71106125323928,74.87195908581951,151.5830203390588,1.8391021674197674,67.04671236404494,75.44531860365903,74.93613403920182,150.38145264286084,0.5091845644572146,67.91616849869182,6.457744075507712,67.91616849869182,2.3716326039743194,67.91616849869182,Fairfield Stags,Niagara Purple Eagles,01/12/2024,40.590361400171645,26.926968463027322,-13.663392937144323,3.957744075507712
