,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.62,66.21,52.86,37.66,26.49,18.61,4.373455131649651
1,Duke,FinalFour,1,100.0,86.34,64.58,47.55,30.31,17.65,11.25,7.888888888888889
2,Arizona,FinalFour,9,100.0,82.13,54.61,38.33,23.97,16.49,9.27,9.787486515641856
3,Illinois,EliteEight,13,100.0,76.0,48.25,36.26,24.38,16.76,9.22,9.845986984815617
4,Purdue,EliteEight,16,100.0,78.07,50.2,35.01,21.53,11.41,6.77,13.771048744460858
5,Houston,EliteEight,9,100.0,78.05,51.48,32.55,17.62,9.86,5.86,16.064846416382252
6,Iowa St.,EliteEight,12,100.0,70.57,49.89,35.5,21.54,11.44,5.43,17.41620626151013
7,Florida,SweetSixteen,4,100.0,76.97,49.1,28.0,14.17,7.26,4.2,22.809523809523807
8,Vanderbilt,midwest,5,100.0,64.5,38.77,22.69,13.41,6.41,2.57,37.91050583657588
9,Connecticut,FinalFour,8,100.0,70.12,43.11,26.59,14.68,6.16,2.5,39.0
10,Louisville,south,5,100.0,69.61,44.05,21.68,11.2,5.68,2.38,41.01680672268908
11,Tennessee,SweetSixteen,14,100.0,66.81,34.63,19.38,10.52,4.41,1.69,58.171597633136095
12,Kansas,SweetSixteen,15,100.0,69.63,33.4,17.6,8.26,4.04,1.68,58.52380952380952
13,Texas Tech,SweetSixteen,9,100.0,61.86,41.59,17.02,8.35,3.59,1.61,61.11180124223602
14,Gonzaga,SweetSixteen,8,100.0,68.29,40.58,18.58,9.03,3.77,1.59,61.893081761006286
15,Virginia,SweetSixteen,2,100.0,62.13,38.84,19.08,7.99,4.48,1.53,64.359477124183
16,Alabama,SweetSixteen,13,100.0,60.64,29.01,10.48,5.47,2.57,1.31,75.33587786259541
17,Nebraska,SweetSixteen,3,100.0,67.91,40.99,19.87,9.38,4.04,1.28,77.125
18,Arkansas,east,5,100.0,66.76,40.72,13.48,6.51,2.49,1.01,98.009900990099
19,Iowa,midwest,8,100.0,59.8,30.56,13.65,6.43,2.21,0.83,119.48192771084338
20,Michigan St.,west,5,100.0,63.31,33.9,14.57,6.64,2.06,0.8,124.0
21,Utah St.,south,7,100.0,57.34,28.15,13.86,5.93,2.08,0.67,148.25373134328356
22,St. John's,west,6,100.0,57.32,29.66,15.38,5.57,1.8,0.67,148.25373134328356
